Metric,Value
Total Electric Energy (kWh),457.2416181512178
Total Gas Energy (therms),80.16159329289644
Average Electric Power (kW),0.6350578029878025
Peak Electric Power (kW),4.0753689877332775
Other Electric Energy (kWh),223.86402855057364
HVAC Heating Electric Energy (kWh),85.69973756944444
Lighting Electric Energy (kWh),112.92785203119962
HVAC Cooling Electric Energy (kWh),34.75
HVAC Heating Gas Energy (therms),73.45691791666667
Water Heating Gas Energy (therms),6.704675376229765
Average Temperature - Indoor (C),20.201653627874002
Unmet Heating Load (C-hours),43.98672789753718
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
