Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3785769451271187,0.13395405952534564,0.10783291666666668,0.3785769451271187,0.13395405952534564,0.10783291666666668,0.03926662426656515,0.1635052514161091,0.12580506944444445,0.05,0.0,0.10783291666666668,0.0,0.1193707261920123,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.017184539473684212,0.0,0.02208208479288094,0.0,0.00434428316009263,0.0,0.11951857410736076,0.08963893058052054,0.0,0.0,2190.2933927040754,19.444444444444457,0.25333333333333335,463.7286928885174,3.160271270185185,0.12580506944444445,0.31666666666666665,2528.217016148148,7983.843208888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4630.5235555555555,0.0,0.0,49.0195085544794,51.66666666666668,46.10666666666668,0.0,51.68807024558558,0.0,0.0,0.0,76.59298211637406,51.72897344757066,51.74942504856321,51.68807024558558,12.43753247303448,19.33316388032546,-0.047769580140726596,1.3652404667114422,2.8,9.236100170605994,1577.0354577390194,-591.4813426611825,-862.2538613947611,0.0,0.0,260.4051897173812,0.0,1.0,0.04000080813344777,0.0,0.0,1.0026448635967087,65.99961422222222,-11.409263287676161,0.21670163501134818,9.170485916788595,0.00294853753610515,-21.675740574957825,1.2246047585645672,0.0,0.0,60.86941137683253
2025-01-01 01:00:00,0.42926760036843153,0.13321076463505835,0.15323625000000002,0.42926760036843153,0.13321076463505835,0.15323625000000002,0.03797778380603883,0.1625141915623927,0.17877562500000002,0.05,0.0,0.15323625000000002,0.0,0.11862743130172501,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.015895699013157894,0.0,0.02208208479288094,0.0,0.00434428316009263,0.0,0.11951857410736076,0.08963893058052054,0.0,0.0,3112.5221896321073,19.444444444444457,0.36000000000000004,658.9828793678931,4.490911805,0.17877562500000002,0.45,3592.729444,7983.843208888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4630.5235555555555,0.0,0.0,48.34455652788672,51.66666666666668,46.10666666666668,0.0,51.09671262163666,0.0,0.0,0.0,75.538369574823,51.12118012078289,51.133413870356,51.09671262163666,12.43753247303448,19.171910097924233,-0.05541439712570621,2.5400995194010134,2.5,9.236100170605994,2534.382320684017,-2358.7071506096836,-809.3230098403344,0.0,0.0,258.1252894031385,0.0,1.0,0.03724746038827117,0.0,0.0,0.9336305085570032,65.99961422222222,-26.942148510894427,0.21804273594547763,9.08512830403151,0.0029378950466659934,-13.547823429467435,1.225345055013791,0.0,0.0,56.303049856076896
2025-01-01 02:00:00,0.4216552210702707,0.13246746974477105,0.14756083333333334,0.4216552210702707,0.13246746974477105,0.14756083333333334,0.03797778380603883,0.1615231317086763,0.17215430555555555,0.05,0.0,0.14756083333333334,0.0,0.11788413641143772,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.015895699013157894,0.0,0.02208208479288094,0.0,0.00434428316009263,0.0,0.11951857410736076,0.08963893058052054,0.0,0.0,2997.243590016103,19.444444444444457,0.3466666666666667,634.5761060579712,4.324581738148149,0.17215430555555555,0.43333333333333335,3459.6653905185185,7983.843208888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4630.5235555555555,0.0,0.0,47.44338789782606,51.66666666666668,46.10666666666668,0.0,50.47854328862149,0.0,0.0,0.0,74.13029359035322,50.5239961564592,50.546722590378046,50.47854328862149,12.43753247303448,19.169629298271314,-0.06155648991248063,1.6981061674049447,1.6500000000000001,9.236100170605994,2419.3665928486,-2992.4929977791912,-804.752628893785,0.0,0.0,257.1342295494221,0.0,1.0,0.035080190285987585,0.0,0.0,0.879306550180164,65.99961422222222,-30.25859782314055,0.21777889708234516,9.07947040941513,0.0029338554278070528,-1.766706801606074,1.2253576923807188,0.0,0.0,65.5183181474075
2025-01-01 03:00:00,0.4065622953539812,0.13172417485448376,0.13621000000000003,0.4065622953539812,0.13172417485448376,0.13621,0.03711855683235463,0.1605320718549599,0.15891166666666667,0.05,0.0,0.13621000000000003,0.0,0.11714084152115042,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.015036472039473687,0.0,0.02208208479288094,0.0,0.00434428316009263,0.0,0.11951857410736076,0.08963893058052054,0.0,0.0,2766.6863907840957,19.444444444444457,0.32000000000000006,585.7625594381273,3.9919216044444443,0.15891166666666667,0.4,3193.537283555556,7983.843208888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4630.5235555555555,0.0,0.0,46.62943992644787,51.66666666666668,46.10666666666668,0.0,49.91631219439562,0.0,0.0,0.0,72.85849988507479,49.937259407186644,49.94773301358216,49.91631219439562,12.43753247303448,19.121531716709693,-0.06973628301399219,1.593025936125914,1.6500000000000001,9.236100170605994,2159.632604007524,-2211.6661980665303,-831.3201563940637,0.0,0.0,255.28394272202152,0.0,1.0,0.03637857397569546,0.0,0.0,0.9118513361034963,65.99961422222222,-31.017573104528854,0.21830689937798206,9.055460096692531,0.0029322238096131117,-16.79081588694366,1.2255603739133476,0.0,0.0,65.52521699186534
2025-01-01 04:00:00,0.43205651327804256,0.13098087996419647,0.15891166666666667,0.43205651327804256,0.13098087996419647,0.15891166666666667,0.03711855683235463,0.15954101200124352,0.18539694444444443,0.05,0.0,0.15891166666666667,0.0,0.11639754663086313,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.015036472039473687,0.0,0.02208208479288094,0.0,0.00434428316009263,0.0,0.11951857410736076,0.08963893058052054,0.0,0.0,3227.8007892481114,19.444444444444457,0.37333333333333335,683.3896526778151,4.657241871851852,0.18539694444444443,0.4666666666666667,3725.793497481482,7983.843208888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4630.5235555555555,0.0,0.0,45.77151839221491,51.66666666666668,46.10666666666668,0.0,49.31412907963958,0.0,0.0,0.0,71.51799748783579,49.361400724003175,49.385036546184985,49.31412907963958,12.43753247303448,19.111834853758943,-0.06874502649404376,0.6345284320706971,0.55,9.236100170605994,2541.2488525133294,-4156.823836735117,-911.3789915206748,0.0,0.0,254.2928828683051,0.0,1.0,0.037364547856713365,0.0,0.0,0.9365653779834774,65.99961422222222,-29.4658280824122,0.2174209914685207,9.033159059897615,0.0029198808370867147,0.5802650902123685,1.2250350197761124,0.0,0.0,74.21232465952309
2025-01-01 05:00:00,0.42715364778096654,0.13098087996419647,0.15323625000000002,0.4271536477809666,0.13098087996419647,0.15323625000000002,0.03883701077972305,0.15954101200124352,0.17877562500000002,0.05,0.0,0.15323625000000002,0.0,0.11639754663086313,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01675492598684211,0.0,0.02208208479288094,0.0,0.00434428316009263,0.0,0.11951857410736076,0.08963893058052054,0.0,0.0,3112.5221896321073,19.444444444444457,0.36000000000000004,658.9828793678931,4.490911805,0.17877562500000002,0.45,3592.729444,7983.843208888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4630.5235555555555,0.0,0.0,44.845354863793204,51.66666666666668,46.10666666666668,0.0,48.77727199455736,0.0,0.0,0.0,70.07086697467689,48.79661848680607,48.806291732930426,48.77727199455736,12.43753247303448,19.159952923591625,-0.05960320265343502,-0.37277980924295867,-0.25000000000000006,9.236100170605994,2385.641545632276,-2802.1775757679357,-955.2801496947565,0.0,0.0,256.01133681567353,0.0,1.0,0.03737695055047845,0.0,0.0,0.9368762591325991,65.99961422222222,-27.611831120748537,0.21746707978546778,9.063730066314333,0.0029307920938911056,5.990770133615538,1.2242106326956952,0.0,0.0,78.95574656649634
2025-01-01 06:00:00,0.4379051543670543,0.13246746974477105,0.15891166666666667,0.43790515436705435,0.13246746974477105,0.15891166666666667,0.04098507821393357,0.1615231317086763,0.18539694444444443,0.05,0.0,0.15891166666666667,0.0,0.11788413641143772,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.018902993421052634,0.0,0.02208208479288094,0.0,0.00434428316009263,0.0,0.11951857410736076,0.08963893058052054,0.0,0.0,3227.8007892481114,19.444444444444457,0.37333333333333335,683.3896526778151,4.657241871851852,0.18539694444444443,0.4666666666666667,3725.793497481482,7983.843208888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4630.5235555555555,0.0,0.0,44.099354529088195,51.66666666666668,46.10666666666668,0.0,48.19557467668584,0.0,0.0,0.0,68.9052414517003,48.242197955674214,48.26550959516841,48.19557467668584,12.43753247303448,19.097702215886272,-0.07603639960902384,0.339653109584561,0.3,9.236100170605994,2538.7810840207285,-3171.3016388538676,-919.5190151389245,0.0,0.0,260.14152395731685,0.0,1.0,0.037220974012483456,0.0,0.0,0.9329666112539727,65.99961422222222,-29.64221404577544,0.2177318766605036,9.026071408279815,0.002922939996343201,-17.106953753640923,1.224477237723739,0.0,0.0,72.0887911256006
2025-01-01 07:00:00,0.4518410725028497,0.13395405952534564,0.1702625,0.4518410725028497,0.13395405952534564,0.1702625,0.03969623775340726,0.1635052514161091,0.19863958333333334,0.05,0.0,0.1702625,0.0,0.1193707261920123,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.01761415296052632,0.0,0.02208208479288094,0.0,0.00434428316009263,0.0,0.11951857410736076,0.08963893058052054,0.0,0.0,3458.3579884801193,19.444444444444457,0.4,732.203199297659,4.989902005555556,0.19863958333333334,0.5,3991.9216044444447,7983.843208888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4630.5235555555555,0.0,0.0,43.16831356678298,51.66666666666668,46.10666666666668,0.0,47.67778523193678,0.0,0.0,0.0,67.4504899480984,47.69837028560715,47.708662812442334,47.67778523193678,12.43753247303448,19.16994103988401,-0.05876367737819201,-0.4976585771928388,-0.55,9.236100170605994,2693.982291718702,-3736.1338890820966,-995.9890183376298,0.0,0.0,260.83480320422336,3.4049373777809993,1.0,0.038294894327901306,0.0,0.0,0.9598850846151522,65.99961422222222,-29.22148162801134,0.21637213835936936,9.053459926268951,0.0029177701719844363,3.6799633902943976,1.2241784867893386,0.0,0.0,78.51355745523115
2025-01-01 08:00:00,0.43987600604744626,0.13537522889066356,0.15891166666666667,0.43987600604744626,0.13537522889066356,0.15891166666666667,0.03858028142513741,0.16589878017786436,0.18539694444444443,0.05,0.0,0.15891166666666667,0.0,0.12079189555733022,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.013318018092105265,0.0,0.02526226333303215,0.0,0.00484291943475735,0.0,0.12042240674073493,0.09031680505555116,0.0,0.0,3227.8007892481114,19.444444444444457,0.37333333333333335,683.3896526778151,4.657241871851852,0.18539694444444443,0.4666666666666667,3725.793497481482,7983.843208888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4630.5235555555555,0.0,0.0,42.36382508641865,51.66666666666668,46.10666666666668,0.0,47.121640785360434,0.0,0.0,0.0,66.19347669752914,47.16492207801464,47.18656272434175,47.121640785360434,12.43753247303448,19.167453116836494,-0.06016421335640428,-1.3596128759837298,-1.4,9.236100170605994,2443.0940497279757,-3856.3448511001798,-1076.957535290751,0.0,0.0,262.04910735337256,243.70778649856427,1.0,0.03960250305237987,0.0,0.0,0.9926611017100766,65.99961422222222,30.20168841724276,0.21730599344672227,9.068403709281025,0.00292855899896428,37.84923044171728,1.2247560349757618,0.0,0.0,83.74681591144368
2025-01-01 09:00:00,0.7806560166709654,0.17552932279394834,0.2537173394413343,0.7806560166709654,0.17552932279394834,0.2537173394413343,0.22674612604259084,0.25229975173948566,0.2516101388888889,0.05,0.038051506108000926,0.21566583333333336,0.0,0.160945989460615,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.010740337171052633,0.0,0.2160057888715382,0.0,0.03770509912533226,0.0,0.1739611986117813,0.13047089895883593,0.0,0.0,4380.586785408151,21.111111111111143,0.5066666666666667,927.4573857770348,6.32054254037037,0.2516101388888889,0.6333333333333333,5056.434032296296,7983.843208888889,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4630.5235555555555,879.2133333333333,0.0,40.31011753775991,51.66666666666668,46.10666666666668,0.0,47.26170702676614,0.038340915995768304,97.15015653050348,879.2133333333333,62.98455865274986,47.26467422472595,47.293386598731026,47.23447825174097,12.43753247303448,20.676008985164398,-0.16333650375604022,-0.9501420500594001,-0.85,9.236100170605994,3879.939587708427,-2811.9316098020504,-1156.5545947614933,0.0,0.0,532.8682081014741,700.866786608369,1.0,0.04068690144888095,0.0,0.0,1.0198422146195223,65.99961422222222,123.03918896029542,0.20021835746978098,9.794625703632095,0.0029603118070187524,76.95809461921449,1.2190589145220205,0.0,0.0,78.42895608109484
