Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.033033650158093,0.3430006878574986,0.299575,0.017217227502634883,0.0057166781309583095,0.004992916666666666,0.03268804052651911,0.6008414429649072,0.34950416666666667,0.05,0.0,0.299575,0.0,0.32841735452416526,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.00284234283625731,0.0,On,0.014922848845130898,0,On,0.014922848845130898,0.0,On,0.06656554449017514,0,On,0.37709869814606023,0.28282402360954506,On,0.05022197052211499,0,On,0.046164121920396525,0,On,0,0,Off,On,5856.210203674945,20.0555555555556,0.8000000000000002,1517.0362118806104,8.77967781111111,0.34950416666666667,1,7023.742248888889,7023.742248888889,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3926.566746666667,Off,0.0,0,47.370182418998304,51.666666666666686,46.10666666666668,0.0,51.42850587019429,0.19001299595388813,516.5162592847548,0.0,74.01591002968485,50.55315893775315,51.42850587019429,50.11548547153259,12.43753247303448,19.2415628483492,-0.31399270720639905,-2.804067935984887,2.8,9.236100170605994,3809.976746465536,2769.0250450157337,-1519.707301679159,-0.0,-0.0,642.745710623135,0.0,2.0,0.0709249766156544,0.0,0,1.8356862542916015,131.99922844444444,1.9701745816032599,0.20896264585082178,8.978786045360213,0.0028363289082225544,1.965329901932268,1.2215581841498397,0,0,80.74679240013434
2025-01-01 00:01:00,1.033033650158093,0.3430006878574986,0.299575,0.017217227502634883,0.0057166781309583095,0.004992916666666666,0.03268804052651911,0.6008414429649072,0.34950416666666667,0.05,0.0,0.299575,0.0,0.32841735452416526,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.00284234283625731,0.0,On,0.014922848845130898,0,On,0.014922848845130898,0.0,On,0.06656554449017514,0,On,0.37709869814606023,0.28282402360954506,On,0.05022197052211499,0,On,0.046164121920396525,0,On,0,0,Off,On,5856.210203674945,20.0555555555556,0.8000000000000002,1517.0362118806104,8.77967781111111,0.34950416666666667,1,7023.742248888889,7023.742248888889,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3926.566746666667,Off,0.0,0,47.0089870866196,51.666666666666686,46.10666666666668,0.0,51.40742605714714,0.19011577884762612,516.5162592847548,0.0,73.45154232284312,50.474644602712175,51.40742605714714,50.00825387549469,12.43753247303448,19.403481719696625,-0.1520738358589746,-2.538278135709316,2.8,9.236100170605994,3780.441571441437,2765.978684167009,-1540.675447861387,-0.0,-0.0,642.745710623135,0.0,2.0,0.07120235227852828,0.0,0,1.8428653147003466,131.99922844444444,-6.59685426026773,0.20747199598580593,9.076419154939426,0.0028363477622220423,1.5370834430735023,1.2244484320493472,0,0,77.70043155140976
2025-01-01 00:02:00,1.033033650158093,0.3430006878574986,0.299575,0.017217227502634883,0.0057166781309583095,0.004992916666666666,0.03268804052651911,0.6008414429649072,0.34950416666666667,0.05,0.0,0.299575,0.0,0.32841735452416526,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.00284234283625731,0.0,On,0.014922848845130898,0,On,0.014922848845130898,0.0,On,0.06656554449017514,0,On,0.37709869814606023,0.28282402360954506,On,0.05022197052211499,0,On,0.046164121920396525,0,On,0,0,Off,On,5856.210203674945,20.0555555555556,0.8000000000000002,1517.0362118806104,8.77967781111111,0.34950416666666667,1,7023.742248888889,7023.742248888889,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3926.566746666667,Off,0.0,0,46.65594062018521,51.666666666666686,46.10666666666668,0.0,51.38640405633676,0.190218390653682,516.5162592847548,0.0,72.89990721903939,50.39620530330434,51.38640405633676,49.901105926788134,12.43753247303448,19.56008992267253,0.0,-2.2775810350013836,2.8,9.236100170605994,3752.314786213853,2763.252191591118,-1561.0616627913494,-0.0,-0.0,642.745710623135,0.0,2.0,0.07147037518365543,0.0,0,1.8498023062406244,131.99922844444444,-14.337424557889577,0.20546210549862992,9.149035461591064,0.0028363624731182688,1.124042223997268,1.2237933065349107,0,0,74.97393897551865
2025-01-01 00:03:00,1.033033650158093,0.3430006878574986,0.299575,0.017217227502634883,0.0057166781309583095,0.004992916666666666,0.03268804052651911,0.6008414429649072,0.34950416666666667,0.05,0.0,0.299575,0.0,0.32841735452416526,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.00284234283625731,0.0,On,0.014922848845130898,0,On,0.014922848845130898,0.0,On,0.06656554449017514,0,On,0.37709869814606023,0.28282402360954506,On,0.05022197052211499,0,On,0.046164121920396525,0,On,0,0,Off,On,5856.210203674945,20.0555555555556,0.8000000000000002,1517.0362118806104,8.77967781111111,0.34950416666666667,1,7023.742248888889,7023.742248888889,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3926.566746666667,Off,0.0,0,46.3106480150127,51.666666666666686,46.10666666666668,0.0,51.365438079025125,0.19032083938295777,516.5162592847548,0.0,72.36038752345735,50.31783934666361,51.365438079025125,49.79403998048286,12.43753247303448,19.711646800609778,0.0,-2.0216867742183964,2.8,9.236100170605994,3724.9012525502885,2760.589373605242,-1580.8891851531037,-0.0,-0.0,642.745710623135,0.0,2.0,0.07172951208598184,0.0,0,1.8565093095034964,131.99922844444444,-21.923435859699676,0.2035376212449752,9.218033421064408,0.0028363732366981646,0.7254599846236296,1.2231599814775647,0,0,72.3111209896427
2025-01-01 00:04:00,1.033033650158093,0.3430006878574986,0.299575,0.017217227502634883,0.0057166781309583095,0.004992916666666666,0.03268804052651911,0.6008414429649072,0.34950416666666667,0.05,0.0,0.299575,0.0,0.32841735452416526,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.00284234283625731,0.0,On,0.014922848845130898,0,On,0.014922848845130898,0.0,On,0.06656554449017514,0,On,0.37709869814606023,0.28282402360954506,On,0.05022197052211499,0,On,0.046164121920396525,0,On,0,0,Off,On,5856.210203674945,20.0555555555556,0.8000000000000002,1517.0362118806104,8.77967781111111,0.34950416666666667,1,7023.742248888889,7023.742248888889,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3926.566746666667,Off,0.0,0,45.972784336808694,51.666666666666686,46.10666666666668,0.0,51.3445264235334,0.19042313265781566,516.5162592847549,0.0,71.83247552626358,50.23954512198321,51.3445264235334,49.687054471208114,12.43753247303448,19.858365472988762,0.0,-1.7703695481182957,2.8,9.236100170605994,3699.599500952384,2758.022627034873,-1600.1762020669923,-0.0,-0.0,642.745710623135,0.0,2.0,0.07198014886055148,0.0,0,1.8629963117395454,131.99922844444444,-27.938170543715152,0.20169361955629103,9.285635833023171,0.0028363801871395546,0.3407268023147232,1.2225475009752047,0,0,69.74437441927375
2025-01-01 00:05:00,1.033033650158093,0.3430006878574986,0.299575,0.017217227502634883,0.0057166781309583095,0.004992916666666666,0.03268804052651911,0.6008414429649072,0.34950416666666667,0.05,0.0,0.299575,0.0,0.32841735452416526,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.00284234283625731,0.0,On,0.014922848845130898,0,On,0.014922848845130898,0.0,On,0.06656554449017514,0,On,0.37709869814606023,0.28282402360954506,On,0.05022197052211499,0,On,0.046164121920396525,0,On,0,0,Off,On,5856.210203674945,20.0555555555556,0.8000000000000002,1517.0362118806104,8.77967781111111,0.34950416666666667,1,7023.742248888889,7023.742248888889,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3926.566746666667,Off,0.0,0,45.64193296032485,51.666666666666686,46.10666666666668,0.0,51.32366745980297,0.19052527778535008,516.5162592847548,0.0,71.31552025050757,50.161321085959024,51.32366745980297,49.58014789903706,12.43753247303448,20.000519720936595,0.0,-1.5234382319020188,2.8,9.236100170605994,3676.6614082738265,2755.5536305560977,-1618.9497983394804,-0.0,-0.0,642.745710623135,0.0,2.0,0.07222277323524579,0.0,0,1.8692759363631242,131.99922844444444,-32.10266694978472,0.19992464505613924,9.350608675436735,0.0028363834531889,-0.030922798878403768,1.2219546620927024,0,0,67.27537794049832
2025-01-01 00:06:00,1.033033650158093,0.3430006878574986,0.299575,0.017217227502634883,0.0057166781309583095,0.004992916666666666,0.03268804052651911,0.6008414429649072,0.34950416666666667,0.05,0.0,0.299575,0.0,0.32841735452416526,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.00284234283625731,0.0,On,0.014922848845130898,0,On,0.014922848845130898,0.0,On,0.06656554449017514,0,On,0.37709869814606023,0.28282402360954506,On,0.05022197052211499,0,On,0.046164121920396525,0,On,0,0,Off,On,5856.210203674945,20.0555555555556,0.8000000000000002,1517.0362118806104,8.77967781111111,0.34950416666666667,1,7023.742248888889,7023.742248888889,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3926.566746666667,Off,0.0,0,45.31767495661181,51.666666666666686,46.10666666666668,0.0,51.30285964959414,0.1906272816563617,516.5162592847548,0.0,70.80886711970595,50.08316578183775,51.30285964959414,49.473318847959554,12.43753247303448,20.13838493467512,0.0,-1.2807280091508404,2.8,9.236100170605994,3654.9522283257293,2753.1823089319787,-1637.2382339143826,-0.0,-0.0,642.745710623135,0.0,2.0,0.07245787371967687,0.0,0,1.875360827021406,131.99922844444444,-35.523411322979904,0.19822545469634048,9.413820782765342,0.0028363831566334636,-0.3902548858604682,1.2213802616553744,0,0,64.90405631637947
2025-01-01 00:07:00,0.6835294834914263,0.3430006878574986,0.0,0.011392158058190438,0.0057166781309583095,0.0,0.03268804052651911,0.6008414429649072,0.0,0.05,0.0,0.0,0.0,0.32841735452416526,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.00284234283625731,0.0,On,0.014922848845130898,0,On,0.014922848845130898,0.0,On,0.06656554449017514,0,On,0.37709869814606023,0.28282402360954506,On,0.05022197052211499,0,On,0.046164121920396525,0,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,7023.742248888889,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3926.566746666667,Off,0.0,0,44.99969380697854,51.666666666666686,46.10666666666668,0.0,51.282101546991676,0.19072915074040067,516.5162592847549,0.0,70.31202157340397,50.00507783989541,51.282101546991676,49.36656598634728,12.43753247303448,20.272168913741428,0.0,-1.042093700976689,2.8,9.236100170605994,-1050.996274333566,62.627916140763034,-1655.0616535354131,-0.0,-0.0,642.745710623135,0.0,2.0,0.0726858217948916,0.0,0,1.8812605984183206,131.99922844444444,-38.680331421287754,0.19659184195298246,9.474686822590325,0.002836379412255863,-0.7378558965608697,1.2208233838208191,0,0,62.627916140763034
2025-01-01 00:08:00,0.6835294834914263,0.3430006878574986,0.0,0.011392158058190438,0.0057166781309583095,0.0,0.03268804052651911,0.6008414429649072,0.0,0.05,0.0,0.0,0.0,0.32841735452416526,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.00284234283625731,0.0,On,0.014922848845130898,0,On,0.014922848845130898,0.0,On,0.06656554449017514,0,On,0.37709869814606023,0.28282402360954506,On,0.05022197052211499,0,On,0.046164121920396525,0,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,7023.742248888889,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3926.566746666667,Off,0.0,0,45.044313896515376,51.666666666666686,46.10666666666668,0.0,51.26139177584096,0.19083089119419727,516.5162592847548,0.0,70.38174046330528,49.927055956162455,51.26139177584096,49.259888046323205,12.43753247303448,20.166393162127484,0.0,-0.9428638072169099,2.8,9.236100170605994,-1033.4464505287322,62.00977572145658,-1640.9634182251323,-0.0,-0.0,642.745710623135,0.0,2.0,0.07250561133457323,0.0,0,1.8765963760149964,131.99922844444444,-35.2287429267348,0.1978814939285345,9.426090956601495,0.0028363723295223822,-0.4607361771533469,1.221263642343381,0,0,62.00977572145658
2025-01-01 00:09:00,0.6835294834914263,0.3430006878574986,0.0,0.011392158058190438,0.0057166781309583095,0.0,0.03268804052651911,0.6008414429649072,0.0,0.05,0.0,0.0,0.0,0.32841735452416526,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.00284234283625731,0.0,On,0.014922848845130898,0,On,0.014922848845130898,0.0,On,0.06656554449017514,0,On,0.37709869814606023,0.28282402360954506,On,0.05022197052211499,0,On,0.046164121920396525,0,On,0,0,Off,Off,0.0,20.0555555555556,0.0,0.0,0.0,0.0,0,0.0,7023.742248888889,Off,0.0,21.0555555555556,0,0.0,0.05,0.0,0.0,0,0,0,3926.566746666667,Off,0.0,0,45.08378300098382,51.666666666666686,46.10666666666668,0.0,51.24065045874149,0.19093289547200018,516.5162592847548,0.0,70.44341093903722,49.849024802939084,51.24065045874149,49.15321197503789,12.43753247303448,20.064011498952638,0.0,-0.8448827308270715,2.8,9.236100170605994,-1017.1292308674444,61.30614371445545,-1627.3623333729715,-0.0,-0.0,642.745710623135,0.0,2.0,0.07233107024082795,0.0,0,1.8720788886376867,131.99922844444444,-32.512608117607854,0.19913900460880724,9.379258823617302,0.0028363679084759796,-0.192903095543425,1.2216900747564101,0,0,61.30614371445545
