Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.7727537652339612,0.329304878840186,0.12482291666666666,0.7727537652339612,0.329304878840186,0.12482291666666666,0.023734331219440567,0.5533926979034096,0.14562673611111113,0.05,0.0,0.12482291666666666,0.0,0.31472154550685266,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.00284234283625731,0.0,0.010445994191591628,0.0,0.010445994191591628,0.0,0.03737787811842765,0.0,0.35883761945631015,0.26912821459223246,0.05022197052211499,0.0,0.046164121920396525,0.0,0.0,0.0,2440.08758486456,20.0555555555556,0.33333333333333337,632.0984216169211,3.6581990879629624,0.14562673611111113,0.4166666666666667,2926.5592703703705,7023.742248888889,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3926.566746666667,0.0,0.0,43.97652770212297,51.66666666666668,46.10666666666668,0.0,50.88848144452527,0.09575208529350193,258.25812964237747,0.0,68.71332453456714,48.751772821714546,50.88848144452527,47.68341851030918,12.43753247303448,19.737752012358257,-0.06383354129014188,1.1569326531172954,2.8,9.236100170605994,929.6600803861347,583.2588195719376,-1584.541055508462,0.0,0.0,587.6215317628413,0.0,2.0,0.07177356400085795,0.0,0.0,1.8576494648968709,131.99922844444444,-25.490463759893373,0.20325071313924517,9.229666777271158,0.002836451526929444,0.2567619471116838,1.2229929621379216,0.0,0.0,48.636498249226136
2025-01-01 01:00:00,0.7221137038061193,0.30934722667361453,0.11483708333333333,0.7221137038061193,0.30934722667361453,0.11483708333333333,0.015884958980564193,0.5222521476033328,0.13397659722222224,0.05,0.0,0.11483708333333333,0.0,0.2947638933402812,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.002629167123538011,0.0,0.006627895928513092,0.0,0.006627895928513092,0.0,0.012767094781589683,0.0,0.3337471942647022,0.25031039569852653,0.06068488104755561,0.0,0.05578164732047914,0.0,0.0,0.0,2244.8805780753955,20.0555555555556,0.3066666666666667,581.5305478875673,3.3655431609259256,0.13397659722222224,0.38333333333333336,2692.434528740741,7023.742248888889,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3926.566746666667,0.0,0.0,42.36818882035372,51.66666666666668,46.10666666666668,0.0,50.18520833282037,0.0,0.0,0.0,66.20029503180268,47.684608616454064,50.18520833282037,46.434308758270916,12.43753247303448,19.76119294107799,-0.05892134318211137,2.5603904623446367,2.5,9.236100170605994,808.8804777654937,-1203.0249370095817,-1489.0121521337967,0.0,0.0,530.3075030617777,0.0,2.0,0.0661951531020302,0.0,0.0,1.713268561350568,131.99922844444444,-28.319335622803884,0.20307366649227385,9.24248090782199,0.0028379413143037263,10.943520933040093,1.2229535140420182,0.0,0.0,44.156445851721905
2025-01-01 02:00:00,0.7063385596278865,0.30820739340074904,0.15027120488640075,0.7063385596278865,0.30820739340074904,0.15027120488640072,0.015884958980564193,0.5006519339806557,0.13980166666666666,0.05,0.030441204886400744,0.11983,0.0,0.2936240600674157,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.002629167123538011,0.0,0.006627895928513092,0.0,0.006627895928513092,0.0,0.012767094781589683,0.0,0.3337471942647022,0.25031039569852653,0.05022197052211499,0.0,0.046164121920396525,0.0,0.0,0.0,2342.484081469978,20.0555555555556,0.32000000000000006,606.8144847522441,3.5118711244444443,0.13980166666666666,0.4,2809.4968995555555,7023.742248888889,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3926.566746666667,703.3706666666666,0.0,48.087240842530555,51.66666666666668,46.10666666666668,0.0,51.9751111280794,0.0,0.0,703.3706666666666,75.13631381645399,51.47861369243369,51.99055804342058,51.214918059269664,12.43753247303448,19.760493479821594,-0.05645027883816057,1.7208107922380862,1.6500000000000001,9.236100170605994,925.201789265532,-1614.6499617309807,-1450.0176443427627,0.0,0.0,528.7877253646236,0.0,2.0,0.061159103684840524,0.0,0.0,1.582925103626708,131.99922844444444,-27.555556932311255,0.20392944112875436,9.255611685934102,0.0028498426858395284,29.05242917969584,1.2229476108809576,0.0,0.0,50.205120160025736
2025-01-01 03:00:00,0.7305821701588873,0.30706756012788355,0.12482291666666666,0.7305821701588872,0.30706756012788355,0.12482291666666666,0.01574284183875133,0.5192125922090248,0.14562673611111113,0.05,0.0,0.12482291666666666,0.0,0.2924842267945502,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.002487049981725146,0.0,0.006627895928513092,0.0,0.006627895928513092,0.0,0.012767094781589683,0.0,0.3337471942647022,0.25031039569852653,0.06068488104755561,0.0,0.05578164732047914,0.0,0.0,0.0,2440.08758486456,20.0555555555556,0.33333333333333337,632.0984216169211,3.6581990879629624,0.14562673611111113,0.4166666666666667,2926.5592703703705,7023.742248888889,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3926.566746666667,0.0,0.0,48.984671892750455,51.66666666666668,46.10666666666668,0.0,52.08185210537598,0.0,0.0,0.0,76.53854983242258,52.127543599333634,52.15038934631246,52.08185210537598,12.43753247303448,19.75461104453865,-0.056759941663449706,1.5673743871393633,1.6500000000000001,9.236100170605994,935.9820840424535,-887.8148092932631,-1515.7639063261415,0.0,0.0,527.1258305256567,0.0,2.0,0.06403649138956055,0.0,0.0,1.6573978960034403,131.99922844444444,-27.44990804871023,0.20503445678309165,9.269359069184258,0.0028643335814245788,-1.0914765528689794,1.2229614470219492,0.0,0.0,49.08358465939973
2025-01-01 04:00:00,0.8188271701269504,0.30592772685501807,0.13980166666666666,0.8188271701269503,0.305927726855018,0.13980166666666666,0.01574284183875133,0.5899823838437545,0.16310194444444445,0.05,0.0,0.13980166666666666,0.0,0.2913443935216847,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.002487049981725146,0.0,0.006627895928513092,0.0,0.006627895928513092,0.0,0.012767094781589683,0.0,0.3337471942647022,0.25031039569852653,0.09835135893914183,0.0,0.09040473876077654,0.0,0.0,0.0,2732.898095048308,20.0555555555556,0.3733333333333334,707.9502322109515,4.097182978518518,0.16310194444444445,0.4666666666666667,3277.7463828148148,7023.742248888889,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3926.566746666667,0.0,0.0,48.07212091997845,51.66666666666668,46.10666666666668,0.0,51.502327095985116,0.0,0.0,0.0,75.11268893746633,51.52262109141449,51.532768089129185,51.502327095985116,12.43753247303448,19.753516531563864,-0.05883376643036152,0.6661020478763723,0.55,9.236100170605994,975.6274360534769,-2638.11438105714,-1651.057304894331,0.0,0.0,466.2064000285027,0.0,1.1,0.06552399161830023,0.0,0.0,1.6958975029606649,72.59957564444444,-25.840135119341088,0.20365817085141052,9.2445080528463,0.00284619200149025,-15.418275177432372,1.2224053399700414,0.0,0.0,58.35722770706986
2025-01-01 05:00:00,0.9052582175571133,0.30592772685501807,0.1447945833333333,0.9052582175571133,0.305927726855018,0.14479458333333334,0.01602707612237706,0.6703041275458475,0.1689270138888889,0.05,0.0,0.1447945833333333,0.0,0.2913443935216847,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.002771284265350877,0.0,0.006627895928513092,0.0,0.006627895928513092,0.0,0.012767094781589683,0.0,0.3337471942647022,0.25031039569852653,0.14020300104090433,0.0,0.128874840361107,0.0,0.0,0.0,2830.50159844289,20.0555555555556,0.3866666666666667,733.2341690756283,4.2435109420370365,0.1689270138888889,0.48333333333333334,3394.80875362963,7023.742248888889,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3926.566746666667,0.0,0.0,47.17464239338269,51.66666666666668,46.10666666666668,0.0,50.87998747400636,0.0,0.0,0.0,73.71037873966044,50.928789868189945,50.95319106528174,50.87998747400636,12.43753247303448,19.751922339555495,-0.06381016321658523,-0.3510985757579819,-0.25000000000000006,9.236100170605994,988.7524167235557,-1181.523091509672,-1711.0735699469444,0.0,0.0,459.8906728899062,0.0,1.0,0.06498647982695355,0.0,0.0,1.6819855772332621,65.99961422222222,-24.465964973718325,0.20418913627464488,9.24931856778483,0.002854738274248656,-9.211886473255142,1.2217924605355708,0.0,0.0,61.132098001576196
2025-01-01 06:00:00,0.8626671245104626,0.30820739340074904,0.13980166666666666,0.8626671245104626,0.30820739340074904,0.13980166666666666,0.016382368976909225,0.6331828110891089,0.16310194444444445,0.05,0.0,0.13980166666666666,0.0,0.2936240600674157,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0031265771198830407,0.0,0.006627895928513092,0.0,0.006627895928513092,0.0,0.012767094781589683,0.0,0.3337471942647022,0.25031039569852653,0.11927717999002309,0.0,0.10963978956094177,0.0,0.0,0.0,2732.898095048308,20.0555555555556,0.3733333333333334,707.9502322109515,4.097182978518518,0.16310194444444445,0.4666666666666667,3277.7463828148148,7023.742248888889,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3926.566746666667,0.0,0.0,46.272937705078725,51.66666666666668,46.10666666666668,0.0,50.32853823259551,0.0,0.0,0.0,72.3014651641855,50.346187148412874,50.35501160632156,50.32853823259551,12.43753247303448,19.766153924621456,-0.06038956665361036,0.3712008019831818,0.3,9.236100170605994,956.4833763274776,-1739.3474235435851,-1666.758460245622,0.0,0.0,463.28552113874633,0.0,1.0,0.06515735937106404,0.0,0.0,1.6864082960726787,65.99961422222222,-26.362160604293354,0.20224461888981363,9.227778355612315,0.002829933504000272,-46.40207282591526,1.2217514463578352,0.0,0.0,57.447938977297206
2025-01-01 07:00:00,0.7271375576391536,0.31048705994648007,0.13480874999999998,0.7271375576391534,0.31048705994648007,0.13480874999999998,0.016169193264189925,0.5036914893749637,0.157276875,0.05,0.0,0.13480874999999998,0.0,0.29590372661314673,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0029134014071637428,0.0,0.006627895928513092,0.0,0.006627895928513092,0.0,0.012767094781589683,0.0,0.3337471942647022,0.25031039569852653,0.05022197052211499,0.0,0.046164121920396525,0.0,0.0,0.0,2635.2945916537255,20.0555555555556,0.3600000000000001,682.6662953462746,3.9508550149999997,0.157276875,0.45,3160.6840119999997,7023.742248888889,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3926.566746666667,0.0,0.0,45.38829253283818,51.66666666666668,46.10666666666668,0.0,49.72539916245656,0.0,0.0,0.0,70.91920708255967,49.77460573589752,49.799209022618,49.72539916245656,12.43753247303448,19.778236391484043,-0.053554018135211066,-0.4707970210481418,-0.55,9.236100170605994,757.6991159613923,-2175.4928870417975,-1791.622388984524,0.0,0.0,466.1119008203351,2.692045104976531,1.0,0.06681762052659697,0.0,0.0,1.7293793159753263,65.99961422222222,-25.026069197399007,0.20083301519249047,9.213299276184705,0.002812256485683145,-6.3546287005747475,1.2217139691900867,0.0,0.0,63.5341686015578
2025-01-01 08:00:00,0.8166092919055042,0.34002064362109125,0.19569115977280147,0.8166092919055042,0.3400206436210912,0.1956911597728015,0.04410106653219891,0.5652313503733052,0.157276875,0.05,0.06088240977280149,0.13480874999999998,0.0,0.3254373102877579,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.002202815698099415,0.0,0.020949125417049748,0.0,0.020949125417049748,0.0,0.03492884421378309,0.0,0.3716055281336964,0.2787041461002722,0.05022197052211499,0.0,0.046164121920396525,0.0,0.0,0.0,2635.2945916537255,20.0555555555556,0.3600000000000001,682.6662953462746,3.9508550149999997,0.157276875,0.45,3160.6840119999997,7023.742248888889,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3926.566746666667,1406.7413333333332,0.0,45.503109453065385,51.66666666666668,46.10666666666668,0.0,50.97918316553544,0.4872816868096653,1301.0117823264056,1406.7413333333332,71.09860852041466,49.75011655612413,50.97921119448108,49.13555522247283,12.43753247303448,19.72295444639132,-0.06162979229380194,-1.3315093512686285,-1.4,9.236100170605994,722.1968753077015,-2177.7357611185594,-1928.4837744690296,0.0,0.0,526.5337060269673,195.84322170909812,0.6,0.06904887451785373,0.0,0.0,1.7871288208328193,39.59976853333333,15.91127042678332,0.20234736677220155,9.203485084195218,0.002822552010582144,34.47772436696668,1.2225106378596098,0.0,0.0,68.61973797849231
2025-01-01 09:00:00,0.7132650317207258,0.3116268932193455,0.13980166666666666,0.7132650317207258,0.31162689321934556,0.13980166666666666,0.015032256129687002,0.4851308311465944,0.16310194444444445,0.05,0.0,0.13980166666666666,0.0,0.2970435598860122,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0017764642726608186,0.0,0.006627895928513092,0.0,0.006627895928513092,0.0,0.012767094781589683,0.0,0.3337471942647022,0.25031039569852653,0.03975905999667436,0.0,0.03654659652031392,0.0,0.0,0.0,2732.898095048308,20.0555555555556,0.3733333333333334,707.9502322109515,4.097182978518518,0.16310194444444445,0.4666666666666667,3277.7463828148148,7023.742248888889,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3926.566746666667,0.0,0.0,45.04510156586805,51.66666666666668,46.10666666666668,0.0,51.05278125217405,0.0,0.0,0.0,70.38297119666883,49.48716990762092,51.05278125217405,48.70436423534435,12.43753247303448,19.766437031005786,-0.06015994078972924,-0.9853136143072525,-0.85,9.236100170605994,827.38891985825,-1289.2902569525745,-1853.630240350833,0.0,0.0,400.495127160764,564.9875157025685,0.0,0.06807743306775138,0.0,0.0,1.7619858909103243,0.0,94.20555700967235,0.20377752135188323,9.257090514420495,0.002848755958833249,68.24324727570936,1.2229236866517041,0.0,0.0,63.760005078257414
