Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.26054490403705405,0.18116084326085446,0.0,0.004342415067284234,0.0030193473876809077,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.18116084326085446,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.007802469660778589,0,On,0.008091335613264786,0,On,0.19992327715838418,0.1499424578687881,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,4737.787582222222,Off,0.0,0.0,24.791999110343774,51.666666666666686,46.10666666666668,0.0,50.896852049615184,0.0,0.0,0.0,24.791999110343774,49.325680157768495,50.896852049615184,48.54009421184516,12.43753247303448,14.167682602269295,0.0,2.8,9.236100170605994,-37.450479040047696,-343.3761129973009,-0.0,-0.0,312.54988885818943,0.0,1.0,0.023178241793535656,0.0,0,0.43131071177746544,65.99961422222222,-6.624254900936215,0.2777384770785419,6.414476817946898,0.002730249999820778,27.814780209309568,1.2432098459296181
2025-01-01 00:01:00,0.26054490403705405,0.18116084326085446,0.0,0.004342415067284234,0.0030193473876809077,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.18116084326085446,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.007802469660778589,0,On,0.008091335613264786,0,On,0.19992327715838418,0.1499424578687881,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,4737.787582222222,Off,0.0,0.0,24.793021333572202,51.666666666666686,46.10666666666668,0.0,50.892920170087116,0.0,0.0,0.0,24.793021333572202,49.32220080839827,50.892920170087116,48.536841127553856,12.43753247303448,14.162738339713094,0.0,2.8,9.236100170605994,-40.40027312868904,-343.17246455217287,-0.0,-0.0,312.54988885818943,0.0,1.0,0.023174574868509108,0.0,0,0.4312424760563386,65.99961422222222,-9.777697434705594,0.2786582358415717,6.433516470831908,0.002730438505256849,27.8052609627751,1.2468627374799288
2025-01-01 00:02:00,0.26054490403705405,0.18116084326085446,0.0,0.004342415067284234,0.0030193473876809077,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.18116084326085446,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.007802469660778589,0,On,0.008091335613264786,0,On,0.19992327715838418,0.1499424578687881,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,4737.787582222222,Off,0.0,0.0,24.79423235818716,51.666666666666686,46.10666666666668,0.0,50.888988209764875,0.0,0.0,0.0,24.79423235818716,49.31872131556758,50.888988209764875,48.53358786846894,12.43753247303448,14.157525839375882,0.0,2.8,9.236100170605994,-43.355052422771905,-342.95781724655365,-0.0,-0.0,312.54988885818943,0.0,1.0,0.02317070889427872,0.0,0,0.4311705363418479,65.99961422222222,-12.947124034407643,0.27877151400924055,6.4314591597648505,0.0027306263941103965,27.796028896407634,1.2468852173914642
2025-01-01 00:03:00,0.26054490403705405,0.18116084326085446,0.0,0.004342415067284234,0.0030193473876809077,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.18116084326085446,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.007802469660778589,0,On,0.008091335613264786,0,On,0.19992327715838418,0.1499424578687881,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,4737.787582222222,Off,0.0,0.0,24.79562052770626,51.666666666666686,46.10666666666668,0.0,50.88505614057671,0.0,0.0,0.0,24.79562052770626,49.31524165277973,50.88505614057671,48.53033440888125,12.43753247303448,14.152061626819842,0.0,2.8,9.236100170605994,-46.30453417489343,-342.7328591970403,-0.0,-0.0,312.54988885818943,0.0,1.0,0.0231666561106713,0.0,0,0.4310951203979654,65.99961422222222,-16.121563836042576,0.27888938530958834,6.428715188666562,0.0027308142171936856,27.7870291749022,1.2469087906139882
2025-01-01 00:04:00,0.26054490403705405,0.18116084326085446,0.0,0.004342415067284234,0.0030193473876809077,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.18116084326085446,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.007802469660778589,0,On,0.008091335613264786,0,On,0.19992327715838418,0.1499424578687881,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,4737.787582222222,Off,0.0,0.0,24.797175435993456,51.666666666666686,46.10666666666668,0.0,50.88112393618364,0.0,0.0,0.0,24.797175435993456,49.31176179517392,50.88112393618364,48.52708072466907,12.43753247303448,14.14636045371909,0.0,2.8,9.236100170605994,-47.9090923731585,-342.4982052154241,-0.0,-0.0,312.54988885818943,0.0,1.0,0.02316242744247574,0.0,0,0.4310164315178707,65.99961422222222,-17.960776015923827,0.2790115894035618,6.425836862898982,0.0027310019759144272,27.77824898577874,1.2469333932450668
2025-01-01 00:05:00,0.26054490403705405,0.18116084326085446,0.0,0.004342415067284234,0.0030193473876809077,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.18116084326085446,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.007802469660778589,0,On,0.008091335613264786,0,On,0.19992327715838418,0.1499424578687881,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,4737.787582222222,Off,0.0,0.0,24.798854251108942,51.666666666666686,46.10666666666668,0.0,50.8771915717936,0.0,0.0,0.0,24.798854251108942,49.30828171934976,50.8771915717936,48.523826793127846,12.43753247303448,14.14048311761596,0.0,2.8,9.236100170605994,-48.22988781544825,-342.25636425652243,-0.0,-0.0,312.54988885818943,0.0,1.0,0.023158067969945115,0.0,0,0.43093530857434,65.99961422222222,-18.523412417115203,0.2791370322824892,6.4234017897003,0.0027311896716034688,27.76963470425698,1.2469587615194853
2025-01-01 00:06:00,0.26054490403705405,0.18116084326085446,0.0,0.004342415067284234,0.0030193473876809077,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.18116084326085446,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.007802469660778589,0,On,0.008091335613264786,0,On,0.19992327715838418,0.1499424578687881,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,4737.787582222222,Off,0.0,0.0,24.80061810320948,51.666666666666686,46.10666666666668,0.0,50.87325902898095,0.0,0.0,0.0,24.80061810320948,49.304801407917964,50.87325902898095,48.520572597386476,12.43753247303448,14.134484795827,0.0,2.8,9.236100170605994,-48.42095569490124,-342.009611654353,-0.0,-0.0,312.54988885818943,0.0,1.0,0.023153618609819973,0.0,0,0.43085251296371413,65.99961422222222,-18.96123289873763,0.27926471965553057,6.420354676099757,0.0027313773052690927,27.761137596549844,1.2469846560278937
2025-01-01 00:07:00,0.26054490403705405,0.18116084326085446,0.0,0.004342415067284234,0.0030193473876809077,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.18116084326085446,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.007802469660778589,0,On,0.008091335613264786,0,On,0.19992327715838418,0.1499424578687881,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,4737.787582222222,Off,0.0,0.0,24.802459231618354,51.666666666666686,46.10666666666668,0.0,50.86932629509747,0.0,0.0,0.0,24.802459231618354,49.3013208489443,50.86932629509747,48.51731812586772,12.43753247303448,14.128376496636363,0.0,2.8,9.236100170605994,-48.51130752803368,-341.7584041505259,-0.0,-0.0,312.54988885818943,0.0,1.0,0.023149087519278234,0.0,0,0.4307681964782752,65.99961422222222,-19.30279223569716,0.2793944554944488,6.417787883127945,0.0027315648776263693,27.752748016440655,1.2470110290509373
2025-01-01 00:08:00,0.26054490403705405,0.18116084326085446,0.0,0.004342415067284234,0.0030193473876809077,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.18116084326085446,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.007802469660778589,0,On,0.008091335613264786,0,On,0.19992327715838418,0.1499424578687881,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,4737.787582222222,Off,0.0,0.0,24.80437115496527,51.666666666666686,46.10666666666668,0.0,50.86539335864858,0.0,0.0,0.0,24.80437115496527,49.29784003158369,50.86539335864858,48.51406336805125,12.43753247303448,14.122167412525078,0.0,2.8,9.236100170605994,-48.55780604204284,-341.5031234119132,-0.0,-0.0,312.54988885818943,0.0,1.0,0.023144481509450143,0.0,0,0.4306824858624699,65.99961422222222,-19.604571488319067,0.2795260763253676,6.415163439830287,0.002731752389332402,27.744457912450436,1.247037840744715
2025-01-01 00:09:00,0.26054490403705405,0.18116084326085446,0.0,0.004342415067284234,0.0030193473876809077,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.18116084326085446,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.007802469660778589,0,On,0.008091335613264786,0,On,0.19992327715838418,0.1499424578687881,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,4737.787582222222,Off,0.0,0.0,24.806349085234483,51.666666666666686,46.10666666666668,0.0,50.86146020910312,0.0,0.0,0.0,24.806349085234483,49.294358945900655,50.86146020910312,48.510808314299425,12.43753247303448,14.115864332461879,0.0,2.8,9.236100170605994,-48.59631158162341,-341.244051963364,-0.0,-0.0,312.54988885818943,0.0,1.0,0.02313980560923174,0.0,0,0.43059547469616294,65.99961422222222,-19.902148476448843,0.2796594619597409,6.411942864581029,0.0027319398409959136,27.736261353132633,1.2470650616934797
