Metric,Value
Total Electric Energy (kWh),1286.6094385435003
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.7869575535326394
Peak Electric Power (kW),10.213921849725272
Other Electric Energy (kWh),305.0414270466466
HVAC Heating Electric Energy (kWh),811.030270950074
Lighting Electric Energy (kWh),29.085259187520272
Water Heating Electric Energy (kWh),141.45248135925928
Average Temperature - Indoor (C),19.69164017065457
Unmet Heating Load (C-hours),76.1846816470138
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
