Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.26054490403705405,0.1811608432608545,0.0,0.24963912662773746,0.0,0.010905777409316602,0.0,0.0,50.779631405240025,13.96153821120423,-0.04573499177705269
2025-01-01 01:00:00,0.812013427702104,0.1803803836260528,0.0,0.24859851378133524,0.5527418845925925,0.010673029328176249,0.0,0.0,50.544030747851295,14.088385720953063,-0.06428843581497778
2025-01-01 02:00:00,4.996018512485332,0.17959992399125113,0.0,0.24755790093493302,4.737787582222222,0.010673029328176249,0.0,0.0,50.31703774754439,16.965653701492208,-3.5343462985078236
2025-01-01 03:00:00,4.284154596918169,0.17881946435644946,0.0,0.24651728808853082,4.027119444888889,0.010517863940749349,0.0,0.0,50.115475898087034,20.37430759954588,-0.3835290747057646
2025-01-01 04:00:00,4.092977223663673,0.2021178424843847,0.0,0.28171651564639266,3.158525054814815,0.01109553157283539,0.6416401216296297,0.0,50.49193105116975,20.811444357753864,-0.05115248184092227
2025-01-01 05:00:00,3.3171960939200487,0.20952158484356417,0.0,0.2974403959965279,3.000598802074074,0.019156895849446423,0.0,0.0,51.42302548845981,20.821061980746045,-0.04919521389806635
2025-01-01 06:00:00,2.706630926600585,0.17959992399125113,0.0,0.24755790093493302,2.4478569174814817,0.011216108184170402,0.0,0.0,51.001070683916446,20.846217606606345,-0.04786694348403599
2025-01-01 07:00:00,2.94536878332336,0.1811608432608545,0.0,0.24963912662773746,2.684746296592593,0.01098336010303005,0.0,0.0,50.80293779565638,20.760536982391258,-0.06355536072824511
2025-01-01 08:00:00,3.182522948343739,0.18194130289565613,0.0,0.2506797394741397,2.921635675703704,0.010207533165895549,0.0,0.0,50.60605399145574,20.8553270702841,-0.04219184851307448
2025-01-01 09:00:00,2.3134630621073837,0.18194130289565613,0.0,0.2506797394741397,2.0530412856296296,0.009742037003614847,0.0,0.0,50.41063077407322,20.823201574610355,-0.0457284465689618
2025-01-01 10:00:00,2.549234245678379,0.1811608432608545,0.0,0.24963912662773746,2.289930664740741,0.009664454309901396,0.0,0.0,50.21646596197657,20.75513618364094,-0.07034076819462053
2025-01-01 11:00:00,2.7583600215302315,0.1811608432608545,0.0,0.24963912662773746,1.9740781592592593,0.009664454309901396,0.5249782813333334,0.0,50.64061162163249,20.851357609783083,-0.044572394694144236
2025-01-01 12:00:00,1.8407249167315642,0.18272176253045777,0.0,0.25172035232054185,1.5792625274074075,0.009742037003614847,0.0,0.0,51.646965614625366,20.818450045770778,-0.052068922554513834
2025-01-01 13:00:00,1.683031412071964,0.18272176253045777,0.0,0.25172035232054185,1.421336274666667,0.009974785084755198,0.0,0.0,51.453904842059764,20.78776467364551,-0.05750694863137167
2025-01-01 14:00:00,1.6831865774593908,0.18272176253045777,0.0,0.25172035232054185,1.421336274666667,0.010129950472182098,0.0,0.0,51.26204473237561,20.811428075044244,-0.053924613833995966
2025-01-01 15:00:00,1.6825338780815557,0.18194130289565613,0.0,0.2506797394741397,1.421336274666667,0.010517863940749349,0.0,0.0,51.07149097142524,20.766843984813857,-0.0634379456789904
2025-01-01 16:00:00,1.7653170872345538,0.18428268180006108,0.0,0.2538015780133463,1.500299401037037,0.011216108184170402,0.0,0.0,50.88205979402524,20.812615911380906,-0.05272602834869957
2025-01-01 17:00:00,0.4558816116304707,0.23129337144143078,0.0,0.39513129747417086,0.0,0.06075031415629986,0.0,0.0,50.692206453377935,19.885415827968085,0.0
2025-01-01 18:00:00,0.8050906086041494,0.3020892868266044,0.0,0.6534135641671021,0.0,0.1516770444370473,0.0,0.0,50.337915444754024,18.805346420953974,0.0
2025-01-01 19:00:00,2.8892986749530616,0.2989275583982595,0.0,0.7456323978798546,0.0,0.16041499203617005,1.9832512850370372,0.0,50.761075974591314,18.189093659017338,0.0
2025-01-01 20:00:00,2.1388474494547465,0.2895427495352223,0.0,0.8305715690775789,0.0,0.14165747741420465,1.1666184029629632,0.0,51.38708378366858,17.6635072841356,0.0
2025-01-01 21:00:00,1.729148524414227,0.2402711124668757,0.0,0.6030366184953474,0.0,0.0761553432522128,1.0499565626666667,0.0,51.38913996130875,17.13979847253455,0.0
2025-01-01 22:00:00,0.2659486785220781,0.18428268180006108,0.0,0.2538015780133463,0.0,0.012147100508731808,0.0,0.0,51.530437855129215,15.989321132583486,0.0
2025-01-01 23:00:00,0.2621285957394504,0.18194130289565613,0.0,0.2506797394741397,0.0,0.011448856265310753,0.0,0.0,51.304103351046166,15.003078741199255,0.0
2025-01-02 00:00:00,0.26054490403705405,0.1811608432608545,0.0,0.24963912662773746,0.0,0.010905777409316602,0.0,0.0,51.07399773764546,14.30594804274232,0.0
2025-01-02 01:00:00,0.812013427702104,0.1803803836260528,0.0,0.24859851378133524,0.5527418845925925,0.010673029328176249,0.0,0.0,50.84169179077472,13.952699434939296,-0.09856684139185153
2025-01-02 02:00:00,4.996018512485332,0.17959992399125113,0.0,0.24755790093493302,4.737787582222222,0.010673029328176249,0.0,0.0,50.61818112428185,17.26856736964468,-3.239777135578384
2025-01-02 03:00:00,4.284154596918169,0.17881946435644946,0.0,0.24651728808853082,4.027119444888889,0.010517863940749349,0.0,0.0,50.42047783079286,20.45121071760669,-0.3138623128884343
2025-01-02 04:00:00,3.3355564676273226,0.17803900472164783,0.0,0.2454766752421286,3.0795619284444444,0.010517863940749349,0.0,0.0,50.23437235011359,20.795268503759143,-0.06350530974650545
2025-01-02 05:00:00,3.2569036720318056,0.17803900472164783,0.0,0.2454766752421286,3.000598802074074,0.01082819471560315,0.0,0.0,50.049742906184626,20.806375929728247,-0.050691063995334025
2025-01-02 06:00:00,3.869020728624909,0.2104155002970252,0.0,0.3080976192682322,2.5268200438518518,0.04247742298630612,0.9916256425185186,0.0,50.40733127467953,20.861418187668516,-0.04959552194138315
2025-01-02 07:00:00,3.5957589664239076,0.2387232725939346,0.0,0.3656879879230628,2.0530412856296296,0.06874221005640016,1.108287482814815,0.0,51.27414218056618,20.77824270803581,-0.060837860509868884
2025-01-02 08:00:00,3.091480655058966,0.20395242882835188,0.0,0.2955490228689653,2.763709422962963,0.03222220922703758,0.0,0.0,51.084470879576706,20.793319259674323,-0.05799835656706532
2025-01-02 09:00:00,2.708278693959236,0.18194130289565613,0.0,0.2506797394741397,2.4478569174814817,0.009742037003614847,0.0,0.0,50.88497248944422,20.878066476026373,-0.037780468295472505
2025-01-02 10:00:00,2.549234245678379,0.1811608432608545,0.0,0.24963912662773746,2.289930664740741,0.009664454309901396,0.0,0.0,50.6867324321498,20.750012682379108,-0.07176991247165213
2025-01-02 11:00:00,3.1531756533820836,0.1811608432608545,0.0,0.24963912662773746,2.368893791111111,0.009664454309901396,0.5249782813333334,0.0,51.11362968927081,20.8389875673949,-0.04207241226860307
2025-01-02 12:00:00,1.9196880431019345,0.18272176253045777,0.0,0.25172035232054185,1.6582256537777778,0.009742037003614847,0.0,0.0,51.79071902226545,20.849352195980654,-0.045787693677594096
2025-01-02 13:00:00,1.919920791183075,0.18272176253045777,0.0,0.25172035232054185,1.6582256537777778,0.009974785084755198,0.0,0.0,51.59678104768374,20.789358533193933,-0.054284053826159466
2025-01-02 14:00:00,1.920075956570502,0.18272176253045777,0.0,0.25172035232054185,1.6582256537777778,0.010129950472182098,0.0,0.0,51.40411243682006,20.781851059257633,-0.06385455476650428
2025-01-02 15:00:00,2.2352757626741484,0.18194130289565613,0.0,0.2506797394741397,1.9740781592592593,0.010517863940749349,0.0,0.0,51.21265102989237,20.787293165937292,-0.056110297615505664
2025-01-02 16:00:00,2.160132719086406,0.18428268180006108,0.0,0.2538015780133463,1.895115032888889,0.011216108184170402,0.0,0.0,51.02240882529798,20.834837459475583,-0.04990119309630104
2025-01-02 17:00:00,1.2393675201429302,0.25870722828487913,0.0,1.1482421757707086,0.0,0.09112534437222138,0.0,0.0,50.776565186199186,20.31620939522438,0.0
2025-01-02 18:00:00,2.1141692855648144,0.3020892868266044,0.0,1.3208521194981375,0.0,0.1516770444370473,0.6416401216296297,0.0,51.4946572474209,19.382204967895824,0.0
2025-01-02 19:00:00,1.8575293210290291,0.3264542131647455,0.0,0.9388123670669332,0.0,0.16041499203617005,0.758301961925926,0.0,51.49574763544722,18.8680228892289,0.0
2025-01-02 20:00:00,2.5032508851660236,0.39964936860116607,0.0,1.603291445825893,0.0,0.14165747741420465,0.758301961925926,0.0,51.450905151625165,18.391422327893636,0.0
2025-01-02 21:00:00,1.691835531672886,0.27175369258879206,0.0,0.8223739419669033,0.0,0.11115962778005671,0.758301961925926,0.0,51.33668685043401,17.86235265813534,0.0
2025-01-02 22:00:00,1.8299994537676691,0.2118299394067379,0.0,0.4456406318614378,0.0,0.0427476584988239,1.3416111634074075,0.0,51.394451880082975,17.1472402015897,0.0
2025-01-02 23:00:00,0.2621285957394504,0.18194130289565613,0.0,0.2506797394741397,0.0,0.011448856265310753,0.0,0.0,51.95920478028244,16.141140065390143,0.0
2025-01-03 00:00:00,0.26054490403705405,0.1811608432608545,0.0,0.24963912662773746,0.0,0.010905777409316602,0.0,0.0,51.73262642019131,15.40836861617178,0.0
2025-01-03 01:00:00,0.2592715431095115,0.1803803836260528,0.0,0.24859851378133524,0.0,0.010673029328176249,0.0,0.0,51.50348789530447,14.835174402098628,0.0
