Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.26054490403705405,0.1811608432608545,0.0,0.26054490403705405,0.18116084326085446,0.0,0.010905777409316602,0.0,0.24963912662773746,0.0,0.0,0.0,0.1811608432608545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.003103307748538012,0.0,0.007802469660778589,0.0,0.008091335613264786,0.0,0.19992327715838418,0.1499424578687881,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,4737.787582222222,0.0,0.0,24.85917448654863,51.66666666666668,46.10666666666668,0.0,50.78072288354971,0.0,0.0,0.0,24.85917448654863,49.222870123695095,50.78072288354971,48.4439437437678,12.43753247303448,13.969090778684224,-0.04265436703498192,2.8,9.236100170605994,-46.734449259534685,-335.2468750845866,0.0,0.0,312.54988885818943,0.0,1.0,0.023030845943258178,0.0,0.0,0.4285679062764048,65.99961422222222,-24.037463033137513,0.2827284381922979,6.342721924936281,0.0027357621932855587,27.58774137646635,1.2476393820781546
2025-01-01 01:00:00,0.812013427702104,0.1803803836260528,0.0,0.812013427702104,0.1803803836260528,0.0,0.010673029328176249,0.0,0.24859851378133524,0.5527418845925925,0.0,0.0,0.1803803836260528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0028705596673976605,0.0,0.007802469660778589,0.0,0.008091335613264786,0.0,0.19992327715838418,0.1499424578687881,0.0,0.0,552.7418845925927,14.444444444444457,0.11666666666666667,0.0,0.5527418845925925,0.0,0.11666666666666667,552.7418845925927,4737.787582222222,0.0,0.0,24.62980983402039,51.66666666666668,46.10666666666668,0.0,50.54509978223253,0.0,0.0,0.0,24.62980983402039,49.01414596507083,50.54509978223253,48.24866905648999,12.43753247303448,14.085267766122474,-0.06697084968286315,2.5,9.236100170605994,508.8232755582714,-316.80192696363446,0.0,0.0,311.2765279306468,0.0,1.0,0.021016221655054162,0.0,0.0,0.3910789093348082,65.99961422222222,-38.393210001333486,0.281824986092422,6.415111857430623,0.0027471250241481887,30.21891104325107,1.247187856982434
2025-01-01 02:00:00,4.996018512485332,0.17959992399125113,0.0,4.996018512485332,0.17959992399125113,0.0,0.010673029328176249,0.0,0.24755790093493302,4.737787582222222,0.0,0.0,0.17959992399125113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0028705596673976605,0.0,0.007802469660778589,0.0,0.008091335613264786,0.0,0.19992327715838418,0.1499424578687881,0.0,0.0,4737.787582222222,21.111111111111143,1.0,0.0,4.737787582222222,0.0,1.0,4737.787582222222,4737.787582222222,0.0,0.0,22.454062326732625,51.66666666666668,46.10666666666668,0.0,50.3181454271634,0.0,0.0,0.0,22.454062326732625,48.81336994480856,50.3181454271634,48.06098220363115,12.43753247303448,16.973259364139096,-3.5267406358609343,1.6500000000000001,9.236100170605994,4537.992635489204,-440.2340658458308,0.0,0.0,310.2359150842446,0.0,1.0,0.021748382672160577,0.0,0.0,0.4047032770602305,65.99961422222222,-69.79679597143219,0.23641181993879173,7.837929745689455,0.0027602150440720246,33.229506908931526,1.2347946754568067
2025-01-01 03:00:00,4.284154596918169,0.17881946435644946,0.0,4.284154596918169,0.17881946435644946,0.0,0.010517863940749349,0.0,0.24651728808853082,4.027119444888889,0.0,0.0,0.17881946435644946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.0027153942799707604,0.0,0.007802469660778589,0.0,0.008091335613264786,0.0,0.19992327715838418,0.1499424578687881,0.0,0.0,4027.1194448888887,21.111111111111143,0.85,0.0,4.027119444888889,0.0,0.85,4027.1194448888887,4737.787582222222,0.0,0.0,19.930864345903256,51.66666666666668,46.10666666666668,0.0,50.116611568747004,0.0,0.0,0.0,19.930864345903256,48.63637045301246,50.116611568747004,47.896249895145196,12.43753247303448,20.378452422878055,-0.3808506918667601,1.6500000000000001,9.236100170605994,3666.6728568239914,-624.5685538670357,0.0,0.0,309.0401368504155,0.0,1.0,0.025480702660163397,0.0,0.0,0.4741558958113095,65.99961422222222,-44.91817104827745,0.19108077933833878,9.449810882936523,0.002772616283203603,18.820479394491677,1.2204335568726066
2025-01-01 04:00:00,4.092977223663673,0.2021178424843847,0.0,4.092977223663673,0.2021178424843847,0.0,0.01109553157283539,0.6416401216296297,0.28171651564639266,3.158525054814815,0.0,0.0,0.2021178424843847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0027153942799707604,0.0,0.008380137292864631,0.0,0.01222605900054632,0.0,0.2320283941753667,0.17402129563152496,0.0,0.0,3158.525054814815,21.111111111111143,0.6666666666666666,0.0,3.158525054814815,0.0,0.6666666666666666,3158.525054814815,4737.787582222222,641.6401216296297,0.18333333333333332,20.176598861672538,51.66666666666668,46.10666666666668,0.0,50.493074709859414,0.09625422072151738,252.57928312301237,641.6401216296297,20.176598861672538,49.40607827171327,50.493074709859414,48.862580052640205,12.43753247303448,20.81402097708916,-0.05030231976912104,0.55,9.236100170605994,2798.17898677027,-705.5181648168932,0.0,0.0,342.56967384917454,0.0,1.0,0.026494305797955732,0.0,0.0,0.4930174598037522,65.99961422222222,2.602422923173764,0.18622587982478211,9.651274678042636,0.0027786127362409638,30.430046183552356,1.2180451095370446
2025-01-01 05:00:00,3.3171960939200487,0.20952158484356417,0.0,3.3171960939200487,0.20952158484356417,0.0,0.019156895849446423,0.0,0.2974403959965279,3.000598802074074,0.0,0.0,0.20952158484356417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.003025725054824562,0.0,0.01613117079462186,0.0,0.018078282871775566,0.0,0.24190005065427264,0.18142503799070442,0.0,0.0,3000.5988020740742,21.111111111111143,0.6333333333333333,0.0,3.000598802074074,0.0,0.6333333333333333,3000.5988020740742,4737.787582222222,0.0,0.0,20.471920744664907,51.66666666666668,46.10666666666668,0.0,51.424165111132034,0.13908435701404248,378.34921422541777,0.0,20.471920744664907,49.87257763999473,51.424165111132034,49.09678390442609,12.43753247303448,20.82258898315226,-0.04880055020582438,-0.25000000000000006,9.236100170605994,2639.9459789615107,-734.8796731120667,0.0,0.0,355.7639603890641,0.0,0.85,0.02648844332980835,0.0,0.0,0.4929083684700807,56.09967208888889,18.46288961043896,0.18722215270180284,9.670996586530693,0.0027964707415146,26.188886115330725,1.2173851021532376
2025-01-01 06:00:00,2.706630926600585,0.17959992399125113,0.0,2.706630926600585,0.17959992399125113,0.0,0.011216108184170402,0.0,0.24755790093493302,2.4478569174814817,0.0,0.0,0.17959992399125113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.003413638523391813,0.0,0.007802469660778589,0.0,0.008091335613264786,0.0,0.19992327715838418,0.1499424578687881,0.0,0.0,2447.8569174814816,21.111111111111143,0.5166666666666667,0.0,2.4478569174814817,0.0,0.5166666666666667,2447.8569174814816,4737.787582222222,0.0,0.0,19.33461192915985,51.66666666666668,46.10666666666668,0.0,51.002210232061046,0.0,0.0,0.0,19.33461192915985,48.21975221340582,51.002210232061046,46.8285232040782,12.43753247303448,20.846969109487507,-0.04764868744714785,0.3,9.236100170605994,2000.4364055568515,-714.0392105202476,0.0,0.0,244.77937971801651,0.0,0.0,0.026444554707132053,0.0,0.0,0.49209167006585897,0.0,21.839318877601045,0.18658301765253238,9.675862501952313,0.0027910248655981062,-34.95654021598977,1.2172882910657679
2025-01-01 07:00:00,2.94536878332336,0.1811608432608545,0.0,2.94536878332336,0.18116084326085446,0.0,0.01098336010303005,0.0,0.24963912662773746,2.684746296592593,0.0,0.0,0.1811608432608545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0031808904422514625,0.0,0.007802469660778589,0.0,0.008091335613264786,0.0,0.19992327715838418,0.1499424578687881,0.0,0.0,2684.746296592593,21.111111111111143,0.5666666666666667,0.0,2.684746296592593,0.0,0.5666666666666667,2684.746296592593,4737.787582222222,0.0,0.0,19.28022175538744,51.66666666666668,46.10666666666668,0.0,50.80407298665791,0.0,0.0,0.0,19.28022175538744,48.05729131964282,50.80407298665791,46.68390048613528,12.43753247303448,20.76068801324445,-0.06350219286964703,-0.55,9.236100170605994,2198.6967492416297,-759.550835388695,0.0,0.0,246.6278573296806,1.7140423495075974,0.0,0.0270281061965823,0.0,0.0,0.5029506476585329,0.0,26.873430708051806,0.1867684844225624,9.623451426248952,0.002778990670350184,-19.08954835163401,1.2176544086552474
2025-01-01 08:00:00,3.182522948343739,0.18194130289565613,0.0,3.182522948343739,0.18194130289565613,0.0,0.010207533165895549,0.0,0.2506797394741397,2.921635675703704,0.0,0.0,0.18194130289565613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0024050635051169594,0.0,0.007802469660778589,0.0,0.008091335613264786,0.0,0.19992327715838418,0.1499424578687881,0.0,0.0,2921.635675703704,21.111111111111143,0.6166666666666667,0.0,2.921635675703704,0.0,0.6166666666666667,2921.635675703704,4737.787582222222,0.0,0.0,19.099261667818073,51.66666666666668,46.10666666666668,0.0,50.60718151008978,0.0,0.0,0.0,19.099261667818073,47.89569066242563,50.60718151008978,46.53994523859355,12.43753247303448,20.855006617414638,-0.04227190270906824,-1.4,9.236100170605994,2399.103943736105,-822.5950464606115,0.0,0.0,246.89264323894832,122.62248081782415,0.0,0.027956553694859738,0.0,0.0,0.5202275988137208,0.0,53.170671254065034,0.18557527681778527,9.66663273824084,0.002776011308488812,6.7299922369871,1.2178376705785954
2025-01-01 09:00:00,2.3134630621073837,0.18194130289565613,0.0,2.3134630621073837,0.18194130289565613,0.0,0.009742037003614847,0.0,0.2506797394741397,2.0530412856296296,0.0,0.0,0.18194130289565613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0019395673428362575,0.0,0.007802469660778589,0.0,0.008091335613264786,0.0,0.19992327715838418,0.1499424578687881,0.0,0.0,2053.04128562963,21.111111111111143,0.43333333333333335,0.0,2.0530412856296296,0.0,0.43333333333333335,2053.04128562963,4737.787582222222,0.0,0.0,19.008367656403166,51.66666666666668,46.10666666666668,0.0,50.411748035879924,0.0,0.0,0.0,19.008367656403166,47.73515409674105,50.411748035879924,46.39685712717161,12.43753247303448,20.82250797394797,-0.04593307323473953,-0.85,9.236100170605994,1622.5318030052244,-787.5580269715316,0.0,0.0,246.4271470766676,352.49928079546163,0.0,0.027513257096195683,0.0,0.0,0.5119785446705525,0.0,110.62139727045843,0.18660911690891283,9.665597283399789,0.0027845527234082517,34.59389732695926,1.2185773039114385
