occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.72,0.375,0.101,0.376,0.376,0.0,0.0,0.0,0.0,0.124,0,0,0,0
1.0,0.657,0.146,0.168,0.169,0.169,0.0,0.0,0.0,0.0,0.375,0,0,0,0
1.0,0.65,0.137,0.185,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.625,0.102,0.253,0.129,0.129,0.0,0.0,0.0,0.0,0.0553,0,0,0,0
1.0,0.623,0.0914,0.253,0.119,0.119,0.0,0.0,0.0,0.0,0.258,0,0,0,0
1.0,0.612,0.0445,0.269,0.076,0.076,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.584,0.0286,0.354,0.0612,0.0612,0.0,0.0,0.0,0.0,0.0187,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.15,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.569,0.0182,0.404,0.0615,0.0615,0.0,0.0,0.0,0.2,0.0,0,0,0,0
1.0,0.597,0.0276,0.337,0.11,0.11,0.0,0.0,0.0,0.8,0.0714,0,0,0,0
1.0,0.597,0.0276,0.337,0.11,0.11,0.0,0.0,0.0,0.0,0.143,0,0,0,0
1.0,0.597,0.0276,0.337,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.618,0.0358,0.303,0.146,0.146,0.0,0.0,0.0,0.0,0.0509,0,0,0,0
1.0,0.704,0.0682,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.017,0,0,0,0
1.0,0.704,0.0682,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
1.0,0.704,0.0682,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.126,0,0,0,0
1.0,0.706,0.071,0.168,0.291,0.291,0.0,0.0,0.0,0.0,0.487,0,0,0,0
1.0,0.715,0.0821,0.168,0.305,0.305,0.0,0.0,0.0,0.2,0.0714,0,0,0,0
0.96,0.705,0.0777,0.185,0.288,0.288,0.0,0.0,0.0,0.8,0.198,0,0,0,0
0.8,0.664,0.06,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.198,0,0,0,0
0.76,0.654,0.0565,0.269,0.203,0.203,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.613,0.0426,0.337,0.137,0.137,0.0,0.0,0.0,0.2,0.0,0,0,0,0
0.6,0.613,0.0426,0.337,0.137,0.137,0.0,0.0,0.0,1.0,0.0714,0,0,0,0
0.64,0.623,0.0479,0.32,0.155,0.155,0.0,0.0,0.0,0.867,0.214,0,0,0,0
0.8,0.674,0.0768,0.236,0.241,0.241,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.8,0.715,0.107,0.168,0.305,0.305,0.0,0.0,0.0,0.0,0.143,0,0,0,0
0.8,0.715,0.107,0.168,0.305,0.305,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.8,0.715,0.107,0.168,0.305,0.305,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.715,0.109,0.168,0.303,0.303,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.715,0.118,0.168,0.294,0.294,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.8,0.715,0.118,0.168,0.294,0.294,0.0,0.0,0.0,0.0,0.0494,0,0,0,0
0.8,0.715,0.118,0.168,0.294,0.294,0.0,0.0,0.0,0.0,0.176,0,0,0,0
0.76,0.715,0.119,0.168,0.292,0.292,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.64,0.725,0.131,0.152,0.302,0.302,0.236,0.2,0.0,0.0,0.196,0,0,0,0
0.8,0.766,0.16,0.0842,0.365,0.365,0.532,1.0,0.0,0.0,0.213,0,0,0,0
0.8,0.766,0.16,0.0842,0.365,0.365,0.395,0.733,0.267,0.0,0.214,0,0,0,0
0.8,0.766,0.164,0.0842,0.364,0.364,0.284,0.0,1.0,0.2,0.0714,0,0,0,0
0.8,0.766,0.18,0.0842,0.362,0.362,0.287,0.0,1.0,1.0,0.0,0,0,0,0
0.8,0.766,0.18,0.0842,0.362,0.362,0.246,0.0,1.0,0.867,0.0714,0,0,0,0
0.8,0.766,0.18,0.0842,0.362,0.362,0.383,0.0,1.0,0.0,0.0714,0,0,0,0
0.8,0.756,0.174,0.101,0.347,0.347,0.198,0.0,0.0667,0.0,0.0714,0,0,0,0
0.8,0.715,0.147,0.168,0.288,0.288,0.0479,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.715,0.147,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.8,0.715,0.147,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.76,0.708,0.141,0.185,0.276,0.276,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.68,0.115,0.253,0.228,0.228,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.68,0.115,0.253,0.228,0.228,0.0,0.0,0.0,0.0,0.143,0,0,0,0
0.6,0.68,0.115,0.253,0.228,0.228,0.0,0.0,0.0,0.0,0.143,0,0,0,0
0.6,0.698,0.132,0.236,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.774,0.203,0.168,0.389,0.389,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.774,0.203,0.168,0.389,0.389,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.774,0.203,0.168,0.389,0.389,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.781,0.212,0.168,0.414,0.414,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.64,0.825,0.263,0.152,0.541,0.541,0.0,0.0,0.0,0.0,0.119,0,0,0,0
0.8,0.891,0.325,0.0842,0.663,0.663,0.0,0.0,0.0,0.2,0.0477,0,0,0,0
0.76,0.875,0.309,0.101,0.633,0.633,0.0,0.0,0.0,0.8,0.0714,0,0,0,0
0.6,0.811,0.264,0.168,0.53,0.53,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.82,0.331,0.168,0.612,0.612,0.0,0.0,0.0,0.0,0.143,0,0,0,0
0.6,0.82,0.331,0.168,0.612,0.612,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.82,0.331,0.168,0.612,0.612,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.818,0.357,0.168,0.61,0.61,0.0,0.0,0.0,0.0,0.214,0,0,0,0
0.6,0.809,0.461,0.168,0.606,0.606,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.809,0.461,0.168,0.606,0.606,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.809,0.461,0.168,0.606,0.606,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.56,0.789,0.446,0.185,0.555,0.555,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.44,0.726,0.421,0.236,0.379,0.379,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.785,0.568,0.168,0.499,0.499,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.785,0.568,0.168,0.499,0.499,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.776,0.562,0.168,0.475,0.475,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.739,0.538,0.168,0.381,0.381,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.64,0.75,0.573,0.152,0.403,0.403,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.84,0.809,0.747,0.0674,0.514,0.514,0.0,0.0,0.0,0.0,0.0562,0,0,0,0
1.0,0.832,0.796,0.0168,0.567,0.567,0.0,0.0,0.0,0.0,0.0562,0,0,0,0
1.0,0.727,0.411,0.101,0.409,0.409,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.692,0.328,0.168,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.692,0.328,0.168,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.678,0.283,0.185,0.292,0.292,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.619,0.0937,0.269,0.121,0.121,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.593,0.0591,0.337,0.0892,0.0892,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.587,0.0504,0.354,0.0812,0.0812,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.567,0.0162,0.404,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
1.0,0.589,0.0173,0.337,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
1.0,0.589,0.0171,0.337,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.584,0.0162,0.354,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.58,0.0228,0.387,0.0812,0.0812,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
1.0,0.656,0.0508,0.253,0.208,0.208,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
1.0,0.656,0.0508,0.253,0.208,0.208,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.656,0.0508,0.253,0.208,0.208,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.96,0.658,0.0526,0.253,0.211,0.211,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.76,0.654,0.0556,0.269,0.203,0.203,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.613,0.038,0.337,0.135,0.135,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.613,0.038,0.337,0.135,0.135,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.56,0.613,0.0389,0.337,0.135,0.135,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.4,0.613,0.0426,0.337,0.137,0.137,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.613,0.0426,0.337,0.137,0.137,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.44,0.623,0.0479,0.32,0.155,0.155,0.0,0.0,0.0,0.0,0.126,0,0,0,0
0.6,0.664,0.0708,0.253,0.224,0.224,0.0,0.0,0.0,0.0,0.0905,0,0,0,0
0.6,0.664,0.0765,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.664,0.0765,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.664,0.0765,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.56,0.654,0.0712,0.269,0.202,0.202,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.44,0.623,0.0566,0.32,0.147,0.147,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.674,0.0905,0.236,0.229,0.229,0.0,0.0,0.0,0.0,0.125,0,0,0,0
0.6,0.715,0.118,0.168,0.294,0.294,0.0,0.0,0.0,0.0,0.0358,0,0,0,0
0.6,0.715,0.119,0.168,0.292,0.292,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.124,0.168,0.286,0.286,0.0,0.0,0.0,0.0,0.126,0,0,0,0
0.6,0.715,0.124,0.168,0.286,0.286,0.0,0.0,0.0,0.0,0.253,0,0,0,0
0.6,0.715,0.124,0.168,0.286,0.286,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.715,0.127,0.168,0.285,0.285,0.0,0.0,0.0,0.0,0.143,0,0,0,0
0.6,0.715,0.139,0.168,0.284,0.284,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.139,0.168,0.284,0.284,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.139,0.168,0.284,0.284,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.141,0.168,0.285,0.285,0.0,0.0,0.0,0.0,0.143,0,0,0,0
0.6,0.715,0.147,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.143,0,0,0,0
0.6,0.715,0.147,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.715,0.147,0.168,0.288,0.288,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.64,0.732,0.16,0.152,0.312,0.312,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.798,0.213,0.0842,0.406,0.406,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.8,0.798,0.213,0.0842,0.406,0.406,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.798,0.213,0.0842,0.406,0.406,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.76,0.793,0.211,0.101,0.403,0.403,0.0,0.0,0.0,0.0,0.0714,0,0,0,0
0.6,0.774,0.203,0.168,0.389,0.389,0.0,0.0,0.0,0.0,0.143,0,0,0,0
