Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8613787218927887,0.23955304097794808,0.42608432432432425,0.8613787218927887,0.2395530409779481,0.4260843243243243,0.09538404845772626,0.3249171734350624,0.43107750000000006,0.010000000000000002,0.0,0.42608432432432425,0.0,0.2366363743112814,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.03051984649122807,0.0,0.002246815034829203,0.0,0.06261738693166899,0.0,0.00940200768668707,0.0,0.28045041526584613,0.21033781144938454,0.0,0.0,10149.035638810483,17.5555555555556,0.37000000000000016,1832.7949491895163,12.487300635675672,0.43107750000000006,0.4,11550.753088000001,28876.88272,0.0,18.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2218.25524,0.0,0.0,88.48133338977992,51.66666666666668,46.10666666666668,0.0,51.20294100592256,0.0485881421075799,130.01743638443315,0.0,138.25208342153113,50.21884484226124,51.20294100592256,49.72679676043059,12.43753247303448,17.27199016997327,-0.05974984329378638,8.851629228346473,2.5508194372365582,-0.3104803201974742,2.8,9.236100170605994,6368.609154120447,-1111.6231629622898,168.2306263540194,680.8313689788909,-4256.940392295067,0.0,0.0,730.6677639352906,0.0,5.0,0.2256512095457932,0.0,0.0,1.3390436023841348,329.99807111111113,-254.15385633025977,0.23947831952012816,8.109797565423317,0.0028635646600431307,-102.41880698857032,1.2333565041749988,0.37814783829178716,-2982.621257591735,38.203145439928285,0.4530695454719999,146.5731999112161,21.6574264428033,0.22075880696854172,898.5199955551055,-217.68862657621472
2025-01-01 01:00:00,0.8256101705570461,0.24804475822998684,0.4115381880488609,0.8256101705570461,0.24804475822998684,0.41153818804886083,0.098985855305884,0.3394315027511621,0.37719281250000003,0.010000000000000002,0.03871440426507711,0.3728237837837838,0.0,0.24512809156332016,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.02823085800438596,0.0,0.0024508648361759523,0.0,0.06830413246532209,0.0,0.012594047333401815,0.0,0.29264932369729435,0.21948699277297068,0.0,0.0,8880.406183959172,17.5555555555556,0.32375000000000015,1603.6955805408268,10.926388056216213,0.37719281250000003,0.35,10106.908952,28876.88272,0.0,18.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2218.25524,879.2133333333333,0.0,90.83172312998582,51.66666666666668,46.10666666666668,0.0,51.64581260933455,0.09832851499496477,260.3990672685426,879.2133333333333,141.92456739060285,51.038291406467934,51.66532422961355,50.71501918475563,12.43753247303448,17.238634035788515,-0.06010905792209466,9.063710971859045,3.274130813446496,1.1667631934680471,2.5,9.236100170605994,5263.8015782382245,-878.4711585171747,-438.2934621801123,132.1875904600345,-4112.555601056825,0.0,0.0,747.9299765093467,0.0,5.0,0.21405742097947808,0.0,0.0,1.2702445543384029,329.99807111111113,-251.9789811734694,0.23899770974547074,8.080409051526763,0.0028516675676086927,-65.47629520687545,1.2335668469813497,0.3002245268381786,-2517.6290362628683,35.46229720486649,0.4530695454719999,-457.69494006973383,19.4014778896216,0.16155191723922194,312.2859696767752,-180.0983792167407
2025-01-01 02:00:00,0.8023280374335442,0.23777131786936417,0.3728237837837838,0.8023280374335443,0.23777131786936417,0.3728237837837837,0.09276779356338416,0.32236743137016,0.37719281250000003,0.010000000000000002,0.0,0.3728237837837838,0.0,0.2348546512026975,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.02823085800438596,0.0,0.0022354789347543837,0.0,0.06230145662424382,0.0,0.009227896433229903,0.0,0.27982802197852735,0.20987101648389545,0.0,0.0,8880.406183959172,17.5555555555556,0.32375000000000015,1603.6955805408268,10.926388056216213,0.37719281250000003,0.35,10106.908952,28876.88272,0.0,18.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2218.25524,0.0,0.0,91.87095926094624,51.66666666666668,46.10666666666668,0.0,51.510559272818924,0.0,0.0,0.0,143.5483738452285,51.54327752536941,51.559636651644674,51.510559272818924,12.43753247303448,17.304651071315497,-0.04659079556070598,9.816388725385904,2.831231518689839,1.4848336957656927,1.6500000000000001,9.236100170605994,5124.853409884088,-663.9017421023331,-681.6477644821576,-145.49881826596769,-4235.648769875812,0.0,0.0,725.5453345061584,0.0,5.0,0.20658965030803841,0.0,0.0,1.225929832685498,329.99807111111113,-245.44933870543147,0.23760441940097407,8.106180011720063,0.002846893172940986,-7.375149240600541,1.2332900149805899,0.21546521325321763,-2295.6647494074446,28.067426764284644,0.4530695454719999,-700.6355070646482,18.987742582490647,0.09836770426469826,29.272653276321208,-174.7714715422889
2025-01-01 03:00:00,0.8538101138469195,0.23711385379781674,0.42608432432432425,0.8538101138469195,0.23711385379781674,0.4260843243243243,0.09124180123882276,0.32149081260809675,0.43107750000000006,0.010000000000000002,0.0,0.42608432432432425,0.0,0.23419718713115006,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.026704865679824562,0.0,0.0022354789347543837,0.0,0.06230145662424382,0.0,0.009227896433229903,0.0,0.27982802197852735,0.20987101648389545,0.0,0.0,10149.035638810483,17.5555555555556,0.37000000000000016,1832.7949491895163,12.487300635675672,0.43107750000000006,0.4,11550.753088000001,28876.88272,0.0,18.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2218.25524,0.0,0.0,89.84127636686559,51.66666666666668,46.10666666666668,0.0,50.65927135527193,0.0,0.0,0.0,140.37699432322748,50.69365747028113,50.710850527785745,50.65927135527193,12.43753247303448,17.211374762433383,-0.07249384211842459,9.641753121360589,2.5776154779572256,1.3782520534280038,1.6500000000000001,9.236100170605994,6319.694806313664,-790.1713093349128,-531.3607489929055,-112.39356681123903,-4319.080256669781,0.0,0.0,723.1427234195337,0.0,5.0,0.21211161188497957,0.0,0.0,1.2586978703002638,329.99807111111113,-233.40329924657172,0.23887145054572795,8.059834720920362,0.002845195053697223,-88.95786095510576,1.2336875378996497,0.25898775475928054,-2656.4579242266286,33.4916657021997,0.4530695454719999,-550.3466471253773,18.98589813247184,0.12455393908173967,72.2716072205982,-184.6651740318372
2025-01-01 04:00:00,0.7775476517705538,0.24448526313268162,0.3373167567567567,0.7775476517705538,0.24448526313268165,0.3373167567567567,0.0936962992950727,0.3325816649754811,0.34126968750000003,0.010000000000000002,0.0,0.3373167567567567,0.0,0.24156859646601495,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.026704865679824562,0.0,0.0023204996853155293,0.0,0.06467093392993262,0.0,0.01049020302079437,0.0,0.2905331865204105,0.21789988989030779,0.0,0.0,8034.653214058299,17.5555555555556,0.29291666666666677,1450.9626681083673,9.885779669909907,0.34126968750000003,0.31666666666666665,9144.346194666667,28876.88272,0.0,18.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2218.25524,0.0,0.0,84.70993485634587,51.66666666666668,46.10666666666668,0.0,49.65983434961098,0.1505245422865983,390.0523091532995,0.0,132.35927321304044,48.823331059140585,49.66035489349215,48.40455887002422,12.43753247303448,17.26431428802359,-0.059132726710825936,9.392452642879986,2.335454822759234,1.42011606592859,0.55,9.236100170605994,3700.3998046961638,-1077.4773004056146,-1045.6720003830312,-247.7448655058134,-4839.880482343699,0.0,0.0,735.9387123252362,0.0,5.0,0.21986023835877191,0.0,0.0,1.3046792267834888,329.99807111111113,-230.31163934367234,0.2366999878113469,8.063463367476839,0.0028300204138369187,16.999211405597386,1.2328952563935927,0.23660785870386009,-2564.711619203566,36.27165068958416,0.4530695454719999,-1064.9147184376268,19.24271805459556,0.12441601323440596,-64.76130039692627,-182.98356510888715
2025-01-01 05:00:00,0.9026028863807064,0.2467258789670293,0.46479872858940136,0.9026028863807065,0.2467258789670293,0.4647987285894014,0.12351867607769476,0.33800671030301166,0.43107750000000006,0.010000000000000002,0.03871440426507711,0.42608432432432425,0.0,0.24380921230036262,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.02975685032894737,0.0,0.0032477926714357553,0.0,0.09051403307731164,0.0,0.01292776056919472,0.0,0.29352067429954065,0.2201405057246554,0.0,0.0,10149.035638810483,17.5555555555556,0.37000000000000016,1832.7949491895163,12.487300635675672,0.43107750000000006,0.4,11550.753088000001,28876.88272,0.0,18.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2218.25524,879.2133333333333,0.0,89.12722092586316,51.66666666666668,46.10666666666668,0.0,51.17599076159935,0.09639769886826095,260.03487276886636,879.2133333333333,139.26128269666117,50.40084911774069,51.17725434549867,50.012014711912066,12.43753247303448,17.24217126134406,-0.058428896561486594,9.723579145541603,1.1235488343843547,0.7311862964957853,-0.25000000000000006,9.236100170605994,5590.9993470087375,-854.2438986119847,-798.6747350639379,-240.3845445031231,-5103.049287253563,0.0,0.0,770.9770102908498,0.0,5.0,0.2214604453919523,0.0,0.0,1.3141750632763816,329.99807111111113,-225.96401483903233,0.23825855346476882,8.068169384601985,0.002846261644114814,40.892528445963684,1.2323581250371836,0.21205422179612696,-2719.7990370382918,32.76018923679059,0.4530695454719999,-819.8826273954668,21.207892331528985,0.09770493940810714,-34.88215936800334,-205.50238513511977
2025-01-01 06:00:00,1.1107804455961108,0.25112165388235214,0.5681124324324324,1.1107804455961108,0.25112165388235214,0.5681124324324324,0.17887811607034684,0.347132329525764,0.5747700000000001,0.010000000000000002,0.0,0.5681124324324324,0.0,0.24820498721568549,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.03357183114035087,0.0,0.005033228433219809,0.0,0.14027305649677618,0.0,0.016192346571516622,0.0,0.29762846999584464,0.2232213524968834,0.0,0.0,13532.047518413978,18.388888888888946,0.4933333333333335,2443.726598919355,16.649734180900897,0.5747700000000001,0.5333333333333333,15401.004117333334,28876.88272,0.0,19.388888888888946,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2218.25524,0.0,0.0,84.57598380025271,51.66666666666668,46.10666666666668,0.0,50.511937498664714,0.04945896686295643,130.01743638443318,0.0,132.14997468789485,49.5316015753978,50.511937498664714,49.04143361376436,12.43753247303448,18.0400227029909,-0.09201431559889925,9.598197640946873,1.698214562506257,0.5450843597917587,0.3,9.236100170605994,8824.18535423064,-546.8994416086782,-811.6868246860995,-174.28058133392707,-5269.087437154818,0.0,0.0,835.1745238075129,0.0,5.0,0.22595986832851453,0.0,0.0,1.3408752237131523,329.99807111111113,-273.94925083603204,0.2257481487319496,8.432696827688538,0.002835515645265238,-104.26890841781139,1.2289904824141866,0.24790689057325707,-3025.8045589660774,35.17851843804431,0.4530695454719999,-832.4535436863171,20.76671900021756,0.1122540975125461,27.521715285407815,-201.8022966193349
2025-01-01 07:00:00,1.1264228888954817,0.2673740209210979,0.5003057556164284,1.1264228888954815,0.2673740209210979,0.5003057556164284,0.2636419919785023,0.3857802719169792,0.46700062500000006,0.010000000000000002,0.03871440426507711,0.46159135135135126,0.0,0.26445735425443123,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.007358472919378993,0.0,0.03128284265350877,0.0,0.008048631053121766,0.0,0.22431051827187176,0.0,0.02581199332502515,0.0,0.31754505519004594,0.23815879139253437,0.0,0.0,10994.788608711357,18.388888888888946,0.40083333333333354,1985.5278616219762,13.527909021981978,0.46700062500000006,0.43333333333333335,12513.315845333334,28876.88272,0.0,19.388888888888946,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2218.25524,879.2133333333333,0.0,82.45786415698544,51.66666666666668,46.10666666666668,0.0,50.067506638653704,0.0487787189122748,126.19339413783219,879.2133333333333,128.84041274528974,48.707432161967596,50.069124869108606,48.02577669316964,12.43753247303448,18.06075030656983,-0.06881958977428493,9.320300781724034,1.1507407667974683,0.2129406146157117,-0.55,9.236100170605994,5989.798821361607,-1242.4128132063374,-993.8579408607927,-328.0335215685734,-5711.153842296108,0.0,0.0,954.5295379084033,5.30228202872388,5.0,0.23264278322794504,0.0,0.0,1.3805325092175051,329.99807111111113,-248.36548296204384,0.22484549080986493,8.434153190812967,0.002828225320137855,26.915086143726292,1.2289075512768686,0.25056738544150964,-3268.0084856606936,40.06781083238045,0.4530695454719999,-1015.6157335329206,21.75779267212781,0.1183564770510021,-127.35954342246704,-200.67397814610635
2025-01-01 08:00:00,1.2532342113425323,0.2816618979849268,0.4793448648648648,1.253234211342532,0.2816618979849268,0.47934486486486483,0.33422870174819314,0.4240433220943389,0.48496218750000003,0.010000000000000002,0.0,0.4793448648648648,0.0,0.2787452313182601,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.014716945838757985,0.0,0.023652881030701754,0.0,0.0107579589710036,0.0,0.2998178617464878,0.0,0.037666067831234,0.0,0.33571893917975454,0.25178920438481583,0.0,0.0,11417.665093661793,18.388888888888946,0.4162500000000001,2061.894317838206,14.04821321513513,0.48496218750000003,0.45,12994.597224000001,28876.88272,0.0,19.388888888888946,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2218.25524,0.0,0.0,90.06640557878657,51.66666666666668,46.10666666666668,0.0,51.712160994939815,0.04794650317317875,130.01743638443318,0.0,140.72875871685403,51.673174853529886,51.748499969117105,51.61734280864765,12.43753247303448,18.10321451472654,-0.05408440303206182,8.784153573623332,0.43262518597096095,-0.31842230885183326,-1.4,9.236100170605994,6049.010253616626,-1468.332876023869,-1074.535679468241,-391.13737210489995,-6212.086882193949,0.0,0.0,1006.64479136351,340.15305918538286,4.2,0.24089118112094648,0.0,0.0,1.4294795742510782,277.1983797333333,-163.2127492147294,0.22547365739112055,8.474313832145379,0.0028424354687302715,194.86488195597627,1.229294941550802,0.2656021723435552,-3576.2158730322376,45.98867917016259,0.4530695454719999,-1097.5866082996993,23.05092883145852,0.13133775278519158,-188.33603457885067,-202.80133752604922
2025-01-01 09:00:00,1.1690377982526927,0.2787677691988944,0.46479872858940136,1.1690377982526927,0.27876776919889446,0.4647987285894014,0.3188509333270092,0.40910936492568356,0.43107750000000006,0.010000000000000002,0.03871440426507711,0.42608432432432425,0.0,0.2758511025322277,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.019074904057017544,0.0,0.01038386766853456,0.0,0.28939216160145714,0.0,0.0413078948827131,0.0,0.3318601007983781,0.24889507559878343,0.0,0.0,10149.035638810483,18.388888888888946,0.37000000000000016,1832.7949491895163,12.487300635675672,0.43107750000000006,0.4,11550.753088000001,28876.88272,0.0,19.388888888888946,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,2218.25524,879.2133333333333,0.0,82.99717501541303,51.66666666666668,46.10666666666668,0.0,50.70032965039583,0.19427584927496108,520.4339400374089,879.2133333333333,129.68308596158286,48.96109481231132,50.70032965039583,48.09147739326907,12.43753247303448,18.107340866301957,-0.05828589795514484,8.670347873180628,0.49610726306994496,-0.3205680012223141,-0.85,9.236100170605994,5162.124972197547,-1422.6606843267368,-783.2690232296726,-261.0847797896843,-5929.231795125498,0.0,0.0,968.7285480856954,874.2940489615245,4.0,0.23672785845028688,0.0,0.0,1.4047738764707336,263.9984568888889,-26.407419573132756,0.22857146632940445,8.524825367047846,0.002880888177901242,399.9197803397705,1.2298660374555415,0.26249485092458563,-3301.283379134278,45.82774561802501,0.4530695454719999,-805.4020302195989,22.13300698992635,0.12671711914711403,-94.96038402760281,-166.12439576208152
