Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.42917745094451276,0.239086246012459,0.0,0.0071529575157418795,0.003984770766874317,0.0,0.09505678205022627,0.3241206688942864,0.0,0.010000000000000002,0.0,0.0,0.0,0.23616957934579233,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.03051984649122807,0.0,On,0.0022354789347543837,0.0,On,0.06230145662424382,0,On,0.009227896433229903,0,On,0.27982802197852735,0.20987101648389545,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,28876.88272,Off,0.0,18.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2218.25524,Off,0.0,0,90.99513372020972,51.666666666666686,46.10666666666668,0.0,51.667563815270555,0.0,0.0,0.0,142.1798964378277,50.71911515185987,51.667563815270555,50.24489082015454,12.43753247303448,16.840515767921993,-0.2150397876336072,8.537490554666197,-0.6841399338027003,-1.5955945971341516,2.8,9.236100170605994,-3522.8813253611734,-2777.088680339822,2083.8671655271023,1082.670146724601,-4070.902381473431,-0.0,-0.0,729.5875605171269,0.0,5.0,0.22247948718652827,0.0,0,1.3202221897169428,329.99807111111113,-181.5665044048693,0.245917742274195,7.8902853033944975,0.0028702458137455167,-102.0357911869519,1.2316471677177427,0.3771275689619445,-2819.86240250812,42.773722168297866,0.4530695454719999,2057.207561123841,26.65960440326132,0.22949630036686938,1314.652500016151,-231.9823532915497
2025-01-01 00:01:00,1.5068712009445129,0.239086246012459,1.0652108108108107,0.02511452001574188,0.003984770766874317,0.01775351351351351,0.09505678205022627,0.3241206688942864,1.0776937500000001,0.010000000000000002,0.0,1.0652108108108107,0.0,0.23616957934579233,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.03051984649122807,0.0,On,0.0022354789347543837,0.0,On,0.06230145662424382,0,On,0.009227896433229903,0,On,0.27982802197852735,0.20987101648389545,On,0,0,Off,On,25372.589097026208,17.5555555555556,0.9250000000000004,4581.987372973791,31.21825158918918,1.0776937500000001,1,28876.88272,28876.88272,Off,0.0,18.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2218.25524,Off,0.0,0,91.2075212957344,51.666666666666686,46.10666666666668,0.0,51.65195221396071,0.0,0.0,0.0,142.51175202458498,50.70493748220222,51.65195221396071,50.231430116322976,12.43753247303448,16.74713857163812,-0.3084169839174784,8.470788625099372,-0.32882078398338466,-1.5288060086325534,2.8,9.236100170605994,21887.88461021756,1840.2560781354236,1873.4603087610262,1058.6008630387166,-4031.2936844215333,-0.0,-0.0,729.5875605171269,0.0,5.0,0.22178985163012857,0.0,0,1.3161298027023443,329.99807111111113,-182.99836290423937,0.24808383214764307,7.867838475347382,0.0028700232234586736,-100.75035671929858,1.2356430126021907,0.3769103527042097,-2785.474442059695,43.743147221327895,0.4530695454719999,1847.4096610657364,26.05064769528975,0.22905259792537083,1292.1739979287117,-233.5731348899952
2025-01-01 00:02:00,1.5068712009445129,0.239086246012459,1.0652108108108107,0.02511452001574188,0.003984770766874317,0.01775351351351351,0.09505678205022627,0.3241206688942864,1.0776937500000001,0.010000000000000002,0.0,1.0652108108108107,0.0,0.23616957934579233,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.03051984649122807,0.0,On,0.0022354789347543837,0.0,On,0.06230145662424382,0,On,0.009227896433229903,0,On,0.27982802197852735,0.20987101648389545,On,0,0,Off,On,25372.589097026208,17.5555555555556,0.9250000000000004,4581.987372973791,31.21825158918918,1.0776937500000001,1,28876.88272,28876.88272,Off,0.0,18.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2218.25524,Off,0.0,0,90.62863437996253,51.666666666666686,46.10666666666668,0.0,51.63630595088971,0.0,0.0,0.0,141.60724121869146,50.69072672109492,51.63630595088971,50.21793710619753,12.43753247303448,16.94861210296968,-0.10694345258592008,8.6429782745082,-0.006018904923189156,-1.464688259179483,2.8,9.236100170605994,21775.47236633899,1748.6130880220026,1682.3628032672964,1035.355883847995,-4116.946748524979,-0.0,-0.0,729.5875605171269,0.0,5.0,0.22327688135763085,0.0,0,1.3249540303551672,329.99807111111113,-209.75754267936566,0.2449126182062514,7.963986012441409,0.0028698041480855127,-103.02711866215255,1.234785021545893,0.37747083681927895,-2874.3213935608615,40.947108609072814,0.4530695454719999,1656.8115568091057,25.5512464581906,0.22862582875774667,1270.6625646748828,-235.30668082688769
2025-01-01 00:03:00,1.5068712009445129,0.239086246012459,1.0652108108108107,0.02511452001574188,0.003984770766874317,0.01775351351351351,0.09505678205022627,0.3241206688942864,1.0776937500000001,0.010000000000000002,0.0,1.0652108108108107,0.0,0.23616957934579233,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.03051984649122807,0.0,On,0.0022354789347543837,0.0,On,0.06230145662424382,0,On,0.009227896433229903,0,On,0.27982802197852735,0.20987101648389545,On,0,0,Off,On,25372.589097026208,17.5555555555556,0.9250000000000004,4581.987372973791,31.21825158918918,1.0776937500000001,1,28876.88272,28876.88272,Off,0.0,18.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2218.25524,Off,0.0,0,90.06584722260256,51.666666666666686,46.10666666666668,0.0,51.62075676513576,0.0,0.0,0.0,140.7278862853165,50.676606154563146,51.62075676513576,50.20453084927685,12.43753247303448,17.144176175817428,0.0,8.803566340698369,0.2872970048493045,-1.403043529650974,2.8,9.236100170605994,21667.56040839432,1663.20583887286,1508.7215990794464,1014.0177947775833,-4200.77116230628,-0.0,-0.0,729.5875605171269,0.0,5.0,0.224716913610158,0.0,0,1.3334993688838401,329.99807111111113,-233.84508684273172,0.24187687096936342,8.056574157163688,0.002869579966370742,-105.22135543088577,1.233953344035574,0.37799280834953863,-2957.4029588167245,38.62142471579358,0.4530695454719999,1483.623418890859,25.098180188587342,0.22821476757339207,1250.0439530849649,-236.02615830738156
2025-01-01 00:04:00,1.5068712009445129,0.239086246012459,1.0652108108108107,0.02511452001574188,0.003984770766874317,0.01775351351351351,0.09505678205022627,0.3241206688942864,1.0776937500000001,0.010000000000000002,0.0,1.0652108108108107,0.0,0.23616957934579233,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.03051984649122807,0.0,On,0.0022354789347543837,0.0,On,0.06230145662424382,0,On,0.009227896433229903,0,On,0.27982802197852735,0.20987101648389545,On,0,0,Off,On,25372.589097026208,17.5555555555556,0.9250000000000004,4581.987372973791,31.21825158918918,1.0776937500000001,1,28876.88272,28876.88272,Off,0.0,18.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2218.25524,Off,0.0,0,89.51828292427932,51.666666666666686,46.10666666666668,0.0,51.605301972917786,0.0,0.0,0.0,139.87231706918644,50.662573274153466,51.605301972917786,50.19120892477131,12.43753247303448,17.334155069368126,0.0,8.953574648953026,0.5538683410540226,-1.3436318144948487,2.8,9.236100170605994,21564.848299865775,1583.1882292494206,1350.9171875583554,993.3414888520857,-4282.844200802171,-0.0,-0.0,729.5875605171269,0.0,5.0,0.22611263689709263,0.0,0,1.3417817722524297,329.99807111111113,-254.48415687538812,0.2389672374157038,8.147040222660271,0.0028693508557943296,-107.33761667096611,1.233146499423097,0.3784797414047998,-3035.203145483172,36.404001758801094,0.4530695454719999,1326.2265924606704,24.69059509768498,0.22781789476116535,1230.2309396204041,-236.88945076831865
2025-01-01 00:05:00,1.5068712009445129,0.239086246012459,1.0652108108108107,0.02511452001574188,0.003984770766874317,0.01775351351351351,0.09505678205022627,0.3241206688942864,1.0776937500000001,0.010000000000000002,0.0,1.0652108108108107,0.0,0.23616957934579233,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.03051984649122807,0.0,On,0.0022354789347543837,0.0,On,0.06230145662424382,0,On,0.009227896433229903,0,On,0.27982802197852735,0.20987101648389545,On,0,0,Off,On,25372.589097026208,17.5555555555556,0.9250000000000004,4581.987372973791,31.21825158918918,1.0776937500000001,1,28876.88272,28876.88272,Off,0.0,18.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2218.25524,Off,0.0,0,88.98515458930609,51.666666666666686,46.10666666666668,0.0,51.589939036533984,0.0,0.0,0.0,139.03930404579077,50.6486257080394,51.589939036533984,50.17796904379211,12.43753247303448,17.51883965813743,0.0,9.093858355047661,0.796180474759589,-1.2862908261666794,2.8,9.236100170605994,21468.015729788563,1508.1914630855358,1207.4772043718033,973.858368835479,-4363.23500050617,-0.0,-0.0,729.5875605171269,0.0,5.0,0.22746646488898495,0.0,0,1.349815563495654,329.99807111111113,-270.9259272486017,0.2361753541147947,8.23433337108495,0.002869116984317116,-109.37999601582085,1.2323631591449455,0.378934541825345,-3108.1274001264414,34.33149023818644,0.4530695454719999,1183.1535922132098,24.323612158593527,0.22743419773690146,1211.1632697209404,-237.30490088546142
2025-01-01 00:06:00,1.5068712009445129,0.239086246012459,1.0652108108108107,0.02511452001574188,0.003984770766874317,0.01775351351351351,0.09505678205022627,0.3241206688942864,1.0776937500000001,0.010000000000000002,0.0,1.0652108108108107,0.0,0.23616957934579233,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.03051984649122807,0.0,On,0.0022354789347543837,0.0,On,0.06230145662424382,0,On,0.009227896433229903,0,On,0.27982802197852735,0.20987101648389545,On,0,0,Off,On,25372.589097026208,17.5555555555556,0.9250000000000004,4581.987372973791,31.21825158918918,1.0776937500000001,1,28876.88272,28876.88272,Off,0.0,18.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2218.25524,Off,0.0,0,88.46573344312547,51.666666666666686,46.10666666666668,0.0,51.57466554937263,0.0,0.0,0.0,138.22770850488354,50.634761206998256,51.57466554937263,50.164809035811075,12.43753247303448,17.698499279579448,0.0,9.22516475345931,1.0164863340942636,-1.2308419543486535,2.8,9.236100170605994,21374.670119398375,1437.8559254207894,1077.0673033239343,955.1500505202972,-4442.008880153441,-0.0,-0.0,729.5875605171269,0.0,5.0,0.2287806271683548,0.0,0,1.3576139732459356,329.99807111111113,-285.4976579915161,0.2334936019603152,8.318612262636535,0.002868878511335525,-111.35228007434308,1.2316020950161977,0.3793597437519071,-3176.5314789370273,32.40003138402553,0.4530695454719999,1053.0741785862933,23.993124737641047,0.22706254516155555,1192.7760869648305,-237.62603644453324
2025-01-01 00:07:00,0.42917745094451276,0.239086246012459,0.0,0.0071529575157418795,0.003984770766874317,0.0,0.09505678205022627,0.3241206688942864,0.0,0.010000000000000002,0.0,0.0,0.0,0.23616957934579233,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.03051984649122807,0.0,On,0.0022354789347543837,0.0,On,0.06230145662424382,0,On,0.009227896433229903,0,On,0.27982802197852735,0.20987101648389545,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,28876.88272,Off,0.0,18.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2218.25524,Off,0.0,0,87.959422414933,51.666666666666686,46.10666666666668,0.0,51.559479226231446,0.0,0.0,0.0,137.4365975233328,50.62097763535546,51.559479226231446,50.151726839917465,12.43753247303448,17.873354302940953,0.0,9.348156329995328,1.2168282842596059,-1.1771390145730338,2.8,9.236100170605994,-4088.824442060326,-3210.1262847299927,958.4778528093991,937.2710746642936,-4519.214538557938,-0.0,-0.0,729.5875605171269,0.0,5.0,0.23005697208619896,0.0,0,1.3651879698582954,329.99807111111113,-299.1974640195151,0.23091545268361524,8.401286835770303,0.002868635588310574,-113.25762726336355,1.2308622942092289,0.37975758845350344,-3240.7322569125795,30.605972182587028,0.4530695454719999,934.7824387247978,23.695414084601303,0.22670201409363397,1175.0160579987437,-237.74498333445018
2025-01-01 00:08:00,0.42917745094451276,0.239086246012459,0.0,0.0071529575157418795,0.003984770766874317,0.0,0.09505678205022627,0.3241206688942864,0.0,0.010000000000000002,0.0,0.0,0.0,0.23616957934579233,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.03051984649122807,0.0,On,0.0022354789347543837,0.0,On,0.06230145662424382,0,On,0.009227896433229903,0,On,0.27982802197852735,0.20987101648389545,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,28876.88272,Off,0.0,18.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2218.25524,Off,0.0,0,88.25112945718129,51.666666666666686,46.10666666666668,0.0,51.54437788138654,0.0,0.0,0.0,137.89238977684576,50.60727295046416,51.54437788138654,50.13872048500297,12.43753247303448,17.750891422694423,0.0,9.228650182777011,1.3990579045274711,-1.1250425943956521,2.8,9.236100170605994,-4022.6121895845426,-3145.696075225603,850.612239869082,920.1374569635481,-4465.086507597505,-0.0,-0.0,729.5875605171269,0.0,5.0,0.2291633371540208,0.0,0,1.359885024036694,329.99807111111113,-287.11324250416413,0.23268403351041092,8.343261414942507,0.0028683883601279595,-111.61978429352367,1.2313806438513037,0.3793710239233863,-3178.349141876014,32.65306665041132,0.4530695454719999,827.1851091690302,23.427130700051855,0.22635171954773972,1157.8327350085444,-237.69527804499634
2025-01-01 00:09:00,0.42917745094451276,0.239086246012459,0.0,0.0071529575157418795,0.003984770766874317,0.0,0.09505678205022627,0.3241206688942864,0.0,0.010000000000000002,0.0,0.0,0.0,0.23616957934579233,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.03051984649122807,0.0,On,0.0022354789347543837,0.0,On,0.06230145662424382,0,On,0.009227896433229903,0,On,0.27982802197852735,0.20987101648389545,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,28876.88272,Off,0.0,18.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2218.25524,Off,0.0,0,88.53303036136985,51.666666666666686,46.10666666666668,0.0,51.5292286508275,0.0,0.0,0.0,138.3328599396404,50.59352281560304,51.5292286508275,50.125669897990804,12.43753247303448,17.63203745758383,0.0,9.117492349648312,1.5648538860029222,-1.0744265494727752,2.8,9.236100170605994,-3960.6896276303996,-3086.149428123888,752.4762540101675,903.6863194079805,-4412.8024713907525,-0.0,-0.0,729.5875605171269,0.0,5.0,0.22829480146062386,0.0,0,1.3547310203598406,329.99807111111113,-277.4747167567736,0.23441479988157604,8.286480217315873,0.0028681448097311107,-110.02691862487207,1.2318841381859924,0.3790111096280005,-3120.429082226383,34.27965410249485,0.4530695454719999,729.2910081353257,23.185245874841865,0.22601085899533568,1141.1806257802773,-237.4943063722968
