Metric,Value
Total Electric Energy (kWh),655.8821083909224
Total Gas Energy (therms),123.1738592948962
Average Electric Power (kW),0.91094737276517
Peak Electric Power (kW),5.151580310918523
Other Electric Energy (kWh),433.2448281787726
HVAC Heating Electric Energy (kWh),116.455849453125
Lighting Electric Energy (kWh),71.43143075902496
HVAC Cooling Electric Energy (kWh),34.75
HVAC Heating Gas Energy (therms),115.10694
Water Heating Gas Energy (therms),8.066919294896199
Average Temperature - Indoor (C),19.441366006635857
Unmet Heating Load (C-hours),40.60948982533981
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
