Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.42753472352707894,0.2754523458643474,0.0,0.007125578725451316,0.0045908724310724566,0.0,0.01980606845457746,0.3577286550725015,0.0,0.05,0.0,0.0,0.0,0.2608690125310141,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0060315515350877185,0.0,On,0.0005318861369661179,0.0,On,0.01324263078252362,0,On,0.009903305031149279,0,On,0.3062008361852637,0.22965062713894774,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,16688.348280000002,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9809.969302222222,Off,0.0,0,47.58791957093139,51.666666666666686,46.10666666666668,0.0,50.506897430146715,0.0,0.0,0.0,74.3561243295803,50.54618214481279,50.56582450214584,50.506897430146715,12.43753247303448,19.097565538853825,0.0,8.177226499947498,-1.064527373992324,2.8,9.236100170605994,-673.8389346016199,-3672.7372246445193,2742.1862652885907,-989.453234672352,-0.0,-0.0,422.10027921633275,0.0,1.0,0.04658594230716694,0.0,0,0.4359983285735237,65.99961422222222,-106.48597914560065,0.20120554983660818,8.762432641939695,0.0027060670178508397,5.742264576746615,1.2222561546397601,0.5341991404256783,-3743.511460567819,70.77423592329981,0.5436834545663999,2738.1684151600807,4.017850128509858
2025-01-01 00:01:00,0.42753472352707894,0.2754523458643474,0.0,0.007125578725451316,0.0045908724310724566,0.0,0.01980606845457746,0.3577286550725015,0.0,0.05,0.0,0.0,0.0,0.2608690125310141,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0060315515350877185,0.0,On,0.0005318861369661179,0.0,On,0.01324263078252362,0,On,0.009903305031149279,0,On,0.3062008361852637,0.22965062713894774,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,16688.348280000002,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9809.969302222222,Off,0.0,0,47.71836249568518,51.666666666666686,46.10666666666668,0.0,50.498986271488775,0.0,0.0,0.0,74.55994139950809,50.53876761860916,50.558658292169355,50.498986271488775,12.43753247303448,19.003934088093843,0.0,8.132822680678558,-0.849699522524638,2.8,9.236100170605994,-662.9756295557947,-3639.454678261913,2590.1043928653808,-980.7058523142296,-0.0,-0.0,422.10027921633275,0.0,1.0,0.0464409020868194,0.0,0,0.434640895611655,65.99961422222222,-104.37005645789785,0.20297724832033434,8.742626023885142,0.002706086926135325,5.900962588245713,1.2262193695183852,0.533993050099514,-3711.1661651546656,71.71148689275253,0.5436834545663999,2585.9545011005634,4.149891764817341
2025-01-01 00:02:00,0.42753472352707894,0.2754523458643474,0.0,0.007125578725451316,0.0045908724310724566,0.0,0.01980606845457746,0.3577286550725015,0.0,0.05,0.0,0.0,0.0,0.2608690125310141,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0060315515350877185,0.0,On,0.0005318861369661179,0.0,On,0.01324263078252362,0,On,0.009903305031149279,0,On,0.3062008361852637,0.22965062713894774,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,16688.348280000002,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9809.969302222222,Off,0.0,0,47.84493273172294,51.666666666666686,46.10666666666668,0.0,50.49105354387388,0.0,0.0,0.0,74.75770739331709,50.53133276849785,50.55147238080984,50.49105354387388,12.43753247303448,18.912841438793805,0.0,8.091245768439606,-0.6472331570831308,2.8,9.236100170605994,-652.5706210476015,-3608.2927557456487,2446.850869641887,-972.2255527418356,-0.0,-0.0,422.10027921633275,0.0,1.0,0.04629960075140273,0.0,0,0.43331845491354337,65.99961422222222,-102.44534752209869,0.20413667041965394,8.699544311721644,0.0027061073184986985,6.055440508469298,1.2266018048906195,0.5338000080950676,-3680.9012129525427,72.60845720689406,0.5436834545663999,2442.4991821616595,4.351687480227609
2025-01-01 00:03:00,0.42753472352707894,0.2754523458643474,0.0,0.007125578725451316,0.0045908724310724566,0.0,0.01980606845457746,0.3577286550725015,0.0,0.05,0.0,0.0,0.0,0.2608690125310141,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0060315515350877185,0.0,On,0.0005318861369661179,0.0,On,0.01324263078252362,0,On,0.009903305031149279,0,On,0.3062008361852637,0.22965062713894774,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,16688.348280000002,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9809.969302222222,Off,0.0,0,47.96782234583786,51.666666666666686,46.10666666666668,0.0,50.48309989243725,0.0,0.0,0.0,74.94972241537165,50.523878197870495,50.54426735058712,50.48309989243725,12.43753247303448,18.82416127345241,0.0,8.052287472096667,-0.45641281396964895,2.8,9.236100170605994,-642.6522903007573,-3579.1149485940537,2311.79558997517,-963.9982202846168,-0.0,-0.0,422.10027921633275,0.0,1.0,0.04616185717783447,0.0,0,0.4320293113463376,65.99961422222222,-100.75434923247325,0.20527262100347704,8.658424190423991,0.0027061282381776095,6.20589380190888,1.2269743403466937,0.5336190609736619,-3652.560972528642,73.44602393458871,0.5436834545663999,2307.2955244001237,4.5000655750465794
2025-01-01 00:04:00,0.42753472352707894,0.2754523458643474,0.0,0.007125578725451316,0.0045908724310724566,0.0,0.01980606845457746,0.3577286550725015,0.0,0.05,0.0,0.0,0.0,0.2608690125310141,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0060315515350877185,0.0,On,0.0005318861369661179,0.0,On,0.01324263078252362,0,On,0.009903305031149279,0,On,0.3062008361852637,0.22965062713894774,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,16688.348280000002,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9809.969302222222,Off,0.0,0,48.08720357365391,51.666666666666686,46.10666666666668,0.0,50.4751259303245,0.0,0.0,0.0,75.13625558383423,50.51640448019338,50.53704375512782,50.4751259303245,12.43753247303448,18.73778034929404,0.0,8.015761106763696,-0.2765685873680288,2.8,9.236100170605994,-632.0568125360733,-3551.7818055808084,2184.507399332376,-956.0111624195762,-0.0,-0.0,422.10027921633275,0.0,1.0,0.04602750925853399,0.0,0,0.4307719477434696,65.99961422222222,-98.14592933282981,0.20638603297932706,8.618510833331461,0.0027061496711167643,6.352505208267177,1.227337433802656,0.5334493535374872,-3626.0061522637443,74.22434668293582,0.5436834545663999,2179.868873409496,4.638525922879914
2025-01-01 00:05:00,0.42753472352707894,0.2754523458643474,0.0,0.007125578725451316,0.0045908724310724566,0.0,0.01980606845457746,0.3577286550725015,0.0,0.05,0.0,0.0,0.0,0.2608690125310141,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0060315515350877185,0.0,On,0.0005318861369661179,0.0,On,0.01324263078252362,0,On,0.009903305031149279,0,On,0.3062008361852637,0.22965062713894774,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,16688.348280000002,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9809.969302222222,Off,0.0,0,48.203201935332665,51.666666666666686,46.10666666666668,0.0,50.467132241993895,0.0,0.0,0.0,75.31750302395729,50.50891216209729,50.52980212214899,50.467132241993895,12.43753247303448,18.65361626738211,-0.06860595484014809,7.981497886060241,-0.10704455471584116,2.8,9.236100170605994,-620.628997385266,-3526.1642903025354,2064.5334798177564,-948.2547155276897,-0.0,-0.0,422.10027921633275,0.0,1.0,0.04589644177019182,0.0,0,0.429545285728763,65.99961422222222,-94.47456107390906,0.2074774817323782,8.579076950063236,0.0027061716039088355,6.49540509394585,1.227691414973387,0.5332901119494967,-3601.111002323427,74.9467120208916,0.5436834545663999,2059.7544824641286,4.778997353627867
2025-01-01 00:06:00,0.42753472352707894,0.2754523458643474,0.0,0.007125578725451316,0.0045908724310724566,0.0,0.01980606845457746,0.3577286550725015,0.0,0.05,0.0,0.0,0.0,0.2608690125310141,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0060315515350877185,0.0,On,0.0005318861369661179,0.0,On,0.01324263078252362,0,On,0.009903305031149279,0,On,0.3062008361852637,0.22965062713894774,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,16688.348280000002,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9809.969302222222,Off,0.0,0,48.3159285239022,51.666666666666686,46.10666666666668,0.0,50.459119390994566,0.0,0.0,0.0,75.49363831859719,50.501401770656116,50.5225429604869,50.459119390994566,12.43753247303448,18.571596143080967,-0.1506260791412899,7.949343894378333,0.05278403706421328,2.8,9.236100170605994,-609.207219251228,-3502.1453998080215,1951.4324509183457,-940.7202352515756,-0.0,-0.0,422.10027921633275,0.0,1.0,0.04576855343615883,0.0,0,0.42834837745298343,65.99961422222222,-90.58726321598516,0.2085474507778598,8.540092103619385,0.0027061940236138803,6.634708186989224,1.228036574728106,0.5331406299432888,-3577.761031565287,75.61563175726522,0.5436834545663999,1946.509689634637,4.922761283708752
2025-01-01 00:07:00,0.42753472352707894,0.2754523458643474,0.0,0.007125578725451316,0.0045908724310724566,0.0,0.01980606845457746,0.3577286550725015,0.0,0.05,0.0,0.0,0.0,0.2608690125310141,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0060315515350877185,0.0,On,0.0005318861369661179,0.0,On,0.01324263078252362,0,On,0.009903305031149279,0,On,0.3062008361852637,0.22965062713894774,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,16688.348280000002,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9809.969302222222,Off,0.0,0,48.425509133087616,51.666666666666686,46.10666666666668,0.0,50.45108792236889,0.0,0.0,0.0,75.6648580204494,50.493873815634686,50.51526676226759,50.45108792236889,12.43753247303448,18.491637359759373,-0.23058486246288368,7.919157740620062,0.20350411742104058,2.8,9.236100170605994,-598.1345305277599,-3479.7886872498357,1844.7869319817626,-933.3983175564207,-0.0,-0.0,422.10027921633275,0.0,1.0,0.04564372698155972,0.0,0,0.42718012533932814,65.99961422222222,-86.83649218767209,0.20959658019091384,8.502878523774331,0.0027062169177044485,6.770546969838586,1.2283732459963521,0.5330002581464569,-3555.8512354989284,76.06254824909288,0.5436834545663999,1839.7186325080036,5.068299473758896
2025-01-01 00:08:00,1.050348786027079,0.2754523458643474,0.6156,0.017505813100451316,0.0045908724310724566,0.01026,0.01980606845457746,0.3577286550725015,0.6228140625,0.05,0.0,0.6156,0.0,0.2608690125310141,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0060315515350877185,0.0,On,0.0005318861369661179,0.0,On,0.01324263078252362,0,On,0.009903305031149279,0,On,0.3062008361852637,0.22965062713894774,On,On,13403.713357611985,19.222222222222257,0.925,3907.448984888019,18.0414576,0.6228140625,1,16688.348280000002,16688.348280000002,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9809.969302222222,Off,0.0,0,48.532071075305325,51.666666666666686,46.10666666666668,0.0,50.44303836020534,0.0,0.0,0.0,75.83136105516456,50.48632878719829,50.50797400069477,50.44303836020534,12.43753247303448,18.41365627755924,-0.308565944663016,7.890802274179515,0.34566542191679317,2.8,9.236100170605994,12816.241816415839,449.0124308385243,1744.2060340793885,-926.2796013070421,-0.0,-0.0,422.10027921633275,0.0,1.0,0.04552184268875482,0.0,0,0.4260394089491366,65.99961422222222,-83.292219105436,0.2106255543757072,8.466030869699502,0.002706240274124566,6.903056566285693,1.22870176713597,0.532868365738726,-3535.2800302557557,76.84347620626122,0.5436834545663999,1738.9918019910572,5.214232088331378
2025-01-01 00:09:00,1.050348786027079,0.2754523458643474,0.6156,0.017505813100451316,0.0045908724310724566,0.01026,0.01980606845457746,0.3577286550725015,0.6228140625,0.05,0.0,0.6156,0.0,0.2608690125310141,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0060315515350877185,0.0,On,0.0005318861369661179,0.0,On,0.01324263078252362,0,On,0.009903305031149279,0,On,0.3062008361852637,0.22965062713894774,On,On,13403.713357611985,19.222222222222257,0.925,3907.448984888019,18.0414576,0.6228140625,1,16688.348280000002,16688.348280000002,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,9809.969302222222,Off,0.0,0,48.26756485775411,51.666666666666686,46.10666666666668,0.0,50.434971207386035,0.0,0.0,0.0,75.41807009024079,50.478767155676074,50.500665129821094,50.434971207386035,12.43753247303448,18.5808695416001,-0.14135268062215545,8.00516169832521,0.47978302223478037,2.8,9.236100170605994,12791.13583008739,363.36995104885955,1649.323836544396,-941.5708942877311,-0.0,-0.0,422.10027921633275,0.0,1.0,0.04578302072629251,0.0,0,0.42848377697491824,65.99961422222222,-93.10691245319475,0.20843173386390537,8.54465570386564,0.0027062640812972084,6.608382982043894,1.2279974865733996,0.5334000968538097,-3618.30329395302,74.2242601138607,0.5436834545663999,1643.9642497011646,5.359586843231402
