Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.645519645402079,0.2754523458643474,0.21546,0.645519645402079,0.2754523458643474,0.21546,0.01980606845457746,0.3577286550725015,0.21798492187500002,0.05,0.0,0.21546,0.0,0.2608690125310141,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0060315515350877185,0.0,0.0005318861369661179,0.0,0.013242630782523619,0.0,0.009903305031149279,0.0,0.3062008361852637,0.22965062713894774,4691.299675164195,19.222222222222253,0.32375000000000004,1367.6071447108068,6.31451016,0.21798492187500002,0.35,5840.9218980000005,16688.348280000002,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9809.969302222222,0.0,0.0,47.52305676457122,51.66666666666668,46.10666666666668,0.0,50.277643144138196,0.0,0.0,0.0,74.25477619464253,50.32706600488608,50.351777435260026,50.277643144138196,12.43753247303448,18.92096477955013,-0.05084620419332916,8.255205830374212,1.6722487146108385,2.8,9.236100170605994,4028.4060626163787,-2362.9491430015637,805.971344702584,-973.1469098617166,0.0,0.0,422.10027921633275,0.0,1.0,0.04631112858347516,0.0,0.0,0.43342634401627994,65.99961422222222,-111.846981902432,0.20410816788737565,8.703548353932861,0.0027066814401966854,5.957996450402587,1.2265091020559893,0.5345600962924263,-3800.5981535460814,70.04186583371082,0.5436834545663999,799.0557837914068,6.915560911177171
2025-01-01 01:00:00,0.6440266661905452,0.27467188622954575,0.21546,0.6440266661905452,0.27467188622954575,0.21546,0.019353702089445878,0.3566880422260993,0.21798492187500002,0.05,0.0,0.21546,0.0,0.2600885528962124,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.005579185169956139,0.0,0.0005318861369661179,0.0,0.013242630782523619,0.0,0.009903305031149279,0.0,0.3062008361852637,0.22965062713894774,4691.299675164195,19.222222222222253,0.32375000000000004,1367.6071447108068,6.31451016,0.21798492187500002,0.35,5840.9218980000005,16688.348280000002,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9809.969302222222,0.0,0.0,46.89161756157591,51.66666666666668,46.10666666666668,0.0,49.86895058212854,0.0,0.0,0.0,73.26815243996235,49.885685153158676,49.894052438673754,49.86895058212854,12.43753247303448,18.897975145275463,-0.057142067995515806,8.556184448065606,2.776508957428466,2.5,9.236100170605994,4035.941860441643,-1831.3525985349902,-192.0615796193341,-964.109569340844,0.0,0.0,420.60730000479896,0.0,1.0,0.045081439938785516,0.0,0.0,0.42191767493719495,65.99961422222222,-111.85554538650682,0.2045179841984049,8.694847019981252,0.0027080780491909135,9.311193862492598,1.2266641825980955,0.4234736948627955,-3264.902838695365,65.94309544956842,0.5436834545663999,-198.3130848025026,6.251505183168485
2025-01-01 02:00:00,0.663746522094143,0.27389142659474414,0.23598000000000002,0.663746522094143,0.27389142659474414,0.23598,0.019353702089445878,0.35564742937969707,0.23874539062500003,0.05,0.0,0.23598000000000002,0.0,0.2593080932614108,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.005579185169956139,0.0,0.0005318861369661179,0.0,0.013242630782523619,0.0,0.009903305031149279,0.0,0.3062008361852637,0.22965062713894774,5138.090120417927,19.222222222222253,0.35458333333333336,1497.855444207074,6.915892080000001,0.23874539062500003,0.38333333333333336,6397.2001740000005,16688.348280000002,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9809.969302222222,0.0,0.0,46.25224399370553,51.66666666666668,46.10666666666668,0.0,49.404583173218334,0.0,0.0,0.0,72.26913124016488,49.45059026598452,49.473593812367625,49.404583173218334,12.43753247303448,18.884390533547716,-0.06901419411839224,9.228132158446757,2.4369602942065436,1.6500000000000001,9.236100170605994,4442.596082700769,-1422.137777180881,-557.0370696072079,-1007.040734578563,0.0,0.0,419.56668715839675,0.0,1.0,0.04462179617463784,0.0,0.0,0.41761586406931006,65.99961422222222,-108.01999029699165,0.204902490903463,8.691690557638195,0.002710828170620149,18.847172982509267,1.2267193207894223,0.30133811121843007,-2978.430266650865,58.43704526291021,0.5436834545663999,-560.3443884920457,3.307318884837989
2025-01-01 03:00:00,0.6841013838781369,0.28067064062910707,0.24624,0.6841013838781369,0.28067064062910707,0.24624000000000001,0.01926167598712592,0.365714082891011,0.24912562500000002,0.05,0.0,0.24624,0.0,0.26608730729577373,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.005277607593201754,0.0,0.0005399777110578946,0.0,0.013444090682866273,0.0,0.010931006496645902,0.0,0.31628040107748323,0.23721030080811237,5361.485343044795,19.222222222222253,0.37000000000000005,1562.9795939552075,7.216583040000001,0.24912562500000002,0.4,6675.339312,16688.348280000002,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9809.969302222222,0.0,0.0,45.580256753716306,51.66666666666668,46.10666666666668,0.0,48.998910028556075,0.0,0.0,0.0,71.21915117768172,49.02139793510899,49.032641888385456,48.998910028556075,12.43753247303448,18.900070223138812,-0.05652097930141391,9.110947202421805,2.1006454397744387,1.6500000000000001,9.236100170605994,4655.646475775122,-1852.9590769001557,-322.41270671295086,-1025.4497516292151,0.0,0.0,428.8357450249353,0.0,1.0,0.04540698368278354,0.0,0.0,0.42496444229299607,65.99961422222222,-109.22486066539236,0.20497371508964005,8.703317708566752,0.002714512361713531,2.026741470064345,1.2266505736721776,0.36425276511209576,-3481.0608520555656,65.12218120020239,0.5436834545663999,-324.2629281726073,1.8502214596564024
2025-01-01 04:00:00,0.7515111326343765,0.3291302175961616,0.23598000000000002,0.7515111326343764,0.3291302175961616,0.23598,0.024186135636334982,0.43857960637304144,0.23874539062500003,0.05,0.0,0.23598000000000002,0.0,0.3145468842628283,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.005277607593201754,0.0,0.0007301297022146455,0.0,0.01817839834091858,0.0,0.0191837606892703,0.0,0.3819337832132915,0.28645033740996856,5138.090120417927,19.222222222222253,0.35458333333333336,1497.855444207074,6.915892080000001,0.23874539062500003,0.38333333333333336,6397.2001740000005,16688.348280000002,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9809.969302222222,0.0,0.0,44.88645242909079,51.66666666666668,46.10666666666668,0.0,48.56175980071931,0.0,0.0,0.0,70.13508192045434,48.598378415813045,48.61668772335991,48.56175980071931,12.43753247303448,18.93504926235917,-0.05328552939666018,8.811209126914074,2.0131036541947775,0.55,9.236100170605994,4391.807925078813,-1773.34426556261,-1046.8909777652366,-1139.7587498356468,0.0,0.0,502.0299914066683,0.0,1.0,0.04704416010102378,0.0,0.0,0.4402867937703197,65.99961422222222,-108.55343691013607,0.20437984884578186,8.714969123736442,0.0027137886419254377,24.77242891888056,1.2259287190549997,0.33110451784783707,-3341.376869802071,70.17716003238685,0.5436834545663999,-1048.50850815058,1.617530385343263
2025-01-01 05:00:00,0.8393883708436203,0.3312755303941678,0.3150715061080009,0.8393883708436203,0.3312755303941678,0.31507150610800094,0.05561431267914813,0.4535077300394722,0.280266328125,0.05,0.038051506108000926,0.27702000000000004,0.0,0.31669219706083446,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.005880762746710526,0.0,0.0019204002511149895,0.0,0.047813149681322616,0.0,0.03125146729169277,0.0,0.38479420027729977,0.28859565020797473,6031.671010925393,20.0555555555556,0.41625,1758.3520431996085,8.11865592,0.280266328125,0.45,7509.756726000001,16688.348280000002,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9809.969302222222,879.2133333333333,0.0,43.89699524530334,51.66666666666668,46.10666666666668,0.0,48.946781945464494,0.11062788550215935,274.5157733186936,879.2133333333333,68.58905507078647,48.69522805394628,48.96975160233668,48.546481451314996,12.43753247303448,19.724682093490777,-0.06884801719880672,9.315801176372492,0.7277075350685163,-0.25000000000000006,9.236100170605994,5157.306134640449,-1831.6215353592893,-701.4546216238889,-1290.0614561797784,0.0,0.0,548.1860629214316,0.0,1.0,0.04901732486790363,0.0,0.0,0.4587536637691568,65.99961422222222,-132.48948302659713,0.19519048467534508,9.088168563041071,0.0027237477278337255,29.834624544973128,1.222002724263673,0.29789265194743203,-3653.389576093425,63.415997534527506,0.5436834545663999,-702.0630716830514,0.6084500591623936
2025-01-01 06:00:00,0.9348645334172464,0.34979463654324855,0.27702000000000004,0.9348645334172465,0.34979463654324855,0.27702,0.1087561252296411,0.4958420800626052,0.280266328125,0.05,0.0,0.27702000000000004,0.0,0.3352113032099152,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.00663470668859649,0.0,0.00394329377405915,0.0,0.09817812476698547,0.0,0.04889367578271813,0.0,0.40740511611660307,0.3055538370874522,6031.671010925393,20.0555555555556,0.41625,1758.3520431996085,8.11865592,0.280266328125,0.45,7509.756726000001,16688.348280000002,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9809.969302222222,0.0,0.0,47.074908569385556,51.66666666666668,46.10666666666668,0.0,51.27514808869361,0.05059170505590673,137.2578866593468,0.0,73.55454463966494,50.868600625900555,51.27935561563182,50.661119367565824,12.43753247303448,19.767634265021048,-0.051018553189632714,8.753451625810376,1.2487877062017794,0.3,9.236100170605994,5310.768531961041,-2006.4740871046122,-675.532621472283,-1241.590919583044,0.0,0.0,642.0794613863062,0.0,1.0,0.04852904429368727,0.0,0.0,0.45418384069185264,65.99961422222222,-121.39102076761407,0.19471239297145546,9.108659402539153,0.002724385465026993,-1.6842719695864636,1.2218229223015673,0.34625759595795563,-3840.698993885317,75.87286358109637,0.5436834545663999,-677.9387350188723,2.4061135465892813
2025-01-01 07:00:00,0.9959371250350881,0.37301299929748577,0.26676,0.9959371250350882,0.37301299929748577,0.26676,0.1321227764585562,0.543928254826532,0.26988609375000006,0.05,0.0,0.26676,0.0,0.35842966596415243,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.006182340323464912,0.0,0.0048630360291577615,0.0,0.12107740010593353,0.0,0.06602203354099519,0.0,0.4362817074294483,0.3272112805720861,5808.275788298527,20.0555555555556,0.4008333333333333,1693.227893451475,7.81796496,0.26988609375000006,0.43333333333333335,7231.617588,16688.348280000002,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9809.969302222222,0.0,0.0,45.48474265325519,51.66666666666668,46.10666666666668,0.0,50.7087001139439,0.05153969493156227,137.2578866593468,0.0,71.06991039571123,49.81995800076022,50.7087001139439,49.375586944168376,12.43753247303448,19.78634325312767,-0.052580251622129086,8.541822052272938,0.8011811105086384,-0.55,9.236100170605994,5067.541860127244,-2438.0564816812926,-965.9780814295971,-1337.3412526597037,0.0,0.0,711.510925987249,1.217046761866539,1.0,0.04987465649831154,0.0,0.0,0.4667774395989216,65.99961422222222,-114.90360149882764,0.19461344931646246,9.119235644334019,0.002726120818207977,25.779955293582695,1.2217437201256716,0.3505851568917693,-4210.552967861914,79.2685927291461,0.5436834545663999,-968.3892754938837,2.4111940642865517
2025-01-01 08:00:00,1.016233827869665,0.38084234384002197,0.2565,1.016233827869665,0.38084234384002197,0.2565,0.1378793396885111,0.5688486288061537,0.25950585937500004,0.05,0.0,0.2565,0.0,0.36625901050668863,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0046744524396929825,0.0,0.005143543931006018,0.0,0.1280613433178121,0.0,0.08050328146390215,0.0,0.445680220639761,0.3342601654798206,5584.88056567166,20.0555555555556,0.3854166666666667,1628.1037437033413,7.5172740000000005,0.25950585937500004,0.4166666666666667,6953.4784500000005,16688.348280000002,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9809.969302222222,0.0,0.0,44.03536579445447,51.66666666666668,46.10666666666668,0.0,50.16372200068873,0.0,0.0,0.0,68.8052590538351,48.88241518564759,50.16372200068873,48.24176177812702,12.43753247303448,19.826686708731092,-0.04262846490352713,7.955134565799736,0.11332915590667501,-1.4,9.236100170605994,4785.2999894970535,-2884.603037576354,-1083.5536210408588,-1442.9501879456488,0.0,0.0,741.529967272104,65.17543007108634,1.0,0.05141400604154729,0.0,0.0,0.4811842283146229,65.99961422222222,-98.16035550106194,0.19491489648791566,9.152718840063686,0.0027359230575663357,71.8739508616316,1.2221420986082907,0.37191732105274716,-4599.717955954233,87.01117467453773,0.5436834545663999,-1087.6749064742132,4.121285433354155
2025-01-01 09:00:00,1.0112908950898845,0.38084234384002197,0.23598000000000002,1.0112908950898845,0.38084234384002197,0.23598,0.13983847710885178,0.5827070273560325,0.23874539062500003,0.05,0.0,0.23598000000000002,0.0,0.36625901050668863,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0037697197094298243,0.0,0.005254128776926966,0.0,0.13081462862249502,0.0,0.09436168001378085,0.0,0.445680220639761,0.3342601654798206,5138.090120417927,20.0555555555556,0.35458333333333336,1497.855444207074,6.915892080000001,0.23874539062500003,0.38333333333333336,6397.2001740000005,16688.348280000002,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9809.969302222222,0.0,0.0,43.46975312751572,51.66666666666668,46.10666666666668,0.0,49.70388292712606,0.0,0.0,0.0,67.92148926174333,48.473168818836506,49.70388292712606,47.85781176469173,12.43753247303448,19.789476689265722,-0.04781946740503352,7.81805476283665,0.1683843214593993,-0.85,9.236100170605994,4454.979910362965,-2621.8683727468683,-731.3912657535808,-1376.974712654253,0.0,0.0,757.3475032423233,195.47020522913016,1.0,0.05051159913098044,0.0,0.0,0.4727385924593659,65.99961422222222,-63.48300064303357,0.19688281366604082,9.162473121220605,0.0027559684899251436,121.04167512983098,1.2228958135556112,0.36728150810740595,-4205.350328657451,85.62651170350948,0.5436834545663999,-743.1987896539575,11.807523900376705
