Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.20686555141641155,0.0713686347652303,0.3216759784092111,0.20686555141641155,0.0713686347652303,0.3216759784092111,0.02067612522311564,0.09804840055227028,0.08814102564102563,0.0,0.3216759784092111,0.0,0.0713686347652303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.00600545504385965,0.0,0.01467067017925599,0.0,0.0028902208652965325,0.0,0.061846666728571024,0.04638500004642825,0.0,0.0,7634.966362678064,21.111111111111143,0.667100723028789,0.0,9.427393641014127,0.08814102564102563,0.8333333333333334,7546.825337037038,9056.190404444445,0.0,0.0,70.13537604519554,51.66666666666668,46.10666666666668,0.0,47.63953807622466,0.0,0.0,0.0,109.58652507061804,47.00128724760884,47.63953807622466,46.682161833300945,12.43753247303448,20.885850099880567,-0.038442080824158786,7.304154024519875,2.8,9.236100170605994,5133.89032716095,-2990.986763679652,-2683.1520864410527,0.0,0.0,246.3944875488304,0.0,2.0,0.11382331863692847,0.0,0.0,1.0754070471216521,131.99922844444444,-64.31843662489109,0.18414630391690096,9.664774299564892,0.002758526331477887,-42.072889857606626,1.21827475945818,0.5251366301093061,-3082.5849807518193,91.59821707216749
2025-01-01 01:00:00,0.1932426108744184,0.07074404389726023,0.3230986265500141,0.19324261087441844,0.07074404389726023,0.32309862655001403,0.020225716094826166,0.09721561272831021,0.07580128205128206,0.04645728511809253,0.27664134143192154,0.0,0.07074404389726023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.005555045915570176,0.0,0.01467067017925599,0.0,0.0028902208652965325,0.0,0.061846666728571024,0.04638500004642825,0.0,0.0,6566.071071903134,21.111111111111143,0.5737066218047585,0.0,8.107558531272149,0.07580128205128206,0.7166666666666667,6490.269789851853,9056.190404444445,1055.056,0.0,77.39977522654918,51.66666666666668,46.10666666666668,0.0,49.8017462049771,0.0,0.0,1055.056,120.93714879148311,49.54070677955441,49.810282418995925,49.40165085282425,12.43753247303448,20.755922496384137,-0.06870386039006367,7.627855120715345,2.5,9.236100170605994,4207.390925776029,-2605.494133875489,-2549.0323388161023,0.0,0.0,245.11129059658086,0.0,2.0,0.10713230376966394,0.0,0.0,1.0121900839648819,131.99922844444444,-54.75909790758464,0.18510869622394033,9.59757157362847,0.0027506796615079255,-25.866781502916684,1.2188783404970944,0.4135519803672584,-2693.2229693382546,87.72883546276572
2025-01-01 02:00:00,0.19064700253763783,0.0701194530292902,0.2702078218637373,0.19064700253763783,0.0701194530292902,0.2702078218637373,0.020225716094826166,0.09638282490435014,0.07403846153846154,0.0,0.2702078218637373,0.0,0.0701194530292902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.005555045915570176,0.0,0.01467067017925599,0.0,0.0028902208652965325,0.0,0.061846666728571024,0.04638500004642825,0.0,0.0,6413.371744649573,21.111111111111143,0.5603646073441827,0.0,7.9190106584518665,0.07403846153846154,0.7,6339.333283111112,9056.190404444445,0.0,0.0,83.35995979357443,51.66666666666668,46.10666666666668,0.0,51.83694031438043,0.0,0.0,0.0,130.24993717746005,51.87456801264705,51.89338186178038,51.83694031438043,12.43753247303448,20.80756322420742,-0.068998114403243,8.202833151965105,1.6500000000000001,9.236100170605994,4044.750056279149,-2394.2699332953575,-2562.2639263757214,0.0,0.0,244.27850277262078,0.0,2.0,0.10215071699659743,0.0,0.0,0.9651238625108041,131.99922844444444,-50.6362647673243,0.18435539606834686,9.618043464665076,0.002748090914866434,2.7029652216068722,1.2186663874560706,0.29001459636484067,-2476.2825010671922,82.0125677718348
2025-01-01 03:00:00,0.1912767624743053,0.06949486216132014,0.27664134143192154,0.1912767624743053,0.06949486216132014,0.27664134143192154,0.019925443342633187,0.09555003708039007,0.07580128205128206,0.0,0.27664134143192154,0.0,0.06949486216132014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.0052547731633771945,0.0,0.01467067017925599,0.0,0.0028902208652965325,0.0,0.061846666728571024,0.04638500004642825,0.0,0.0,6566.071071903134,21.111111111111143,0.5737066218047585,0.0,8.107558531272149,0.07580128205128206,0.7166666666666667,6490.269789851853,9056.190404444445,0.0,0.0,81.14059885567937,51.66666666666668,46.10666666666668,0.0,51.06868603055172,0.0,0.0,0.0,126.78218571199903,51.104655044746416,51.12263955184377,51.06868603055172,12.43753247303448,20.86479525647836,-0.039179992623863194,8.070659445944084,1.6500000000000001,9.236100170605994,4100.509343149093,-2809.998146932871,-2656.1706795866803,0.0,0.0,243.14544219646774,0.0,2.0,0.10567098283374203,0.0,0.0,0.9983834681376836,131.99922844444444,-52.536491363828034,0.1836980711024031,9.64397541486049,0.0027480981454426285,-38.758867352017866,1.218428785800201,0.35328819055692884,-2898.48647508674,88.48832815386905
2025-01-01 04:00:00,0.20454653875290935,0.06887027129335008,0.32810949797739525,0.20454653875290935,0.06887027129335008,0.3281094979773953,0.019925443342633187,0.09471724925643,0.08990384615384615,0.0,0.32810949797739525,0.0,0.06887027129335008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0052547731633771945,0.0,0.01467067017925599,0.0,0.0028902208652965325,0.0,0.061846666728571024,0.04638500004642825,0.0,0.0,7787.665689931625,21.111111111111143,0.6804427374893648,0.0,9.615941513834409,0.08990384615384615,0.85,7697.761843777779,9056.190404444445,0.0,0.0,79.28418292640859,51.66666666666668,46.10666666666668,0.0,50.32720408689952,0.0,0.0,0.0,123.8815358225134,50.35399235718046,50.36738649232093,50.32720408689952,12.43753247303448,20.8062768824889,-0.05318553928969016,7.798211315628794,0.55,9.236100170605994,5102.832676212232,-2693.2185455426584,-2881.653596583189,0.0,0.0,242.31265437250767,0.0,2.0,0.10824104755652246,0.0,0.0,1.0226655374670182,131.99922844444444,-45.492071508710765,0.18353017335776514,9.60118038741887,0.002736956758993139,13.527644156439106,1.218107618151248,0.31937737292085694,-2786.4641148773703,93.24556933471143
2025-01-01 05:00:00,0.1928073406675517,0.06887027129335008,0.28307486100010576,0.19280734066755173,0.06887027129335008,0.28307486100010576,0.02052598884701915,0.09471724925643,0.07756410256410257,0.0,0.28307486100010576,0.0,0.06887027129335008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.005855318667763159,0.0,0.01467067017925599,0.0,0.0028902208652965325,0.0,0.061846666728571024,0.04638500004642825,0.0,0.0,6718.770399156696,21.111111111111143,0.5870486362653343,0.0,8.296106404092432,0.07756410256410257,0.7333333333333333,6641.206296592593,9056.190404444445,0.0,0.0,77.27194345773016,51.66666666666668,46.10666666666668,0.0,49.59090977860254,0.0,0.0,0.0,120.73741165270336,49.62332562454356,49.639533547514084,49.59090977860254,12.43753247303448,20.82531752761987,-0.049240907180151554,7.929759899901836,-0.25000000000000006,9.236100170605994,3912.10731214629,-2856.231130902653,-3008.3997789338614,0.0,0.0,242.91319987689363,0.0,2.0,0.10841486249879448,0.0,0.0,1.024307747657802,131.99922844444444,-41.17650795343707,0.1841828137252302,9.621689194592532,0.0027512796066892454,27.768142662945174,1.2174071727299185,0.2825155918381586,-2947.7208194469567,91.48968854430377
2025-01-01 06:00:00,0.23121217521503243,0.07449383915466509,0.28307486100010576,0.23121217521503243,0.07449383915466509,0.28307486100010576,0.04786540055542296,0.1057826720955069,0.07756410256410257,0.0,0.28307486100010576,0.0,0.07449383915466509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0066060005482456155,0.0,0.041259400007177344,0.0,0.0064575532226200825,0.0,0.06767918156240424,0.05075938617180317,0.0,0.0,6718.770399156696,21.111111111111143,0.5870486362653343,0.0,8.296106404092432,0.07756410256410257,0.7333333333333333,6641.206296592593,9056.190404444445,0.0,0.0,74.03715017278931,51.66666666666668,46.10666666666668,0.0,48.800809987770585,0.07292074719588076,184.29417005079355,0.0,115.6830471449833,48.5081316577081,48.830170117232164,48.33243236321528,12.43753247303448,20.917854886990163,-0.025858578923227366,7.497560205324929,0.3,9.236100170605994,4014.246157891931,-3053.5212616828185,-2935.856024308609,0.0,0.0,280.909758386006,0.0,2.0,0.10835717766427247,0.0,0.0,1.0237627391454873,131.99922844444444,-49.57797534216183,0.18269029286144386,9.656173386385289,0.0027446829624181144,-40.44969217491394,1.217028586069442,0.333963215255553,-3151.7717047705023,98.2504430876839
2025-01-01 07:00:00,0.33328505778347584,0.08622504047405075,0.381000302663672,0.33328505778347584,0.08622504047405075,0.381000302663672,0.11038281718637423,0.13123557393043495,0.09166666666666666,0.04645728511809253,0.3345430175455795,0.0,0.08622504047405075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.006155591419956142,0.0,0.10422722576641807,0.0,0.01626885329836727,0.0,0.08165520767366496,0.0612414057552487,0.0,0.0,7940.365017185186,21.111111111111143,0.6937847519499406,0.0,9.804489386654692,0.09166666666666666,0.8666666666666667,7848.698350518519,9056.190404444445,1055.056,0.0,75.13928615807775,51.66666666666668,46.10666666666668,0.0,49.323628458032694,0.04158275192198981,104.35510648099077,1055.056,117.40513462199648,48.74213351132182,49.32601427784946,48.449000218149614,12.43753247303448,20.805697824282472,-0.048191189899914555,7.270245557580101,-0.55,9.236100170605994,5149.481975766188,-3396.255541031664,-3116.2477457251475,0.0,0.0,367.9017550240971,4.130761030491336,2.0,0.11067420102542382,0.0,0.0,1.0456540640582301,131.99922844444444,-42.537050717947324,0.18371987871265885,9.60145899192337,0.0027411139180049285,22.143235872007335,1.2174956341275271,0.338204538659279,-3496.7030794071165,100.44753837545234
2025-01-01 08:00:00,0.2930146055188833,0.08307362822436225,0.29594190013647415,0.2930146055188833,0.08307362822436225,0.2959419001364742,0.08678617430147914,0.1251386876276606,0.08108974358974358,0.0,0.29594190013647415,0.0,0.08307362822436225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.004654227658991229,0.0,0.08213194664248791,0.0,0.014373849995177566,0.0,0.07662053685012024,0.05746540263759017,0.0,0.0,7024.169053663818,21.111111111111143,0.6137326651864858,0.0,8.673202149732996,0.08108974358974358,0.7666666666666667,6943.079310074075,9056.190404444445,0.0,0.0,83.5653029276959,51.66666666666668,46.10666666666668,0.0,52.022453296530294,0.0,0.0,0.0,130.57078582452485,52.06203838143668,52.08183092388989,52.022453296530294,12.43753247303448,20.918441371264315,-0.03432925117191097,6.6641567520334375,-1.4,9.236100170605994,3940.4551811185006,-3727.9729790348288,-3378.3583792227855,0.0,0.0,275.86101928296466,264.9468835368601,1.05,0.11448279699510573,0.0,0.0,1.0816378237524957,69.29959493333332,18.783487394502824,0.18318126643707594,9.667143280385856,0.002750819377911028,75.16705085655667,1.2175933372633583,0.3597904351721519,-3835.506666183357,107.53368714852836
2025-01-01 09:00:00,0.2951337794078877,0.0825577808039171,0.31524245884102686,0.2951337794078877,0.0825577808039171,0.31524245884102686,0.0829095608766941,0.1258460134029885,0.08637820512820513,0.0,0.31524245884102686,0.0,0.0825577808039171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0037534094024122815,0.0,0.07915615147428182,0.0,0.015768972331099005,0.0,0.0759327402895267,0.056949555217145016,0.0,0.0,7482.267035424502,21.111111111111143,0.6537587085682133,0.0,9.238845768193844,0.08637820512820513,0.8166666666666667,7395.888830296298,9056.190404444445,0.0,0.0,79.07800753422457,51.66666666666668,46.10666666666668,0.0,51.03566742290233,0.07689065293000437,208.9449826053583,0.0,123.55938677222589,50.21634703512147,51.03731657630836,49.80503768782503,12.43753247303448,20.764355991768653,-0.06502542583700079,6.547308166173162,-0.85,9.236100170605994,4680.8307769430185,-3366.237975557352,-3205.168186467054,0.0,0.0,269.43989668163795,680.8242538235424,1.0,0.11228693898565358,0.0,0.0,1.0608912736947185,65.99961422222222,134.29203130393157,0.186805536424776,9.6314622066204,0.002777497641306275,179.55942616546426,1.2188235989929936,0.355221425626309,-3472.1277185910008,105.88974303364854
