Metric,Value
Total Electric Energy (kWh),426.4651417038002
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.5923126968108336
Peak Electric Power (kW),7.644128152094561
Other Electric Energy (kWh),169.28739453937428
HVAC Heating Electric Energy (kWh),101.40370346111112
Lighting Electric Energy (kWh),41.52534405073536
Water Heating Electric Energy (kWh),106.92057663155556
HVAC Cooling Electric Energy (kWh),7.328123021023946
Average Temperature - Indoor (C),18.309102724528834
Unmet Heating Load (C-hours),28.945985196020402
Unmet Cooling Load (C-hours),8.320402009246303
Total Hot Water Unmet Demand (kWh),0.0
