Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:12:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.52644580890041,51.666666666666686,46.10666666666668,0.0,51.72663221015424,0.0,0.0,0.0,21.52644580890041,50.692327857339365,51.72663221015424,50.17517568093193,12.43753247303448,20.155528142414244,0.0,2.8,9.236100170605994,-939.4911368672574,-1226.2388239753504,-0.0,-0.0,390.42925046492735,0.0,3.0,0.0542150142378191,0.0,0,0.5122255181921541,197.99884266666666,-103.68156335683422,0.20648854483567133,9.558167419620968,0.0029583316685632497,52.69466082571611,1.221219025069553
2025-01-01 01:13:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.589693935958344,51.666666666666686,46.10666666666668,0.0,51.7232700950327,0.0,0.0,0.0,21.589693935958344,50.689306801016514,51.7232700950327,50.172325154008426,12.43753247303448,20.06268527225234,0.0,2.8,9.236100170605994,-925.0061446031852,-1216.7612214912529,-0.0,-0.0,390.42925046492735,0.0,3.0,0.054085314020292805,0.0,0,0.5110001055999779,197.99884266666666,-98.67417357685969,0.2076913888971761,9.516333070672268,0.002958516254078643,52.91147916996843,1.2216055758695068
2025-01-01 01:14:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.65093024852655,51.666666666666686,46.10666666666668,0.0,51.71989863284144,0.0,0.0,0.0,21.65093024852655,50.68627686834892,51.71989863284144,50.169465986102665,12.43753247303448,19.972690269303467,0.0,2.8,9.236100170605994,-910.6733662366153,-1207.602115057668,-0.0,-0.0,390.42925046492735,0.0,3.0,0.053959494951538144,0.0,0,0.5098113622491303,197.99884266666666,-93.50050164387451,0.2088652922251111,9.475967351852553,0.002958701540444284,53.1208871723839,1.2219804986179483
2025-01-01 01:15:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.710278248009086,51.666666666666686,46.10666666666668,0.0,51.716518122674174,0.0,0.0,0.0,21.710278248009086,50.68323834167789,51.716518122674174,50.16659845117975,12.43753247303448,19.88536804556666,0.0,2.8,9.236100170605994,-896.9903318755846,-1198.7412007334035,-0.0,-0.0,390.42925046492735,0.0,3.0,0.0538373211151229,0.0,0,0.50865705919218,197.99884266666666,-88.67838160710846,0.2100118876044018,9.436289307826414,0.002958887503044871,53.32333555244807,1.2223445020363575
2025-01-01 01:16:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.767850813722234,51.666666666666686,46.10666666666668,0.0,51.713128845265736,0.0,0.0,0.0,21.767850813722234,50.68019148601234,51.713128845265736,50.16372280638565,12.43753247303448,19.800558579047845,0.0,2.8,9.236100170605994,-883.8987017068932,-1190.159973367798,-0.0,-0.0,390.42925046492735,0.0,3.0,0.053718576705545584,0.0,0,0.5075351574905341,197.99884266666666,-84.16797880402248,0.21113267786718243,9.397910358017887,0.002959074118776235,53.519236654798945,1.2226982343033763
2025-01-01 01:17:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.82374700996143,51.666666666666686,46.10666666666668,0.0,51.70973106457105,0.0,0.0,0.0,21.82374700996143,50.677136550519535,51.70973106457105,50.16083929349378,12.43753247303448,19.71812144900381,0.0,2.8,9.236100170605994,-871.3810799535377,-1181.8421482201513,-0.0,-0.0,390.42925046492735,0.0,3.0,0.05360307251185052,0.0,0,0.5064438694718814,197.99884266666666,-79.9681821983136,0.2122289677509842,9.360072692247275,0.002959261365915743,53.70895197769664,1.2230422638158447
2025-01-01 01:18:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.878055606625388,51.666666666666686,46.10666666666668,0.0,51.70632502981859,0.0,0.0,0.0,21.878055606625388,50.67407377046388,51.70632502981859,50.15794814078652,12.43753247303448,19.637930838499962,0.0,2.8,9.236100170605994,-859.4121654618757,-1173.7731197943165,-0.0,-0.0,390.42925046492735,0.0,3.0,0.05349063904744893,0.0,0,0.5053815938204794,197.99884266666666,-76.06829613248661,0.2133019204984032,9.324082136772905,0.002959449223952627,53.892805322100855,1.2233770997404514
2025-01-01 01:19:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.930857047522643,51.666666666666686,46.10666666666668,0.0,51.7029109770406,0.0,0.0,0.0,21.930857047522643,50.67100336865167,51.7029109770406,50.15504956445721,12.43753247303448,19.559872741537035,0.0,2.8,9.236100170605994,-847.9646724696133,-1165.9396523463001,-0.0,-0.0,390.42925046492735,0.0,3.0,0.053381122736068876,0.0,0,0.5043468795418653,197.99884266666666,-72.45427058824048,0.21435258782627847,9.288512639480551,0.0029596376734617766,54.071090087050294,1.2237032034394502
2025-01-01 01:20:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.982224896400922,51.666666666666686,46.10666666666668,0.0,51.69948913031073,0.0,0.0,0.0,21.982224896400922,50.6679255565996,51.69948913031073,50.152143769744036,12.43753247303448,19.4838429099869,-0.016157090013155795,2.8,9.236100170605994,-837.0106164183908,-1158.329650695266,-0.0,-0.0,390.42925046492735,0.0,3.0,0.05327438311414279,0.0,0,0.5033383995309058,197.99884266666666,-69.11021618805208,0.2153819315787338,9.253994216971208,0.002959826696001761,54.244074620759534,1.2240209968555418
2025-01-01 01:21:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,22.032226896470885,51.666666666666686,46.10666666666668,0.0,51.696059702766746,0.0,0.0,0.0,22.032226896470885,50.66484053550029,51.696059702766746,50.14923095186707,12.43753247303448,19.409745350843696,-0.0902546491563605,2.8,9.236100170605994,-826.5223328614582,-1150.9319905894981,-0.0,-0.0,390.42925046492735,0.0,3.0,0.053170290789896976,0.0,0,0.5023549312891978,197.99884266666666,-66.01959273688723,0.2163908391403778,9.219801747821554,0.0029600162740306556,54.412006123659154,1.2243308686332968
2025-01-01 01:22:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,22.080925767145832,51.666666666666686,46.10666666666668,0.0,51.69262289747573,0.0,0.0,0.0,22.080925767145832,50.661748497039184,51.69262289747573,50.14631129682092,12.43753247303448,19.337491195057517,-0.16250880494254005,2.8,9.236100170605994,-816.4730570222409,-1143.7363895103244,-0.0,-0.0,390.42925046492735,0.0,3.0,0.053068725912554196,0.0,0,0.5013953424620361,197.99884266666666,-63.165917976843794,0.2173801346839245,9.187241040528136,0.0029602063908348805,54.575113575222716,1.2246331787141749
2025-01-01 01:23:00,0.2121140295155856,0.13880481503135683,0.0,0.0035352338252597603,0.0023134135838559474,0.0,0.014495241213150253,0.0,0.18761878830243534,0.0,0.010000000000000002,0.0,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,22.128379819949647,51.666666666666686,46.10666666666668,0.0,51.689178908180885,0.0,0.0,0.0,22.128379819949647,50.658649624099574,51.689178908180885,50.143384982058926,12.43753247303448,19.266997823963667,-0.23300217603638984,2.8,9.236100170605994,-806.8372544538736,-1136.7333056967836,-0.0,-0.0,390.42925046492735,0.0,3.0,0.0529695769944796,0.0,0,0.5004585797100026,197.99884266666666,-60.53319922201721,0.21835058757027084,9.154921125879401,0.002960397030467829,54.733609985341715,1.2249282618749682
2025-01-01 01:24:00,0.3178832602848164,0.13880481503135683,0.37601768070013253,0.005298054338080273,0.0023134135838559474,0.006266961345002209,0.014495241213150253,0.0,0.18761878830243534,0.10576923076923077,0.010000000000000002,0.37601768070013253,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,On,8927.502746324786,20.000000000000057,0.8005208676345467,0.0,11.019991948021083,0.10576923076923077,1,8821.733515555556,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,22.174643447024092,51.666666666666686,46.10666666666668,0.0,51.68572791995674,0.0,0.0,0.0,22.174643447024092,50.655544091381216,51.68572791995674,50.140452177093465,12.43753247303448,19.1981881763802,-0.3018118236198575,2.8,9.236100170605994,8129.911961009943,-1129.9138571434091,-0.0,-0.0,390.42925046492735,0.0,3.0,0.05287273998021171,0.0,0,0.4995436599131367,197.99884266666666,-58.10617863636214,0.21930291879116356,9.123476633742971,0.0029605881776960403,54.88769417325075,1.2252164305267468
2025-01-01 01:25:00,0.3178832602848164,0.13880481503135683,0.37601768070013253,0.005298054338080273,0.0023134135838559474,0.006266961345002209,0.014495241213150253,0.0,0.18761878830243534,0.10576923076923077,0.010000000000000002,0.37601768070013253,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,On,8927.502746324786,20.000000000000057,0.8005208676345467,0.0,11.019991948021083,0.10576923076923077,1,8821.733515555556,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,22.104534818599245,51.666666666666686,46.10666666666668,0.0,51.682270109791794,0.0,0.0,0.0,22.104534818599245,50.6524320659504,51.682270109791794,50.1375130440297,12.43753247303448,19.29461952510526,-0.20538047489479538,2.8,9.236100170605994,8114.296922501035,-1139.4753310554852,-0.0,-0.0,390.42925046492735,0.0,3.0,0.05300843386633966,0.0,0,0.5008257009144081,197.99884266666666,-64.15974323319409,0.2180032791810831,9.167850900699973,0.0029607798179513553,54.59438454866134,1.2248122833130206
2025-01-01 01:26:00,0.3178832602848164,0.13880481503135683,0.37601768070013253,0.005298054338080273,0.0023134135838559474,0.006266961345002209,0.014495241213150253,0.0,0.18761878830243534,0.10576923076923077,0.010000000000000002,0.37601768070013253,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,On,8927.502746324786,20.000000000000057,0.8005208676345467,0.0,11.019991948021083,0.10576923076923077,1,8821.733515555556,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,22.03657276283061,51.666666666666686,46.10666666666668,0.0,51.67882277436201,0.0,0.0,0.0,22.03657276283061,50.649329879678206,51.67882277436201,50.13458343233631,12.43753247303448,19.388012619005675,-0.11198738099438188,2.8,9.236100170605994,8099.846059318195,-1148.7658132009196,-0.0,-0.0,390.42925046492735,0.0,3.0,0.05313974838034072,0.0,0,0.5020663654411255,197.99884266666666,-69.32012427059911,0.21675322491130086,9.211188918411906,0.0029609704970137837,54.309501284271576,1.2244211197676809
2025-01-01 01:27:00,0.3178832602848164,0.13880481503135683,0.37601768070013253,0.005298054338080273,0.0023134135838559474,0.006266961345002209,0.014495241213150253,0.0,0.18761878830243534,0.10576923076923077,0.010000000000000002,0.37601768070013253,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,On,8927.502746324786,20.000000000000057,0.8005208676345467,0.0,11.019991948021083,0.10576923076923077,1,8821.733515555556,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.970596894582116,51.666666666666686,46.10666666666668,0.0,51.675385594518396,0.0,0.0,0.0,21.970596894582116,50.64623723131117,51.675385594518396,50.13166304970756,12.43753247303448,19.478594901561856,-0.021405098438201264,2.8,9.236100170605994,8085.874449272366,-1157.8050912460449,-0.0,-0.0,390.42925046492735,0.0,3.0,0.05326701283210584,0.0,0,0.5032687648256738,197.99884266666666,-74.2524562713034,0.21554885334131016,9.252947927188053,0.0029611602416767724,54.032414964530616,1.2240419638771096
2025-01-01 01:28:00,0.3178832602848164,0.13880481503135683,0.37601768070013253,0.005298054338080273,0.0023134135838559474,0.006266961345002209,0.014495241213150253,0.0,0.18761878830243534,0.10576923076923077,0.010000000000000002,0.37601768070013253,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,On,8927.502746324786,20.000000000000057,0.8005208676345467,0.0,11.019991948021083,0.10576923076923077,1,8821.733515555556,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.90647950633578,51.666666666666686,46.10666666666668,0.0,51.671958274953106,0.0,0.0,0.0,21.90647950633578,50.6431538421045,51.671958274953106,50.1287516256802,12.43753247303448,19.566547437120455,0.0,2.8,9.236100170605994,8072.448400264893,-1166.6086770459815,-0.0,-0.0,390.42925046492735,0.0,3.0,0.05339049020902689,0.0,0,0.5044353837829417,197.99884266666666,-78.87491947883899,0.2143869908613563,9.293228335930472,0.002961349076740051,53.762623335200686,1.223674036630037
2025-01-01 01:29:00,0.3178832602848164,0.13880481503135683,0.37601768070013253,0.005298054338080273,0.0023134135838559474,0.006266961345002209,0.014495241213150253,0.0,0.18761878830243534,0.10576923076923077,0.010000000000000002,0.37601768070013253,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,On,8927.502746324786,20.000000000000057,0.8005208676345467,0.0,11.019991948021083,0.10576923076923077,1,8821.733515555556,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.844109345822083,51.666666666666686,46.10666666666668,0.0,51.66854053934232,0.0,0.0,0.0,21.844109345822083,50.640079451236105,51.66854053934232,50.125848907183,12.43753247303448,19.65202794144174,0.0,2.8,9.236100170605994,8059.557304945798,-1175.1900322590977,-0.0,-0.0,390.42925046492735,0.0,3.0,0.05351040977317622,0.0,0,0.5055683883897159,197.99884266666666,-83.18465958481801,0.21326486171326284,9.332799933355853,0.0029615370254170003,53.49968864799985,1.2233166590459563
2025-01-01 01:30:00,0.3178832602848164,0.13880481503135683,0.37601768070013253,0.005298054338080273,0.0023134135838559474,0.006266961345002209,0.014495241213150253,0.0,0.18761878830243534,0.10576923076923077,0.010000000000000002,0.37601768070013253,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,On,8927.502746324786,20.000000000000057,0.8005208676345467,0.0,11.019991948021083,0.10576923076923077,1,8821.733515555556,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.783388320325855,51.666666666666686,46.10666666666668,0.0,51.66513212790026,0.0,0.0,0.0,21.783388320325855,50.6370138134972,51.66513212790026,50.122954656295676,12.43753247303448,19.735175459684825,0.0,2.2,9.236100170605994,8157.087102389572,-1074.164533055731,-0.0,-0.0,390.42925046492735,0.0,3.0,0.04690508077065096,0.0,0,0.4431609885446011,197.99884266666666,-86.68036134441185,0.21218001154705537,9.371062887544504,0.0029617241095394238,70.76638338878887,1.222969232226447
2025-01-01 01:31:00,0.3178832602848164,0.13880481503135683,0.37601768070013253,0.005298054338080273,0.0023134135838559474,0.006266961345002209,0.014495241213150253,0.0,0.18761878830243534,0.10576923076923077,0.010000000000000002,0.37601768070013253,0.0,0.0,0.13588814836469015,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04284674471494426,0.03213505853620819,On,0.0,0,Off,0.0037033639437134497,0.0,On,0.010791877269436805,0,On,0.006434590482848432,0,On,0.13833745310464265,0.10375308982848196,On,On,8927.502746324786,20.000000000000057,0.8005208676345467,0.0,11.019991948021083,0.10576923076923077,1,8821.733515555556,8821.733515555556,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1053.0045022222223,Off,0.0,0.0,21.7228668569444,51.666666666666686,46.10666666666668,0.0,51.66173279542317,0.0,0.0,0.0,21.7228668569444,50.63395669744551,51.66173279542317,50.12006864845669,12.43753247303448,19.818048139859144,0.0,2.2,9.236100170605994,8145.943049847218,-1082.3261566401134,-0.0,-0.0,390.42925046492735,0.0,3.0,0.04703915994285543,0.0,0,0.44442777366726,197.99884266666666,-89.66279030238286,0.21110926650933595,9.40923948534419,0.0029619716442100146,70.48395544967644,1.2226231049946188
