Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.16738365480589368,0.11588734247996628,0.0,0.002789727580098228,0.001931455707999438,0.0,0.00857528907117895,0.0,0.1588083657347147,0.0,0.0,0.0,0.0,0.11588734247996628,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002864089912280702,0.0,On,0.0003539601797238915,0.0,On,0.005357238979174356,0,On,0.004291909094759638,0,On,0.1194517061574259,0.0895887796180694,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,6317.1478,Off,0.0,0.0,26.6370884529122,51.666666666666686,46.10666666666668,0.0,51.11049430047106,0.0,0.0,0.0,26.6370884529122,50.77433093108512,51.11049430047106,50.60624924639216,12.43753247303448,12.96486980543494,0.0,-2.8039382518725793,-1.2435847927762442,-2.799999999999977,2.8,9.236100170605994,-155.3070870810227,81.49049531596901,1920.043050038866,868.8950167878767,-292.19432694692165,-0.0,-0.0,159.0220353748739,0.0,0.0,0.022057297831302686,0.0,0,0.552879739369212,0.0,-22.134795508974918,0.3308843320023968,6.156375064932782,0.003008932396294706,-43.30998076722191,1.2482263458130216,0,0,81.49049531596901,0.36245563637759987,1910.0250547435626,10.0179952953034,0.12996127910191527,948.4613893782339,-79.56637259035719
2025-01-01 00:01:00,0.16738365480589368,0.11588734247996628,0.0,0.002789727580098228,0.001931455707999438,0.0,0.00857528907117895,0.0,0.1588083657347147,0.0,0.0,0.0,0.0,0.11588734247996628,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002864089912280702,0.0,On,0.0003539601797238915,0.0,On,0.005357238979174356,0,On,0.004291909094759638,0,On,0.1194517061574259,0.0895887796180694,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,6317.1478,Off,0.0,0.0,26.69434030709696,51.666666666666686,46.10666666666668,0.0,51.108619855275464,0.0,0.0,0.0,26.69434030709696,50.77263170735718,51.108619855275464,50.60463763339804,12.43753247303448,12.881868422093309,0.0,-2.60291290005609,-0.9606571136704642,-2.6993673095625415,2.8,9.236100170605994,-152.16946670918622,79.57280565821993,1785.855420267354,846.5653074827941,-289.00301969802774,-0.0,-0.0,159.0220353748739,0.0,0.0,0.021995999618333824,0.0,0,0.5513432619516597,0.0,-22.18848238603239,0.33361547759287646,6.1356530286971225,0.003008538614216997,-43.155113650242484,1.2522361452749102,0,0,79.57280565821993,0.36245563637759987,1776.3815222181925,9.47389804916148,0.12962994938957725,929.042819634834,-82.47751215203995
2025-01-01 00:02:00,0.16738365480589368,0.11588734247996628,0.0,0.002789727580098228,0.001931455707999438,0.0,0.00857528907117895,0.0,0.1588083657347147,0.0,0.0,0.0,0.0,0.11588734247996628,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002864089912280702,0.0,On,0.0003539601797238915,0.0,On,0.005357238979174356,0,On,0.004291909094759638,0,On,0.1194517061574259,0.0895887796180694,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,6317.1478,Off,0.0,0.0,26.749715649046795,51.666666666666686,46.10666666666668,0.0,51.10674147308762,0.0,0.0,0.0,26.749715649046795,50.77092883143919,51.10674147308762,50.60302251061499,12.43753247303448,12.80152793246998,0.0,-2.4073202999826053,-0.7001417180530931,-2.6040572399532103,2.8,9.236100170605994,-149.2080506437976,77.82971255115,1662.3472489731448,826.1009107713089,-285.9264093385083,-0.0,-0.0,159.0220353748739,0.0,0.0,0.021936647989586822,0.0,0,0.5498555768651296,0.0,-22.3036766801632,0.33533246056313154,6.094512172506626,0.0030081474966439634,-43.004624483494815,1.2525882670372215,0,0,77.82971255115,0.36245563637759987,1653.3246411891253,9.022607784019662,0.12931536146437822,910.7259479506423,-84.62503717933343
2025-01-01 00:03:00,0.16738365480589368,0.11588734247996628,0.0,0.002789727580098228,0.001931455707999438,0.0,0.00857528907117895,0.0,0.1588083657347147,0.0,0.0,0.0,0.0,0.11588734247996628,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002864089912280702,0.0,On,0.0003539601797238915,0.0,On,0.005357238979174356,0,On,0.004291909094759638,0,On,0.1194517061574259,0.0895887796180694,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,6317.1478,Off,0.0,0.0,26.80335293946076,51.666666666666686,46.10666666666668,0.0,51.104859283564565,0.0,0.0,0.0,26.80335293946076,50.76922242303698,51.104859283564565,50.60140399277319,12.43753247303448,12.723651849294995,0.0,-2.2168873360765833,-0.46021549273200135,-2.513400529677914,2.8,9.236100170605994,-146.34755351853067,76.08780472008021,1548.606136045605,807.0991042132451,-282.95581786082784,-0.0,-0.0,159.0220353748739,0.0,0.0,0.02187910015975239,0.0,0,0.5484131051080058,0.0,-22.413771032576747,0.33700510502983816,6.053781525239881,0.0030077578525296695,-42.8581255876376,1.252929784487865,0,0,76.08780472008021,0.36245563637759987,1539.9932471073166,8.612888938288428,0.12901542096552243,893.3709585094776,-86.27185429623246
2025-01-01 00:04:00,0.16738365480589368,0.11588734247996628,0.0,0.002789727580098228,0.001931455707999438,0.0,0.00857528907117895,0.0,0.1588083657347147,0.0,0.0,0.0,0.0,0.11588734247996628,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002864089912280702,0.0,On,0.0003539601797238915,0.0,On,0.005357238979174356,0,On,0.004291909094759638,0,On,0.1194517061574259,0.0895887796180694,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,6317.1478,Off,0.0,0.0,26.8553624797052,51.666666666666686,46.10666666666668,0.0,51.10297340679758,0.0,0.0,0.0,26.8553624797052,50.767512593023696,51.10297340679758,50.599782186136764,12.43753247303448,12.648083660865934,0.0,-2.031392437014793,-0.23920883352499994,-2.426841911601617,2.8,9.236100170605994,-142.966277349326,74.37450354233559,1443.842440453931,789.3636021323183,-280.0842329346216,-0.0,-0.0,159.0220353748739,0.0,0.0,0.021823242575689274,0.0,0,0.5470130004009467,0.0,-21.904079789578304,0.3386360334267274,6.01524033105305,0.0030073696416165305,-42.71537134414807,1.253261366477654,0,0,74.37450354233559,0.36245563637759987,1435.5986868387483,8.243753615182635,0.12872838693652994,876.8621903387983,-87.49858820648004
2025-01-01 00:05:00,0.16738365480589368,0.11588734247996628,0.0,0.002789727580098228,0.001931455707999438,0.0,0.00857528907117895,0.0,0.1588083657347147,0.0,0.0,0.0,0.0,0.11588734247996628,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002864089912280702,0.0,On,0.0003539601797238915,0.0,On,0.005357238979174356,0,On,0.004291909094759638,0,On,0.1194517061574259,0.0895887796180694,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,6317.1478,Off,0.0,0.0,26.905816501860386,51.666666666666686,46.10666666666668,0.0,51.10108395525748,0.0,0.0,0.0,26.905816501860386,50.76579944523622,51.10108395525748,50.59815719022559,12.43753247303448,12.574720905511933,0.0,-1.8506429106074638,-0.035587803190887835,-2.3439046272906143,2.8,9.236100170605994,-138.9658191985423,72.69684888370574,1347.3279358074508,772.735066912415,-277.3068036606774,-0.0,-0.0,159.0220353748739,0.0,0.0,0.021769001391870012,0.0,0,0.5456534117603784,0.0,-20.681050912738783,0.34022675336697555,5.977897974626398,0.0030069828261469287,-42.57619918081149,1.253583446655388,0,0,72.69684888370574,0.36245563637759987,1339.4163907964714,7.91154501097935,0.12845275978577717,861.1008127498214,-88.36574583740645
2025-01-01 00:06:00,0.16738365480589368,0.11588734247996628,0.0,0.002789727580098228,0.001931455707999438,0.0,0.00857528907117895,0.0,0.1588083657347147,0.0,0.0,0.0,0.0,0.11588734247996628,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002864089912280702,0.0,On,0.0003539601797238915,0.0,On,0.005357238979174356,0,On,0.004291909094759638,0,On,0.1194517061574259,0.0895887796180694,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,6317.1478,Off,0.0,0.0,26.954773015637596,51.666666666666686,46.10666666666668,0.0,51.09919103642445,0.0,0.0,0.0,26.954773015637596,50.764083078903596,51.09919103642445,50.59652910014317,12.43753247303448,12.503481311473166,0.0,-1.6744674419333605,0.15205661041858554,-2.2641783293046873,2.8,9.236100170605994,-134.87129181510852,71.0595813908666,1258.3938417771703,757.074259152432,-274.6195228257286,-0.0,-0.0,159.0220353748739,0.0,0.0,0.02171631749703423,0.0,0,0.5443328575261953,0.0,-19.27380436425382,0.34177838277809425,5.940792910210458,0.0030065973700315464,-42.44047757129015,1.253896371405123,0,0,71.0595813908666,0.36245563637759987,1250.7807989283253,7.613042848844959,0.12818724509399992,846.0021300264664,-88.9278708740344
2025-01-01 00:07:00,0.16738365480589368,0.11588734247996628,0.0,0.002789727580098228,0.001931455707999438,0.0,0.00857528907117895,0.0,0.1588083657347147,0.0,0.0,0.0,0.0,0.11588734247996628,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002864089912280702,0.0,On,0.0003539601797238915,0.0,On,0.005357238979174356,0,On,0.004291909094759638,0,On,0.1194517061574259,0.0895887796180694,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,6317.1478,Off,0.0,0.0,27.002300121145012,51.666666666666686,46.10666666666668,0.0,51.097294753770555,0.0,0.0,0.0,27.002300121145012,50.762363589554354,51.097294753770555,50.59489800744626,12.43753247303448,12.434268276050878,0.0,-1.5027105113209296,0.3250187006635853,-2.187310377046792,2.8,9.236100170605994,-130.90103788571707,69.46520779059792,1176.4258334932465,742.2615057961091,-272.01791442715603,-0.0,-0.0,159.0220353748739,0.0,0.0,0.02166512100882248,0.0,0,0.5430495860540678,0.0,-17.905158833434967,0.34329241505060243,5.9057110077408055,0.003006213238536348,-42.308053156631374,1.2542005511723133,0,0,69.46520779059792,0.36245563637759987,1169.0805396734804,7.345293819766118,0.12793072784769766,831.4936163494148,-89.2321105533057
2025-01-01 00:08:00,0.16738365480589368,0.11588734247996628,0.0,0.002789727580098228,0.001931455707999438,0.0,0.00857528907117895,0.0,0.1588083657347147,0.0,0.0,0.0,0.0,0.11588734247996628,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002864089912280702,0.0,On,0.0003539601797238915,0.0,On,0.005357238979174356,0,On,0.004291909094759638,0,On,0.1194517061574259,0.0895887796180694,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,6317.1478,Off,0.0,0.0,27.048466720053842,51.666666666666686,46.10666666666668,0.0,51.09539520606279,0.0,0.0,0.0,27.048466720053842,50.760641068372806,51.09539520606279,50.59326399952782,12.43753247303448,12.36698405331885,0.0,-1.3352286657225827,0.4844874021469642,-2.112998030396299,2.8,9.236100170605994,-127.09793514028252,67.91482662958754,1100.859601464933,728.1938587967161,-269.4975329832882,-0.0,-0.0,159.0220353748739,0.0,0.0,0.021615341034204247,0.0,0,0.5418018203665739,0.0,-16.622437531868243,0.3447704261747283,5.870768530445705,0.003005830398495317,-42.17877099865991,1.2544964026184098,0,0,67.91482662958754,0.36245563637759987,1093.754008664457,7.105592800475974,0.12768224901913042,817.5131849983542,-89.31932620163809
2025-01-01 00:09:00,0.16738365480589368,0.11588734247996628,0.0,0.002789727580098228,0.001931455707999438,0.0,0.00857528907117895,0.0,0.1588083657347147,0.0,0.0,0.0,0.0,0.11588734247996628,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002864089912280702,0.0,On,0.0003539601797238915,0.0,On,0.005357238979174356,0,On,0.004291909094759638,0,On,0.1194517061574259,0.0895887796180694,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,6317.1478,Off,0.0,0.0,27.093337624500858,51.666666666666686,46.10666666666668,0.0,51.09349248730766,0.0,0.0,0.0,27.093337624500858,50.75891560214791,51.09349248730766,50.591627159568034,12.43753247303448,12.301536700597623,0.0,-1.1718879621308642,0.6315548862098335,-2.040981662457013,2.8,9.236100170605994,-123.45456925379773,66.40862601019647,1031.1767708518214,714.7828351630105,-267.05421975340033,-0.0,-0.0,159.0220353748739,0.0,0.0,0.02156691082331625,0.0,0,0.5405878873373271,0.0,-15.422384875271291,0.34621391504344506,5.836832126003842,0.0030054488183219917,-42.05248522990599,1.2547843180411746,0,0,66.40862601019647,0.36245563637759987,1024.285308564485,6.891462287336571,0.12744098502337137,804.0077019012533,-89.2248667382428
