Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.5861211408450505,0.18599980853379394,0.18040288288288286,0.5861211408450505,0.18599980853379394,0.18040288288288286,0.1276425097692026,0.001,0.2649616519091812,0.18251697916666665,0.010000000000000002,0.18040288288288286,0.0,0.0002506236243534685,0.1828325182427738,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.012635921052631578,0.0,0.11500658871657103,0.0,0.021184960918816106,0.0,0.18298558310420487,0.1372391873281536,0.0,0.0,3943.480384516166,21.111111111111143,0.35458333333333336,1129.592378057908,5.287087333413413,0.18251697916666665,0.38333333333333336,4890.555783407408,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,0.0,0.0,34.66023402200963,51.66666666666668,43.496666666666684,1813.0705104336855,0.0,4.00094490191525,0.0,50.88631467079743,0.2529358030449947,677.3420725554263,0.0,45.213645362679515,46.361816378812,50.9890217658043,19.38877611804251,12.43753247303448,20.868834858109604,-0.0455983291839253,8.463310463935354,0.85,9.236100170605994,3551.8803488838626,-1279.285103828822,-938.2931489633717,0.0,0.0,446.1697850833117,776.8353696550605,1.0,0.03570830905314014,0.0,0.0,0.462102740252281,65.99961422222222,100.52332824775677,0.2015168545326745,9.944437407558347,0.0030165909896902932,88.3110277479352,1.2182149951122432,0.2457271889055805,-2467.790226823818,58.91274493708781
2025-01-01 11:00:00,0.5012410887760541,0.17678225117593285,0.16471567567567566,0.5012410887760541,0.17678225117593288,0.16471567567567563,0.0790441874041095,0.001,0.24455096387194464,0.16664593749999998,0.010000000000000002,0.16471567567567566,0.0,0.0002506236243534685,0.1736149608849127,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.012635921052631578,0.0,0.06640826635147792,0.0,0.013064349358727597,0.0,0.17069550662705676,0.12802162997029254,0.0,0.0,3600.5690467321515,21.111111111111143,0.3237500000000001,1031.3669538789595,4.827340608768768,0.16664593749999998,0.35,4465.2900631111115,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,0.0,0.0,30.80644742266046,51.66666666666668,43.496666666666684,1924.2679221792284,0.0,4.501663171155372,0.0,50.586569486167946,0.12105394033647142,321.88733890465835,0.0,40.07526323021395,43.47876688039059,50.694559049202596,15.671171050233259,12.43753247303448,20.836340733614716,-0.047362963669025974,9.099631039532609,1.95,9.236100170605994,3207.089437952098,-1049.3749309750667,-845.4835767016053,0.0,0.0,328.52136936771575,785.530188709876,0.25,0.034301826683617566,0.0,0.0,0.44390139232214854,16.499903555555555,123.48259855383587,0.20312205850767218,9.947475744960768,0.003036082797068779,39.224242654444765,1.217763711631739,0.22883501051681437,-2135.1095071731256,54.367622319099446
2025-01-01 12:00:00,0.7470704169620358,0.2158782433089101,0.14118486486486487,0.7470704169620358,0.2158782433089101,0.14118486486486484,0.2537382747915927,0.001,0.339492767170443,0.142839375,0.010000000000000002,0.14118486486486487,0.0,0.0002506236243534685,0.21271095301788995,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.013162417763157892,0.0,0.24057585702843481,0.0,0.055878163146589714,0.0,0.2197839407433851,0.16483795555753877,0.0,0.0,3086.2020400561296,21.111111111111143,0.2775,884.0288176105367,4.137720521801802,0.142839375,0.3,3827.3914826666664,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,0.0,0.0,29.359245642073333,51.66666666666668,43.496666666666684,1955.7460028739108,0.0,4.673871887837505,0.0,50.29231326576726,0.05334801758512726,140.26375661767236,0.0,38.14566085609777,42.31316946402577,50.37512829496004,15.247599808851996,12.43753247303448,20.812918111733037,-0.05547270197728326,9.246402301509608,3.05,9.236100170605994,3144.1449945959716,-1079.717877379794,-769.7366338259603,0.0,0.0,682.7315552308878,806.1714891409306,1.5835000000000001,0.03331180858223431,0.0,0.0,0.4310895261296683,104.51038912088889,144.94803313491454,0.204416696171361,9.951205614176574,0.003052698170486932,91.8317867468802,1.2172371677867553,0.25439509496086227,-2020.1690532202606,56.42235822992994
2025-01-01 13:00:00,0.8308343608853479,0.22741366596728593,0.13334126126126125,0.830834360885348,0.22741366596728593,0.13334126126126122,0.30829776667874115,0.001,0.3766327400399402,0.13490385416666667,0.010000000000000002,0.13334126126126125,0.0,0.0002506236243534685,0.2242463756762658,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.014741907894736842,0.0,0.2935558587840043,0.0,0.0776375724715857,0.0,0.2351645042878862,0.17637337821591462,0.0,0.0,2914.7463711641226,21.111111111111143,0.2620833333333334,834.9161055210625,3.9078471594794792,0.13490385416666667,0.2833333333333333,3614.758622518518,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,0.0,0.0,27.914733878454474,51.66666666666668,43.496666666666684,1982.423621275873,0.0,4.833648085974138,0.0,49.99298055641978,0.1073954146841479,280.5275132353447,0.0,36.21964517127263,41.15622386142005,50.09661157312721,14.866184742642492,12.43753247303448,20.785309205943584,-0.06589663716926684,9.427594152341117,4.45,9.236100170605994,3225.188596498017,-714.8923789598854,-668.2764631561057,0.0,0.0,800.8432198629738,887.3795702307945,2.0,0.03161963129712124,0.0,0.0,0.4091909881933095,131.99922844444444,177.87546862702632,0.20664311517512482,9.967521986148798,0.0030821823436235885,105.0852321182684,1.2167583668943633,0.2472778310005208,-1606.2091408375486,56.400656356600756
2025-01-01 14:00:00,0.826762153311089,0.23536462445102144,0.08627963963963964,0.8267621533110892,0.23536462445102146,0.08627963963963962,0.31701453393864976,0.029928671540301113,0.38252821866547154,0.08729072916666666,0.010000000000000002,0.08627963963963964,0.0,0.00750083213351477,0.22494712565084002,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.01579490131578947,0.0,0.3012196326228603,0.0,0.0825987177976848,0.0,0.2360988375873185,0.17707412819048887,0.0,0.0,1886.0123578120795,21.111111111111143,0.16958333333333336,540.239832984217,2.528606985545545,0.08729072916666666,0.18333333333333332,2338.96146162963,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,134.9041634079585,0.3101792090261765,-43.56340221895392,51.66666666666668,43.496666666666684,2011.5352348200609,0.06666666666666667,5.012476779683877,0.0,49.68664020482659,0.05421737607350153,140.26375661767236,134.90416340795852,33.90189655159995,39.83956279544272,49.76881600282925,14.420501587344784,12.43753247303448,20.838315582187533,-0.05333775866383306,9.894267376844313,4.7,9.236100170605994,2223.0952659753752,-971.6684939510528,-650.3006975654746,0.0,0.0,780.5201501011265,952.3203118685645,2.0,0.031204764364852994,0.0,0.0,0.4038221776468366,131.99922844444444,206.86345562764393,0.20781352138042813,10.019434515073579,0.003111479051370693,80.25643085075171,1.215906196476151,0.23269969663677254,-1565.5727679383374,53.66444100306771
2025-01-01 15:00:00,1.3540545026499449,0.35422176427963115,0.10981045045045044,1.3540545026499449,0.35422176427963115,0.10981045045045043,0.35563343377808315,0.4738794388649075,0.4034443383402875,0.11109729166666665,0.010000000000000002,0.10981045045045044,0.0,0.11876538247491104,0.2325397151380534,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.018427384868421052,0.0,0.3372060489096621,0.0,0.09339138482288283,0.0,0.2477420679340904,0.18580655095056775,0.0,0.0,2400.379364488101,21.111111111111143,0.21583333333333338,687.5779692526397,3.218227072512512,0.11109729166666665,0.23333333333333334,2976.8600420740745,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,1877.5197114544987,3.9793561970653877,-892.4661521504022,51.66666666666668,43.496666666666684,1877.5197114544987,1.0,4.299013638598668,0.0,49.79373332137584,0.054301538194930395,140.26375661767236,1877.5197114544987,41.048570344970884,43.87461297449763,49.87374390566872,17.05050411449742,12.43753247303448,20.78251103441806,-0.06261049553790952,9.825825095456812,4.15,9.236100170605994,2307.010050283875,-870.4565753854329,-681.9792643139928,0.0,0.0,412.10876585286354,802.0567076389106,2.0,0.03169588337458587,0.0,0.0,0.41017776955822643,131.99922844444444,176.5011842569033,0.20862417193237945,9.996068716818693,0.003112944529546269,-45.9693974624386,1.2161359719252551,0.2214375353549853,-1614.6836299029267,56.649085264853994
2025-01-01 16:00:00,1.0649154064281487,0.262342562805008,0.11765405405405405,1.0649154064281487,0.262342562805008,0.11765405405405403,0.4448400201793411,0.043734860813808764,0.4473077129349989,0.11903281249999999,0.010000000000000002,0.11765405405405405,0.0,0.010960989327751238,0.24846490681059008,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.02316585526315789,0.0,0.4216741649161832,0.0,0.11602117052087865,0.0,0.264416323739344,0.19831224280450793,0.0,0.0,2571.835033380108,21.111111111111143,0.23125000000000004,736.690681342114,3.4481004348348345,0.11903281249999999,0.25,3189.4929022222223,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,142.93723216404004,0.2781892566859882,-28.033810237407813,51.66666666666668,43.496666666666684,1709.9124547003275,0.08333333333333333,3.5794629906897635,0.0,51.49574098623801,0.10317565005642258,280.5275132353447,142.93723216404004,49.459673138326465,48.75815937716683,51.70388854196587,20.834553662174418,12.43753247303448,20.849486762460803,-0.051036369551261035,9.674866185788325,3.05,9.236100170605994,2838.4315702073154,-1319.8104635585685,-770.4320415731225,0.0,0.0,973.0735363514542,310.0583525637512,2.0,0.033230005091582686,0.0,0.0,0.4300309036915108,131.99922844444444,63.95504204887568,0.20792779317864332,10.028625835588496,0.0031153157169739125,43.13210070372916,1.215857276761073,0.241683012097682,-2115.9885568351797,59.4874119344973
2025-01-01 17:00:00,1.0914124771313642,0.26805037591663616,0.0,1.0914124771313642,0.26805037591663616,0.0,0.5832747775363694,0.001,0.497137699594995,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.264883085625616,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.029483815789473684,0.0,0.5537909617468956,0.0,0.1439602520941735,0.0,0.28022811803742914,0.21017108852807184,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,0.0,0.0,34.82524915238767,51.66666666666668,43.496666666666684,1830.850155408845,0.0,4.136451168530159,0.0,51.27533283806653,0.20701175823012669,561.0550264706894,0.0,45.43366553651689,45.5549055029043,51.36126373108572,16.454944541302584,12.43753247303448,19.88333222712468,0.0,8.385938956087104,1.95,9.236100170605994,404.05996520301625,-2067.3348929461367,-783.9172116868216,0.0,-30.397483365258346,1193.170737313189,24.99004947452531,2.0,0.03350349203805518,0.0,0.0012769937516302057,0.45009574009234066,131.99922844444444,25.203922941907468,0.22124388213271862,9.597401118370941,0.0031223383997547403,24.55819335726805,1.2192903851792032,0.2551971994551451,-2139.2933553349653,71.95846238882872
2025-01-01 18:00:00,1.256857981116032,0.27388769617943637,0.0,1.256857981116032,0.27388769617943637,0.0,0.6902812829287132,0.001,0.5555766981873194,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2707204058884162,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759888848577003,0.056991663643275216,0.0,0.0,0.03369578947368421,0.0,0.6565854934550288,0.0,0.1946161570027642,0.0,0.2849716563268548,0.21372874224514102,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,0.0,0.0,33.09635720810306,51.66666666666668,43.496666666666684,1873.4853276555318,0.0,4.523917759397829,0.0,50.958691784704456,0.2794573671118598,750.2204496662913,0.0,43.128476277470746,42.57113602321941,51.0400563507854,14.51910756199542,12.43753247303448,18.381303995086885,0.0,8.118299470529488,1.15,9.236100170605994,656.1755878370116,-1738.3552972792318,-725.1484571205757,0.0,0.0,1358.284193617597,0.0,2.0,0.032188427718824145,0.0,0.0,0.4165518067838355,131.99922844444444,23.03985133999024,0.2434664326122064,8.918447460742222,0.0031323303764125357,31.56866258635264,1.2249455944775578,0.200002428823811,-1804.2608204072733,65.90552312804142
2025-01-01 19:00:00,1.400950587519129,0.29005912497863867,0.0,1.4009505875191288,0.29005912497863867,0.0,0.6770597220931065,0.09311751687623125,0.6207733485497915,0.0,0.010000000000000002,0.0,0.0,0.02333744957031635,0.2638050087416557,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.03580177631578947,0.0,0.641257945777317,0.0,0.26903333689425046,0.0,0.2787906821921487,0.20909301164411148,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,406.2591415457177,0.9534606746024573,-176.25763487421642,51.66666666666668,43.496666666666684,1899.641457549364,0.21666666666666667,4.885997760689766,0.0,50.596189012482455,0.14467571457559017,385.4451231018717,406.2591415457177,39.550449876859524,39.20368088073797,50.656628799537515,13.445755264357608,12.43753247303448,17.318064913153354,0.0,7.952034619432809,-0.25000000000000006,9.236100170605994,565.724862068112,-1784.6967020416243,-747.80203722273,0.0,0.0,1307.3567151929615,0.0,2.0,0.03236429115678078,0.0,0.0,0.4188276629849514,131.99922844444444,6.170184097880584,0.26083694129443796,8.430060094892454,0.0031385285790523987,-6.011932190082161,1.2294247840092105,0.17142534705632753,-1844.5852988084011,59.88859676677684
2025-01-01 20:00:00,1.689388016295233,0.3715334119434737,0.0,1.689388016295233,0.3715334119434737,0.0,0.5578247869999416,0.45910005401248394,0.6624631752828073,0.0,0.010000000000000002,0.0,0.0,0.1150613194774819,0.25355542579932516,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142955176623829,0.0535721638246787,0.0,0.0,0.036854769736842104,0.0,0.5209700172630995,0.0,0.32438927421704034,0.0,0.2666443492995287,0.19998326197464644,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,1723.897178886518,3.763755810267935,-794.4948604238832,51.66666666666668,43.496666666666684,1723.897178886518,1.0,4.075513507022953,0.0,50.263129495314296,0.13994502396167022,369.1010433613108,1723.897178886518,49.494989323972405,43.45990532161156,50.2978640256512,16.0952698779491,12.43753247303448,15.930255177601202,0.0,7.614382798331113,-0.55,9.236100170605994,231.00458839885994,-1684.1875317620302,-673.580711653227,0.0,0.0,917.8140350677952,0.0,2.0,0.031006988228910782,0.0,0.0,0.40126274829274994,131.99922844444444,-13.22873501570824,0.2834218255146325,7.7514721166852665,0.003121893501874344,-79.54495286178067,1.2353402307284116,0.16172801240411377,-1740.1062917920776,55.91876003004736
2025-01-01 21:00:00,1.1532521040859431,0.26744412018909797,0.0,1.1532521040859431,0.2674441201890979,0.0,0.4179107894643251,0.12252910045294697,0.6028122141686711,0.0,0.010000000000000002,0.0,0.0,0.03070868724428779,0.23381876627814346,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06990977406908426,0.05243233055181319,0.0,0.0,0.034222286184210526,0.0,0.38368850328011456,0.0,0.29105385913114645,0.0,0.24184858096844045,0.1813864357263303,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,388.0974018705896,0.7967839226388496,-130.43037404021175,51.66666666666668,43.496666666666684,1552.4169177310503,0.25,3.458988998350469,0.0,51.37753815308023,0.11601716888430226,315.2538681841214,388.0974018705896,58.65293986057655,47.56636758287222,51.538506053910154,17.98964175486431,12.43753247303448,14.781834684194438,0.0,7.415224692663326,-0.3,9.236100170605994,431.3436121538291,-1929.1546209079345,-585.1589272265558,0.0,0.0,1048.5827919418277,0.0,2.0,0.02952653159172545,0.0,0.0,0.38210409623084673,131.99922844444444,-32.08025256144285,0.3041841874211173,7.185025965690485,0.0031127811274596715,26.532406632098446,1.240272791189132,0.19501661494085362,-1979.8320982947114,50.677477386776765
2025-01-01 22:00:00,0.6135109055106531,0.19724321830581018,0.03921801801801802,0.6135109055106532,0.19724321830581018,0.03921801801801801,0.21241476524738323,0.001,0.35041853609660323,0.039677604166666665,0.010000000000000002,0.03921801801801802,0.0,0.0002506236243534685,0.19407592801479004,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.029483815789473684,0.0,0.18293094945790955,0.0,0.09165063207688313,0.0,0.19189768534494384,0.14392326400870784,0.0,0.0,857.278344460036,14.444444444444457,0.07708333333333335,245.56356044737132,1.1493668116116114,0.039677604166666665,0.08333333333333333,1063.1643007407408,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,0.0,0.0,44.699598998505444,51.66666666666668,43.496666666666684,1566.2932019762957,0.0,3.558142169549079,0.0,51.19251637991635,0.0,0.0,0.0,58.599465331340596,46.769487102708666,51.288142404140096,17.825959112929663,12.43753247303448,14.103164228403331,-0.04497058580975368,6.525684397202334,-1.95,9.236100170605994,834.2406903048494,-2359.149599023456,-660.240716234755,0.0,0.0,681.774691814285,0.0,2.0,0.0309345021571595,0.0,0.0,0.40032470296731765,131.99922844444444,-44.571629734716375,0.3191997574619985,6.867977145736451,0.0031261670131052938,45.296922010741206,1.243193242161667,0.23614167757929397,-2658.1790080118403,53.46584854101284
2025-01-01 23:00:00,0.44605368106695326,0.17813769982559044,0.09412324324324324,0.44605368106695326,0.17813769982559044,0.09412324324324323,0.08532247947752002,0.001,0.25450495158943326,0.09522625,0.010000000000000002,0.09412324324324324,0.0,0.0002506236243534685,0.1749704095345703,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.024745345394736842,0.0,0.060577134082783174,0.0,0.0212110722100061,0.0,0.1709829937961129,0.12823724534708464,0.0,0.0,2057.4680267040867,14.444444444444457,0.18500000000000003,589.3525450736912,2.7584803478678674,0.09522625,0.2,2551.5943217777776,12757.971608888889,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1185.7657155555555,0.0,0.0,44.44588736681946,51.66666666666668,43.496666666666684,1573.1912894457544,0.0,3.5851389354750838,0.0,50.84382103884423,0.0,0.0,0.0,58.26118315575929,46.474371449120625,50.97838404074016,18.662728222439924,12.43753247303448,14.065646099047841,-0.07506845292351123,6.048922365888074,-3.05,9.236100170605994,1722.6283046143133,-1938.2657476213483,-728.346074024972,0.0,0.0,460.2328499456698,0.0,2.0,0.03204596053287413,0.0,0.0,0.41470813289478187,131.99922844444444,-66.72649801047113,0.3211497974950072,6.863342697408218,0.0031375075096685538,39.14818547428715,1.243347467067971,0.21306340566770607,-2578.036375017262,50.41808232222282
