Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.22880584061649833,0.12568059186444544,0.0,0.003813430676941639,0.0020946765310740907,0.0,0.012310623605854248,0.0,0.1664952170106441,0.0,0.05,0.0,0.0,0.11109725853111209,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002524835526315789,0.0,On,0.00978578807953846,0,On,0.018365538969161273,0,On,0.11306492755895364,0.0847986956692152,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,733.5569911111111,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1480.3021822222222,Off,0.0,0.0,39.44272743062924,51.666666666666686,46.10666666666668,0.0,51.939155118494554,0.0,0.0,0.0,39.44272743062924,51.94763544266115,51.95187560474446,51.939155118494554,12.43753247303448,18.04653072383414,0.0,2.8,9.236100170605994,121.15439281485314,-194.92157547462855,-0.0,-1.3055950407862686,302.89052413181605,0.0,2.0,0.009810050155122652,0.0,6.570823574150626e-05,0.4873962803971754,131.99922844444444,14.491039198451924,0.34998869070355965,10.202544040418623,0.004419292060984058,40.03895983198887,1.225402711707988
2025-01-01 00:01:00,0.22880584061649833,0.12568059186444544,0.0,0.003813430676941639,0.0020946765310740907,0.0,0.012310623605854248,0.0,0.1664952170106441,0.0,0.05,0.0,0.0,0.11109725853111209,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002524835526315789,0.0,On,0.00978578807953846,0,On,0.018365538969161273,0,On,0.11306492755895364,0.0847986956692152,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,733.5569911111111,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1480.3021822222222,Off,0.0,0.0,39.43963416286663,51.666666666666686,46.10666666666668,0.0,51.933294578469685,0.0,0.0,0.0,39.43963416286663,51.94209998631352,51.946502690235455,51.933294578469685,12.43753247303448,18.04364431646563,0.0,2.8,9.236100170605994,120.68327266541829,-194.86907397860978,-0.0,-1.2915354214202075,302.89052413181605,0.0,2.0,0.009809264897515109,0.0,6.501294851242155e-05,0.48732321137120566,131.99922844444444,13.953357933632233,0.3511323691434212,10.226551512223526,0.004420022188365293,40.025754284546856,1.2289939145872877
2025-01-01 00:02:00,0.22880584061649833,0.12568059186444544,0.0,0.003813430676941639,0.0020946765310740907,0.0,0.012310623605854248,0.0,0.1664952170106441,0.0,0.05,0.0,0.0,0.11109725853111209,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002524835526315789,0.0,On,0.00978578807953846,0,On,0.018365538969161273,0,On,0.11306492755895364,0.0847986956692152,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,733.5569911111111,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1480.3021822222222,Off,0.0,0.0,39.43674819978703,51.666666666666686,46.10666666666668,0.0,51.9274345708404,0.0,0.0,0.0,39.43674819978703,51.93656496408012,51.941130160699984,51.9274345708404,12.43753247303448,18.040580168663244,0.0,2.8,9.236100170605994,120.21392103471004,-194.81334559068748,-0.0,-1.2766109231839695,302.89052413181605,0.0,2.0,0.009808431265000195,0.0,6.427460323230015e-05,0.4872456298731735,131.99922844444444,13.413353416765457,0.35125745828443167,10.226166846221773,0.004420749942160124,40.013230406053914,1.2290063096121877
2025-01-01 00:03:00,0.22880584061649833,0.12568059186444544,0.0,0.003813430676941639,0.0020946765310740907,0.0,0.012310623605854248,0.0,0.1664952170106441,0.0,0.05,0.0,0.0,0.11109725853111209,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002524835526315789,0.0,On,0.00978578807953846,0,On,0.018365538969161273,0,On,0.11306492755895364,0.0847986956692152,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,733.5569911111111,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1480.3021822222222,Off,0.0,0.0,39.43405810732347,51.666666666666686,46.10666666666668,0.0,51.92157506477272,0.0,0.0,0.0,39.43405810732347,51.931030346867445,51.93575798791482,51.92157506477272,12.43753247303448,18.03734807875219,0.0,2.8,9.236100170605994,119.74813844875402,-194.75456957200055,-0.0,-1.2608694256914215,302.89052413181605,0.0,2.0,0.00980755191983593,0.0,6.349551840441216e-05,0.4871637817175704,131.99922844444444,12.873053314629903,0.35138627700948477,10.22569766476043,0.004421477460906671,40.00128897505946,1.2290194139085089
2025-01-01 00:04:00,0.22880584061649833,0.12568059186444544,0.0,0.003813430676941639,0.0020946765310740907,0.0,0.012310623605854248,0.0,0.1664952170106441,0.0,0.05,0.0,0.0,0.11109725853111209,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002524835526315789,0.0,On,0.00978578807953846,0,On,0.018365538969161273,0,On,0.11306492755895364,0.0847986956692152,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,733.5569911111111,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1480.3021822222222,Off,0.0,0.0,39.43155338861184,51.666666666666686,46.10666666666668,0.0,51.915716031132504,0.0,0.0,0.0,39.43155338861184,51.92549610718672,51.93038614521383,51.915716031132504,12.43753247303448,18.033957041238565,0.0,2.8,9.236100170605994,119.4536702273646,-194.6929105431563,-0.0,-1.244354890284267,302.89052413181605,0.0,2.0,0.00980662930566421,0.0,6.267781964769242e-05,0.48707789241018984,131.99922844444444,12.50041152898909,0.3515186316263098,10.224195199735796,0.004422204754779879,39.9899002480467,1.2290331895508935
2025-01-01 00:05:00,0.22880584061649833,0.12568059186444544,0.0,0.003813430676941639,0.0020946765310740907,0.0,0.012310623605854248,0.0,0.1664952170106441,0.0,0.05,0.0,0.0,0.11109725853111209,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002524835526315789,0.0,On,0.00978578807953846,0,On,0.018365538969161273,0,On,0.11306492755895364,0.0847986956692152,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,733.5569911111111,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1480.3021822222222,Off,0.0,0.0,39.42920603643745,51.666666666666686,46.10666666666668,0.0,51.90985744234616,0.0,0.0,0.0,39.42920603643745,51.919962219022274,51.92501460736034,51.90985744234616,12.43753247303448,18.030431102148583,0.0,2.8,9.236100170605994,119.38877273900815,-194.6288067245466,-0.0,-1.227184568118883,302.89052413181605,0.0,2.0,0.009805669961526653,0.0,6.182726524076635e-05,0.4869885688581582,131.99922844444444,12.354239899857568,0.3516539952983654,10.223578409190857,0.004422931833436409,39.97898366354007,1.2290475350820074
2025-01-01 00:06:00,0.22880584061649833,0.12568059186444544,0.0,0.003813430676941639,0.0020946765310740907,0.0,0.012310623605854248,0.0,0.1664952170106441,0.0,0.05,0.0,0.0,0.11109725853111209,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002524835526315789,0.0,On,0.00978578807953846,0,On,0.018365538969161273,0,On,0.11306492755895364,0.0847986956692152,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,733.5569911111111,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1480.3021822222222,Off,0.0,0.0,39.42698313905452,51.666666666666686,46.10666666666668,0.0,51.9039992750032,0.0,0.0,0.0,39.42698313905452,51.91442866028905,51.91964335293197,51.9039992750032,12.43753247303448,18.026798526852627,0.0,2.8,9.236100170605994,119.35525833919235,-194.5627728471541,-0.0,-1.2094962280441375,302.89052413181605,0.0,2.0,0.009804681575130331,0.0,6.095063926545724e-05,0.48689652528470795,131.99922844444444,12.23700328257453,0.35179174693753623,10.222907809342406,0.004423658705128236,39.968444293857125,1.2290623312277653
2025-01-01 00:07:00,0.22880584061649833,0.12568059186444544,0.0,0.003813430676941639,0.0020946765310740907,0.0,0.012310623605854248,0.0,0.1664952170106441,0.0,0.05,0.0,0.0,0.11109725853111209,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002524835526315789,0.0,On,0.00978578807953846,0,On,0.018365538969161273,0,On,0.11306492755895364,0.0847986956692152,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,733.5569911111111,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1480.3021822222222,Off,0.0,0.0,39.4248753995014,51.666666666666686,46.10666666666668,0.0,51.898141510585155,0.0,0.0,0.0,39.4248753995014,51.90889541352084,51.91427236498868,51.898141510585155,12.43753247303448,18.023067288548695,0.0,2.8,9.236100170605994,119.34300140273655,-194.49495459442736,-0.0,-1.1913288037545775,302.89052413181605,0.0,2.0,0.009803666313455164,0.0,6.004983566783088e-05,0.48680196210788684,131.99922844444444,12.138760669102425,0.3519317135412581,10.22218739713634,0.004424385376451963,39.958255601774546,1.2290775443605595
2025-01-01 00:08:00,0.22880584061649833,0.12568059186444544,0.0,0.003813430676941639,0.0020946765310740907,0.0,0.012310623605854248,0.0,0.1664952170106441,0.0,0.05,0.0,0.0,0.11109725853111209,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002524835526315789,0.0,On,0.00978578807953846,0,On,0.018365538969161273,0,On,0.11306492755895364,0.0847986956692152,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,733.5569911111111,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1480.3021822222222,Off,0.0,0.0,39.42287528091757,51.666666666666686,46.10666666666668,0.0,51.892284131955606,0.0,0.0,0.0,39.42287528091757,51.90336246255622,51.90890162785653,51.892284131955606,12.43753247303448,18.019243848906058,0.0,2.8,9.236100170605994,119.3393754802353,-194.4254701236788,-0.0,-1.1727138615404695,302.89052413181605,0.0,2.0,0.009802625932372232,0.0,5.91263855660285e-05,0.48670504154980054,131.99922844444444,12.047035333638501,0.352073755294095,10.221420413065168,0.00442511185354158,39.94839611898356,1.2290931472311435
2025-01-01 00:09:00,0.22880584061649833,0.12568059186444544,0.0,0.003813430676941639,0.0020946765310740907,0.0,0.012310623605854248,0.0,0.1664952170106441,0.0,0.05,0.0,0.0,0.11109725853111209,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002524835526315789,0.0,On,0.00978578807953846,0,On,0.018365538969161273,0,On,0.11306492755895364,0.0847986956692152,On,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,733.5569911111111,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1480.3021822222222,Off,0.0,0.0,39.420976925046965,51.666666666666686,46.10666666666668,0.0,51.88642712309856,0.0,0.0,0.0,39.420976925046965,51.89782979229148,51.903531126887955,51.88642712309856,12.43753247303448,18.015333228036948,0.0,2.8,9.236100170605994,119.33786323038538,-194.35441135206125,-0.0,-1.1536759430620134,302.89052413181605,0.0,2.0,0.009801561795636215,0.0,5.818147357395336e-05,0.48660588937956173,131.99922844444444,11.95542639369259,0.35221776408599714,10.220609376291726,0.0044258381421568415,39.93884921983793,1.229109118673816
