Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.6054255808728902,0.17788333045301047,0.2279441666666667,0.6054255808728902,0.17788333045301047,0.22794416666666673,0.02013402882779321,0.2693566909339859,0.2659348611111111,0.05,0.0,0.2279441666666667,0.0,0.16329999711967716,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.004021034356725146,0.0,0.016112994471068065,0.0,0.009149202555147387,0.0,0.1858729295766623,0.13940469718249668,0.04247415888593561,0.0,0.0,0.0,5610.242876814814,17.83333333333337,0.3466666666666666,0.0,6.68038501962963,0.2659348611111111,0.43333333333333335,5344.308015703704,12333.018497777777,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6344.110342222222,0.0,0.0,89.63443464994947,51.66666666666668,46.10666666666668,0.0,51.077288827631925,0.0,0.0,0.0,140.05380414054605,51.11243355414181,51.130005917396744,51.077288827631925,12.43753247303448,17.553092295787135,-0.04902540146979278,2.8,9.236100170605994,4084.7623506402683,-1656.2591299702046,0.0,0.0,366.00468424992164,0.0,2.0,0.0861285070406415,0.0,0.0,0.8060776116677489,131.99922844444444,-235.2260804542631,0.22678067632851595,8.121776651085284,0.0027599859504204706,-4.386383319923137,1.232240770447759
2025-01-01 01:00:00,0.5840557356481242,0.17728594795458097,0.2279441666666667,0.5840557356481242,0.17728594795458097,0.22794416666666673,0.019832451251038826,0.24828842328597425,0.2659348611111111,0.05,0.0,0.2279441666666667,0.0,0.16270261462124763,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031063889918334597,0.02329791743875094,0.0,0.0,0.0037194567799707597,0.0,0.016112994471068065,0.0,0.009149202555147387,0.0,0.1858729295766623,0.13940469718249668,0.02220240123582998,0.0,0.0,0.0,5610.242876814814,17.83333333333337,0.3466666666666666,0.0,6.68038501962963,0.2659348611111111,0.43333333333333335,5344.308015703704,12333.018497777777,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6344.110342222222,0.0,0.0,87.43047032013354,51.66666666666668,46.10666666666668,0.0,50.24642988648046,0.0,0.0,0.0,136.61010987520865,50.28447274135062,50.3034941687857,50.24642988648046,12.43753247303448,17.550171897212678,-0.05535648055027706,2.5,9.236100170605994,4194.497315238974,-1559.692436781513,0.0,0.0,364.9065966752612,0.0,2.0,0.0795919920202005,0.0,0.0,0.7449022982047953,131.99922844444444,-220.95972146958943,0.2268164777333734,8.120437828307708,0.002759704651039564,7.717746882064303,1.2323133252942449
2025-01-01 02:00:00,0.5589414107009918,0.17668856545615144,0.21041,0.5589414107009917,0.17668856545615144,0.21041000000000004,0.019832451251038826,0.24363062611661954,0.24547833333333333,0.05,0.0,0.21041,0.0,0.1621052321228181,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.0037194567799707597,0.0,0.016112994471068065,0.0,0.009149202555147387,0.0,0.1858729295766623,0.13940469718249668,0.018341114064381287,0.0,0.0,0.0,5178.685732444444,17.83333333333337,0.32,0.0,6.1665092488888895,0.24547833333333333,0.4,4933.207399111111,12333.018497777777,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6344.110342222222,0.0,0.0,85.32458789163897,51.66666666666668,46.10666666666668,0.0,49.44335524037344,0.0,0.0,0.0,133.3196685806859,49.47734234644317,49.494335899478045,49.44335524037344,12.43753247303448,17.53159951578215,-0.05555483049309989,1.6500000000000001,9.236100170605994,3800.303498187788,-1535.9163367356145,0.0,0.0,364.1100866773552,0.0,2.0,0.07384965250273952,0.0,0.0,0.6911596817045916,131.99922844444444,-206.57598419839675,0.2273973784061543,8.116226289712445,0.002763594997408492,29.657074018365524,1.232389052777681
2025-01-01 03:00:00,0.5847673534804675,0.17609118295772194,0.23671125000000004,0.5847673534804675,0.17609118295772194,0.23671125000000004,0.019631399533202566,0.23897282894726485,0.276163125,0.05,0.0,0.23671125000000004,0.0,0.1615078496243886,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029470869922522562,0.022103152441891916,0.0,0.0,0.003518405062134503,0.0,0.016112994471068065,0.0,0.009149202555147387,0.0,0.1858729295766623,0.13940469718249668,0.014479826892932595,0.0,0.0,0.0,5826.021448999999,17.83333333333337,0.36,0.0,6.937322905000001,0.276163125,0.45,5549.858324,12333.018497777777,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6344.110342222222,0.0,0.0,83.3365611565977,51.66666666666668,46.10666666666668,0.0,48.66158655310797,0.0,0.0,0.0,130.2133768071839,48.68929937071205,48.703155779514084,48.66158655310797,12.43753247303448,17.488066741034302,-0.07238787176625702,1.6500000000000001,9.236100170605994,4388.984356200214,-1597.8135409199963,0.0,0.0,363.1125249616129,0.0,2.0,0.07715831429521856,0.0,0.0,0.7221254825426271,131.99922844444444,-202.33607684140318,0.22847433719825402,8.101949710337006,0.0027690790826678377,-3.275014468499406,1.23256958783893
2025-01-01 04:00:00,0.6053926930532013,0.17549380045929242,0.2542454166666667,0.6053926930532014,0.17549380045929242,0.2542454166666667,0.019631399533202566,0.239141640742221,0.29661965277777774,0.05,0.0,0.2542454166666667,0.0,0.16091046712595908,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.003518405062134503,0.0,0.016112994471068065,0.0,0.009149202555147387,0.0,0.1858729295766623,0.13940469718249668,0.015445148685794769,0.0,0.0,0.0,6257.57859337037,17.83333333333337,0.38666666666666666,0.0,7.451198675740741,0.29661965277777774,0.48333333333333334,5960.958940592593,12333.018497777777,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6344.110342222222,0.0,0.0,81.1733386828765,51.66666666666668,46.10666666666668,0.0,47.88859587044987,0.0,0.0,0.0,126.83334169199455,47.9201238675886,47.93588786615797,47.88859587044987,12.43753247303448,17.52864691803872,-0.053585468650189406,0.55,9.236100170605994,4647.029109160876,-1771.7971210502005,0.0,0.0,362.3160149637069,0.0,2.0,0.07946623167935903,0.0,0.0,0.7437253058398843,131.99922844444444,-201.0683781230005,0.22751043062445314,8.113825687324772,0.0027658323871742525,31.972852778514355,1.2318213391040969
2025-01-01 05:00:00,0.6202192007531728,0.1854158429633847,0.27703622082773205,0.6202192007531728,0.1854158429633847,0.2770362208277321,0.042372715384645925,0.2619116242574158,0.2659348611111111,0.05,0.049092054161065365,0.2279441666666667,0.0,0.17083250963005137,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.0039205084978070175,0.0,0.03845220688683891,0.0,0.016759152479161488,0.0,0.1991023195821187,0.14932673968658897,0.017375792271519117,0.0,0.0,0.0,5610.242876814814,17.83333333333337,0.3466666666666666,0.0,6.68038501962963,0.2659348611111111,0.43333333333333335,5344.308015703704,12333.018497777777,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6344.110342222222,1113.6702222222223,0.0,82.11428178167552,51.66666666666668,46.10666666666668,0.0,48.72507733786667,0.3453092142040941,906.7925054857277,1113.6702222222223,128.30356528386798,48.27660525805551,48.7586302523627,48.0188163036539,12.43753247303448,17.559032828913544,-0.05516892833463582,-0.25000000000000006,9.236100170605994,3952.4173186141347,-1857.2758957292565,0.0,0.0,404.9706134442388,0.0,2.0,0.07921310507311738,0.0,0.0,0.7413562912450702,131.99922844444444,-205.520275915662,0.22819545823677992,8.141833854643316,0.002780822215993095,43.34758875256866,1.2310637017293307
2025-01-01 06:00:00,0.6772492094102469,0.2019897738415868,0.2595020541610654,0.6772492094102468,0.20198977384158678,0.2595020541610654,0.07706234714726334,0.30470852892965017,0.24547833333333333,0.05,0.049092054161065365,0.21041,0.0,0.18740644050825345,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.00442313779239766,0.0,0.07263920935486569,0.0,0.02973490830422901,0.0,0.2196078740905761,0.16470590556793202,0.025098366614416497,0.0,0.0,0.0,5178.685732444444,17.83333333333337,0.32,0.0,6.1665092488888895,0.24547833333333333,0.4,4933.207399111111,12333.018497777777,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6344.110342222222,1113.6702222222223,0.0,84.6589490179994,51.66666666666668,46.10666666666668,0.0,50.96486946689207,0.26659754227179494,718.2240333969526,1113.6702222222223,132.27960784062407,49.130585871256955,50.96486946689207,48.213444073439405,12.43753247303448,17.516951190351897,-0.053167940281512095,0.3,9.236100170605994,3653.5664716553524,-1788.670452245306,0.0,0.0,473.2991867206011,0.0,2.0,0.07905071971125135,0.0,0.0,0.7398365249196072,131.99922844444444,-209.74799526438701,0.2287875435310139,8.121939543883355,0.0027807881402594618,-7.369180610945372,1.2312416080983533
2025-01-01 07:00:00,0.7509590122711948,0.20826958562179307,0.3109344055480872,0.7509590122711948,0.2082695856217931,0.3109344055480872,0.08721950837525902,0.32734811500704686,0.28639138888888893,0.05,0.06545607221475383,0.24547833333333335,0.0,0.19368625228845976,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.004121560215643275,0.0,0.08309794815961574,0.0,0.037244159457982054,0.0,0.22638793646837246,0.1697909523512793,0.03185561916445171,0.0,0.0,0.0,6041.800021185185,17.83333333333337,0.3733333333333333,0.0,7.194260790370371,0.28639138888888893,0.4666666666666667,5755.408632296296,12333.018497777777,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6344.110342222222,1484.8936296296297,0.0,86.11402962201272,51.66666666666668,46.10666666666668,0.0,51.47845359658462,0.5934494123318339,1616.8359948729465,1484.8936296296297,134.55317128439486,49.667032641544026,51.47845359658462,48.761322164023724,12.43753247303448,17.48222284609994,-0.07331447595969577,-0.55,9.236100170605994,4400.911940321952,-1931.6419114495118,0.0,0.0,498.86407710951255,3.158607725749682,2.0,0.08121008913758418,0.0,0.0,0.7600460863028711,131.99922844444444,-208.11024652323368,0.22944832116714448,8.107539691490603,0.0027826204008026636,36.41224757831071,1.2313875903664575
2025-01-01 08:00:00,0.7832959139620275,0.21023124896453524,0.29574053610737694,0.7832959139620275,0.21023124896453527,0.29574053610737694,0.08980944125021058,0.33663855604515025,0.30684791666666666,0.05,0.032728036107376915,0.26301250000000004,0.0,0.19564791563120193,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.0031163016264619883,0.0,0.0866931396237486,0.0,0.0439190493724292,0.0,0.2282069775941227,0.17115523319559198,0.03185561916445171,0.0,0.0,0.0,6473.357165555555,17.83333333333337,0.39999999999999997,0.0,7.708136561111112,0.30684791666666666,0.5,6166.509248888889,12333.018497777777,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6344.110342222222,742.4468148148148,0.0,86.5576520385068,51.66666666666668,46.10666666666668,0.0,51.29452384886325,0.21554858323739273,583.8689970337002,742.4468148148148,135.24633131016688,49.90585819919734,51.29452384886325,49.21152537436438,12.43753247303448,17.554723455561692,-0.048941961223439634,-1.4,9.236100170605994,4704.428004822331,-2116.794534374463,0.0,0.0,510.6171181437649,229.77506190205662,2.0,0.08446799701682194,0.0,0.0,0.7905368807281167,131.99922844444444,-162.75174450252626,0.22968639992122564,8.162488571861656,0.0027970279497974188,109.0774077317889,1.2316481515395992
2025-01-01 09:00:00,0.7572865416395634,0.21023124896453524,0.26943928610737694,0.7572865416395634,0.21023124896453527,0.26943928610737694,0.08945141278743812,0.3416720038521253,0.276163125,0.05,0.032728036107376915,0.23671125000000004,0.0,0.19564791563120193,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.0025131464729532165,0.0,0.08693826631448491,0.0,0.04991781897226641,0.0,0.2282069775941227,0.17115523319559198,0.030890297371589538,0.0,0.0,0.0,5826.021448999999,17.83333333333337,0.36,0.0,6.937322905000001,0.276163125,0.45,5549.858324,12333.018497777777,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6344.110342222222,742.4468148148148,0.0,84.88767238196257,51.66666666666668,46.10666666666668,0.0,51.01447905344254,0.18075031707736947,489.5847609893126,742.4468148148148,132.6369880968165,49.2796096522829,51.01447905344254,48.41217495170308,12.43753247303448,17.57012851168024,-0.05006926540720447,-0.85,9.236100170605994,4262.273816705892,-2021.6587677242926,0.0,0.0,516.2578592808297,662.90312987197,2.0,0.08305660620173977,0.0,0.0,0.7773276591075167,131.99922844444444,-58.346723850644494,0.23207815582199026,8.209515961853922,0.002827599435107938,187.3818555441155,1.2321781844033204
