Metric,Value
Total Electric Energy (kWh),56.26320370946845
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.3443001545611852
Peak Electric Power (kW),6.46640274420081
Lighting Electric Energy (kWh),3.9173510369357096
Water Heating Electric Energy (kWh),8.582978250370372
Other Electric Energy (kWh),6.498394192532737
HVAC Heating Electric Energy (kWh),37.26448022962963
Average Temperature - Indoor (C),20.808993746769946
Unmet Heating Load (C-hours),1.2331355088948692
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),37.26448022962963
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0
Total Hot Water Unmet Demand (kWh),0.0
