Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 07:33:00,5.620419156650239,3.477408163073735,0.0,0.09367365261083731,0.057956802717895585,0.0,0.060049811668828404,0.0,0.5203357673161845,4.990033577665225,0.05,0.0,0.0,0.2395815582546194,3.2232432714857824,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5400.402338595974,20.000000000000057,1.7948376187328812,3067.587498357549,4.375681494331891,0.6143520833333334,1,7853.637753620188,7853.637753620188,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,33.36674515605762,51.666666666666686,46.10666666666668,0.0,51.21421955722141,0.1832604165115033,495.42279546820737,0.0,33.36674515605762,48.73555609228439,51.21421955722141,47.49622435981588,12.43753247303448,20.12908563377848,0.0,0.45969295835028046,6.136268088654468,-1.1,9.236100170605994,2978.5458663246022,-1475.3666670972332,991.5094252638191,-2920.6283007204493,-0.0,-0.0,601.2703547494048,1.8442154683939496,3.0,0.10422376050380955,0.0,0,1.3487641001575947,197.99884266666666,-102.49852630032663,0.2160233119533543,9.689655080662654,0.003093547258840539,8.098990517325046,1.2200438804949911,0.7249112727551998,-1492.458370519219,17.091703421985763,0.18873520702453703,-1802.792868403019,-273.28520469071094
2025-01-01 07:34:00,5.619248785595617,3.4766521780551503,0.0,0.09365414642659362,0.05794420296758584,0.0,0.060049811668828404,0.0,0.5203357673161845,4.9888632066106045,0.05,0.0,0.0,0.2395815582546194,3.2224872864671976,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5400.760623431964,20.000000000000057,1.7954462415232313,3067.7910146911154,4.37451112327727,0.6143520833333334,1,7854.199554789745,7854.199554789745,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,33.33180627345678,51.666666666666686,46.10666666666668,0.0,51.20455340742368,0.1833061105729839,495.4227954682075,0.0,33.33180627345678,48.69102938315626,51.20455340742368,47.43426737102255,12.43753247303448,20.115872836707258,0.0,0.38498210443499314,6.106847356513754,-1.1,9.236100170605994,2982.339429253609,-1403.7530323369813,1001.8589764980834,-2917.7281505972937,-0.0,-0.0,601.2703547494048,1.8502293034335018,3.0,0.10418511141643133,0.0,0,1.3482639406804506,197.99884266666666,-101.96339833046554,0.21620272758449663,9.683371462770392,0.0030935861550813863,8.142144266998809,1.2200988197211862,0.7249112727551998,-1420.9681206610364,17.215088324055152,0.1884838702069275,-1793.0721937357218,-272.85984445731015
2025-01-01 07:35:00,5.618118122224076,3.4759218416660436,0.0,0.09363530203706794,0.05793203069443406,0.0,0.060049811668828404,0.0,0.5203357673161845,4.987732543239064,0.05,0.0,0.0,0.2395815582546194,3.221756950078091,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5401.106778574569,20.000000000000057,1.7960345339843418,3067.987641001781,4.373380459905731,0.6143520833333334,1,7854.742336243015,7854.742336243015,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,33.29635317154924,51.666666666666686,46.10666666666668,0.0,51.194884945333875,0.1833518383657213,495.4227954682074,0.0,33.29635317154924,48.6465056160558,51.194884945333875,47.372315951416766,12.43753247303448,20.103104742794063,0.0,0.3198921946165789,6.078383492679044,-1.1,9.236100170605994,2985.9741535277076,-1341.3654616410035,1011.666674096849,-2914.926702412306,-0.0,-0.0,601.2703547494048,1.856231148520358,3.0,0.1041477563784193,0.0,0,1.347780527550977,197.99884266666666,-101.47627738396005,0.2163763687272613,9.678004694095472,0.0030936252568118145,8.18335668961235,1.2201519134468424,0.7249112727551998,-1358.684079289468,17.318617648464333,0.18824038838072918,-1783.683223740077,-272.6377431648549
2025-01-01 07:36:00,5.617025206659744,3.4752158879516633,0.0,0.09361708677766241,0.05792026479919438,0.0,0.060049811668828404,0.0,0.5203357673161845,4.986639627674732,0.05,0.0,0.0,0.2395815582546194,3.2210509963637106,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5401.441401489974,20.000000000000057,1.7966034839110319,3068.1777166679262,4.372287544341399,0.6143520833333334,1,7855.2670348245665,7855.2670348245665,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,33.26041123712355,51.666666666666686,46.10666666666668,0.0,51.185214218268804,0.18339759969919597,495.42279546820737,0.0,33.26041123712355,48.601984834282845,51.185214218268804,47.31037014228986,12.43753247303448,20.090759576367937,0.0,0.2631549965595713,6.05080273180167,-1.1,9.236100170605994,2989.4752320615635,-1286.9836790615918,1021.1071392908916,-2912.2190691479036,-0.0,-0.0,601.2703547494048,1.8622202400460954,3.0,0.10411163235551713,0.0,0,1.3473130450401924,197.99884266666666,-101.01745502991159,0.21654451071243724,9.672181798460851,0.0030936645547501728,8.222722168644491,1.2202032518068437,0.7249112727551998,-1304.3926844949735,17.409005433381594,0.18800415987035582,-1774.600164843372,-272.47041253366257
2025-01-01 07:37:00,5.61596827056328,3.4745331746776342,0.0,0.09359947117605466,0.057908886244627235,0.0,0.060049811668828404,0.0,0.5203357673161845,4.985582691578267,0.05,0.0,0.0,0.2395815582546194,3.2203682830896816,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5401.7650312403985,20.000000000000057,1.7971539824465932,3068.36154789276,4.371230608244934,0.6143520833333334,1,7855.774495799826,7855.774495799826,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,33.224003376713426,51.666666666666686,46.10666666666668,0.0,51.17554127124935,0.18344339439335863,495.42279546820737,0.0,33.224003376713426,48.55746707899951,51.17554127124935,47.24842998287459,12.43753247303448,20.078817691332727,0.0,0.2136703873423649,6.024045777719726,-1.1,9.236100170605994,2992.854649029558,-1239.5594433248605,1030.2505268557964,-2909.600841299922,-0.0,-0.0,601.2703547494048,1.8681958180702152,3.0,0.10407668248082348,0.0,0,1.3468607572311178,197.99884266666666,-100.57989566032279,0.2167074018345981,9.667253003530224,0.003093704040067222,8.260325987204833,1.2202529161198057,0.7249112727551998,-1257.0412369919925,17.481793667131992,0.18777470324118284,-1765.8021738948962,-272.30884714206746
2025-01-01 07:38:00,5.614945683010508,3.473872648371012,0.0,0.09358242805017514,0.0578978774728502,0.0,0.060049811668828404,0.0,0.5203357673161845,4.984560104025495,0.05,0.0,0.0,0.2395815582546194,3.2197077567830594,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5402.078165025679,20.000000000000057,1.7976868518831925,3068.539417100425,4.370208020692161,0.6143520833333334,1,7856.26549879277,7856.26549879277,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,33.18715072330059,51.666666666666686,46.10666666666668,0.0,51.16586614722474,0.18348922227759407,495.4227954682074,0.0,33.18715072330059,48.51295238943909,51.16586614722474,47.186495510546266,12.43753247303448,20.067260963974466,0.0,0.17048290373627345,5.998061801992686,-1.1,9.236100170605994,2996.115807059421,-1198.1727327925237,1039.0283448218636,-2907.0679524276175,-0.0,-0.0,601.2703547494048,1.8741571264791388,3.0,0.10404285428586822,0.0,0,1.346422985127058,197.99884266666666,-100.16476028804448,0.21686527130614028,9.661848798709583,0.0030937437043425152,8.296246913143914,1.220300981409079,0.7249112727551998,-1215.7154612587042,17.542728466180392,0.18755160667954723,-1757.2713426404391,-272.2397296381225
2025-01-01 07:39:00,5.613955913968476,3.473233320728141,0.0,0.0935659318994746,0.05788722201213568,0.0,0.060049811668828404,0.0,0.5203357673161845,4.983570334983463,0.05,0.0,0.0,0.2395815582546194,3.2190684291401883,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5402.381269344397,20.000000000000057,1.7982028643956265,3068.711589275849,4.36921825165013,0.6143520833333334,1,7856.740775286913,7856.740775286913,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,33.149873112767295,51.666666666666686,46.10666666666668,0.0,51.15618888723292,0.18353508318998424,495.42279546820737,0.0,33.149873112767295,48.46844080305536,51.15618888723292,47.12456676096659,12.43753247303448,20.05607238349447,0.0,0.13276373569202538,5.972800867735152,-1.1,9.236100170605994,2999.2618550128855,-1162.029110467726,1047.526845845743,-2904.6165883922,-0.0,-0.0,601.2703547494048,1.8801034131472445,3.0,0.10401009850828541,0.0,0,1.3459990912216482,197.99884266666666,-99.77318068871656,0.21701833460847206,9.656640274551485,0.0030937835395331305,8.330558942337074,1.220347518102412,0.7249112727551998,-1179.6222752407314,17.5931647730053,0.18733446340168355,-1748.9901873123317,-272.19455611777386
2025-01-01 07:40:00,5.612997520832855,3.47261425991868,0.0,0.09354995868054758,0.057876904331978,0.0,0.060049811668828404,0.0,0.5203357673161845,4.982611941847842,0.05,0.0,0.0,0.2395815582546194,3.2184493683307274,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5402.674784097985,20.000000000000057,1.7987027488178333,3068.8783142959933,4.368259858514508,0.6143520833333334,1,7857.201015060646,7857.201015060646,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,33.112189258229705,51.666666666666686,46.10666666666668,0.0,51.14650953051785,0.18358097697677403,495.42279546820737,0.0,33.112189258229705,48.423932355631834,51.14650953051785,47.062643768188835,12.43753247303448,20.04523590250229,0.0,0.09979354503665083,5.948221185912445,-1.1,9.236100170605994,3002.297363592349,-1130.4388949080842,1055.7486549705645,-2902.243153775552,-0.0,-0.0,601.2703547494048,1.8860339341202101,3.0,0.10397836865916713,0.0,0,1.3455884738999617,197.99884266666666,-99.4046214794889,0.2171667953836875,9.651618902934871,0.003093823537950745,8.36333193460906,1.2203925926506416,0.7249112727551998,-1148.073349692414,17.634454784329883,0.18712293429951377,-1740.9440135544048,-272.18564577102404
2025-01-01 07:41:00,5.6120691417359625,3.472014586263008,0.0,0.09353448569559937,0.057866909771050135,0.0,0.060049811668828404,0.0,0.5203357673161845,4.98168356275095,0.05,0.0,0.0,0.2395815582546194,3.2178496946750554,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5402.959124623761,20.000000000000057,1.799187193920743,3069.0398280846816,4.367331479417617,0.6143520833333334,1,7857.646869375109,7857.646869375109,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,33.07411683543381,51.666666666666686,46.10666666666668,0.0,51.13682811463102,0.18362690349190966,495.4227954682074,0.0,33.07411683543381,48.37942708137628,51.13682811463102,47.0007265647489,12.43753247303448,20.0347363637016,0.0,0.07094798817932772,5.9242844308955585,-1.1,9.236100170605994,3005.22733979196,-1102.8134801508702,1063.7178612595308,-2899.944255098629,-0.0,-0.0,601.2703547494048,1.8919479378187112,3.0,0.10394762081283107,0.0,0,1.345190564717883,197.99884266666666,-99.05788448257728,0.21731084631779968,9.647455025908409,0.0030938636922417558,8.394631925234773,1.2204362678297302,0.7249112727551998,-1120.4712549637595,17.657774812889393,0.18691670805836333,-1733.1193614917454,-272.2026053334056
2025-01-01 07:42:00,5.611169488846053,3.471433467903994,0.0,0.09351949148076755,0.05785722446506657,0.0,0.060049811668828404,0.0,0.5203357673161845,4.98078390986104,0.05,0.0,0.0,0.2395815582546194,3.2172685763160414,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5403.234683732419,20.000000000000057,1.79965685171775,3069.1963537699507,4.366431826527706,0.6143520833333334,1,7858.0789541690365,7858.0789541690365,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,33.03567256823459,51.666666666666686,46.10666666666668,0.0,51.127144675525315,0.18367286259661267,495.4227954682074,0.0,33.03567256823459,48.33492501300805,51.127144675525315,46.938815181749426,12.43753247303448,20.024559426222844,0.0,0.045684057804943806,5.900956412524588,-1.1,9.236100170605994,3008.056571237171,-1078.600092570216,1071.4507664669516,-2897.7166840409614,-0.0,-0.0,601.2703547494048,1.8978446891088463,3.0,0.10391781339507507,0.0,0,1.3448048256619005,197.99884266666666,-98.73178320369156,0.2174506700396676,9.64278391176448,0.0030939039953689,8.424521438231448,1.220478603044613,0.7249112727551998,-1096.296391470533,17.696298900317075,0.18671550720521407,-1725.5042124255995,-272.24137487739944
2025-01-01 07:43:00,5.610297341827558,3.4708701165827347,0.0,0.09350495569712597,0.05784783527637891,0.0,0.060049811668828404,0.0,0.5203357673161845,4.979911762842546,0.05,0.0,0.0,0.2395815582546194,3.216705224994782,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5403.501833697802,20.000000000000057,1.8001123407073074,3069.348102814302,4.365559679509213,0.6143520833333334,1,7858.497853178771,7858.497853178771,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,32.99687231295036,51.666666666666686,46.10666666666668,0.0,51.11745924764102,0.18371885415898936,495.42279546820725,0.0,32.99687231295036,48.29042618183833,51.11745924764102,46.87690964893698,12.43753247303448,20.014691493543925,0.0,0.023533905156704615,5.878206325866566,-1.1,9.236100170605994,3010.789525052234,-1057.3915733827089,1078.9629241827388,-2895.557401079739,-0.0,-0.0,601.2703547494048,1.9037234535349767,3.0,0.10388890697564289,0.0,0,1.3444307464633978,197.99884266666666,-98.42526231523328,0.21758644000865432,9.63827705627374,0.003093944440594386,8.453059793116733,1.2205196546267434,0.7249112727551998,-1075.1010782833087,17.7095049005997,0.18651908189182898,-1718.08773123902,-272.2974473925431
2025-01-01 07:44:00,5.609451542255672,3.470323784030723,0.0,0.09349085903759453,0.057838729733845386,0.0,0.060049811668828404,0.0,0.5203357673161845,4.979065963270659,0.05,0.0,0.0,0.2395815582546194,3.2161588924427704,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.002391033076617893,0.0,On,0.05406105107028069,0,On,0.043686035644404424,0,On,0.2843773271902968,0.21328299539272252,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5403.760927955831,20.000000000000057,1.8005542486361306,3069.495275979743,4.364713879937325,0.6143520833333334,1,7858.904120602241,7858.904120602241,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,32.9577311297499,51.666666666666686,46.10666666666668,0.0,51.107771863984325,0.18376487805367528,495.4227954682074,0.0,32.9577311297499,48.24593061784306,51.107771863984325,46.815009994772424,12.43753247303448,20.005119651998385,0.0,0.004086996064835299,5.856006393513446,-1.1,9.236100170605994,3013.430406950908,-1038.7679157357509,1086.2679159059826,-2893.463521510293,-0.0,-0.0,601.2703547494048,1.9095835014496014,3.0,0.10386086409130904,0.0,0,1.3440678423091863,197.99884266666666,-98.13735424403438,0.21771832126872864,9.633927595401133,0.0030939850214644947,8.480303366710483,1.2205594760878382,0.7249112727551998,-1056.4924783665751,17.724562630824206,0.18632720701657413,-1710.8601392816358,-272.36722079212444
2025-01-01 07:45:00,5.617231198841351,3.4712769508880075,0.0,0.09362051998068918,0.05785461584813346,0.0,0.06191599626872588,0.0,0.5270697925594716,4.9782454100131535,0.05,0.0,0.0,0.24106475015582055,3.2156288673988533,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.0024700754923738565,0.0,On,0.0558481932544222,0,On,0.04844247168608999,0,On,0.2863549163918983,0.21476618729392366,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5404.012302508372,20.000000000000057,1.8009831347733356,3069.638064125224,4.36389332667982,0.6143520833333334,1,7859.2982833002625,7859.2982833002625,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,32.941772393968606,51.666666666666686,46.10666666666668,0.0,51.0980825561993,0.0,0.0,0.0,32.941772393968606,48.20143834973007,51.0980825561993,46.75311624649546,12.43753247303448,19.99583162005021,0.0,-0.013010259350120984,5.834331488954661,-1.1,9.236100170605994,3024.4449898834623,-1022.3946176800393,1093.3779671146003,-2891.432303877284,-0.0,-0.0,609.7321333484772,1.9154241082177008,3.0,0.10383364910016761,0.0,0,1.343715651955852,197.99884266666666,-97.86714209610253,0.21784647106520647,9.62972900085552,0.003094025731795443,8.54783518241122,1.220598118329039,0.7249112727551998,-1040.1322442446324,17.737626564593036,0.18613967915136556,-1703.8125826653347,-272.4475143452888
2025-01-01 07:46:00,5.616453590200253,3.470774665325945,0.0,0.09360755983667088,0.05784624442209908,0.0,0.06191599626872588,0.0,0.5270697925594716,4.977467801372056,0.05,0.0,0.0,0.24106475015582055,3.215126581836791,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.0024700754923738565,0.0,On,0.0558481932544222,0,On,0.04844247168608999,0,On,0.2863549163918983,0.21476618729392366,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5404.250533841376,20.000000000000057,1.80138972811296,3069.7733865351147,4.363115718038722,0.6143520833333334,1,7859.671837043156,7859.671837043156,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,32.94875986225631,51.666666666666686,46.10666666666668,0.0,51.09464957127721,0.0,0.0,0.0,32.94875986225631,48.198664488666516,51.09464957127721,46.75067194736118,12.43753247303448,19.987027958798805,0.0,-0.028065248192187725,5.813158831087646,-1.1,9.236100170605994,3026.8552785252923,-1007.9794945278115,1100.3006937871423,-2889.5075393019893,-0.0,-0.0,609.7321333484772,1.9212445543054881,3.0,0.1038078501032376,0.0,0,1.3433817860435968,197.99884266666666,-97.61984936257159,0.21796818721123726,9.62578852128139,0.0030940667650188373,8.57167536137375,1.220634745838337,0.7249112727551998,-1025.7262395274079,17.746744999596288,0.18595631405528637,-1696.9370251290159,-272.5356676189564
2025-01-01 07:47:00,5.6156985400398645,3.4702869511029384,0.0,0.09359497566733108,0.05783811585171564,0.0,0.06191599626872588,0.0,0.5270697925594716,4.976712751211667,0.05,0.0,0.0,0.24106475015582055,3.2146388676137843,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.0035977275219298247,0.0,On,0.0024700754923738565,0.0,On,0.0558481932544222,0,On,0.04844247168608999,0,On,0.2863549163918983,0.21476618729392366,On,0.0819130433127101,0,On,0.075294610686244,0,On,0,0,Off,HP On,5404.481865975085,20.000000000000057,1.8017846691390729,3069.904789996717,4.362360667878334,0.6143520833333334,1,7860.0345726384685,7860.0345726384685,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,12346.206697777778,Off,0.0,0.0,32.95545136945115,51.666666666666686,46.10666666666668,0.0,51.091216058043194,0.0,0.0,0.0,32.95545136945115,48.195890039223386,51.091216058043194,46.748227029813485,12.43753247303448,19.978478080454618,0.0,-0.04134508719603032,5.792467535220745,-1.1,9.236100170605994,3029.184611808019,-995.2669004834277,1107.0492758122182,-2887.638749083898,-0.0,-0.0,609.7321333484772,1.9270441254792667,3.0,0.10378279176847978,0.0,0,1.3430575050718903,197.99884266666666,-97.39063843164553,0.2180865583494926,9.621982941293064,0.003094107911450456,8.594406137804143,1.2206703186393253,0.7249112727551998,-1013.018862236049,17.751961752621387,0.18577694291952102,-1690.2260955856368,-272.6294185988622
