Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,3.4301869108381404,0.4838253377923717,0.38093117117117115,3.4301869108381404,0.4838253377923717,0.38093117117117115,0.08462969425877791,0.8250098313333335,2.085152176912696,0.3853952083333334,0.05,0.38093117117117115,0.0,0.0,0.46924200445903835,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.24337435475817848,0.0,0.0018587225877192979,0.0,0.00225648842818376,0.0,0.04025724162143742,0.0,0.04025724162143742,0.0,0.0934121446069766,0.0,0.5612723633100484,0.42095427248253614,1.1227096716021563,0.0,9126.389153960772,20.611111111111168,0.5858333333333335,1585.6988016318203,11.163992159199198,0.3853952083333334,0.6333333333333333,10326.692747259258,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,825.0098313333333,0.15,33.87355288320087,51.66666666666668,46.10666666666668,0.0,51.35814616853257,0.4114513943384624,1117.28225490641,825.0098313333333,33.87355288320087,49.181083686050755,51.35820624303804,48.09249237030438,12.43753247303448,20.13600359106165,-0.1783409402571354,0.8229943454394376,0.9561923618292567,1.5899284554485222,0.85,9.236100170605994,3554.618190217421,-1007.2148197828743,-203.02303365695113,-96.24680602456479,-4830.859552228439,0.0,0.0,1073.8155305191021,561.4830673285453,2.033,0.19078769603522233,0.0,0.0,3.571168144899937,134.17721571377777,10.550888758137981,0.21345812964326252,9.654423927879119,0.003053342837917421,290.9879529277307,1.2212350844901223,0.0,0.0,67.82115828782916,0.9061390909439998,-212.74934129913015,9.72630764217901,0.08254523480713592,-89.10164883136113,-7.145157193203649
2025-01-01 11:00:00,2.6381773600837595,0.48260870694704644,0.2506126126126126,2.6381773600837595,0.48260870694704644,0.2506126126126126,0.08084278705814123,0.4583387951851853,1.795446298673766,0.2535494791666667,0.05,0.2506126126126126,0.0,0.0,0.4680253736137131,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.0018587225877192979,0.0,0.0021532503955217575,0.0,0.03841540703745008,0.0,0.03841540703745008,0.0,0.10174419739463489,0.0,0.5596501888496147,0.4197376416372109,1.0696682697941802,0.0,6004.203390763666,20.611111111111168,0.3854166666666668,1043.222895810408,7.344731683683682,0.2535494791666667,0.4166666666666667,6793.876807407407,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,458.33879518518523,0.08333333333333333,34.94835012793729,51.66666666666668,46.10666666666668,0.0,51.62704698682547,0.271776405985264,742.1772538583102,458.33879518518523,34.94835012793729,50.326728705095924,51.62704698682547,49.676569564231166,12.43753247303448,20.32600487116724,-0.06078972010442083,2.0210664529750146,1.9227174086438723,4.233488737989257,1.95,9.236100170605994,1341.6711742667255,-1255.946721939205,-322.5769509255725,-251.46196401915162,-4409.509898279768,0.0,0.0,899.4445311626986,616.2362884005618,2.0,0.1838527461763327,0.0,0.0,3.4413596062089895,131.99922844444444,48.3738287728613,0.21760369195125742,9.84720957496627,0.00315226530370339,168.7375218343764,1.2197960241076549,0.0,0.0,57.703921255529316,0.9061390909439998,-331.3939635153062,8.817012589733737,0.09075291225424138,-272.8045618333151,21.342597814163533
2025-01-01 12:00:00,3.1765970490011894,0.4850230935458716,0.2405881081081081,3.1765970490011894,0.48502309354587164,0.2405881081081081,0.07860171921999484,1.0083453494074075,1.7962424803737875,0.24340750000000005,0.05,0.2405881081081081,0.0,0.0,0.47043976021253825,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.001936169362207602,0.0,0.0020900434367491032,0.0,0.03728775321051907,0.0,0.03728775321051907,0.0,0.10816143059755183,0.0,0.5596501888496147,0.4197376416372109,1.0608280361595177,0.0,5764.03525513312,20.611111111111168,0.3700000000000001,1001.4939799779917,7.050942416336335,0.24340750000000005,0.4,6522.121735111111,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,1008.3453494074075,0.18333333333333332,34.860319645581754,51.66666666666668,46.10666666666668,0.0,51.588585203383566,0.11360440226190278,306.7049327194066,1008.3453494074075,34.860319645581754,50.23189514478142,51.59044774141718,49.55168757744673,12.43753247303448,20.34897231950874,-0.06000905118673128,2.845118308840053,2.899586761033919,6.14114391342511,3.05,9.236100170605994,1511.3922890194224,-320.95121092368646,-156.1273317681308,-402.0331371045255,-4066.693140994011,0.0,0.0,906.8398786592359,566.6982026271996,2.0,0.18078365465417215,0.0,0.0,3.3839122859389295,131.99922844444444,60.01734724770168,0.22043925019777844,9.905782833259407,0.003199644415019649,62.67183965509703,1.2190537405131388,0.0,0.0,48.50766191478485,0.9061390909439998,-162.27634840271443,6.149016634583611,0.10777595888559095,-429.57165870887405,27.538521604348592
2025-01-01 13:00:00,2.660144695841863,0.44730753734078893,0.20049009009009006,2.660144695841863,0.44730753734078893,0.20049009009009008,0.04869336957920873,0.9166775903703706,1.4419341525589504,0.20283958333333335,0.05,0.20049009009009006,0.0,0.0,0.4327242040074556,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.002168509685672514,0.0,0.0012683529727045971,0.0,0.022628253460415804,0.0,0.022628253460415804,0.0,0.06934752009603802,0.0,0.5093627805761711,0.38202208543212823,0.7956210271196382,0.0,4803.362712610933,20.611111111111168,0.30833333333333346,834.5783166483264,5.875785346946945,0.20283958333333335,0.3333333333333333,5435.101445925926,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,916.6775903703705,0.16666666666666666,34.40267481362706,51.66666666666668,46.10666666666668,0.0,51.54065335978352,0.35015784521364207,956.1404569220869,916.6775903703705,34.40267481362706,49.79998613811605,51.54080200521919,48.929503881846635,12.43753247303448,20.294345142429698,-0.06497281307057824,4.366000846276198,4.365163916610184,7.72475908057228,4.45,9.236100170605994,1100.270360612832,-53.38430291987841,-168.5142946515033,-434.781884564895,-3519.907740592393,0.0,0.0,727.5287018697447,438.2756441608853,1.033,0.17159619265707438,0.0,0.0,3.2119411772231086,68.17760149155555,49.959229246733045,0.22138249239981894,9.882569338231882,0.0032041581751699956,-15.206328754300548,1.2187043349313966,0.0,0.0,34.19697633477103,0.9061390909439998,-170.41660475537472,1.902310103871437,0.10872878601608829,-463.242013358125,28.46012879323006
2025-01-01 14:00:00,2.619814496678906,0.4460909064954637,0.20049009009009006,2.619814496678906,0.4460909064954637,0.20049009009009008,0.048229992564816075,1.0083453494074075,1.3103995713733487,0.20283958333333335,0.05,0.20049009009009006,0.0,0.0,0.43150757316213034,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.002323403234649122,0.0,0.0012514977836985558,0.0,0.0223275457732342,0.0,0.0223275457732342,0.0,0.07203861789080965,0.0,0.5077406061157375,0.380805454586803,0.6630175225996985,0.0,4803.362712610933,20.611111111111168,0.30833333333333346,834.5783166483264,5.875785346946945,0.20283958333333335,0.3333333333333333,5435.101445925926,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,1008.3453494074075,0.18333333333333332,34.40177703829563,51.66666666666668,46.10666666666668,0.0,51.41746348126465,0.35136177995092194,954.1931240159319,1008.3453494074075,34.40177703829563,49.850674686010656,51.41771848611937,49.06702528352894,12.43753247303448,20.343192218795604,-0.05431599900209386,4.774713566939834,5.113046687554203,8.733108347140986,4.7,9.236100170605994,1199.6597282563157,-717.7090552683742,-484.7093681580254,-563.0247062926966,-3400.6692143463124,0.0,0.0,726.069813132587,304.93776205039893,1.0,0.16830030265302093,0.0,0.0,3.1502486381539385,65.99961422222222,31.56895938129404,0.21991189869632682,9.888977127334307,0.003193992371596647,-76.18078198116167,1.2178969631329954,0.0,0.0,31.889861007637663,0.9061390909439998,-483.28858085528657,-1.4207873027388118,0.10908106582973084,-571.0681039241556,8.043397631459003
2025-01-01 15:00:00,1.5007480294045927,0.4488377634433582,0.20049009009009006,1.5007480294045927,0.4488377634433582,0.20049009009009008,0.05139944397241923,0.0,1.19650900209884,0.20283958333333335,0.05,0.20049009009009006,0.0,0.0,0.43425443011002485,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.002710637107090643,0.0,0.0013273461342257413,0.0,0.023680730365551423,0.0,0.023680730365551423,0.0,0.07824884357105186,0.0,0.5130126731121468,0.38475950483411003,0.5392542517144215,0.0,4803.362712610933,20.611111111111168,0.30833333333333346,834.5783166483264,5.875785346946945,0.20283958333333335,0.3333333333333333,5435.101445925926,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,0.0,0.0,35.78247523340587,51.66666666666668,46.10666666666668,0.0,51.54647513607684,0.1169332839622929,318.38893015633647,0.0,35.78247523340587,51.05527596852237,51.548059495125884,50.808092025696105,12.43753247303448,20.3065194552368,-0.06461565396799962,4.222932473315469,4.772506220442835,8.206870117399976,4.15,9.236100170605994,1035.5664884552511,-867.5620571744323,-732.8042129136498,-586.6413937190922,-3561.198722332263,0.0,0.0,738.7429214612098,197.19864717036342,1.0,0.17040356954595637,0.0,0.0,3.1896176325092513,65.99961422222222,15.332119237557405,0.21721914163525355,9.821007209599427,0.00314752780362457,-86.74367430419497,1.2180832739787415,0.0,0.0,36.616917391427236,0.9061390909439998,-729.6086396724273,-3.1955732412225855,0.105303772263924,-552.4769192676523,-34.164474451439816
2025-01-01 16:00:00,2.365121949692106,0.4854604550210432,0.2305636036036036,2.365121949692106,0.48546045502104324,0.2305636036036036,0.08030505939653608,0.9166775903703706,1.084873779091866,0.23326552083333335,0.05,0.2305636036036036,0.0,0.0,0.47087712168770984,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.0034076580774853793,0.0,0.002096364132626369,0.0,0.03740051859321217,0.0,0.03740051859321217,0.0,0.12994897235906824,0.0,0.5570141553514101,0.4177606165135574,0.3270886444825179,0.0,5523.867119502573,20.611111111111168,0.3545833333333334,959.7650641455754,6.757153148988988,0.23326552083333335,0.38333333333333336,6250.366662814815,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,916.6775903703705,0.16666666666666666,33.34534423210733,51.66666666666668,46.10666666666668,0.0,50.989602466092634,0.23733890368014599,637.2646935392116,916.6775903703705,33.34534423210733,48.82859816094091,50.989602466092634,47.74809600836506,12.43753247303448,20.260198547388978,-0.07043462854322662,3.1491693999933705,3.96580422763217,6.7265705978099675,3.05,9.236100170605994,1292.9455741967738,-1713.799179224371,-1082.1484472258512,-599.6933690465486,-4012.124594324058,0.0,0.0,895.9206371952857,74.36412034003527,1.4669999999999999,0.1788211454055467,0.0,0.0,3.347177996158163,96.821434064,-9.944164276512968,0.21515158617358623,9.756965278351228,0.003108542009573489,-210.41993857679756,1.2183040273443746,0.0,0.0,47.38465111011553,0.9061390909439998,-1079.192100768595,-2.9563464572561347,0.10716322571621241,-519.425384552135,-80.26798449441353
2025-01-01 17:00:00,1.6977164822895054,0.5342400175060682,0.2305636036036036,1.6977164822895054,0.5342400175060682,0.2305636036036036,0.12945952463319738,0.18333551807407408,1.1016559187489006,0.23326552083333335,0.05,0.2305636036036036,0.0,0.0,0.5196566841727348,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.004337019371345028,0.0,0.003411068875097579,0.0,0.060855718193377394,0.0,0.060855718193377394,0.0,0.2054549662546798,0.0,0.6156152077345763,0.46171140580093206,0.20332537359724087,0.0,5523.867119502573,20.611111111111168,0.3545833333333334,959.7650641455754,6.757153148988988,0.23326552083333335,0.38333333333333336,6250.366662814815,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,183.3355180740741,0.03333333333333333,36.82912909314139,51.66666666666668,46.10666666666668,0.0,51.99389570450626,0.0,0.0,183.3355180740741,36.82912909314139,52.0001936942277,52.00334268908841,51.99389570450626,12.43753247303448,20.35395230888638,-0.04583700383418516,2.0355020807544153,2.8068340746683558,4.389447840206497,1.95,9.236100170605994,1003.5773056066824,-1689.4170109557915,-1012.6266017916104,-442.1980467403448,-4499.26105266911,0.0,0.0,1116.6962336878812,6.080070915469432,2.0,0.18746293201495595,0.0,0.0,3.508935141382285,131.99922844444444,-32.9515710141491,0.20536906511121025,9.65795589691052,0.0029851675093192204,-252.20332837890749,1.2174329907949721,0.0,0.0,55.97119964477427,0.9061390909439998,-1012.4855169208118,-0.14108487079850437,0.102493696697076,-330.6175812643084,-111.58046547603641
2025-01-01 18:00:00,1.7644879899840544,0.5929235807011861,0.2506126126126126,1.7644879899840544,0.5929235807011861,0.2506126126126126,0.2095268662220527,0.0,1.251411644595335,0.2535494791666667,0.05,0.2506126126126126,0.0,0.0,0.5783402473678527,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047955329417043,0.06035966497062781,0.0,0.0,0.004956593567251461,0.0,0.005576960662373867,0.0,0.09949665599621368,0.0,0.09949665599621368,0.0,0.3653682775209167,0.0,0.6906407765296334,0.5179805823972249,0.11492303725061441,0.0,6004.203390763666,20.611111111111168,0.3854166666666668,1043.222895810408,7.344731683683682,0.2535494791666667,0.4166666666666667,6793.876807407407,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,0.0,0.0,36.61770024826778,51.66666666666668,46.10666666666668,0.0,51.81792612271801,0.0,0.0,0.0,36.61770024826778,51.837772757702396,51.84769607519459,51.81792612271801,12.43753247303448,20.365313717356326,-0.05978793526800056,1.2486340126513902,2.0166015239503228,2.8623735688825196,1.15,9.236100170605994,1536.0160428049458,-2139.278708636068,-1023.6253164034392,-283.6335698354474,-4700.719068154448,0.0,0.0,1476.9915710514767,0.0,2.717,0.18703410331652892,0.0,0.0,3.500908316700893,179.32095184177777,-43.61917270301642,0.20003167967661814,9.575532382202274,0.0029105927716255474,-160.90723246442346,1.2168287820932224,0.0,0.0,63.28717900226349,0.9061390909439998,-1026.8710115919741,3.245695188534851,0.07567070444381611,-167.33998960072626,-116.29358023472112
2025-01-01 19:00:00,3.05165879815608,0.6043483699679357,0.2606371171171171,3.05165879815608,0.6043483699679356,0.2606371171171171,0.2361904360836203,1.1000131084444444,1.4017637952946815,0.2636914583333334,0.05,0.2606371171171171,0.0,0.0,0.5897650366346023,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.005266380665204678,0.0,0.006295413093756372,0.0,0.11231432116232962,0.0,0.11231432116232962,0.0,0.5446885440379106,0.0,0.7090930110170662,0.5318197582627996,0.07072186907730117,0.0,6244.371526394213,20.611111111111168,0.4008333333333335,1084.9518116428242,7.638520951031029,0.2636914583333334,0.43333333333333335,7065.631879703704,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,1100.0131084444445,0.2,34.9360045091487,51.66666666666668,46.10666666666668,0.0,51.43040840060585,0.5389929477869742,1462.9338457489162,1100.0131084444445,34.9360045091487,50.29738375469596,51.43145213034278,49.72982770200409,12.43753247303448,20.29772891633854,-0.07773793900866982,-0.13850746047524917,0.7509248149685394,1.6618338111855129,-0.25000000000000006,9.236100170605994,1447.1636835969837,-2901.7888184690405,-1185.9772360468394,-283.2921422830308,-5213.291927382105,0.0,0.0,1715.5946941964728,0.0,3.0,0.19278026677144502,0.0,0.0,3.608465126243769,197.99884266666666,-50.63630433275492,0.19600286073600515,9.465585020848529,0.002839787280535965,-155.03940551263292,1.2171609662383533,0.0,0.0,76.1920060346845,0.9061390909439998,-1192.7599349203135,6.782698873474134,0.06380998445907114,-163.1505409728775,-120.14160131015333
2025-01-01 20:00:00,2.384492169835873,0.644354546553916,0.2806861261261261,2.384492169835873,0.6443545465539159,0.2806861261261261,0.2654040461109517,0.0,1.7851127070582549,0.2839754166666667,0.05,0.2806861261261261,0.0,0.0,0.6297712132205825,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07565078009652021,0.056738085072390136,0.0,0.0,0.005421274214181286,0.0,0.007087606977040306,0.0,0.12644758245986507,0.0,0.12644758245986507,0.0,0.9100568215588273,0.0,0.7640441708642567,0.5730331281481924,0.035360934538650586,0.0,6724.707797655306,20.611111111111168,0.43166666666666675,1168.409643307657,8.226099485725724,0.2839754166666667,0.4666666666666667,7609.142024296296,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,0.0,0.0,34.22171358683237,51.66666666666668,46.10666666666668,0.0,51.330621223868256,0.0,0.0,0.0,34.22171358683237,49.648604748653156,51.330621223868256,48.80759651104561,12.43753247303448,20.298154874312175,-0.07319404717014001,-0.5514706228997533,-0.11867197255420298,0.3949239566932725,-0.55,9.236100170605994,2213.4604246992803,-1597.062763620339,-906.883847143631,-196.17204147003028,-5329.522061303636,0.0,0.0,2223.4931962896135,0.0,3.967,0.19422479370010973,0.0,0.0,3.6355038119625016,261.8204696195555,-60.276948410943774,0.19318709436484466,9.419849550561038,0.002798923416039894,-20.80033141321463,1.2171891506789145,0.0,0.0,76.43623662842214,0.9061390909439998,-915.6276564306282,8.743809286997127,0.044346594787284546,-69.70289680172338,-126.46914466830688
2025-01-01 21:00:00,2.206581867917494,0.5949383560084904,0.2706616216216216,2.206581867917494,0.5949383560084903,0.2706616216216216,0.19901642959884258,0.0,1.6837320008186518,0.27383343750000005,0.05,0.2706616216216216,0.0,0.0,0.5803550226751569,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404118903063679,0.05553089177297758,0.0,0.0,0.005034040341739766,0.0,0.005288315550645412,0.0,0.09434703685322869,0.0,0.09434703685322869,0.0,0.8834046030144544,0.0,0.6997655078695728,0.5248241309021794,0.02652070090398794,0.0,6484.53966202476,20.611111111111168,0.4162500000000001,1126.6807274752405,7.932310218378377,0.27383343750000005,0.45,7337.386952,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,0.0,0.0,33.95583903789847,51.66666666666668,46.10666666666668,0.0,51.130124991999196,0.0,0.0,0.0,33.95583903789847,49.476504292294536,51.130124991999196,48.64969394244221,12.43753247303448,20.353518220931583,-0.05832235444102582,-0.20030064318293067,0.22570765761408884,-0.06391719255387793,-0.3,9.236100170605994,1887.5816790116123,-2413.2214424191966,-713.0963196863263,-111.53209434691465,-5301.807926885007,0.0,0.0,2071.2426008515254,0.0,4.0,0.19529556312675014,0.0,0.0,3.655546496823296,263.9984568888889,-69.48472457471466,0.1930927181777423,9.454343129592202,0.0028072126413663467,38.92482221785108,1.216953402045047,0.0,0.0,74.56683363791673,0.9061390909439998,-721.9713310230871,8.875011336760872,0.05020440804760876,5.497121407520772,-117.02921575443543
2025-01-01 22:00:00,1.3265285221077459,0.45580507816624033,0.35085765765765764,1.3265285221077459,0.45580507816624033,0.35085765765765764,0.06503573193012134,0.0,0.8565235193442912,0.3549692708333334,0.05,0.35085765765765764,0.0,0.0,0.441221744832907,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.004337019371345028,0.0,0.0016547581806680906,0.0,0.029521977189054114,0.0,0.029521977189054114,0.0,0.24170715866309372,0.0,0.5174736528783395,0.38810523965875454,0.02652070090398794,0.0,8405.884747069133,20.611111111111168,0.5395833333333334,1460.5120541345711,10.282624357157154,0.3549692708333334,0.5833333333333334,9511.427530370369,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,0.0,0.0,33.824028545844634,51.66666666666668,46.10666666666668,0.0,50.93073865540643,0.0,0.0,0.0,33.824028545844634,49.30518989377855,50.93073865540643,48.49241551296461,12.43753247303448,20.294455848139933,-0.0683658805414525,-1.7930037697332384,-0.8851518664085128,-0.6153147774793911,-1.95,9.236100170605994,1677.5312138846677,-3880.520990721839,-1267.2040483520225,-278.18957960441355,-6098.15314230069,0.0,0.0,1122.8138515578296,0.0,4.0,0.20678754764999893,0.0,0.0,3.8706537071097107,263.9984568888889,-71.83729302778004,0.1948057772997112,9.444084516363285,0.0028219515915843883,10.139731058905063,1.2171873440035912,0.0,0.0,91.14129793566666,0.9061390909439998,-1278.2082125482868,11.004164196264274,0.08173487276627701,-160.11351273202274,-118.07606687239078
2025-01-01 23:00:00,1.0799295071610457,0.4059515261456432,0.44107819819819816,1.0799295071610457,0.4059515261456432,0.44107819819819816,0.018880367788002353,0.0,0.5648020560397098,0.4462470833333334,0.05,0.44107819819819816,0.0,0.0,0.3913681928123099,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.003639998400950292,0.0,0.00041548040899891446,0.0,0.0074124444890265725,0.0,0.0074124444890265725,0.0,0.01645709805264186,0.0,0.4558310233818602,0.3418732675363951,0.02652070090398794,0.0,10567.397967744053,20.611111111111168,0.6783333333333335,1836.0722966263181,12.926727763283282,0.4462470833333334,0.7333333333333333,11957.223181037036,16305.304337777778,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7252.044644444444,0.0,0.0,33.63567570540169,51.66666666666668,46.10666666666668,0.0,50.73253865731079,0.0,0.0,0.0,33.63567570540169,49.13473557907313,50.73253865731079,48.33583403995431,12.43753247303448,20.28486190316738,-0.07859808223781363,-2.923791208027162,-2.196664465468195,-1.8672258451904755,-3.05,9.236100170605994,2619.0825513602167,-2640.6810246773593,-1014.0607637502258,-247.65035775533954,-6548.428863840784,0.0,0.0,789.2520081758829,0.0,4.0,0.21137138197290609,0.0,0.0,3.956454015282849,263.9984568888889,-75.6589671701263,0.1946522916459307,9.435260294570293,0.0028179720674271574,-8.124018849261955,1.217230209781153,0.0,0.0,97.49378772099764,0.9061390909439998,-1026.440859059823,12.38009530959725,0.06844445396183477,-118.83598091207725,-128.81437684326232
