Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.8996136947331486,0.2258400025989777,0.5033769201342212,0.8996136947331487,0.22584000259897768,0.5033769201342212,0.020882181879833588,0.289186825353315,0.5395446875,0.05,0.04091004513422114,0.462466875,0.0,0.21125666926564438,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.003754306469298246,0.0,0.010439663424883663,0.0,0.006688211985651679,0.0,0.00751126633245577,0.0,0.21908818376011097,0.16431613782008317,9716.550033684973,19.222222222222253,0.52,1665.8491264816926,13.553568090833332,0.5395446875,0.65,10842.854472666666,16681.314573333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7067.995986666667,928.0585185185186,0.0,86.20357531714417,51.66666666666668,46.10666666666668,0.0,51.55142587319621,0.0,0.0,928.0585185185186,134.69308643303776,51.13490749593355,51.57386616277941,50.904208017719014,12.43753247303448,18.920212681712755,-0.06367000370855726,1.8346703554953316,2.8,9.236100170605994,3834.991690941474,906.9481083623986,-4240.521173400187,0.0,0.0,492.7316770366075,0.0,3.0,0.2018144125991373,0.0,0.0,2.2077193668611454,197.99884266666666,-190.45883964292733,0.21009802494137925,8.794887965028554,0.002786275060287874,-118.08858726775529,1.2264535566236139,0.0,0.0,49.703256274569256
2025-01-01 01:00:00,0.8285950415330993,0.22466648931283867,0.40317625000000007,0.8285950415330994,0.22466648931283867,0.40317625,0.02060060889463622,0.28762214097179634,0.4703722916666667,0.05,0.0,0.40317625000000007,0.0,0.21008315597950533,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.003472733484100877,0.0,0.010439663424883663,0.0,0.006688211985651679,0.0,0.00751126633245577,0.0,0.21908818376011097,0.16431613782008317,8470.83849090485,19.222222222222253,0.45333333333333337,1452.2787256507065,11.81593115611111,0.4703722916666667,0.5666666666666667,9452.744924888888,16681.314573333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7067.995986666667,0.0,0.0,87.19423882420212,51.66666666666668,46.10666666666668,0.0,51.574869372260956,0.0,0.0,0.0,136.2409981628158,51.60765500022398,51.62404781420549,51.574869372260956,12.43753247303448,18.961976817328214,-0.04915830305187482,2.6464295070395427,2.5,9.236100170605994,3038.302776395789,-1440.573396552047,-4050.1481468370325,0.0,0.0,490.88541966989146,0.0,3.0,0.18881550436729339,0.0,0.0,2.065519703903995,197.99884266666666,-179.10528916095,0.2076845412669784,8.785881757860228,0.0027612090683255515,-76.74947560825582,1.2263562007894966,0.0,0.0,49.77682210141781
2025-01-01 02:00:00,0.840864836318247,0.22349297602669965,0.41503437500000007,0.8408648363182472,0.22349297602669965,0.415034375,0.02060060889463622,0.28605745659027754,0.48420677083333336,0.05,0.0,0.41503437500000007,0.0,0.20890964269336632,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.003472733484100877,0.0,0.010439663424883663,0.0,0.006688211985651679,0.0,0.00751126633245577,0.0,0.21908818376011097,0.16431613782008317,8719.980799460873,19.222222222222253,0.4666666666666667,1494.9928058169037,12.163458543055555,0.48420677083333336,0.5833333333333334,9730.766834444445,16681.314573333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7067.995986666667,0.0,0.0,85.25194799311488,51.66666666666668,46.10666666666668,0.0,50.7656769228369,0.0,0.0,0.0,133.20616873924197,50.801446467862824,50.819331240375796,50.7656769228369,12.43753247303448,18.882838107593955,-0.07554960342891098,1.8006075251674847,1.6500000000000001,9.236100170605994,3302.901905777656,-1715.6264943925237,-3998.8544241097184,0.0,0.0,489.3207352883727,0.0,3.0,0.17719432245634376,0.0,0.0,1.9383914773308961,197.99884266666666,-163.5490449696992,0.2078602632199882,8.735873256813372,0.002749796828542779,-17.89732129923821,1.2266971393140174,0.0,0.0,56.58002103842441
2025-01-01 03:00:00,0.8918900810747868,0.2297019938436871,0.4751547770805327,0.891890081074787,0.2297019938436871,0.4751547770805327,0.020769000514290956,0.2954108722271626,0.5257102083333334,0.05,0.024546027080532683,0.45060875,0.0,0.21511866051035378,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.0032850181606359653,0.0,0.01065671525065457,0.0,0.006827267103000421,0.0,0.008585991546690794,0.0,0.22893155856427963,0.17169866892320967,9467.40772512895,19.222222222222253,0.5066666666666667,1623.1350463154954,13.20604070388889,0.5257102083333334,0.6333333333333333,10564.832563111111,16681.314573333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7067.995986666667,556.8351111111111,0.0,81.34002451822373,51.66666666666668,46.10666666666668,0.0,49.865081321548026,0.18137401461568411,469.58111065591856,556.8351111111111,127.09378830972454,49.35158848614468,49.887854304503755,49.07206908548728,12.43753247303448,18.920470178653783,-0.05674032169977045,1.6945299106979779,1.6500000000000001,9.236100170605994,3727.5762512734227,-935.604085173587,-4165.392197049141,0.0,0.0,481.67010265662066,0.0,2.7502500000000003,0.18441114519810803,0.0,0.0,2.01733885838759,181.51543901466667,-162.6278344372163,0.2069001358130189,8.746336646732717,0.0027436189416531333,-100.52337427978959,1.2265434707237017,0.0,0.0,54.82310437971942
2025-01-01 04:00:00,0.9312754486393992,0.24804467664205088,0.4669727680536885,0.9312754486393992,0.24804467664205088,0.4669727680536885,0.03058365528807642,0.3249815850179894,0.5257102083333334,0.05,0.016364018053688457,0.45060875,0.0,0.23346134330871754,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.0032850181606359653,0.0,0.01663887532677959,0.0,0.010659761800660866,0.0,0.013699793939699202,0.0,0.2549531533436167,0.19121486500771245,9467.40772512895,19.222222222222253,0.5066666666666667,1623.1350463154954,13.20604070388889,0.5257102083333334,0.6333333333333333,10564.832563111111,16681.314573333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7067.995986666667,371.2234074074074,0.0,85.52974393719616,51.66666666666668,46.10666666666668,0.0,51.745865412054705,0.09686593580920518,266.8074492363174,371.2234074074074,133.640224901869,50.94203558354227,51.74802080974742,50.53796527159334,12.43753247303448,18.953163776442178,-0.05232863684354878,0.7565015005531752,0.55,9.236100170605994,3362.348338671839,-3088.9896646238744,-4587.81690678674,0.0,0.0,535.7173622386792,0.0,3.0,0.18969817161494407,0.0,0.0,2.075175513675139,197.99884266666666,-159.4782968832604,0.2042654268799998,8.72519830473779,0.0027153494514207547,13.546307339101805,1.2258517324111038,0.0,0.0,65.82363184560798
2025-01-01 05:00:00,0.939218693707939,0.2408814286409974,0.49151879513422114,0.939218693707939,0.2408814286409974,0.49151879513422114,0.04601111843320997,0.3174973669413957,0.5257102083333334,0.05,0.04091004513422114,0.45060875,0.0,0.22629809530766407,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.00366044880756579,0.0,0.025813285425827965,0.0,0.01653738419981622,0.0,0.01576657319784348,0.0,0.2454021560088787,0.18405161700665898,9467.40772512895,19.222222222222253,0.5066666666666667,1623.1350463154954,13.20604070388889,0.5257102083333334,0.6333333333333333,10564.832563111111,16681.314573333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7067.995986666667,928.0585185185186,0.0,83.37844597068609,51.66666666666668,46.10666666666668,0.0,51.44457500559399,0.2776313080586735,751.5432230088587,928.0585185185186,130.278821829197,50.08274482711197,51.44457500559399,49.40182973787098,12.43753247303448,18.921770355293727,-0.06261240232391743,-0.1917583015849974,-0.25000000000000006,9.236100170605994,3122.169449798031,-1241.533606781643,-4777.274471153199,0.0,0.0,484.97902403131746,0.0,2.10075,0.1892660737922582,0.0,0.0,2.0704486424906863,138.64868957733336,-159.46128318324753,0.20614075084382597,8.730794661300463,0.0027363179355387613,-11.191565125559034,1.2253526878836671,0.0,0.0,68.34650936696954
2025-01-01 06:00:00,0.9458435688177972,0.2430091721112024,0.438750625,0.9458435688177972,0.24300917211120238,0.438750625,0.0608462819594308,0.3231215576916997,0.5118757291666667,0.05,0.0,0.438750625,0.0,0.22842583877786907,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.00412973711622807,0.0,0.034569473714244583,0.0,0.022147071128958147,0.0,0.018553772654540904,0.0,0.24510977853944793,0.18383233390458592,9218.265416572922,19.222222222222253,0.49333333333333335,1580.420966149298,12.858513316944444,0.5118757291666667,0.6166666666666667,10286.810653555556,16681.314573333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7067.995986666667,0.0,0.0,81.95705088981869,51.66666666666668,46.10666666666668,0.0,50.99337310297049,0.0329321209056979,88.7935191058464,0.0,128.0578920153417,49.553575452911446,50.99337310297049,48.83367662788193,12.43753247303448,18.914822869103272,-0.05911511722678379,0.45372948450543055,0.3,9.236100170605994,3088.838396468555,-1944.333062784032,-4619.281037722578,0.0,0.0,498.8753832120359,0.0,2.0010000000000003,0.18881385077376753,0.0,0.0,2.0655016146585092,132.0652280586667,-165.3682822792429,0.20417673650766416,8.696046083199683,0.0027089515698594446,-122.14654715519372,1.2254020061094928,0.0,0.0,64.84380565006323
2025-01-01 07:00:00,1.0614617920309795,0.25946341158351427,0.5025471430536885,1.0614617920309795,0.25946341158351427,0.5025471430536885,0.08809785555202097,0.356150290645625,0.5672136458333334,0.05,0.016364018053688457,0.48618312500000005,0.0,0.24488007825018093,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.003848164131030702,0.0,0.05135128560921477,0.0,0.03289840581177551,0.0,0.02964351964538362,0.0,0.263919395739493,0.19793954680461973,10214.834650797022,19.222222222222253,0.5466666666666667,1751.2772868140871,14.248622864722222,0.5672136458333334,0.6833333333333333,11398.898291777778,16681.314573333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7067.995986666667,371.2234074074074,0.0,78.80848917481715,51.66666666666668,46.10666666666668,0.0,50.0751839181165,0.06812858952795547,177.5870382116928,371.2234074074074,123.13826433565181,48.359692896052564,50.0751839181165,47.50194738502059,12.43753247303448,18.922754278258527,-0.06388988867086767,-0.37243734554138713,-0.55,9.236100170605994,3584.022719611968,-2385.560767208158,-4981.553719465492,0.0,0.0,557.8390165545482,3.3586491317904543,2.0010000000000003,0.1939103505167501,0.0,0.0,2.1212540311528385,132.0652280586667,-164.13029811470807,0.202693075538882,8.678422916755833,0.0026905111168917346,-3.4246032758046594,1.225382490508552,0.0,0.0,71.56074873600367
2025-01-01 08:00:00,1.159508140605664,0.2767176856883447,0.5344454020805327,1.159508140605664,0.2767176856883447,0.5344454020805327,0.11990374663130812,0.3947217898076893,0.5948826041666667,0.05,0.024546027080532683,0.509899375,0.0,0.26213435235501137,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.0029095875137061405,0.0,0.07130946568619827,0.0,0.04568469343140372,0.0,0.04520932000100737,0.0,0.28536041016441493,0.21402030762331112,10713.119267909071,19.222222222222253,0.5733333333333334,1836.7054471464814,14.943677638611112,0.5948826041666667,0.7166666666666667,11954.94211088889,16681.314573333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7067.995986666667,556.8351111111111,0.0,83.55844196741236,51.66666666666668,46.10666666666668,0.0,51.610712637204685,0.16171687576236185,443.96759552923214,556.8351111111111,130.5600655740818,50.17911070171343,51.610712637204685,49.463309733967805,12.43753247303448,18.950153524949293,-0.050279444134666444,-1.2232483140865738,-1.4,9.236100170605994,3679.220600334587,-2426.6712428048572,-5403.134585923613,0.0,0.0,626.7155357861551,244.29553067679757,2.0010000000000003,0.20079704768251816,0.0,0.0,2.1965900515627057,132.0652280586667,-114.85576385521587,0.20384949765179788,8.716744243570592,0.0027094336329245004,169.93191158040915,1.225828773567596,0.0,0.0,77.23040784803463
2025-01-01 09:00:00,1.0970179002262392,0.2767176856883447,0.45060875,1.0970179002262395,0.2767176856883447,0.45060875,0.11994858812477618,0.4013591037681298,0.5257102083333334,0.05,0.0,0.45060875,0.0,0.26213435235501137,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.0023464415433114036,0.0,0.0716800419740998,0.0,0.04592210460736498,0.0,0.05184663396144785,0.0,0.28536041016441493,0.21402030762331112,9467.40772512895,19.222222222222253,0.5066666666666667,1623.1350463154954,13.20604070388889,0.5257102083333334,0.6333333333333333,10564.832563111111,16681.314573333333,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7067.995986666667,0.0,0.0,78.90224992475092,51.66666666666668,46.10666666666668,0.0,50.67263802784042,0.06662399680001321,177.58703821169283,0.0,123.2847655074233,48.39176443758707,50.67263802784042,47.2513276424604,12.43753247303448,18.921228440575266,-0.05418811958204864,-0.7906388712042014,-0.85,9.236100170605994,3044.2188057537123,-1361.8571055104783,-5153.997075104397,0.0,0.0,633.3976912400635,704.6679084961203,2.0010000000000003,0.19737407831787515,0.0,0.0,2.1591449768469313,132.0652280586667,-9.107990485115568,0.20894523147639463,8.778245954132938,0.0027710484195554094,335.50008003082036,1.2265199545428584,0.0,0.0,71.1245709654833
