Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.0403477199562543,0.17167032255508732,0.6037375,0.01733912866593757,0.0028611720425847885,0.010062291666666667,0.07041584876905493,0.0,0.21557145452053264,0.7043604166666667,0.05,0.6037375,0.0,0.0,0.157086989221754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.017054057017543856,0.0,On,0.02668089587575554,0,On,0.02668089587575554,0.0,On,0.006122135558193952,0,On,0.16550393976752406,0.12412795482564301,On,0,0,Off,On,12887.084054469391,17.77777777777783,0.8,1972.3179577528324,17.693801994444446,0.7043604166666667,1,14155.041595555556,14155.041595555556,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6475.113128888889,Off,0.0,0.0,23.95187738372818,51.666666666666686,46.10666666666668,0.0,51.557361421179884,0.0,0.0,0.0,23.95187738372818,51.589657010082114,51.60580480453323,51.557361421179884,12.43753247303448,17.577700310622337,0.0,-2.574697225313729,2.8,9.236100170605994,7415.559518796579,4628.276374923044,-3276.8398184065036,-0.0,-0.0,406.40125595030537,0.0,2.0,0.17014951107794551,0.0,0.0,4.4038240626121254,131.99922844444444,-23.669162322734806,0.21882235053345903,8.012091194192532,0.002675168693373618,-66.97330873467021,1.2286687763086372,0,0,78.54160627633385
2025-01-01 00:01:00,1.0403477199562543,0.17167032255508732,0.6037375,0.01733912866593757,0.0028611720425847885,0.010062291666666667,0.07041584876905493,0.0,0.21557145452053264,0.7043604166666667,0.05,0.6037375,0.0,0.0,0.157086989221754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.017054057017543856,0.0,On,0.02668089587575554,0,On,0.02668089587575554,0.0,On,0.006122135558193952,0,On,0.16550393976752406,0.12412795482564301,On,0,0,Off,On,12887.084054469391,17.77777777777783,0.8,1972.3179577528324,17.693801994444446,0.7043604166666667,1,14155.041595555556,14155.041595555556,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6475.113128888889,Off,0.0,0.0,23.735170727071736,51.666666666666686,46.10666666666668,0.0,51.555199631531806,0.0,0.0,0.0,23.735170727071736,51.587640142887494,51.60386039856535,51.555199631531806,12.43753247303448,17.883393413173273,0.0,-2.218842096871405,2.8,9.236100170605994,7307.722768691645,4624.209305641455,-3370.589755660623,-0.0,-0.0,406.40125595030537,0.0,2.0,0.17147040983361345,0.0,0.0,4.438011676127043,131.99922844444444,-37.75597517354996,0.21522140607025106,8.17929193053601,0.0026745299165945456,-67.96740783193977,1.2309640233518555,0,0,74.47453699474535
2025-01-01 00:02:00,0.3359873032895876,0.17167032255508732,0.0,0.005599788388159793,0.0028611720425847885,0.0,0.07041584876905493,0.0,0.21557145452053264,0.0,0.05,0.0,0.0,0.0,0.157086989221754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.017054057017543856,0.0,On,0.02668089587575554,0,On,0.02668089587575554,0.0,On,0.006122135558193952,0,On,0.16550393976752406,0.12412795482564301,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14155.041595555556,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6475.113128888889,Off,0.0,0.0,23.527140068366673,51.666666666666686,46.10666666666668,0.0,51.553057451983626,0.0,0.0,0.0,23.527140068366673,51.585641523471125,51.60193355921487,51.553057451983626,12.43753247303448,18.176785222384733,0.0,-1.8697140664917569,2.8,9.236100170605994,-3106.552329646578,70.86117866157409,-3461.516712265276,-0.0,-0.0,406.40125595030537,0.0,2.0,0.17273614873096158,0.0,0.0,4.470771637515191,131.99922844444444,-51.43687333160784,0.2112353489172306,8.31715613306351,0.0026738828670535065,-68.89576979152164,1.2297248141470716,0,0,70.86117866157409
2025-01-01 00:03:00,0.3359873032895876,0.17167032255508732,0.0,0.005599788388159793,0.0028611720425847885,0.0,0.07041584876905493,0.0,0.21557145452053264,0.0,0.05,0.0,0.0,0.0,0.157086989221754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.017054057017543856,0.0,On,0.02668089587575554,0,On,0.02668089587575554,0.0,On,0.006122135558193952,0,On,0.16550393976752406,0.12412795482564301,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14155.041595555556,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6475.113128888889,Off,0.0,0.0,23.69255103805712,51.666666666666686,46.10666666666668,0.0,51.55093409795095,0.0,0.0,0.0,23.69255103805712,51.58366042127079,51.60002358293072,51.55093409795095,12.43753247303448,17.939921512768567,0.0,-1.7561989455209421,2.8,9.236100170605994,-3034.7049735292926,69.97740553845439,-3388.0365168207168,-0.0,-0.0,406.40125595030537,0.0,2.0,0.17171443567461575,0.0,0.0,4.4443275736203525,131.99922844444444,-53.069712658880896,0.21435277294109278,8.204091796438252,0.0026732263185629407,-67.50327783060251,1.2307259452144257,0,0,69.97740553845439
2025-01-01 00:04:00,0.3359873032895876,0.17167032255508732,0.0,0.005599788388159793,0.0028611720425847885,0.0,0.07041584876905493,0.0,0.21557145452053264,0.0,0.05,0.0,0.0,0.0,0.157086989221754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.017054057017543856,0.0,On,0.02668089587575554,0,On,0.02668089587575554,0.0,On,0.006122135558193952,0,On,0.16550393976752406,0.12412795482564301,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14155.041595555556,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6475.113128888889,Off,0.0,0.0,23.85151561923994,51.666666666666686,46.10666666666668,0.0,51.548795805214034,0.0,0.0,0.0,23.85151561923994,51.58166539064418,51.598100183359264,51.548795805214034,12.43753247303448,17.712197466974594,0.0,-1.644390131587014,2.8,9.236100170605994,-2963.9232353158964,68.93178551258231,-3317.962762952655,-0.0,-0.0,406.40125595030537,0.0,2.0,0.17073093149050034,0.0,0.0,4.418872434994047,131.99922844444444,-52.36172831354694,0.2173979573292095,8.095715352541472,0.0026725835632243297,-66.16104953742277,1.231689992429642,0,0,68.93178551258231
2025-01-01 00:05:00,0.3359873032895876,0.17167032255508732,0.0,0.005599788388159793,0.0028611720425847885,0.0,0.07041584876905493,0.0,0.21557145452053264,0.0,0.05,0.0,0.0,0.0,0.157086989221754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.017054057017543856,0.0,On,0.02668089587575554,0,On,0.02668089587575554,0.0,On,0.006122135558193952,0,On,0.16550393976752406,0.12412795482564301,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14155.041595555556,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6475.113128888889,Off,0.0,0.0,24.004286128571447,51.666666666666686,46.10666666666668,0.0,51.54664315672989,0.0,0.0,0.0,24.004286128571447,51.57965697440927,51.59616388324896,51.54664315672989,12.43753247303448,17.493255349272268,0.0,-1.5342866023085147,2.8,9.236100170605994,-2893.450540289806,67.96160831897356,-3251.1207328705605,-0.0,-0.0,406.40125595030537,0.0,2.0,0.16978425745511946,0.0,0.0,4.3943705373979345,131.99922844444444,-48.731063369550775,0.22037081847269807,7.990544231850823,0.0026719540814504204,-64.86705389173218,1.2326182952203828,0,0,67.96160831897356
2025-01-01 00:06:00,0.3359873032895876,0.17167032255508732,0.0,0.005599788388159793,0.0028611720425847885,0.0,0.07041584876905493,0.0,0.21557145452053264,0.0,0.05,0.0,0.0,0.0,0.157086989221754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.017054057017543856,0.0,On,0.02668089587575554,0,On,0.02668089587575554,0.0,On,0.006122135558193952,0,On,0.16550393976752406,0.12412795482564301,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14155.041595555556,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6475.113128888889,Off,0.0,0.0,24.15107674999662,51.666666666666686,46.10666666666668,0.0,51.54447671263808,0.0,0.0,0.0,24.15107674999662,51.5776356941377,51.59421518488752,51.54447671263808,12.43753247303448,17.28279154927238,0.0,-1.425865521920334,2.8,9.236100170605994,-2825.3791991680914,67.03689225374035,-3187.3576615270426,-0.0,-0.0,406.40125595030537,0.0,2.0,0.16887325237375111,0.0,0.0,4.370791826691831,131.99922844444444,-44.42279359135443,0.2232708570564629,7.889116564455291,0.002671337376050637,-63.619517159227435,1.2335119783889397,0,0,67.03689225374035
2025-01-01 00:07:00,0.3359873032895876,0.17167032255508732,0.0,0.005599788388159793,0.0028611720425847885,0.0,0.07041584876905493,0.0,0.21557145452053264,0.0,0.05,0.0,0.0,0.0,0.157086989221754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.017054057017543856,0.0,On,0.02668089587575554,0,On,0.02668089587575554,0.0,On,0.006122135558193952,0,On,0.16550393976752406,0.12412795482564301,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,14155.041595555556,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6475.113128888889,Off,0.0,0.0,24.292165794374053,51.666666666666686,46.10666666666668,0.0,51.54229701370858,0.0,0.0,0.0,24.292165794374053,51.575602053365785,51.59225457319439,51.54229701370858,12.43753247303448,17.080411381105115,-0.19736639667271305,-1.3190998212679022,2.8,9.236100170605994,-2760.364424060695,66.15281090194348,-3126.4983559083744,-0.0,-0.0,406.40125595030537,0.0,2.0,0.1679963454189702,0.0,0.0,4.348095646587223,131.99922844444444,-40.26732410262622,0.22609917940087337,7.791250393038403,0.0026707329694698307,-62.41628936742905,1.2343725672845798,0,0,66.15281090194348
2025-01-01 00:08:00,1.0403477199562543,0.17167032255508732,0.6037375,0.01733912866593757,0.0028611720425847885,0.010062291666666667,0.07041584876905493,0.0,0.21557145452053264,0.7043604166666667,0.05,0.6037375,0.0,0.0,0.157086989221754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.017054057017543856,0.0,On,0.02668089587575554,0,On,0.02668089587575554,0.0,On,0.006122135558193952,0,On,0.16550393976752406,0.12412795482564301,On,0,0,Off,On,12887.084054469391,17.77777777777783,0.8,1972.3179577528324,17.693801994444446,0.7043604166666667,1,14155.041595555556,14155.041595555556,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6475.113128888889,Off,0.0,0.0,24.427843254224474,51.666666666666686,46.10666666666668,0.0,51.540104575544014,0.0,0.0,0.0,24.427843254224474,51.57355653219466,51.59028251051998,51.540104575544014,12.43753247303448,16.885703547592584,-0.39207423018524423,-1.213959464585997,2.8,9.236100170605994,7611.283569881753,4615.039061589135,-3068.368086869691,-0.0,-0.0,406.40125595030537,0.0,2.0,0.1671518783806213,0.0,0.0,4.326239079148365,131.99922844444444,-36.41684277437304,0.22885750323303136,7.697386892229131,0.0026701404073683987,-61.25517110657311,1.235201672638702,0,0,65.3042929424249
2025-01-01 00:09:00,1.0403477199562543,0.17167032255508732,0.6037375,0.01733912866593757,0.0028611720425847885,0.010062291666666667,0.07041584876905493,0.0,0.21557145452053264,0.7043604166666667,0.05,0.6037375,0.0,0.0,0.157086989221754,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0,0,Off,0.017054057017543856,0.0,On,0.02668089587575554,0,On,0.02668089587575554,0.0,On,0.006122135558193952,0,On,0.16550393976752406,0.12412795482564301,On,0,0,Off,On,12887.084054469391,17.77777777777783,0.8,1972.3179577528324,17.693801994444446,0.7043604166666667,1,14155.041595555556,14155.041595555556,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6475.113128888889,Off,0.0,0.0,24.19323266548404,51.666666666666686,46.10666666666668,0.0,51.53789988752372,0.0,0.0,0.0,24.19323266548404,51.57149958630664,51.58829943569811,51.53789988752372,12.43753247303448,17.216779378429127,-0.060998399348701327,-0.8811583667137055,2.8,9.236100170605994,7503.93804746272,4611.571743555163,-3167.4575840783846,-0.0,-0.0,406.40125595030537,0.0,2.0,0.16858731871860733,0.0,0.0,4.363391267602031,131.99922844444444,-44.67286798471412,0.224056866386048,7.855340082659019,0.0026695592589328146,-62.379462385565695,1.2337937300958874,0,0,61.8369749084531
