Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.6294708102340321,0.17167032255508732,0.2515572916666667,0.6294708102340321,0.1716703225550873,0.2515572916666667,0.07041584876905493,0.0,0.21557145452053264,0.29348350694444447,0.05,0.2515572916666667,0.0,0.0,0.157086989221754,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.017054057017543856,0.0,0.02668089587575554,0.0,0.02668089587575554,0.0,0.006122135558193952,0.0,0.16550393976752406,0.12412795482564301,0.0,0.0,5369.618356028913,17.77777777777783,0.3333333333333333,821.7991490636801,7.372417497685186,0.29348350694444447,0.4166666666666667,5897.933998148148,14155.041595555556,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6475.113128888889,0.0,0.0,23.973148459880044,51.66666666666668,46.10666666666668,0.0,51.493550490407394,0.0,0.0,0.0,23.973148459880044,51.53011491854421,51.54839713261262,51.493550490407394,12.43753247303448,17.487796723543457,-0.07389866864723894,1.5125677268755626,2.8,9.236100170605994,1402.443048846817,634.2284600374103,-3250.239738497124,0.0,0.0,406.40125595030537,0.0,2.0,0.1697590720294989,0.0,0.0,4.393718686078044,131.99922844444444,-49.41315342949466,0.21937372980858844,7.97068936771559,0.0026581906016669593,-57.41987249852919,1.2325939634944592,0.0,0.0,46.145349031757135
2025-01-01 01:00:00,0.5918751006445125,0.17084634669518453,0.22137041666666668,0.5918751006445125,0.17084634669518453,0.22137041666666668,0.06913679449273914,0.0,0.2144728200406623,0.25826548611111116,0.05,0.22137041666666668,0.0,0.0,0.1562630133618512,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.015775002741228065,0.0,0.02668089587575554,0.0,0.02668089587575554,0.0,0.006122135558193952,0.0,0.16550393976752406,0.12412795482564301,0.0,0.0,4725.264153305443,17.77777777777783,0.29333333333333333,723.1832511760385,6.487727397962963,0.25826548611111116,0.36666666666666664,5190.181918370371,14155.041595555556,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6475.113128888889,0.0,0.0,23.885986819909967,51.66666666666668,46.10666666666668,0.0,51.36398498103254,0.0,0.0,0.0,23.885986819909967,51.40917933382532,51.43177651022172,51.36398498103254,12.43753247303448,17.490309259884416,-0.07933429975561103,2.5925678706756674,2.5,9.236100170605994,1114.8948375641523,-1202.9193760194244,-3020.0038817082923,0.0,0.0,404.02356719411915,0.0,2.0,0.15472922496630345,0.0,0.0,4.004714910898465,131.99922844444444,-49.336170566028684,0.21725377894551576,7.941949311318046,0.002632591921967975,-23.55249870729538,1.2326623513274044,0.0,0.0,44.07549706748683
2025-01-01 02:00:00,0.60251580644242,0.17002237083528177,0.23143270833333335,0.6025158064424199,0.17002237083528177,0.23143270833333335,0.06913679449273914,0.0,0.2133741855607919,0.2700048263888889,0.05,0.23143270833333335,0.0,0.0,0.15543903750194843,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.015775002741228065,0.0,0.02668089587575554,0.0,0.02668089587575554,0.0,0.006122135558193952,0.0,0.16550393976752406,0.12412795482564301,0.0,0.0,4940.0488875466,17.77777777777783,0.3066666666666667,756.0552171385858,6.782624097870371,0.2700048263888889,0.38333333333333336,5426.099278296297,14155.041595555556,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6475.113128888889,0.0,0.0,23.760070244827993,51.66666666666668,46.10666666666668,0.0,51.23506469242946,0.0,0.0,0.0,23.760070244827993,51.28878858452212,51.31565053056847,51.23506469242946,12.43753247303448,17.54840088430898,-0.05993055233441306,1.758330905949886,1.6500000000000001,9.236100170605994,1366.6972381497503,-1685.871946741294,-2942.916865199213,0.0,0.0,402.9249327142488,0.0,2.0,0.1413597469456403,0.0,0.0,3.658684947961993,131.99922844444444,-45.34993940256493,0.21635607118032996,7.968259174925222,0.0026313710851905018,18.682846899203728,1.2324168728392557,0.0,0.0,49.948417200846826
2025-01-01 03:00:00,0.8001332538338948,0.16919839497537897,0.40249166666666675,0.8001332538338948,0.16919839497537897,0.4024916666666667,0.06828409164186196,0.0,0.21227555108092158,0.4695736111111112,0.05,0.40249166666666675,0.0,0.0,0.1546150616420456,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.014922299890350876,0.0,0.02668089587575554,0.0,0.02668089587575554,0.0,0.006122135558193952,0.0,0.16550393976752406,0.12412795482564301,0.0,0.0,8591.38936964626,20.611111111111143,0.5333333333333333,1314.8786385018882,11.795867996296296,0.4695736111111112,0.6666666666666666,9436.694397037038,14155.041595555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6475.113128888889,0.0,0.0,21.920092765170466,51.66666666666668,46.10666666666668,0.0,51.11106943963666,0.0,0.0,0.0,21.920092765170466,51.172929830054315,51.203860025263154,51.11106943963666,12.43753247303448,20.044941090017655,-0.2510682174948555,1.7532162934270221,1.6500000000000001,9.236100170605994,3311.595495794553,-766.0181480367893,-3886.5341113204977,0.0,0.0,400.9735953835013,0.0,2.0,0.1614133533792846,0.0,0.0,4.177714088834342,131.99922844444444,-75.95548398545925,0.18558854880457756,9.141736514382448,0.00263585776721008,-55.66284133071699,1.2219258417936463,0.0,0.0,47.73237309677242
2025-01-01 04:00:00,0.705119897131802,0.1683744191154762,0.32199333333333335,0.7051198971318021,0.1683744191154762,0.32199333333333335,0.06828409164186196,0.0,0.21117691660105117,0.37565888888888893,0.05,0.32199333333333335,0.0,0.0,0.15379108578214287,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.014922299890350876,0.0,0.02668089587575554,0.0,0.02668089587575554,0.0,0.006122135558193952,0.0,0.16550393976752406,0.12412795482564301,0.0,0.0,6873.111495717008,20.611111111111143,0.4266666666666667,1051.9029108015106,9.436694397037037,0.37565888888888893,0.5333333333333333,7549.35551762963,14155.041595555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6475.113128888889,0.0,0.0,21.65370685225535,51.66666666666668,46.10666666666668,0.0,51.05148549322278,0.0,0.0,0.0,21.65370685225535,51.06327428978487,51.06916868806592,51.05148549322278,12.43753247303448,20.315389378835675,-0.07289013006873209,0.7288359111454319,0.55,9.236100170605994,1525.3982516305907,-2704.4124857301877,-4319.742242164945,0.0,0.0,399.8749609036309,0.0,2.0,0.1665313851242649,0.0,0.0,4.310179420112502,131.99922844444444,-53.22366368170087,0.17947980695450433,9.218287940637078,0.0025958762854664157,39.492177757359705,1.2202497185990142,0.0,0.0,58.05620365435677
2025-01-01 05:00:00,0.8263564436317533,0.18024608739283973,0.35218020833333336,0.8263564436317532,0.18024608739283973,0.35218020833333336,0.133092792660312,0.0,0.23238674124921893,0.41087690972222224,0.05,0.35218020833333336,0.0,0.0,0.16566275405950642,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.01662770559210526,0.0,0.05823254353410337,0.0,0.05823254353410337,0.0,0.011503069169877,0.0,0.18133283080400878,0.13599962310300653,0.0,0.0,7517.465698440477,20.611111111111143,0.4666666666666667,1150.5188086891524,10.32138449675926,0.41087690972222224,0.5833333333333334,8257.107597407408,14155.041595555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6475.113128888889,0.0,0.0,20.7664169604596,51.66666666666668,46.10666666666668,0.0,50.76735589437875,0.18042345409650878,482.09427697309974,0.0,20.7664169604596,49.78776073858493,50.77054358133571,49.29477547373107,12.43753247303448,20.3166789790467,-0.07962368419461577,-0.23036088614776992,-0.25000000000000006,9.236100170605994,1983.6049757240255,-1080.4241135575974,-4473.831593877542,0.0,0.0,484.7854641976948,0.0,2.0,0.16524931708106372,0.0,0.0,4.276996826387803,131.99922844444444,-41.32145334850966,0.18381769600470468,9.287919273612125,0.00266040479908552,37.69643563803114,1.2195847838865397,0.0,0.0,60.32508827341362
2025-01-01 06:00:00,2.272873539504539,0.195974389860216,0.332055625,2.272873539504539,0.19597438986021598,0.332055625,0.2888155893319152,1.2833486265185186,0.26331109448743845,0.3873982291666667,0.05,0.332055625,0.0,0.0,0.18139105652688267,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.018759462719298244,0.0,0.13502806330630845,0.0,0.13502806330630845,0.0,0.02145635245159484,0.0,0.20010663180076974,0.15007997385057725,0.0,0.0,7087.896229958164,20.611111111111143,0.44000000000000006,1084.7748767640578,9.731591096944445,0.3873982291666667,0.55,7785.272877555556,14155.041595555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6475.113128888889,1283.3486265185188,0.23333333333333334,21.166279161678993,51.66666666666668,46.10666666666668,0.0,51.283583024999054,0.3773023700770907,1010.413574208027,1283.3486265185188,21.166279161678993,50.30866355664462,51.283583024999054,49.8212038224674,12.43753247303448,20.300114162333887,-0.08194528022174724,0.4339129822956154,0.3,9.236100170605994,1919.6581925380337,-1730.0886267436106,-4349.927370671938,0.0,0.0,639.3296280030776,0.0,1.5335,0.16550154059765163,0.0,0.0,4.283524896815215,101.21040840977777,-40.06104875963714,0.1818690382046564,9.245123167896033,0.00262936730170098,-76.64361854409371,1.2196764802647588,0.0,0.0,57.071645005541804
2025-01-01 07:00:00,1.6486327184497218,0.19817451219757337,0.3421179166666667,1.6486327184497218,0.19817451219757337,0.3421179166666667,0.28916011898313015,0.6416743132592593,0.2686607167628877,0.39913756944444445,0.05,0.3421179166666667,0.0,0.0,0.18359117886424003,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.017480408442982456,0.0,0.13583985527007386,0.0,0.13583985527007386,0.0,0.023872478277234276,0.0,0.20084285929083878,0.15063214446812903,0.0,0.0,7302.680964199321,20.611111111111143,0.45333333333333337,1117.646842726605,10.026487796851853,0.39913756944444445,0.5666666666666667,8021.190237481482,14155.041595555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6475.113128888889,641.6743132592594,0.11666666666666667,20.43895713900604,51.66666666666668,46.10666666666668,0.0,51.32124683626516,0.1692391386185607,457.5810086524336,641.6743132592594,20.43895713900604,49.2249513273951,51.32124683626516,48.176803572960075,12.43753247303448,20.28703639735866,-0.09086668725666414,-0.4041741332166468,-0.55,9.236100170605994,1758.3134423492083,-2120.805993298947,-4658.415716340995,0.0,0.0,609.7614498178814,4.574710932815271,1.0,0.1695047668367593,0.0,0.0,4.387136737532091,65.99961422222222,-35.17706248713544,0.17997209666793343,9.205469325951318,0.0025996718047495444,7.2396325764919585,1.2197527611338914,0.0,0.0,63.08991000439194
2025-01-01 08:00:00,1.4142954998283037,0.20076543403364186,0.3622425,1.4142954998283037,0.20076543403364186,0.3622425,0.2984264707915006,0.36667103614814817,0.2765817428886551,0.42261625,0.05,0.3622425,0.0,0.0,0.18618210070030852,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.013216894188596489,0.0,0.14260478830145204,0.0,0.14260478830145204,0.0,0.02833894195491037,0.0,0.20319878725905977,0.15239909044429478,0.0,0.0,7732.250432681635,20.611111111111143,0.48000000000000004,1183.3907746516995,10.616281196666668,0.42261625,0.6,8493.024957333333,14155.041595555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6475.113128888889,366.6710361481482,0.06666666666666667,20.847038296554377,51.66666666666668,46.10666666666668,0.0,51.43759999056747,0.21887278985605002,596.4895291362081,366.6710361481482,20.847038296554377,49.86721855258406,51.43759999056747,49.08202783359237,12.43753247303448,20.31363961998438,-0.07885489366945458,-1.2551104326546818,-1.4,9.236100170605994,1803.5451921093497,-2164.1532740730154,-5036.149094022411,0.0,0.0,626.7839127942439,294.478875204538,1.0,0.17541355350740978,0.0,0.0,4.540068454797691,65.99961422222222,27.11002719220958,0.1827218498610291,9.270273294475608,0.0026427026204806354,146.6596932656989,1.2201831994929406,0.0,0.0,68.10421805550791
2025-01-01 09:00:00,1.9233708332198243,0.20076543403364186,0.32199333333333335,1.9233708332198243,0.20076543403364186,0.32199333333333335,0.3001979193789511,0.9166775903703706,0.28083643458161384,0.37565888888888893,0.05,0.32199333333333335,0.0,0.0,0.18618210070030852,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.0,0.0,0.010658785635964911,0.0,0.14476956687149306,0.0,0.14476956687149306,0.0,0.03259363364786906,0.0,0.20319878725905977,0.15239909044429478,0.0,0.0,6873.111495717008,20.611111111111143,0.4266666666666667,1051.9029108015106,9.436694397037037,0.37565888888888893,0.5333333333333333,7549.35551762963,14155.041595555556,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6475.113128888889,916.6775903703705,0.16666666666666666,21.149096771097067,51.66666666666668,46.10666666666668,0.0,51.57294663916191,0.26477026847930935,720.923548325875,916.6775903703705,21.149096771097067,50.32383119810954,51.57294663916191,49.69927347758335,12.43753247303448,20.346725760746793,-0.07177981119255238,-0.8821821769647147,-0.85,9.236100170605994,1421.7724723968781,-1341.178307510564,-4842.093248974571,0.0,0.0,632.810053074653,767.2628257193119,1.0,0.1729524275186737,0.0,0.0,4.476369383424216,65.99961422222222,132.56647172318927,0.19059323608113007,9.42342177339267,0.0027613801672695852,260.0486744856747,1.2205706406592798,0.0,0.0,63.08010922182177
