Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.2857365726203954,0.1717789786395729,0.0,0.2857365726203954,0.1717789786395729,0.0,0.02008991217884224,0.21564666044155317,0.0,0.05,0.0,0.0,0.0,0.15719564530623956,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004544051535087718,0.0,0.015545860643754522,0.0,0.006052466699900358,0.0,0.17452944325912362,0.13089708244434267,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,8036.596008888889,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6254.137511111111,0.0,0.0,85.58461926441792,51.66666666666668,46.10666666666668,0.0,49.28052698773139,0.0,0.0,0.0,133.725967600653,49.03903385940767,49.28052698773139,48.91828729524581,12.43753247303448,17.00538141814844,0.0,-0.9828300905524401,2.8,-187.56801200887375,1317.680630572148,-500.3983781188835,0.0,0.0,289.519125814479,0.0,1.0,0.02702865467039668,0.0,0.0,0.19712187665299188,65.99961422222222,23.31124029553075,0.21708262844907183,7.612858830680922,0.0025515152401666915,38.05284925293355,1.2347211627185795,0.32637998348108616,1613.8060718621634,-296.12544129001543
2025-01-01 01:00:00,0.2845191499932006,0.17112151456802546,0.0,0.2845191499932006,0.17112151456802546,0.0,0.019749108313710663,0.21477004167948993,0.0,0.05,0.0,0.0,0.0,0.15653818123469213,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.004203247669956139,0.0,0.015545860643754522,0.0,0.006052466699900358,0.0,0.17452944325912362,0.13089708244434267,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,8036.596008888889,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6254.137511111111,0.0,0.0,84.88887555834303,51.66666666666668,46.10666666666668,0.0,48.422656103281255,0.0,0.0,0.0,132.63886805991098,48.241961944541,48.422656103281255,48.15161486517089,12.43753247303448,16.466704076336274,0.0,0.39866886991370715,2.5,-135.65920076256563,497.5431798300215,-434.4554782158564,0.0,0.0,288.30170318728415,0.0,1.0,0.023882878399097716,0.0,0.0,0.17417950938792512,65.99961422222222,10.494574266006541,0.22518946884180815,7.3596618033358565,0.0025577025757701627,40.60948732394818,1.2370729470375963,0.24513541901424338,713.9377716789453,-216.39459184892382
2025-01-01 02:00:00,0.28364253123113736,0.17046405049647806,0.0,0.28364253123113736,0.17046405049647806,0.0,0.019749108313710663,0.2138934229174267,0.0,0.05,0.0,0.0,0.0,0.15588071716314472,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004203247669956139,0.0,0.015545860643754522,0.0,0.006052466699900358,0.0,0.17452944325912362,0.13089708244434267,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,8036.596008888889,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6254.137511111111,0.0,0.0,83.98399626081563,51.66666666666668,46.10666666666668,0.0,47.574630150568495,0.0,0.0,0.0,131.2249941575244,47.45247743002792,47.574630150568495,47.39140106975764,12.43753247303448,16.013989563297656,0.0,0.7372417422714871,1.6500000000000001,-103.06658393816123,-6.981306740217135,-393.06819951350735,0.0,0.0,287.4250844252209,0.0,1.0,0.020908821383758082,0.0,0.0,0.15248950271590075,65.99961422222222,2.5765311501251613,0.23241129588178222,7.1470706559767665,0.0025646433394140066,46.426879558597065,1.2390044666030298,0.14971584386706277,197.8056080383713,-204.78691477858845
2025-01-01 03:00:00,0.2825387098923198,0.16980658642493063,0.0,0.2825387098923198,0.16980658642493063,0.0,0.019521905736956276,0.21301680415536348,0.0,0.05,0.0,0.0,0.0,0.1552232530915973,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003976045093201754,0.0,0.015545860643754522,0.0,0.006052466699900358,0.0,0.17452944325912362,0.13089708244434267,0.0,0.0,0.0,16.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,8036.596008888889,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6254.137511111111,0.0,0.0,83.04907983414068,51.66666666666668,46.10666666666668,0.0,46.737492445841916,0.0,0.0,0.0,129.76418724084482,46.67161854160867,46.737492445841916,46.638681589492045,12.43753247303448,15.581223804710328,-0.06808292135056643,0.6283717587631943,1.6500000000000001,-119.49499365793335,65.27947282256052,-400.39899997830275,0.0,0.0,286.3212630864033,0.0,1.0,0.022017969888605327,0.0,0.0,0.16057860065394258,65.99961422222222,-5.417256766033906,0.23961499732078534,6.943340707478854,0.0025719495730104967,37.188594202677464,1.2408560500639774,0.18578384195754774,289.72730563387915,-224.44783281131865
2025-01-01 04:00:00,0.3949682716858121,0.16914912235338317,0.14621163749439872,0.3949682716858121,0.1691491223533832,0.14621163749439872,0.019521905736956276,0.21214018539330023,0.11330618055555555,0.05,0.049092054161065365,0.09711958333333334,0.0,0.15456578902004986,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003976045093201754,0.0,0.015545860643754522,0.0,0.006052466699900358,0.0,0.17452944325912362,0.13089708244434267,0.0,0.0,1611.237085982209,16.111111111111143,0.22666666666666666,779.1046304251983,2.8462944198148152,0.11330618055555555,0.2833333333333333,2277.035535851852,8036.596008888889,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6254.137511111111,1113.6702222222223,0.0,93.28457986048858,51.66666666666668,46.10666666666668,0.0,50.68648267254205,0.0,0.0,1113.6702222222223,145.7571560320134,50.693075726630276,50.70763965230272,50.67521527391373,12.43753247303448,15.821765184408012,-0.058105561269342264,1.266471023806703,0.55,1405.169869703219,451.24909919967706,-455.3664342250402,0.0,0.0,285.4446443243401,0.0,1.0,0.022767238956143424,0.0,0.0,0.1660430725824294,65.99961422222222,-36.145426378289876,0.23637240560191852,7.064303085144678,0.002577280930779404,46.839099933764075,1.239238818585125,0.18922176908090466,-74.3660871147438,-253.48944411077738
2025-01-01 05:00:00,0.4020877462837653,0.16914912235338317,0.10283250000000002,0.4020877462837653,0.1691491223533832,0.10283250000000001,0.019976310890465046,0.21214018539330023,0.11997125,0.05,0.0,0.10283250000000002,0.0,0.15456578902004986,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004430450246710526,0.0,0.015545860643754522,0.0,0.006052466699900358,0.0,0.17452944325912362,0.13089708244434267,0.0,0.0,1706.0157380988096,16.111111111111143,0.23999999999999996,824.934314567857,3.0137235033333334,0.11997125,0.3,2410.9788026666665,8036.596008888889,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6254.137511111111,0.0,0.0,95.78766941198629,51.66666666666668,46.10666666666668,0.0,51.59209291088665,0.0,0.0,0.0,149.6682334562286,51.624771029336515,51.641110088561454,51.59209291088665,12.43753247303448,15.761811589824422,-0.0735147207983809,0.806936250563528,-0.25000000000000006,1487.0562717420305,339.79839665729384,-469.2560640972585,0.0,0.0,285.89904947784885,0.0,1.0,0.02228450665414904,0.0,0.0,0.1625224720031348,65.99961422222222,-35.602451737369435,0.2380237397085629,7.042470209536217,0.0025866609129422363,50.55333963537258,1.2388668766778912,0.14658405750261272,-181.88022881173907,-303.2556890988241
2025-01-01 06:00:00,0.4044089902497777,0.17046405049647806,0.10283250000000002,0.4044089902497777,0.17046405049647806,0.10283250000000001,0.020544317332351014,0.2138934229174267,0.11997125,0.05,0.0,0.10283250000000002,0.0,0.15588071716314472,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00499845668859649,0.0,0.015545860643754522,0.0,0.006052466699900358,0.0,0.17452944325912362,0.13089708244434267,0.0,0.0,1706.0157380988096,16.111111111111143,0.23999999999999996,824.934314567857,3.0137235033333334,0.11997125,0.3,2410.9788026666665,8036.596008888889,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6254.137511111111,0.0,0.0,93.52246855558401,51.66666666666668,46.10666666666668,0.0,50.70675664035059,0.0,0.0,0.0,146.1288571181,50.740549083236765,50.75744530467987,50.70675664035059,12.43753247303448,15.725617480576922,-0.06635005277759459,0.7728375747083749,0.3,1499.8814136802182,670.6945504174577,-454.989080518665,0.0,0.0,288.2202934438613,0.0,1.0,0.022445141463008546,0.0,0.0,0.16369399294505063,65.99961422222222,-39.36553734378777,0.23912513864863563,7.032164780802231,0.002592755856764868,35.91665301298549,1.239017199492489,0.16307521077513257,144.79965181409838,-299.0394159644978
2025-01-01 07:00:00,0.6857543405754394,0.1717789786395729,0.3427750000000001,0.6857543405754394,0.1717789786395729,0.34277500000000005,0.020203513467219433,0.21564666044155317,0.39990416666666667,0.05,0.0,0.3427750000000001,0.0,0.15719564530623956,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004657652823464912,0.0,0.015545860643754522,0.0,0.006052466699900358,0.0,0.17452944325912362,0.13089708244434267,0.0,0.0,5686.719126996032,19.444444444444457,0.7999999999999999,2749.7810485595232,10.045745011111112,0.39990416666666667,1.0,8036.596008888889,8036.596008888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6254.137511111111,0.0,0.0,87.37627675230941,51.66666666666668,46.10666666666668,0.0,49.85581392620942,0.0,0.0,0.0,136.52543242548344,49.8917866462441,49.90977300626144,49.85581392620942,12.43753247303448,17.177846234427175,-1.7190675830176758,1.8562906346124683,-0.55,5308.591081185234,1701.1743927541027,-568.1875351448413,0.0,0.0,289.63272710285617,5.074828022100164,1.0,0.024251591245618757,0.0,0.0,0.17686855807120633,65.99961422222222,-99.57323776881344,0.21864241096498874,7.744685746969533,0.0025992096129474284,48.24604463391804,1.2328178362735351,0.20521296350026338,-681.3369541514619,-367.26970165395875
2025-01-01 08:00:00,0.6854949464537305,0.1724364427111203,0.3427750000000001,0.6854949464537305,0.1724364427111203,0.34277500000000005,0.019067500583447503,0.2165232792036164,0.39990416666666667,0.05,0.0,0.3427750000000001,0.0,0.15785310937778696,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0035216399396929823,0.0,0.015545860643754522,0.0,0.006052466699900358,0.0,0.17452944325912362,0.13089708244434267,0.0,0.0,5686.719126996032,19.444444444444457,0.7999999999999999,2749.7810485595232,10.045745011111112,0.39990416666666667,1.0,8036.596008888889,8036.596008888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6254.137511111111,0.0,0.0,81.63333993576245,51.66666666666668,46.10666666666668,0.0,49.06313180675773,0.0,0.0,0.0,127.55209364962882,49.10312456317495,49.12312094138357,49.06313180675773,12.43753247303448,18.53913808968882,-0.4121416652098274,2.254381751407123,-1.4,5238.9228552874865,1188.9489516258984,-692.9953147276107,0.0,0.0,288.2678394429252,325.52689107657187,0.98325,0.026280179877177692,0.0,0.0,0.1916631974228938,64.894120684,-43.06879642385969,0.20140668158514488,8.40759157456216,0.0026086640834805538,70.69118778483495,1.2276302515126647,0.23922138861074,-1157.5910245120047,-403.2410724216201
2025-01-01 09:00:00,0.5448468803901341,0.1724364427111203,0.22280375000000005,0.5448468803901341,0.1724364427111203,0.22280375000000002,0.018385892853184347,0.2165232792036164,0.25993770833333335,0.05,0.0,0.22280375000000005,0.0,0.15785310937778696,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0028400322094298243,0.0,0.015545860643754522,0.0,0.006052466699900358,0.0,0.17452944325912362,0.13089708244434267,0.0,0.0,3696.367432547421,19.444444444444457,0.5199999999999999,1787.3576815636902,6.529734257222223,0.25993770833333335,0.65,5223.787405777778,8036.596008888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6254.137511111111,0.0,0.0,77.73358177880283,51.66666666666668,46.10666666666668,0.0,48.335846212585516,0.0,0.0,0.0,121.45872152937942,48.36075245883945,48.373205581966424,48.335846212585516,12.43753247303448,19.25730926806892,-0.02344943250669882,2.2484112323269216,-0.85,3309.3231426488533,517.0061086618915,-701.2709251659145,0.0,0.0,222.69211102866208,836.5679389657724,0.0,0.02640298820577342,0.0,0.0,0.19255884718780505,0.0,91.53452423868458,0.19336136733515719,8.758805457480133,0.002618178816202242,46.95613848417603,1.2252228055895837,0.22871656332737922,-955.7735670156463,-314.57800588615225
