Metric,Value
Total Electric Energy (kWh),800.2952392066079
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.1115211655647332
Peak Electric Power (kW),9.588934353748016
Other Electric Energy (kWh),117.20713380906743
HVAC Heating Electric Energy (kWh),560.0796633914074
Lighting Electric Energy (kWh),25.179155929096055
Water Heating Electric Energy (kWh),97.82928607703705
Average Temperature - Indoor (C),19.810936459080153
Unmet Heating Load (C-hours),33.334421635814145
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
