Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.686567042404413,0.16651512174254687,0.39128216216216216,0.6865670424044131,0.1665151217425469,0.39128216216216216,0.045720532172532025,0.007772,0.23720701023188104,0.3958675000000001,0.0,0.39128216216216216,0.0,0.0,0.16651512174254687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.006816077302631578,0.0,0.0012477098008212258,0.0,0.03765674506907922,0.0,0.015186847908485106,0.0,0.18237776817474022,0.13678332613105512,0.0,0.0,7793.802192077966,21.111111111111143,0.49333333333333335,3209.363875033146,11.467349802282282,0.3958675000000001,0.5333333333333333,10607.298567111111,19888.684813333333,0.0,0.0,3.089213311232205e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.089213311232205e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.774673248382992,-0.0641318456305789,2.170275900280584,3.336102599203712,2.8,9.236100170605994,5707.230350553726,309.4795944957833,2530.6869546431244,-2228.828935630275,0.0,0.0,336.1607128544035,0.0,1.0,0.09513457267850121,0.0,0.0,0.6938231195615547,65.99961422222222,-193.90361874836876,0.18040253791291894,9.530554361634689,0.002683670406821476,-44.18852758399612,1.218790818737834,0.3624556363775999,296.54269869267995,12.93689580310334,0.32286137666483766,-230.42657681118752,-448.25034357883425
2025-01-01 01:00:00,0.6603230580029993,0.1657718268522596,0.366827027027027,0.6603230580029992,0.1657718268522596,0.366827027027027,0.04520932637483466,0.007772,0.23621595037816465,0.37112578125000006,0.0,0.366827027027027,0.0,0.0,0.1657718268522596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.006304871504934209,0.0,0.0012477098008212258,0.0,0.03765674506907922,0.0,0.015186847908485106,0.0,0.18237776817474022,0.13678332613105512,0.0,0.0,7306.689555073092,21.111111111111143,0.4625,3008.7786328435745,10.750640439639637,0.37112578125000006,0.5,9944.342406666667,19888.684813333333,0.0,0.0,3.0854922816243085e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.0854922816243085e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.811872417997847,-0.05670538466199548,3.0356860714550415,4.893995749068661,2.5,9.236100170605994,5307.3188230977885,-240.6138445491515,1728.7794096701107,-2138.9947219348815,0.0,0.0,334.6584472029897,0.0,1.0,0.08960131654655878,0.0,0.0,0.6534686940072265,65.99961422222222,-195.03445724341188,0.17955792844551022,9.540297478795122,0.0026770311995376384,-32.38529360828175,1.2187006885253016,0.3624556363775999,-253.42604140754747,12.81219685839597,0.2900829692193637,-872.542641870902,-407.4565813025618
2025-01-01 02:00:00,0.6593319981492828,0.1650285319619723,0.366827027027027,0.6593319981492829,0.1650285319619723,0.366827027027027,0.04520932637483466,0.007772,0.23522489052444825,0.37112578125000006,0.0,0.366827027027027,0.0,0.0,0.1650285319619723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.006304871504934209,0.0,0.0012477098008212258,0.0,0.03765674506907922,0.0,0.015186847908485106,0.0,0.18237776817474022,0.13678332613105512,0.0,0.0,7306.689555073092,21.111111111111143,0.4625,3008.7786328435745,10.750640439639637,0.37112578125000006,0.5,9944.342406666667,19888.684813333333,0.0,0.0,3.083559525841729e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.083559525841729e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.831204016833563,-0.05098343593021338,2.7090277861764114,5.492753911141306,1.6500000000000001,9.236100170605994,5319.950202957113,-489.1949734382535,1317.5527840905002,-2134.211799791514,0.0,0.0,333.6673873492733,0.0,1.0,0.08499438878810697,0.0,0.0,0.6198700463340436,65.99961422222222,-186.19493967373882,0.17911020395584146,9.545196149655677,0.0026735468691457477,-8.836571520010693,1.2186230406088492,0.3624556363775999,-502.5885050395957,13.393531601342245,0.25015020300223223,-1261.9354353037802,-429.2904134492945
2025-01-01 03:00:00,0.6580001344304348,0.16428523707168502,0.366827027027027,0.6580001344304349,0.16428523707168502,0.366827027027027,0.04486852250970308,0.007772,0.23423383067073184,0.37112578125000006,0.0,0.366827027027027,0.0,0.0,0.16428523707168502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.005964067639802631,0.0,0.0012477098008212258,0.0,0.03765674506907922,0.0,0.015186847908485106,0.0,0.18237776817474022,0.13678332613105512,0.0,0.0,7306.689555073092,21.111111111111143,0.4625,3008.7786328435745,10.750640439639637,0.37112578125000006,0.5,9944.342406666667,19888.684813333333,0.0,0.0,3.08225588578163e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.08225588578163e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.84423792957941,-0.045978476652020935,2.467466905238166,5.379695853938099,1.6500000000000001,9.236100170605994,5249.334380997307,-374.70153487601794,1213.2930426301716,-2208.807983089666,0.0,0.0,332.3355236304253,0.0,1.0,0.08797242547603568,0.0,0.0,0.6415890770377406,65.99961422222222,-180.88271461654432,0.17885214481114534,9.549243649099367,0.0026718380613029165,-42.27078741692646,1.2185702439614003,0.3624556363775999,-388.05797769065515,13.356442814637221,0.2801711118238719,-1347.7031067929952,-447.7824834204078
2025-01-01 04:00:00,0.6941216527017186,0.16354194218139773,0.4035097297297297,0.6941216527017186,0.16354194218139773,0.4035097297297297,0.04486852250970308,0.007772,0.23324277081701544,0.4082383593750001,0.0,0.4035097297297297,0.0,0.0,0.16354194218139773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.005964067639802631,0.0,0.0012477098008212258,0.0,0.03765674506907922,0.0,0.015186847908485106,0.0,0.18237776817474022,0.13678332613105512,0.0,0.0,8037.358510580402,21.111111111111143,0.50875,3309.656496127932,11.825704483603603,0.4082383593750001,0.55,10938.776647333334,19888.684813333333,0.0,0.0,3.083990494879963e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.083990494879963e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.82688561497431,-0.05453491265634654,2.300004482803296,5.289067183592492,0.55,9.236100170605994,5789.5210388783,-821.8517814583222,1127.9870301077497,-2403.224059090216,0.0,0.0,331.34446377670895,0.0,1.0,0.09017197841822325,0.0,0.0,0.6576305711131563,65.99961422222222,-175.9578763885947,0.17837312784862056,9.527547971536173,0.00266302605687481,1.2559104089689552,1.218076963718179,0.3624556363775999,-835.3185830882013,13.466801629879198,0.2866251241613263,-1742.387461610825,-439.28200440935746
2025-01-01 05:00:00,1.3287209913454532,0.175346197194487,0.45741943881535263,1.3287209913454532,0.175346197194487,0.4574194388153526,0.07360395114513785,0.007772,0.8638483995753152,0.38349664062500005,0.07836484422075801,0.3790545945945946,0.0,0.0,0.175346197194487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.6046704207268173,0.0,0.006645675370065789,0.0,0.002147427517234909,0.0,0.06481084825783716,0.0,0.025383049255848535,0.0,0.19811677485885923,0.1485875811441444,0.0,0.0,7550.245873575529,21.111111111111143,0.47791666666666666,3109.0712539383603,11.10899512096096,0.38349664062500005,0.5166666666666667,10275.82048688889,19888.684813333333,1732.590645252845,222.92725749521935,3.083462928259451e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.6335058473697145,1732.590645252845,1732.590645252845,3.083462928259451e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.832144440609763,-0.05050538680656492,1.1083318232267476,4.5358595638446255,-0.25000000000000006,9.236100170605994,5693.976458851929,-634.0924217935839,970.7970301706612,-2501.5972075626446,0.0,0.0,820.2760728990463,0.0,1.0,0.09013768711230966,0.0,0.0,0.6573804822109522,65.99961422222222,-174.94828006000145,0.17880284249684417,9.535570486331942,0.0026717123939533098,63.346394709252955,1.2174373838481012,0.3624556363775999,-648.742116902283,14.649695108699142,0.264794982214467,-1654.2576806241398,-484.01654314355943
2025-01-01 06:00:00,1.4775545864493838,0.19167937575441096,0.3836879407247202,1.4775545864493838,0.191679375754411,0.3836879407247201,0.17840503419006898,0.007772,0.9078809116343147,0.38349664062500005,0.004633346130125558,0.3790545945945946,0.0,0.0,0.19167937575441096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.6046704207268173,0.0,0.007497685032894736,0.0,0.005481191685859169,0.0,0.16542615747131506,0.0,0.04763798990161602,0.0,0.21791222656465845,0.16343416992349377,0.0,0.0,7550.245873575529,21.111111111111143,0.47791666666666666,3109.0712539383603,11.10899512096096,0.38349664062500005,0.5166666666666667,10275.82048688889,19888.684813333333,102.43996834421783,13.18064440867445,3.086449990613952e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.037456233027830896,102.43996834421783,102.43996834421783,3.086449990613952e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.80227073694215,-0.05492799443248077,1.6151966662866728,4.082702128070482,0.3,9.236100170605994,5896.1361131069925,-612.7728729755717,1330.0290552793856,-2420.868023224912,0.0,0.0,944.6241214057932,0.0,0.65,0.08984796802188945,0.0,0.0,0.6552675405384103,42.89974924444444,-177.86585864941736,0.17963001180537688,9.53038740370977,0.0026791659460607274,-14.539930456413437,1.2175555965592983,0.3624556363775999,-626.4365098667334,13.663636891161756,0.26685373708381627,-1326.838426341432,-452.2037723175428
2025-01-01 07:00:00,0.6867374443369788,0.16651512174254687,0.39128216216216216,0.6867374443369788,0.1665151217425469,0.39128216216216216,0.045890934105097814,0.007772,0.23720701023188104,0.3958675000000001,0.0,0.39128216216216216,0.0,0.0,0.16651512174254687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.006986479235197368,0.0,0.0012477098008212258,0.0,0.03765674506907922,0.0,0.015186847908485106,0.0,0.18237776817474022,0.13678332613105512,0.0,0.0,7793.802192077966,21.111111111111143,0.49333333333333335,3209.363875033146,11.467349802282282,0.3958675000000001,0.5333333333333333,10607.298567111111,19888.684813333333,0.0,0.0,3.088797203195289e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.088797203195289e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.7788197967181,-0.06214973471267318,1.1106625626600115,4.0901842241125665,-0.55,9.236100170605994,5298.035284834084,-778.9249836133697,995.8413163287408,-2587.474038205338,0.0,0.0,270.33150056474705,1.4449907807442297,0.0,0.09199854188356255,0.0,0.0,0.6709518267399791,0.0,-178.6243696032898,0.17924748113870087,9.509020348554868,0.002669578489309351,-43.107706025183454,1.2176597443883483,0.3624556363775999,-793.3763557336137,14.451372120243914,0.2835682883733472,-1746.2255378501836,-467.2970208542216
2025-01-01 08:00:00,0.5004615942400373,0.1672584166328342,0.20786864864864862,0.5004615942400373,0.1672584166328342,0.20786864864864865,0.044186914779439916,0.007772,0.23819807008559743,0.21030460937500003,0.0,0.20786864864864862,0.0,0.0,0.1672584166328342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.005282459909539473,0.0,0.0012477098008212258,0.0,0.03765674506907922,0.0,0.015186847908485106,0.0,0.18237776817474022,0.13678332613105512,0.0,0.0,4140.457414541419,19.444444444444457,0.26208333333333333,1704.974558611359,6.092029582462462,0.21030460937500003,0.2833333333333333,5635.127363777778,19888.684813333333,0.0,0.0,3.222874808312465e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.222874808312465e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.438021699482483,-0.03783358303682067,0.40604939234042753,2.764863283973733,-1.4,9.236100170605994,1784.221549753559,-850.480593915687,-294.69592048516984,-2519.8155269165377,0.0,0.0,269.6185410928056,106.85173924891902,0.0,0.09144541364473416,0.0,0.0,0.6669178236496575,0.0,-106.03887896412785,0.19493265980893132,8.896314553022597,0.0026691572810488167,43.30560740708777,1.223818856802957,0.3624556363775999,-865.3379140177216,14.857320102034551,0.283712054494784,-1566.5604023667975,-433.1100767297312
2025-01-01 09:00:00,0.5860351982696427,0.1672584166328342,0.2934616216216216,0.5860351982696426,0.1672584166328342,0.2934616216216216,0.04316450318404518,0.007772,0.23819807008559743,0.2969006250000001,0.0,0.2934616216216216,0.0,0.0,0.1672584166328342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.004260048314144736,0.0,0.0012477098008212258,0.0,0.03765674506907922,0.0,0.015186847908485106,0.0,0.18237776817474022,0.13678332613105512,0.0,0.0,5845.351644058474,19.444444444444457,0.37000000000000005,2407.02290627486,8.60051235171171,0.2969006250000001,0.4,7955.473925333334,19888.684813333333,0.0,0.0,3.255999980251229e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.255999980251229e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.106770808797425,-0.06225112421268738,0.36984045111598113,2.787112678300679,-0.85,9.236100170605994,3677.4062024260115,-570.1903447911943,752.6146494772964,-2349.527275428941,0.0,0.0,268.5961294974108,307.4764402598429,0.0,0.08912105965659865,0.0,0.0,0.6499661467817385,0.0,-87.01429570093289,0.20003245084631557,8.763631515220235,0.0026833150417255934,131.26603268413953,1.2258061427192006,0.3624556363775999,-584.0633552841401,13.873010492945676,0.2729772818744036,-1322.6093133964905,-331.7989434010727
