Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 06:05:00,2.942156621243747,0.202510083962297,0.01853338452050223,0.04903594368739578,0.0033751680660382834,0.0003088897420083705,0.19057747265595568,0.007772,2.7438071485877904,0.0,0.01853338452050223,0.0,0.0,0,0.202510083962297,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,2.4186816829072693,0,On,0.007497685032894736,0.0,On,0.0058715755332763575,0.0,On,0.17720821208978457,0,On,0.05511202039745853,0,On,0.23235317084183982,0.1742648781313798,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,409.7598733768713,52.7225776346978,3.119571857723713e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.119571857723713e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.471035914485427,-0.1400751966257161,1.7056819165688242,3.851778043416209,0.6,9.236100170605994,-166.2767007950174,-512.4635682918266,-1578.1441373466987,-2318.972106443553,-0.0,-0.0,2306.888642293004,0.0,1.0,0.08891064957517367,0.0,0,0.6484316112814337,65.99961422222222,-154.19323664446853,0.1832748531042475,9.379801008456067,0.002678851558451137,137.43839728548284,1.2189279456207964,0.3624556363775999,-526.0248942628567,13.561325971030064,0.2653765422126015,-1132.673288177812,-445.4708491688865
2025-01-01 06:06:00,2.942156621243747,0.202510083962297,0.01853338452050223,0.04903594368739578,0.0033751680660382834,0.0003088897420083705,0.19057747265595568,0.007772,2.7438071485877904,0.0,0.01853338452050223,0.0,0.0,0,0.202510083962297,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,2.4186816829072693,0,On,0.007497685032894736,0.0,On,0.0058715755332763575,0.0,On,0.17720821208978457,0,On,0.05511202039745853,0,On,0.23235317084183982,0.1742648781313798,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,409.7598733768713,52.7225776346978,3.126705138356556e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.126705138356556e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.399901202233355,-0.21120990887778746,1.7097766095314926,3.792311458444038,0.6,9.236100170605994,-149.17688227920326,-514.4270097444687,-1549.3534993534095,-2305.776712862516,-0.0,-0.0,2306.888642293004,0.0,1.0,0.088722340944583,0.0,0,0.6470582632141826,65.99961422222222,-150.28881170969123,0.18410696728592943,9.34771805879278,0.0026792238844607213,137.57018827458967,1.2192230492817868,0.3624556363775999,-527.9729323020521,13.545922557583383,0.26412970768019367,-1106.735245343303,-442.6182540101066
2025-01-01 06:07:00,2.942156621243747,0.202510083962297,0.01853338452050223,0.04903594368739578,0.0033751680660382834,0.0003088897420083705,0.19057747265595568,0.007772,2.7438071485877904,0.0,0.01853338452050223,0.0,0.0,0,0.202510083962297,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,2.4186816829072693,0,On,0.007497685032894736,0.0,On,0.0058715755332763575,0.0,On,0.17720821208978457,0,On,0.05511202039745853,0,On,0.23235317084183982,0.1742648781313798,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,409.7598733768713,52.7225776346978,3.1336402741999336e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.1336402741999336e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.3305673876604,-0.2805437234507444,1.713501859822507,3.734441043675218,0.6,9.236100170605994,-132.6495357584854,-516.2154886189944,-1521.5215640336248,-2292.944313397696,-0.0,-0.0,2306.888642293004,0.0,1.0,0.088538610068427,0.0,0,0.6457183010315055,65.99961422222222,-146.59386465379364,0.18492274235866302,9.316582106071582,0.002679596477292172,137.69656666079433,1.2195108124201963,0.3624556363775999,-529.7452090853376,13.52972046634314,0.2629106629932287,-1081.6569352729293,-439.8646287606955
2025-01-01 06:08:00,3.684408183743747,0.202510083962297,0.7521874385745563,0.06140680306239578,0.0033751680660382834,0.012536457309575937,0.19057747265595568,0.007772,2.7438071485877904,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.202510083962297,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,2.4186816829072693,0,On,0.007497685032894736,0.0,On,0.0058715755332763575,0.0,On,0.17720821208978457,0,On,0.05511202039745853,0,On,0.23235317084183982,0.1742648781313798,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.1403772595695045e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.1403772595695045e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.262966201501587,-0.34814490960955524,1.716884902958562,3.678108331442452,0.6,9.236100170605994,14496.709657404623,-517.8419410303751,4522.950141038806,-2280.4601207642154,-0.0,-0.0,2306.888642293004,0.0,1.0,0.08835928968415602,0.0,0,0.6444105048758815,65.99961422222222,-143.0979742703522,0.18572267814855536,9.285620042073225,0.00267996932440474,137.8177316865313,1.2197915083553204,0.3624556363775999,-531.3546818290471,13.512740798672004,0.2617185563713663,-1057.4008369038645,-437.20628774447937
2025-01-01 06:09:00,3.684408183743747,0.202510083962297,0.7521874385745563,0.06140680306239578,0.0033751680660382834,0.012536457309575937,0.19057747265595568,0.007772,2.7438071485877904,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.202510083962297,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,2.4186816829072693,0,On,0.007497685032894736,0.0,On,0.0058715755332763575,0.0,On,0.17720821208978457,0,On,0.05511202039745853,0,On,0.23235317084183982,0.1742648781313798,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.126308848777626e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.126308848777626e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.40381958205947,-0.20729152905167325,1.7199518804680392,3.763239916728888,0.6,9.236100170605994,14460.677498449746,-519.3171447029271,4481.859631808865,-2306.502785018932,-0.0,-0.0,2306.888642293004,0.0,1.0,0.08873271884564769,0.0,0,0.6471339499754564,65.99961422222222,-153.08746897051236,0.18413893759050295,9.350601489938501,0.002680342413726917,137.2393020109426,1.2192059518105918,0.3624556363775999,-532.8137872878176,13.496642584890543,0.2635180183475281,-1094.116787404471,-441.58084647381304
2025-01-01 06:10:00,3.684408183743747,0.202510083962297,0.7521874385745563,0.06140680306239578,0.0033751680660382834,0.012536457309575937,0.19057747265595568,0.007772,2.7438071485877904,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.202510083962297,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,2.4186816829072693,0,On,0.007497685032894736,0.0,On,0.0058715755332763575,0.0,On,0.17720821208978457,0,On,0.05511202039745853,0,On,0.23235317084183982,0.1742648781313798,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.112636727564677e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.112636727564677e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.54036739760224,-0.07074371350890374,1.7227315429084342,3.846016247765389,0.6,9.236100170605994,14426.506725092782,-520.6522203410107,4442.965660872738,-2331.8618981740706,-0.0,-0.0,2306.888642293004,0.0,1.0,0.08909399578586863,0.0,0,0.6497687680718894,65.99961422222222,-161.89912917233733,0.18261882583936664,9.41309119835956,0.0026807141156039316,136.67577899423603,1.218638823192075,0.3624556363775999,-534.1362034541529,13.48398311314228,0.2652559911918707,-1130.1526937305919,-444.43891108381865
2025-01-01 06:11:00,3.684408183743747,0.202510083962297,0.7521874385745563,0.06140680306239578,0.0033751680660382834,0.012536457309575937,0.19057747265595568,0.007772,2.7438071485877904,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.202510083962297,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,2.4186816829072693,0,On,0.007497685032894736,0.0,On,0.0058715755332763575,0.0,On,0.17720821208978457,0,On,0.05511202039745853,0,On,0.23235317084183982,0.1742648781313798,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.0994104349701956e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.0994104349701956e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.672879592876846,0.0,1.7252518545862763,3.9265484762457463,0.6,9.236100170605994,14393.14263872148,-521.8604894596382,4405.036407023212,-2356.5771956183744,-0.0,-0.0,2306.888642293004,0.0,1.0,0.08944390628819769,0.0,0,0.6523206899385461,65.99961422222222,-170.5479180993371,0.18115782061555105,9.473992289781808,0.0026810844634949575,136.12620434167277,1.218088952752314,0.3624556363775999,-535.3352342639905,13.474744804352355,0.266935987419283,-1165.5266757409106,-446.99418292302727
2025-01-01 06:12:00,3.684408183743747,0.202510083962297,0.7521874385745563,0.06140680306239578,0.0033751680660382834,0.012536457309575937,0.19057747265595568,0.007772,2.7438071485877904,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.202510083962297,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,2.4186816829072693,0,On,0.007497685032894736,0.0,On,0.0058715755332763575,0.0,On,0.17720821208978457,0,On,0.05511202039745853,0,On,0.23235317084183982,0.1742648781313798,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.086530898599449e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.086530898599449e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.801571131795082,0.0,1.7275381892687736,4.004915424329469,0.6,9.236100170605994,14360.708792889836,-522.9547438591354,4366.961104820895,-2380.679291145425,-0.0,-0.0,2306.888642293004,0.0,1.0,0.08978308290362044,0.0,0,0.6547943288141861,65.99961422222222,-178.87966840392878,0.17975218499138335,9.532686166737532,0.0026814534887238907,135.58981077566597,1.217555404094189,0.3624556363775999,-536.4229512118649,13.46820735272945,0.26856072430247035,-1200.2454317180675,-450.3507291481859
2025-01-01 06:13:00,3.684408183743747,0.202510083962297,0.7521874385745563,0.06140680306239578,0.0033751680660382834,0.012536457309575937,0.19057747265595568,0.007772,2.7438071485877904,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.202510083962297,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,2.4186816829072693,0,On,0.007497685032894736,0.0,On,0.0058715755332763575,0.0,On,0.17720821208978457,0,On,0.05511202039745853,0,On,0.23235317084183982,0.1742648781313798,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.0739981241367786e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.0739981241367786e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.926630213588393,0.0,1.7296137050305231,4.08116706830035,0.6,9.236100170605994,14329.207911661853,-523.9462043189318,4330.601370800872,-2404.1947195648236,-0.0,-0.0,2306.888642293004,0.0,1.0,0.09011208100066154,0.0,0,0.6571937350404617,65.99961422222222,-186.8651212125136,0.17839861885031713,9.59003783903821,0.002681821220915199,135.06592620560542,1.2170373561086099,0.3624556363775999,-537.4103716831188,13.464167364187055,0.27013222592322184,-1234.3050249073685,-452.65086997890813
2025-01-01 06:14:00,3.684408183743747,0.202510083962297,0.7521874385745563,0.06140680306239578,0.0033751680660382834,0.012536457309575937,0.19057747265595568,0.007772,2.7438071485877904,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.202510083962297,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,2.4186816829072693,0,On,0.007497685032894736,0.0,On,0.0058715755332763575,0.0,On,0.17720821208978457,0,On,0.05511202039745853,0,On,0.23235317084183982,0.1742648781313798,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.0618616392530384e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.0618616392530384e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.048224107404224,0.0,1.731499494727714,4.155394294682141,0.6,9.236100170605994,14298.632955555886,-524.8450850053471,4294.026355660422,-2427.1468906154596,-0.0,-0.0,2306.888642293004,0.0,1.0,0.09043139513349419,0.0,0,0.6595225154356893,65.99961422222222,-194.48790626784483,0.17709417320010667,9.645393592034834,0.002682187688208035,134.55395334041978,1.216534078146429,0.3624556363775999,-538.3075305415589,13.462445536211854,0.27165327339831113,-1267.7217664321481,-455.80914359457876
2025-01-01 06:15:00,1.385237964510122,0.20835136479351646,0.733654054054054,0.023087299408502033,0.0034725227465586075,0.012227567567567568,0.2860630515455693,0.007772,0.34915135046455265,0.7422515625000001,0.0,0.733654054054054,0.0,0,0.20835136479351646,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.007497685032894736,0.0,On,0.008933905876062733,0.0,On,0.26963146063661186,0,On,0.07134953073986398,0,On,0.24014154528346576,0.18010615896259927,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,Off,0.0,0.0,3.0500223739219717e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0500223739219717e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.166504163309213,0.0,1.733214777843299,4.227640156376341,0.6,9.236100170605994,12646.480849120395,-525.6605310892738,4259.103606772174,-2449.5569225872764,-0.0,-0.0,684.4041080625017,0.0,1.0,0.09074147300273218,0.0,0,0.6617839351118857,65.99961422222222,-201.74544650101453,0.175836178553866,9.699604670791178,0.0026825529174239397,-59.277626511928936,1.216044908763036,0.3624556363775999,-539.1235713992282,13.463040309954435,0.2731255846946461,-1300.4923985305493,-457.961260384425
2025-01-01 06:16:00,1.385237964510122,0.20835136479351646,0.733654054054054,0.023087299408502033,0.0034725227465586075,0.012227567567567568,0.2860630515455693,0.007772,0.34915135046455265,0.7422515625000001,0.0,0.733654054054054,0.0,0,0.20835136479351646,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.007497685032894736,0.0,On,0.008933905876062733,0.0,On,0.26963146063661186,0,On,0.07134953073986398,0,On,0.24014154528346576,0.18010615896259927,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,Off,0.0,0.0,3.0408085531045497e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0408085531045497e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.25865020687278,0.0,1.734777078648292,4.297989119851707,0.6,9.236100170605994,12623.547171682412,-526.4010996623027,4224.00252137039,-2467.0723347005646,-0.0,-0.0,684.4041080625017,0.0,1.0,0.09098267630201698,0.0,0,0.663543047712558,65.99961422222222,-207.16371182570802,0.1748342209178161,9.740803278170256,0.0026823919512875506,-59.53788159960289,1.2156644207849838,0.3624556363775999,-539.8668313761152,13.46573171381251,0.27455165168248924,-1332.634103467402,-460.9206408493571
2025-01-01 06:17:00,0.642986402010122,0.20835136479351646,0.0,0.010716440033502033,0.0034725227465586075,0.0,0.2860630515455693,0.007772,0.34915135046455265,0.0,0.0,0.0,0.0,0,0.20835136479351646,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.007497685032894736,0.0,On,0.008933905876062733,0.0,On,0.26963146063661186,0,On,0.07134953073986398,0,On,0.24014154528346576,0.18010615896259927,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.0318424156424346e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0318424156424346e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.348408118643228,0.0,1.7362023456881703,4.366480482953875,0.6,9.236100170605994,-2012.1601124269791,-527.0744239671803,-1827.0824983204498,-2484.1816243044054,-0.0,-0.0,684.4041080625017,0.0,1.0,0.09121732448308337,0.0,0,0.6652543533757169,65.99961422222222,-212.38259618507553,0.1738640718398167,9.7814147669832,0.002682230227836777,-59.78932640340981,1.215294026385258,0.3624556363775999,-540.5448979454545,13.4704739782742,0.27593298193363675,-1364.1451049769082,-462.9373933435416
2025-01-01 06:18:00,0.642986402010122,0.20835136479351646,0.0,0.010716440033502033,0.0034725227465586075,0.0,0.2860630515455693,0.007772,0.34915135046455265,0.0,0.0,0.0,0.0,0,0.20835136479351646,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.007497685032894736,0.0,On,0.008933905876062733,0.0,On,0.26963146063661186,0,On,0.07134953073986398,0,On,0.24014154528346576,0.18010615896259927,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.0437807533682342e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0437807533682342e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.22907500515756,0.0,1.7375041077785176,4.293210098479901,0.6,9.236100170605994,-1981.016177506404,-527.6887804212967,-1789.795779079131,-2461.4451630426415,-0.0,-0.0,684.4041080625017,0.0,1.0,0.09090529418595841,0.0,0,0.6629786945058276,65.99961422222222,-203.97512252626393,0.1751306731195025,9.727192770109767,0.002682067771885665,-59.34502711865003,1.2157867921056549,0.3624556363775999,-541.164207401157,13.475426979860302,0.27445500915644905,-1330.4434181037057,-459.35236097542537
2025-01-01 06:19:00,0.642986402010122,0.20835136479351646,0.0,0.010716440033502033,0.0034725227465586075,0.0,0.2860630515455693,0.007772,0.34915135046455265,0.0,0.0,0.0,0.0,0,0.20835136479351646,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.007497685032894736,0.0,On,0.008933905876062733,0.0,On,0.26963146063661186,0,On,0.07134953073986398,0,On,0.24014154528346576,0.18010615896259927,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.0553227977255425e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0553227977255425e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.113450635020392,0.0,1.7386900591227343,4.222069355599145,0.6,9.236100170605994,-1951.7487662798726,-528.2503670474192,-1753.371457936827,-2439.4949306406756,-0.0,-0.0,684.4041080625017,0.0,1.0,0.09060245507862043,0.0,0,0.6607700676285245,65.99961422222222,-196.65794370169854,0.17636759412681827,9.674883582493578,0.0026819065885128504,-58.91310653496036,1.2162646272015205,0.3624556363775999,-541.7284202376827,13.478053190263486,0.27301233886791654,-1297.9568979517294,-455.4145599850977
2025-01-01 06:20:00,0.642986402010122,0.20835136479351646,0.0,0.010716440033502033,0.0034725227465586075,0.0,0.2860630515455693,0.007772,0.34915135046455265,0.0,0.0,0.0,0.0,0,0.20835136479351646,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.007497685032894736,0.0,On,0.008933905876062733,0.0,On,0.26963146063661186,0,On,0.07134953073986398,0,On,0.24014154528346576,0.18010615896259927,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.066567622056482e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.066567622056482e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.001283508852126,0.0,1.7397657330567073,4.152983161306069,0.6,9.236100170605994,-1923.2972332260028,-528.7619618004426,-1719.1759614425907,-2418.2760336716383,-0.0,-0.0,684.4041080625017,0.0,1.0,0.09030819194442523,0.0,0,0.6586239859256169,65.99961422222222,-189.4253076168663,0.1775767138772924,9.623595906873286,0.0026817466411163194,-58.49275431324227,1.2167285363211695,0.3624556363775999,-542.2401689231776,13.47820712273507,0.2716039988558848,-1266.6322525792193,-452.5437088633715
2025-01-01 06:21:00,0.642986402010122,0.20835136479351646,0.0,0.010716440033502033,0.0034725227465586075,0.0,0.2860630515455693,0.007772,0.34915135046455265,0.0,0.0,0.0,0.0,0,0.20835136479351646,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.007497685032894736,0.0,On,0.008933905876062733,0.0,On,0.26963146063661186,0,On,0.07134953073986398,0,On,0.24014154528346576,0.18010615896259927,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.0774161530189303e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.0774161530189303e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.892377047304365,0.0,1.7407364037502768,4.085847476150235,0.6,9.236100170605994,-1895.7787241710612,-529.2254643686215,-1685.8442297812626,-2397.744773652153,-0.0,-0.0,684.4041080625017,0.0,1.0,0.09002202884151532,0.0,0,0.6565369783197139,65.99961422222222,-182.43805858140968,0.17875940503476903,9.573993360056718,0.0026815878955129676,-58.08333934148271,1.2171793009230287,0.3624556363775999,-542.7019626283088,13.476498259687297,0.2702283886846169,-1236.4045241221866,-449.4397056590759
2025-01-01 06:22:00,0.642986402010122,0.20835136479351646,0.0,0.010716440033502033,0.0034725227465586075,0.0,0.2860630515455693,0.007772,0.34915135046455265,0.0,0.0,0.0,0.0,0,0.20835136479351646,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.007497685032894736,0.0,On,0.008933905876062733,0.0,On,0.26963146063661186,0,On,0.07134953073986398,0,On,0.24014154528346576,0.18010615896259927,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.088017000626072e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.088017000626072e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.786561150488794,0.0,1.7416071595336797,4.020593194724594,0.6,9.236100170605994,-1869.1900336840204,-529.6430443762839,-1653.756857777776,-2377.8630960486576,-0.0,-0.0,684.4041080625017,0.0,1.0,0.08974355552936898,0.0,0,0.6545060528978807,65.99961422222222,-175.73104569786443,0.1799168232409548,9.5259872871074,0.002681430319413358,-57.684315764644836,1.2176175960491271,0.3624556363775999,-543.1162221111035,13.47317773481956,0.2688845840236631,-1207.22595532693,-446.53090245084604
