Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:59:00,0.4608818501212384,0.2824440007129594,0.0002130860121159198,0.007681364168687307,0.004707400011882657,3.5514335352653303e-06,0.026756836357008717,0.0,0.3841250137642297,0.0,0.05,0.0002130860121159198,0.0,0.0,0.0,0.26786066737962605,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.00284234283625731,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,0.0002130860121159198,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.834266520548475,51.666666666666686,46.10666666666668,0.0,51.0155325996054,0.0,0.0,0.0,19.834266520548475,48.302809271460276,51.0155325996054,46.94644760738772,12.43753247303448,20.23889770421733,0.0,2.959281210011631,2.8,9.236100170605994,-1690.677146205991,-4070.494726283806,-2063.2775788308354,-0.0,-0.0,456.0107742238389,0.0,1.0,0.09078643796949404,0.0,0,2.349742279927852,65.99961422222222,-83.41034159899439,0.18400868194867082,9.247405141246464,0.002648581172405854,-27.093979030390976,1.221100223885761,0,0,40.064787499058255
2025-01-01 01:00:00,0.4591938033957298,0.2813378474533674,5.327150302897995e-05,0.007653230056595496,0.0046889641242227895,8.878583838163326e-07,0.026543660644289417,0.0,0.3826501427514404,0.0,0.05,5.327150302897995e-05,0.0,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.95795631616526,51.666666666666686,46.10666666666668,0.0,51.01342205233871,0.0,0.0,0.0,19.95795631616526,48.301139127578296,51.01342205233871,46.94499766519809,12.43753247303448,20.061576461821847,0.0,2.797981191634046,2.8,9.236100170605994,-1657.7214062072826,-890.0856537803166,-2033.7992286802871,-0.0,-0.0,454.3227274983303,0.0,1.0,0.09040864702312705,0.0,0,2.339964262643478,65.99961422222222,-78.24490502532564,0.18602042314872314,9.165341052382956,0.0026483211542544967,-26.66726609610449,1.2218388824557984,0,0,42.08106986080919
2025-01-01 01:01:00,0.4591938033957298,0.2813378474533674,5.327150302897995e-05,0.007653230056595496,0.0046889641242227895,8.878583838163326e-07,0.026543660644289417,0.0,0.3826501427514404,0.0,0.05,5.327150302897995e-05,0.0,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.07754248604136,51.666666666666686,46.10666666666668,0.0,51.01130037338458,0.0,0.0,0.0,20.07754248604136,48.29945856840038,51.01130037338458,46.94353766590828,12.43753247303448,19.890071772200148,0.0,2.8,2.8,9.236100170605994,-1625.1482133220152,-970.8935226861611,-2005.4451423194569,-0.0,-0.0,454.3227274983303,0.0,1.0,0.09004285320168749,0.0,0,2.3304967559630003,65.99961422222222,-74.02579850088871,0.1879894806022002,9.08624809532839,0.0026480653859410207,-26.25355190167216,1.2225541648844225,0,0,42.00889256883687
2025-01-01 01:02:00,0.4591938033957298,0.2813378474533674,5.327150302897995e-05,0.007653230056595496,0.0046889641242227895,8.878583838163326e-07,0.026543660644289417,0.0,0.3826501427514404,0.0,0.05,5.327150302897995e-05,0.0,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.1931829715446,51.666666666666686,46.10666666666668,0.0,51.00916793384887,0.0,0.0,0.0,20.1931829715446,48.29776793947222,51.00916793384887,46.942067942283906,12.43753247303448,19.72415971083365,0.0,2.7978832309103243,2.8,9.236100170605994,-1593.8267115805193,-887.5161147178867,-1978.1631675606247,-0.0,-0.0,454.3227274983303,0.0,1.0,0.08968862051848882,0.0,0,2.3213284756420576,65.99961422222222,-69.98627151822487,0.18991640415086328,9.009289569846018,0.0026478137329215405,-25.852348858106303,1.2232469228517402,0,0,42.02826526860636
2025-01-01 01:03:00,0.4591938033957298,0.2813378474533674,5.327150302897995e-05,0.007653230056595496,0.0046889641242227895,8.878583838163326e-07,0.026543660644289417,0.0,0.3826501427514404,0.0,0.05,5.327150302897995e-05,0.0,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.305058126179222,51.666666666666686,46.10666666666668,0.0,51.00702509055449,0.0,0.0,0.0,20.305058126179222,48.296067573040084,51.00702509055449,46.94058881428288,12.43753247303448,19.563584515845974,0.0,2.8,2.8,9.236100170605994,-1563.7496986083142,-970.8912320480697,-1951.8971883175022,-0.0,-0.0,454.3227274983303,0.0,1.0,0.08934544128892315,0.0,0,2.3124462817446116,65.99961422222222,-66.17523778914244,0.1918022660728313,8.935069829672715,0.00264756606596769,-25.46310724836099,1.2239181478561234,0,0,42.06858804899425
2025-01-01 01:04:00,0.4591938033957298,0.2813378474533674,5.327150302897995e-05,0.007653230056595496,0.0046889641242227895,8.878583838163326e-07,0.026543660644289417,0.0,0.3826501427514404,0.0,0.05,5.327150302897995e-05,0.0,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.41333991132715,51.666666666666686,46.10666666666668,0.0,51.00487218401511,0.0,0.0,0.0,20.41333991132715,48.29435778616354,51.00487218401511,46.93910058723775,12.43753247303448,19.40810232644711,-0.0918976735529462,2.7978802229389292,2.8,9.236100170605994,-1534.84528459259,-887.7837908672299,-1926.5942993007504,-0.0,-0.0,454.3227274983303,0.0,1.0,0.08901282962137723,0.0,0,2.3038375983827577,65.99961422222222,-62.57371279016958,0.1936481519039039,8.862749137685249,0.0026473222617515563,-25.085302267561964,1.2245687885332635,0,0,42.12566418598037
2025-01-01 01:05:00,0.4591938033957298,0.2813378474533674,5.327150302897995e-05,0.007653230056595496,0.0046889641242227895,8.878583838163326e-07,0.026543660644289417,0.0,0.3826501427514404,0.0,0.05,5.327150302897995e-05,0.0,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.51819014905177,51.666666666666686,46.10666666666668,0.0,51.00270953919409,0.0,0.0,0.0,20.51819014905177,48.292638881422164,51.00270953919409,46.93760355253621,12.43753247303448,19.257483664701006,-0.24251633529905092,2.8,2.8,9.236100170605994,-1507.0515642893943,-971.5352774362414,-1902.2050971360263,-0.0,-0.0,454.3227274983303,0.0,1.0,0.08869032706512155,0.0,0,2.29549055989587,65.99961422222222,-59.169194651698106,0.19545511889781322,8.792223894190705,0.002647082202559998,-24.718438956507804,1.2251997396582073,0,0,42.14779051911402
2025-01-01 01:06:00,0.9046563033957299,0.2813378474533674,0.381878271503029,0.015077605056595498,0.0046889641242227895,0.0063646378583838165,0.026543660644289417,0.0,0.3826501427514404,0.44546250000000004,0.05,5.327150302897995e-05,0.381825,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.619761452021375,51.666666666666686,46.10666666666668,0.0,51.0005374664213,0.0,0.0,0.0,20.619761452021375,48.290911147769336,51.0005374664213,46.93609798844336,12.43753247303448,19.111512116128182,-0.38848788387187483,2.79787623203771,2.8,9.236100170605994,4716.283722630718,2312.607803175888,-1878.6833556004156,-0.0,-0.0,454.3227274983303,0.0,1.0,0.08837750011318098,0.0,0,2.2873939462196873,65.99961422222222,-55.949682694142716,0.1972241997087187,8.724102425961037,0.0026468457759630144,-24.362049565499312,1.225811847065137,0,0,42.17867908626367
2025-01-01 01:07:00,0.9046563033957299,0.2813378474533674,0.381878271503029,0.015077605056595498,0.0046889641242227895,0.0063646378583838165,0.026543660644289417,0.0,0.3826501427514404,0.44546250000000004,0.05,5.327150302897995e-05,0.381825,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.49870343864938,51.666666666666686,46.10666666666668,0.0,50.998356262225904,0.0,0.0,0.0,20.49870343864938,48.28917486130766,50.998356262225904,46.93458416084853,12.43753247303448,19.28165725978594,-0.2183427402141156,2.961294832352492,2.8,9.236100170605994,4683.862270504708,-911.3829028463524,-1906.1113393776202,-0.0,-0.0,454.3227274983303,0.0,1.0,0.08874210668687833,0.0,0,2.2968307244535047,65.99961422222222,-60.94315104294839,0.195126549596999,8.80317400212356,0.0026466128745116614,-24.634030504976558,1.2250988067462016,0,0,40.28999652521186
2025-01-01 01:08:00,0.9046563033957299,0.2813378474533674,0.381878271503029,0.015077605056595498,0.0046889641242227895,0.0063646378583838165,0.026543660644289417,0.0,0.3826501427514404,0.44546250000000004,0.05,5.327150302897995e-05,0.381825,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.38161275317447,51.666666666666686,46.10666666666668,0.0,50.996186055312876,0.0,0.0,0.0,20.38161275317447,48.28744876853275,50.996186055312876,46.93308012514269,12.43753247303448,19.44617917012591,-0.053820829874148046,2.9592646760200454,2.8,9.236100170605994,4653.138566693221,-874.4824294196678,-1932.7790154764473,-0.0,-0.0,454.3227274983303,0.0,1.0,0.08909431333659767,0.0,0,2.3059465668042685,65.99961422222222,-64.99917875560826,0.1931212493464926,8.878939182255767,0.002646377235851418,-24.893230261204415,1.2244101284663662,0,0,40.42556954030785
2025-01-01 01:09:00,0.9046563033957299,0.2813378474533674,0.381878271503029,0.015077605056595498,0.0046889641242227895,0.0063646378583838165,0.026543660644289417,0.0,0.3826501427514404,0.44546250000000004,0.05,5.327150302897995e-05,0.381825,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.268287962862185,51.666666666666686,46.10666666666668,0.0,50.99402648688927,0.0,0.0,0.0,20.268287962862185,48.285732535375885,50.99402648688927,46.931585559619194,12.43753247303448,19.605363539147188,0.0,2.9592578446862445,2.8,9.236100170605994,4623.313636418334,-876.4509835422705,-1958.7180441924693,-0.0,-0.0,454.3227274983303,0.0,1.0,0.0894347630171664,0.0,0,2.3147581142832987,65.99961422222222,-68.88508031447432,0.19120225697241355,8.953007978090582,0.0026461389838653188,-25.14029676501871,1.2237445371567883,0,0,40.539592867373145
2025-01-01 01:10:00,0.9046563033957299,0.2813378474533674,0.381878271503029,0.015077605056595498,0.0046889641242227895,0.0063646378583838165,0.026543660644289417,0.0,0.3826501427514404,0.44546250000000004,0.05,5.327150302897995e-05,0.381825,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.15856522752879,51.666666666666686,46.10666666666668,0.0,50.99187721637722,0.0,0.0,0.0,20.15856522752879,48.28402584472995,50.99187721637722,46.93010015890633,12.43753247303448,19.75944269580945,0.0,2.9592520992109543,2.8,9.236100170605994,4594.413196216096,-877.9949014101444,-1983.9528136141155,-0.0,-0.0,454.3227274983303,0.0,1.0,0.08976398199226879,0.0,0,2.323278987691864,65.99961422222222,-72.55075109506483,0.1893644440733939,9.023368175997284,0.002645898236346097,-25.37576768053531,1.2231009885677087,0,0,40.557163660289355
2025-01-01 01:11:00,0.9046563033957299,0.2813378474533674,0.381878271503029,0.015077605056595498,0.0046889641242227895,0.0063646378583838165,0.026543660644289417,0.0,0.3826501427514404,0.44546250000000004,0.05,5.327150302897995e-05,0.381825,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,20.052287497673387,51.666666666666686,46.10666666666668,0.0,50.98973791801493,0.0,0.0,0.0,20.052287497673387,48.28232839328402,50.98973791801493,46.92862363091857,12.43753247303448,19.908639340209287,0.0,2.9592512138433795,2.8,9.236100170605994,4566.395046135264,-879.3996017243812,-2008.5073567473646,-0.0,-0.0,454.3227274983303,0.0,1.0,0.09008247371757269,0.0,0,2.3315222175122168,65.99961422222222,-76.01435804264804,0.1876030321210194,9.092328551106698,0.0026456551060610642,-25.600157628853914,1.222478485233177,0,0,40.59153731626908
2025-01-01 01:12:00,0.9046563033957299,0.2813378474533674,0.381878271503029,0.015077605056595498,0.0046889641242227895,0.0063646378583838165,0.026543660644289417,0.0,0.3826501427514404,0.44546250000000004,0.05,5.327150302897995e-05,0.381825,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.949306423435413,51.666666666666686,46.10666666666668,0.0,50.987608280242576,0.0,0.0,0.0,19.949306423435413,48.28063989095149,50.987608280242576,46.92715569630595,12.43753247303448,20.053163833008632,0.0,2.9592494818031367,2.8,9.236100170605994,4539.224345582452,-880.608787337927,-2032.404796850512,-0.0,-0.0,454.3227274983303,0.0,1.0,0.09039071318738998,0.0,0,2.3395000975873836,65.99961422222222,-79.28761849231307,0.18591360024138373,9.158569534564514,0.002645409700951086,-25.813953017626268,1.2218760872043022,0,0,40.63404302755913
2025-01-01 01:13:00,0.9046563033957299,0.2813378474533674,0.381878271503029,0.015077605056595498,0.0046889641242227895,0.0063646378583838165,0.026543660644289417,0.0,0.3826501427514404,0.44546250000000004,0.05,5.327150302897995e-05,0.381825,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,On,7745.742541783683,20.000000000000057,0.8,1651.8701182163163,11.1901877,0.44546250000000004,1,8952.15016,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.849481558811267,51.666666666666686,46.10666666666668,0.0,50.98548800491564,0.0,0.0,0.0,19.849481558811267,48.278960060137564,50.98548800491564,46.92569608774853,12.43753247303448,20.193215323568417,0.0,2.9592473400000494,2.8,9.236100170605994,4512.867508797386,-881.6672435767855,-2055.6674270577587,-0.0,-0.0,454.3227274983303,0.0,1.0,0.09068914949242424,0.0,0,2.3472242513210073,65.99961422222222,-82.38182507013163,0.184292049546008,9.222207556270106,0.0026451621243840573,-26.01761448365047,1.2212929067740161,0,0,40.67614783862184
2025-01-01 01:14:00,0.4591938033957298,0.2813378474533674,5.327150302897995e-05,0.007653230056595496,0.0046889641242227895,8.878583838163326e-07,0.026543660644289417,0.0,0.3826501427514404,0.0,0.05,5.327150302897995e-05,0.0,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.752679839017148,51.666666666666686,46.10666666666668,0.0,50.98337680659018,0.0,0.0,0.0,19.752679839017148,48.27728863507369,50.98337680659018,46.924244549315446,12.43753247303448,20.328982492476868,0.0,2.959245218397762,2.8,9.236100170605994,-1709.301349935225,-4083.6304200771533,-2078.3167380603522,-0.0,-0.0,454.3227274983303,0.0,1.0,0.0909782075449222,0.0,0,2.35470567632786,65.99961422222222,-85.30733937320315,0.1827345746563595,9.284096440465973,0.0026449124753866304,-26.211578560934193,1.2207281048725804,0,0,40.714926464901765
2025-01-01 01:15:00,0.4591938033957298,0.2813378474533674,5.327150302897995e-05,0.007653230056595496,0.0046889641242227895,8.878583838163326e-07,0.026543660644289417,0.0,0.3826501427514404,0.0,0.05,5.327150302897995e-05,0.0,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.878269513721428,51.666666666666686,46.10666666666668,0.0,50.98127441185538,0.0,0.0,0.0,19.878269513721428,48.27562536119604,50.98127441185538,46.922800835866376,12.43753247303448,20.148970410379405,0.0,2.7979484320447607,2.8,9.236100170605994,-1673.997168880287,-901.7941457644137,-2048.307185860765,-0.0,-0.0,454.3227274983303,0.0,1.0,0.09059489591399017,0.0,0,2.344784772217802,65.99961422222222,-80.01271051785203,0.1847622938443853,9.20141966965102,0.0026446608488616555,-25.78645549365806,1.2214775116239163,0,0,42.646715511771205
2025-01-01 01:16:00,0.4591938033957298,0.2813378474533674,5.327150302897995e-05,0.007653230056595496,0.0046889641242227895,8.878583838163326e-07,0.026543660644289417,0.0,0.3826501427514404,0.0,0.05,5.327150302897995e-05,0.0,0.0,0.0,0.26675451412003404,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05751996949878289,0.04313997712408715,On,0,0,Off,0.002629167123538011,0.0,On,0.011957246760375703,0,On,0.011957246760375703,0.0,On,0.026977457258061527,0,On,0.298152715994596,0.2236145369959469,On,5.327150302897995e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8952.15016,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,5571.281822222222,Off,0.0,0.0,19.999600768363088,51.666666666666686,46.10666666666668,0.0,50.97916071350892,0.0,0.0,0.0,19.999600768363088,48.2739515120432,50.97916071350892,46.92134691131034,12.43753247303448,19.974994522878127,0.0,2.8,2.8,9.236100170605994,-1640.8171671777736,-983.002019066407,-2019.465678238351,-0.0,-0.0,454.3227274983303,0.0,1.0,0.09022402911202491,0.0,0,2.3351859662255214,65.99961422222222,-75.67421643775282,0.1867458481479868,9.121086277277264,0.0026444134553183004,-25.374589353307094,1.2222026669106456,0,0,42.539583887021024
