Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.6910374751212384,0.2824440007129594,0.1974893360121159,0.6910374751212384,0.2824440007129594,0.19748933601211593,0.026756836357008717,0.0,0.3841250137642297,0.23015562500000003,0.05,0.0002130860121159198,0.19727625000000001,0.0,0.0,0.26786066737962605,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.00284234283625731,0.0,0.011957246760375703,0.0,0.011957246760375703,0.0,0.026977457258061523,0.0,0.298152715994596,0.2236145369959469,0.0002130860121159198,0.0,0.0,4001.9669799215694,20.000000000000057,0.41333333333333333,853.4662277450968,5.781596978333332,0.23015562500000003,0.5166666666666667,4625.277582666666,8952.15016,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5571.281822222222,0.0,0.0,20.23166776081452,51.66666666666668,46.10666666666668,0.0,51.0789106904689,0.0,0.0,0.0,20.23166776081452,48.353089778089135,51.0789106904689,46.990179321899255,12.43753247303448,19.72536620709122,-0.056624871502661676,1.3563452724332759,2.8,9.236100170605994,1609.655927591443,540.170151847206,-1978.6654874837561,0.0,0.0,456.0107742238389,0.0,1.0,0.08969044809185059,0.0,0.0,2.321375777050659,65.99961422222222,-69.26294308589505,0.19055045379403315,9.019078014196092,0.002656358487130103,-28.291122754685087,1.223177899918165,0.0,0.0,47.19937838232245
2025-01-01 01:00:00,0.6745006783957298,0.2813378474533674,0.18460202150302898,0.6745006783957298,0.2813378474533674,0.18460202150302898,0.026543660644289417,0.0,0.3826501427514403,0.215306875,0.05,5.327150302897995e-05,0.18454875,0.0,0.0,0.26675451412003404,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05751996949878289,0.04313997712408715,0.0,0.0,0.002629167123538011,0.0,0.011957246760375703,0.0,0.011957246760375703,0.0,0.026977457258061523,0.0,0.298152715994596,0.2236145369959469,5.327150302897995e-05,0.0,0.0,3743.7755618621136,20.000000000000057,0.3866666666666667,798.4038904712196,5.408590721666666,0.215306875,0.48333333333333334,4326.872577333333,8952.15016,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5571.281822222222,0.0,0.0,20.149217299033026,51.66666666666668,46.10666666666668,0.0,50.950265612020594,0.0,0.0,0.0,20.149217299033026,48.251007198459575,50.950265612020594,46.90137799167907,12.43753247303448,19.739380986028436,-0.052088951791545136,2.5863867515962866,2.5,9.236100170605994,1522.2181799183488,-1200.7869983282444,-1857.5452341271373,0.0,0.0,454.3227274983303,0.0,1.0,0.08270686748953322,0.0,0.0,2.1406261521775796,65.99961422222222,-69.57976294253496,0.18942178867443574,9.010318087760226,0.0026427269342364033,-14.303367827176693,1.2231887480748176,0.0,0.0,44.06585761140753
2025-01-01 02:00:00,0.6656014323829406,0.2802316941937754,0.17823827150302898,0.6656014323829404,0.2802316941937754,0.17823827150302898,0.026543660644289417,0.0,0.38117527173865107,0.20788250000000003,0.05,5.327150302897995e-05,0.178185,0.0,0.0,0.2656483608604421,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05604509848599359,0.042033823864495175,0.0,0.0,0.002629167123538011,0.0,0.011957246760375703,0.0,0.011957246760375703,0.0,0.026977457258061523,0.0,0.298152715994596,0.2236145369959469,5.327150302897995e-05,0.0,0.0,3614.679852832385,20.000000000000057,0.37333333333333335,770.8727218342809,5.222087593333333,0.20788250000000003,0.4666666666666667,4177.670074666667,8952.15016,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5571.281822222222,0.0,0.0,20.113431335704384,51.66666666666668,46.10666666666668,0.0,50.82220964599658,0.0,0.0,0.0,20.113431335704384,48.14930038107018,50.82220964599658,46.81284574860698,12.43753247303448,19.687517557248214,-0.06627550014028637,1.7417770757668052,1.6500000000000001,9.236100170605994,1479.2594852653096,-1610.5364089067423,-1800.9276051298032,0.0,0.0,452.847856485541,0.0,1.0,0.07626203570804568,0.0,0.0,1.9738204699337998,65.99961422222222,-64.40464835633637,0.18989205920397795,8.984211734379171,0.0026407869614150526,8.127514958832526,1.2234067843568186,0.0,0.0,50.08008791536146
2025-01-01 03:00:00,0.6639844442283384,0.27912554093418346,0.17829154300605798,0.6639844442283384,0.27912554093418346,0.17829154300605796,0.026401543502476553,0.0,0.37970040072586175,0.20788250000000003,0.05,0.0001065430060579599,0.178185,0.0,0.0,0.2645422076008501,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05457022747320427,0.040927670604903196,0.0,0.0,0.002487049981725146,0.0,0.011957246760375703,0.0,0.011957246760375703,0.0,0.026977457258061523,0.0,0.298152715994596,0.2236145369959469,0.0001065430060579599,0.0,0.0,3614.679852832385,20.000000000000057,0.37333333333333335,770.8727218342809,5.222087593333333,0.20788250000000003,0.4666666666666667,4177.670074666667,8952.15016,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5571.281822222222,0.0,0.0,20.04042285025893,51.66666666666668,46.10666666666668,0.0,50.69466218184955,0.0,0.0,0.0,20.04042285025893,48.04789559887879,50.69466218184955,46.72451230739341,12.43753247303448,19.688818358041374,-0.06113456633430759,1.6359836893244442,1.6500000000000001,9.236100170605994,1395.7355467898155,-872.4192927659208,-1883.9764416803825,0.0,0.0,451.2308683309389,0.0,1.0,0.07987994894501059,0.0,0.0,2.067459606881365,65.99961422222222,-63.262762126648845,0.19010396657297815,8.988453164742639,0.0026439777585931844,-24.25916191082335,1.2233989366217075,0.0,0.0,48.604087017308515
2025-01-01 04:00:00,0.6922070732155491,0.27801938767459144,0.20401290052120288,0.6922070732155491,0.27801938767459144,0.20401290052120286,0.026401543502476553,0.0,0.37822552971307244,0.23758,0.05,0.0003729005212028597,0.20364000000000002,0.0,0.0,0.2634360543412581,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053095356460414966,0.03982151734531121,0.0,0.0,0.002487049981725146,0.0,0.011957246760375703,0.0,0.011957246760375703,0.0,0.026977457258061523,0.0,0.298152715994596,0.2236145369959469,0.0003729005212028597,0.0,0.0,4131.062688951298,20.000000000000057,0.4266666666666667,880.9973963820354,5.968100106666666,0.23758,0.5333333333333333,4774.480085333333,8952.15016,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5571.281822222222,0.0,0.0,19.96067250545571,51.66666666666668,46.10666666666668,0.0,50.56770299900778,0.0,0.0,0.0,19.96067250545571,47.94686852730494,50.56770299900778,46.63645129145353,12.43753247303448,19.700077818959322,-0.06472600481660198,0.6861868793380073,0.55,9.236100170605994,1638.543212872871,-2583.1209828313617,-2055.4291426570726,0.0,0.0,449.7559973181495,0.0,1.0,0.08178270883192061,0.0,0.0,2.1167069994966097,65.99961422222222,-60.633792949243755,0.18848524835631747,8.96744828454687,0.0026243921112234837,17.464512941272126,1.222792472629732,0.0,0.0,58.277404610062405
2025-01-01 05:00:00,0.6999156824991748,0.27801938767459144,0.21064300803634775,0.6999156824991748,0.27801938767459144,0.21064300803634775,0.02668577778610228,0.0,0.37822552971307244,0.24500437500000002,0.05,0.0006392580363477595,0.21000375,0.0,0.0,0.2634360543412581,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053095356460414966,0.03982151734531121,0.0,0.0,0.002771284265350877,0.0,0.011957246760375703,0.0,0.011957246760375703,0.0,0.026977457258061523,0.0,0.298152715994596,0.2236145369959469,0.0006392580363477595,0.0,0.0,4260.158397981026,20.000000000000057,0.44000000000000006,908.528565018974,6.154603235,0.24500437500000002,0.55,4923.682588,8952.15016,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5571.281822222222,0.0,0.0,19.90347527505573,51.66666666666668,46.10666666666668,0.0,50.441298541260046,0.0,0.0,0.0,19.90347527505573,47.846189284002726,50.441298541260046,46.54863465537406,12.43753247303448,19.679668159912147,-0.06519104057172924,-0.2868258988920807,-0.25000000000000006,9.236100170605994,1673.4982381844102,-1166.3884747739892,-2126.19067030766,0.0,0.0,450.0402316017753,0.0,1.0,0.08105152547122131,0.0,0.0,2.0977824498012883,65.99961422222222,-58.47804149452506,0.19097953076029714,8.99160425533761,0.002657275094639546,24.636915347676815,1.2222395567730453,0.0,0.0,60.67959972384815
2025-01-01 06:00:00,3.034101686134609,0.3309627501848488,0.19245737358784043,3.034101686134609,0.3309627501848488,0.19245737358784043,0.1326795863907691,2.108358457851852,0.5203323918919874,0.22273125000000002,0.05,0.0015448735878404187,0.1909125,0.0,0.0,0.31637941685151544,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05604509848599359,0.042033823864495175,0.0,0.0,0.0031265771198830407,0.0,0.06477650463544302,0.0,0.06477650463544302,0.0,0.0984931694233001,0.0,0.3657941239826938,0.27434559298702027,0.0015448735878404187,0.0,0.0,3872.8712708918415,20.000000000000057,0.4,825.9350591081582,5.59509385,0.22273125000000002,0.5,4476.07508,8952.15016,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5571.281822222222,2108.358457851852,0.38333333333333336,20.90211698625898,51.66666666666668,46.10666666666668,0.0,50.67232702351057,0.5861364123520385,1543.4887702295607,2108.358457851852,20.90211698625898,49.285964419449584,50.67232702351057,48.5927831174191,12.43753247303448,19.679396903053853,-0.06992163731763543,0.3885458817375247,0.3,9.236100170605994,1661.2145289006562,-1738.3625804491471,-2068.8008853912,0.0,0.0,693.4060038261903,0.0,1.0,0.08123453727287748,0.0,0.0,2.102519176758477,65.99961422222222,-61.687606247807025,0.19020402257967942,8.979041459984279,0.0026463853868289263,-23.741263318236594,1.2222487883910742,0.0,0.0,57.362856266077166
2025-01-01 07:00:00,0.724664281836464,0.284731871865498,0.21881798913933312,0.724664281836464,0.284731871865498,0.2188179891393331,0.03175146712336397,0.0,0.3904840647131,0.25242875000000004,0.05,0.0024504891393330778,0.21636750000000002,0.0,0.0,0.27014853853216464,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.0029134014071637428,0.0,0.014419032858100112,0.0,0.014419032858100112,0.0,0.030286013336880392,0.0,0.30120321086464746,0.22590240814848553,0.0024504891393330778,0.0,0.0,4389.254107010754,20.000000000000057,0.45333333333333337,936.0597336559126,6.341106363333333,0.25242875000000004,0.5666666666666667,5072.885090666666,8952.15016,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5571.281822222222,0.0,0.0,20.833963059109053,51.66666666666668,46.10666666666668,0.0,51.29461664243091,0.10753266386574119,292.32741860408345,0.0,20.833963059109053,49.21133639705926,51.29461664243091,48.169696274373436,12.43753247303448,19.69276734038749,-0.06700593953100095,-0.4426987030547914,-0.55,9.236100170605994,1630.0342458056075,-2126.8652603136393,-2224.5550912281474,0.0,0.0,403.34579424882753,3.7480723228263666,0.03325,0.08331525128096912,0.0,0.0,2.1563723930163277,2.194487172888889,-60.159742823675515,0.18886582006089453,8.96639974638796,0.002629866615608074,-23.65918261322665,1.2222051985634623,0.0,0.0,63.323078384879665
2025-01-01 08:00:00,0.7289946939958699,0.28355015397255134,0.23143894613327512,0.7289946939958698,0.28355015397255134,0.23143894613327512,0.02611730921885082,0.0,0.385599884777019,0.2672775,0.05,0.002343946133275118,0.22909500000000002,0.0,0.0,0.268966820639218,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.002202815698099415,0.0,0.011957246760375703,0.0,0.011957246760375703,0.0,0.026977457258061523,0.0,0.298152715994596,0.2236145369959469,0.002343946133275118,0.0,0.0,4647.44552507021,20.000000000000057,0.48000000000000004,991.1220709297899,6.714112619999999,0.2672775,0.6,5371.290096,8952.15016,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5571.281822222222,0.0,0.0,20.611013930464086,51.66666666666668,46.10666666666668,0.0,51.13729110209907,0.0,0.0,0.0,20.611013930464086,48.90994072859238,51.13729110209907,47.79626554183904,12.43753247303448,19.72518422791956,-0.05401072781750358,-1.2959621618980748,-1.4,9.236100170605994,1685.545525569386,-2171.006270832718,-2410.942219707778,0.0,0.0,390.8465038762481,240.4172514083026,0.0,0.08631668312796627,0.0,0.0,2.234055706393827,0.0,-12.315178655251861,0.1890571437296959,8.992836915279469,0.0026366515252085067,52.84867105342284,1.2226388298522908,0.0,0.0,68.36053921824004
2025-01-01 09:00:00,0.6840220925704313,0.28355015397255134,0.1930966316241882,0.6840220925704312,0.28355015397255134,0.1930966316241882,0.025690957793412225,0.0,0.385599884777019,0.22273125000000002,0.05,0.0021841316241881783,0.1909125,0.0,0.0,0.268966820639218,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.0017764642726608186,0.0,0.011957246760375703,0.0,0.011957246760375703,0.0,0.026977457258061523,0.0,0.298152715994596,0.2236145369959469,0.0021841316241881783,0.0,0.0,3872.8712708918415,20.000000000000057,0.4,825.9350591081582,5.59509385,0.22273125000000002,0.5,4476.07508,8952.15016,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5571.281822222222,0.0,0.0,20.54865590344572,51.66666666666668,46.10666666666668,0.0,51.0100700848518,0.0,0.0,0.0,20.54865590344572,48.80593745894741,51.0100700848518,47.70387114599523,12.43753247303448,19.708871115150316,-0.057744120476556186,-0.9604457229678229,-0.85,9.236100170605994,1251.0978079811916,-1336.5360543604224,-2307.1737763768274,0.0,0.0,390.4201524508095,617.834008527772,0.0,0.08495749793088868,0.0,0.0,2.1988771599583075,0.0,69.55441519373636,0.1930588648624555,9.048714242217393,0.0026886564888433826,126.41964053449217,1.2232821557987756,0.0,0.0,63.61578610817995
