Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,4.800759468507945,0.1454548954837685,0.0,0.08001265780846574,0.0024242482580628085,0.0,0.028536168397182874,0.0,0.2923677360081973,4.479855564102564,0.0,0.0,0.1454548954837685,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.02543286064864486,0,On,0.05666840786050333,0,On,0.154297466496369,0.11572309987227672,On,0.04175946750266929,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,19.65084351323526,51.666666666666686,46.10666666666668,0.0,51.32478196491344,0.7263740556348589,1969.2650102273792,0.0,19.65084351323526,48.99646865593977,51.32478196491344,47.83231200145294,12.43753247303448,21.02650827921941,0.0,2.8,3120.7909765451354,-1782.5490154440197,-0.0,-0.0,466.3424569146317,0.0,3.0,0.07504475628628543,0.0,0,1.3964651649303021,197.99884266666666,-42.858029028040676,0.20190347840173695,10.055514700627757,0.003052705003603463,-9.402595189756338,1.2175340107843367
2025-01-01 00:11:00,4.800759468507945,0.1454548954837685,0.0,0.08001265780846574,0.0024242482580628085,0.0,0.028536168397182874,0.0,0.2923677360081973,4.479855564102564,0.0,0.0,0.1454548954837685,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.02543286064864486,0,On,0.05666840786050333,0,On,0.154297466496369,0.11572309987227672,On,0.04175946750266929,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,19.4327005189557,51.666666666666686,46.10666666666668,0.0,51.28002125479346,0.7272111034029775,1969.2650102273788,0.0,19.4327005189557,48.7173409788073,51.28002125479346,47.436000840814216,12.43753247303448,21.06406382426209,0.0,2.8,3114.7533814019253,-1787.8992800307412,-0.0,-0.0,466.3424569146317,0.0,3.0,0.07511522655077878,0.0,0,1.3977765059806078,197.99884266666666,-43.545359584529265,0.20143381669995772,10.07174871079891,0.0030526399368220702,-9.543248096494464,1.2173786439783654
2025-01-01 00:12:00,4.800759468507945,0.1454548954837685,0.0,0.08001265780846574,0.0024242482580628085,0.0,0.028536168397182874,0.0,0.2923677360081973,4.479855564102564,0.0,0.0,0.1454548954837685,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.02543286064864486,0,On,0.05666840786050333,0,On,0.154297466496369,0.11572309987227672,On,0.04175946750266929,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,19.215360278789603,51.666666666666686,46.10666666666668,0.0,51.23525612361924,0.7280501655275591,1969.265010227379,0.0,19.215360278789603,48.438243916216486,51.23525612361924,47.03973781251511,12.43753247303448,21.10050904579168,0.0,2.8,3108.9181783292925,-1793.097444153812,-0.0,-0.0,466.3424569146317,0.0,3.0,0.0751835917401754,0.0,0,1.3990486748863478,197.99884266666666,-44.18239853409183,0.2009790228070317,10.088096101972694,0.0030525738882819487,-9.678972377639239,1.2172279106170611
2025-01-01 00:13:00,4.800759468507945,0.1454548954837685,0.0,0.08001265780846574,0.0024242482580628085,0.0,0.028536168397182874,0.0,0.2923677360081973,4.479855564102564,0.0,0.0,0.1454548954837685,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.02543286064864486,0,On,0.05666840786050333,0,On,0.154297466496369,0.11572309987227672,On,0.04175946750266929,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,18.99878553804342,51.666666666666686,46.10666666666668,0.0,51.190486457583766,0.7288912514169272,1969.265010227379,0.0,18.99878553804342,48.15917735550752,51.190486457583766,46.64352280446941,12.43753247303448,21.13589673244902,0.0,2.8,3103.27512459577,-1798.1504996171577,-0.0,-0.0,466.3424569146317,0.0,3.0,0.07524995278042669,0.0,0,1.4002835497211188,197.99884266666666,-44.77239680426786,0.2005383415060081,10.103872160504137,0.0030525068921027276,-9.810000510127365,1.2170815889291686
2025-01-01 00:14:00,4.800759468507945,0.1454548954837685,0.0,0.08001265780846574,0.0024242482580628085,0.0,0.028536168397182874,0.0,0.2923677360081973,4.479855564102564,0.0,0.0,0.1454548954837685,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.02543286064864486,0,On,0.05666840786050333,0,On,0.154297466496369,0.11572309987227672,On,0.04175946750266929,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Off,0.0,0.0,18.782941152108606,51.666666666666686,46.10666666666668,0.0,51.145712148417466,0.7297343704298398,1969.265010227379,0.0,18.782941152108606,47.88014118924899,51.145712148417466,46.24735570966476,12.43753247303448,21.170276681822482,0.0,2.8,3097.814557396817,-1803.0650602435446,-0.0,-0.0,466.3424569146317,0.0,3.0,0.07531440481542173,0.0,0,1.4014829009634107,197.99884266666666,-45.31840337683418,0.20011106411729404,10.119103725105859,0.0030524389808058027,-9.936551757853321,1.2169394698218448
2025-01-01 00:15:00,8.300614677396833,0.1454548954837685,0.0,0.1383435779566139,0.0024242482580628085,0.0,0.028536168397182874,3.499855208888889,0.2923677360081973,4.479855564102564,0.0,0.0,0.1454548954837685,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.02543286064864486,0,On,0.05666840786050333,0,On,0.154297466496369,0.11572309987227672,On,0.04175946750266929,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Lower On,3499.855208888889,1.0,18.754814890459784,51.666666666666686,46.10666666666668,0.0,51.10093309307448,0.5829092009685599,1571.2220826282282,3499.855208888889,18.754814890459784,47.6011353149417,51.10093309307448,45.851236425875314,12.43753247303448,21.203695901317964,0.0,2.8,3092.527430905499,-1807.8473858552256,-0.0,-0.0,466.3424569146317,0.0,3.0,0.07537703760013068,0.0,0,1.402648398812387,197.99884266666666,-45.823204256471236,0.1996965250725843,10.133816128986128,0.003052370185404366,-10.058833063814232,1.2168013560205406
2025-01-01 00:16:00,8.300614677396833,0.1454548954837685,0.0,0.1383435779566139,0.0024242482580628085,0.0,0.028536168397182874,3.499855208888889,0.2923677360081973,4.479855564102564,0.0,0.0,0.1454548954837685,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.02543286064864486,0,On,0.05666840786050333,0,On,0.154297466496369,0.11572309987227672,On,0.04175946750266929,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Lower On,3499.855208888889,1.0,18.91435190321704,51.666666666666686,46.10666666666668,0.0,51.06454303607827,0.5834583529411734,1571.2220826282282,3499.855208888889,18.91435190321704,47.86917073517119,51.06454303607827,46.271484584717655,12.43753247303448,21.236198795887095,0.0,2.8,3087.4052464072547,-1812.503404867236,-0.0,-0.0,466.3424569146317,0.0,3.0,0.07543793586740515,0.0,0,1.4037816200134658,197.99884266666666,-46.28936974270509,0.19929409875224674,10.14803330115528,0.003052300535487419,-10.177039882625762,1.2166670612662733
2025-01-01 00:17:00,8.300614677396833,0.1454548954837685,0.0,0.1383435779566139,0.0024242482580628085,0.0,0.028536168397182874,3.499855208888889,0.2923677360081973,4.479855564102564,0.0,0.0,0.1454548954837685,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.02543286064864486,0,On,0.05666840786050333,0,On,0.154297466496369,0.11572309987227672,On,0.04175946750266929,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Lower On,3499.855208888889,1.0,19.0744898602768,51.666666666666686,46.10666666666668,0.0,51.02817712451764,0.5840081751857612,1571.222082628228,3499.855208888889,19.0744898602768,48.13718376571752,51.02817712451764,46.69168708631747,12.43753247303448,21.26782733998744,0.0,2.8,3082.4399982298078,-1817.0387350632072,-0.0,-0.0,466.3424569146317,0.0,3.0,0.07549717966370019,0.0,0,1.404884054105578,197.99884266666666,-46.719287724180845,0.19890319660679556,10.162498446383921,0.003052230059298165,-10.29135694298074,1.2165364095808178
2025-01-01 00:18:00,8.300614677396833,0.1454548954837685,0.0,0.1383435779566139,0.0024242482580628085,0.0,0.028536168397182874,3.499855208888889,0.2923677360081973,4.479855564102564,0.0,0.0,0.1454548954837685,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.02543286064864486,0,On,0.05666840786050333,0,On,0.154297466496369,0.11572309987227672,On,0.04175946750266929,0,On,0,0,Off,On,4479.855564102564,21.111111111111143,1.0,0.0,4.3740863333333335,0.10576923076923075,1,4374.086333333334,4374.086333333334,Lower On,3499.855208888889,1.0,19.235200742677762,51.666666666666686,46.10666666666668,0.0,50.99183526175751,0.5845586700311668,1571.222082628228,3499.855208888889,19.235200742677762,48.40517432224321,50.99183526175751,47.11184385248606,12.43753247303448,21.298621235582765,0.0,2.8,3077.6241349936286,-1821.458702762444,-0.0,-0.0,466.3424569146317,0.0,3.0,0.075554844657279,0.0,0,1.405957109156374,197.99884266666666,-47.11518326112308,0.19852326452971292,10.175792730093121,0.0030521587838072428,-10.401958948032386,1.2164092345920303
2025-01-01 00:19:00,3.8207591132942693,0.1454548954837685,0.0,0.06367931855490448,0.0024242482580628085,0.0,0.028536168397182874,3.499855208888889,0.2923677360081973,0.0,0.0,0.0,0.1454548954837685,0.0,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.003103307748538012,0.0,On,0.02543286064864486,0,On,0.05666840786050333,0,On,0.154297466496369,0.11572309987227672,On,0.04175946750266929,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,4374.086333333334,Lower On,3499.855208888889,1.0,19.396458032017108,51.666666666666686,46.10666666666668,0.0,50.95551735532921,0.5851098397547367,1571.222082628228,3499.855208888889,19.396458032017108,48.67314232434296,50.95551735532921,47.53195480884985,12.43753247303448,21.328618057831136,0.0,2.8,-1406.9050354058518,-1825.7683605706616,-0.0,-0.0,466.3424569146317,0.0,3.0,0.07561100242213807,0.0,0,1.4070021170456242,197.99884266666666,-47.47913174982202,0.19815378045220103,10.189378470371384,0.0030520867347812314,-10.509011220955214,1.216285378912222
