Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.30017811632619584,0.08639686317799426,0.105324375,0.11822956575652385,0.12287843749999999,0.052072113069671994,0.006998,0.105324375,0.0,0.0,51.66666666666668,9.715775128013803,-0.05237593440595436
2025-01-01 01:00:00,0.2883747221296389,0.08569073303222133,0.0972225,0.11728805889549326,0.11342624999999999,0.05066241323414568,0.006998,0.0972225,0.0,0.0,51.66666666666668,9.661859863235916,-0.06214105296592966
2025-01-01 02:00:00,0.6938772777686083,0.0849846028864484,0.445603125,0.1163465520344627,0.5198703124999999,0.05066241323414568,0.006998,0.445603125,0.0,0.0,51.66666666666668,14.316915344566587,-1.8287276128117553
2025-01-01 03:00:00,0.5029522210172268,0.08427847274067547,0.283565625,0.11540504517343211,0.33082656250000003,0.04972261334379481,0.006998,0.283565625,0.0,0.0,51.66666666666668,16.352703318793406,-0.0726063344656902
2025-01-01 04:00:00,0.44529758915619627,0.08357234259490255,0.234954375,0.11446353831240155,0.27411343749999995,0.04972261334379481,0.006998,0.234954375,0.0,0.0,51.66666666666668,16.35893291514395,-0.07230560755059165
2025-01-01 05:00:00,0.4865497031629019,0.0871421507416537,0.218750625,0.15566363816426423,0.2552090625,0.06867900249863769,0.006998,0.218750625,0.0,0.0,51.66666666666668,16.34689539453961,-0.06391238801345918
2025-01-01 06:00:00,0.47031407738483644,0.0849846028864484,0.251158125,0.1163465520344627,0.2930178125,0.05395171285037376,0.006998,0.251158125,0.0,0.0,51.66666666666668,16.349513818402546,-0.06327663227190662
2025-01-01 07:00:00,0.6082024153325043,0.09860664176688232,0.2638720910827462,0.16878860839900695,0.24575687499999999,0.18665893193349736,0.006998,0.21064875,0.05322334108274619,0.0,51.66666666666668,16.40809400030732,-0.0453166586498216
2025-01-01 08:00:00,0.6458440285720967,0.10034749891171355,0.271923660607105,0.17332305182205435,0.27411343749999995,0.19140953925004242,0.006998,0.234954375,0.03696928560710495,0.0,51.66666666666668,16.33708761210859,-0.06439969266594278
2025-01-01 09:00:00,0.6145501647807085,0.10034749891171355,0.2674086332347497,0.149575971817569,0.26466124999999996,0.1933149429631395,0.006998,0.2268525,0.0405561332347497,0.0,51.66666666666668,16.394926929798856,-0.056675322198243894
2025-01-01 10:00:00,0.5817746080446159,0.09964136876594061,0.202546875,0.15035168091080153,0.2363046875,0.18812023963381436,0.006998,0.202546875,0.0,0.0,51.66666666666668,16.389777268591704,-0.05672073091777694
2025-01-01 11:00:00,0.5018568173224953,0.09964136876594061,0.17016624752721932,0.1521261373968734,0.16068718749999997,0.18204549242562187,0.006998,0.137731875,0.0324343725272193,0.0,51.66666666666668,16.39374962588712,-0.05848912719535345
2025-01-01 12:00:00,0.40308233227023443,0.0911202498665267,0.1620375,0.12882522460454224,0.18904375,0.0782153576656922,0.006998,0.1620375,0.0,0.0,51.66666666666668,16.383550534614344,-0.06143832115387253
2025-01-01 13:00:00,0.31532670570615173,0.08780912346954012,0.121528125,0.12011257947858499,0.1417828125,0.04643331372756674,0.006998,0.121528125,0.0,0.0,51.66666666666668,16.413285368027992,-0.053605956070765376
2025-01-01 14:00:00,0.26900556809650256,0.08780912346954012,0.08101875,0.12011257947858499,0.094521875,0.047373113617917614,0.006998,0.08101875,0.0,0.0,51.66666666666668,16.310095455012615,-0.06418403215860996
2025-01-01 15:00:00,0.2704135609613492,0.08710299332376718,0.08101875,0.11917107261755441,0.094521875,0.04972261334379481,0.006998,0.08101875,0.0,0.0,51.66666666666668,16.3763945214521,-0.044792686102959146
2025-01-01 16:00:00,0.8259621486644105,0.14790541873690474,0.15747485777443906,0.4600966543735688,0.11342624999999999,0.24544124429084174,0.006998,0.0972225,0.06025235777443905,0.0,51.66666666666668,16.31284263360279,-0.07067125749616782
2025-01-01 17:00:00,0.7767195581539955,0.12924433996032395,0.028778653868210262,0.2567524126567497,0.0,0.5129691454972457,0.006998,0.0,0.028778653868210262,0.0,51.66666666666668,15.598016191947455,0.0
2025-01-01 18:00:00,0.594213801654433,0.11570479511547722,0.0053458947027297,0.20750675473612565,0.0,0.3797090469183074,0.006998,0.0,0.0053458947027297,0.0,51.66666666666668,13.77048058336626,0.0
2025-01-01 19:00:00,0.9193586784220578,0.12924433996032395,0.010060027854334012,0.2992566658997125,0.0,0.6131040125223454,0.006998,0.0,0.010060027854334012,0.0,51.66666666666668,12.571541176886665,0.0
2025-01-01 20:00:00,0.930217865949876,0.1298316185633739,0.02182130649241143,0.3516992839945272,0.0,0.5715205819553488,0.006998,0.0,0.02182130649241143,0.0,51.66666666666668,11.601379404704405,0.0
2025-01-01 21:00:00,0.774659880554345,0.12115809052485198,0.008427248464363574,0.3307852930810656,0.0,0.43687658747327945,0.006998,0.0,0.008427248464363574,0.0,51.66666666666668,10.544738950324883,0.0
2025-01-01 22:00:00,0.5629937350513895,0.10603569749578351,0.0324075,0.2188464497089133,0.037808749999999995,0.29934053534247623,0.006998,0.0324075,0.0,0.0,51.66666666666668,9.680365791204203,-0.03484206742307571
2025-01-01 23:00:00,0.32911379671521446,0.08914657914690734,0.105324375,0.1270522716221813,0.12287843749999999,0.07218508759303319,0.006998,0.105324375,0.0,0.0,51.66666666666668,9.71693159726767,-0.05653629424027076
2025-01-02 00:00:00,0.3190824913261958,0.08639686317799426,0.121528125,0.11822956575652385,0.1417828125,0.052072113069671994,0.006998,0.121528125,0.0,0.0,51.66666666666668,9.751540494368093,-0.05552786576747805
2025-01-02 01:00:00,0.3167312846296389,0.08569073303222133,0.121528125,0.11728805889549326,0.1417828125,0.05066241323414568,0.006998,0.121528125,0.0,0.0,51.66666666666668,9.725136474909139,-0.058761634164651015
2025-01-02 02:00:00,0.6938772777686083,0.0849846028864484,0.445603125,0.1163465520344627,0.5198703124999999,0.05066241323414568,0.006998,0.445603125,0.0,0.0,51.66666666666668,14.219234992452604,-1.923690622795842
2025-01-02 03:00:00,0.5502131585172269,0.08427847274067547,0.324075,0.11540504517343211,0.3780875,0.04972261334379481,0.006998,0.324075,0.0,0.0,51.66666666666668,16.381536893144634,-0.06363611974449439
2025-01-02 04:00:00,0.48310633915619633,0.08357234259490255,0.26736187499999997,0.11446353831240155,0.31192218749999995,0.04972261334379481,0.006998,0.26736187499999997,0.0,0.0,51.66666666666668,16.383324394439537,-0.053297477922057634
2025-01-02 05:00:00,0.475533751436898,0.08357234259490255,0.25926,0.11446353831240155,0.30246999999999996,0.05160221312449656,0.006998,0.25926,0.0,0.0,51.66666666666668,16.341171637903734,-0.07945370132478911
2025-01-02 06:00:00,0.5905956489445658,0.09419367317806736,0.3035331615579082,0.1342348845405474,0.2930178125,0.15634495190401843,0.006998,0.251158125,0.05237503655790824,0.0,51.66666666666668,16.335518722043194,-0.07132171657058123
2025-01-02 07:00:00,0.6105985972647464,0.09860664176688232,0.2535749691232165,0.14282822783124915,0.27411343749999995,0.18665893193349736,0.006998,0.234954375,0.018620594123216445,0.0,51.66666666666668,16.378091999481022,-0.06392478009198944
2025-01-02 08:00:00,0.4575777111806474,0.08710299332376718,0.24305625,0.11917107261755441,0.283565625,0.04784301356309305,0.006998,0.24305625,0.0,0.0,51.66666666666668,16.40295952660045,-0.054207017903403897
2025-01-02 09:00:00,0.4358539365095948,0.08710299332376718,0.2268525,0.11917107261755441,0.26466124999999996,0.04502361389204042,0.006998,0.2268525,0.0,0.0,51.66666666666668,16.37344349055747,-0.06647108029736337
2025-01-02 10:00:00,0.4249903422033888,0.08639686317799426,0.218750625,0.11822956575652385,0.2552090625,0.044553713946864984,0.006998,0.218750625,0.0,0.0,51.66666666666668,16.36966752423961,-0.06599711579384501
