Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.7339910543142103,0.09695767713337754,0.0,0.028899850905236838,0.0016159612855562923,0.0,0.01124213080874109,0.0,0.12843593718068286,1.5843129863247865,0.010000000000000002,0.0,0.0,0.09404101046671087,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.006963937278039335,0,On,0.0030479232250683213,0,On,0.08574561980695881,0.0643092148552191,On,On,1584.3129863247864,19.444444444444457,1.0,0.0,1.4785437555555556,0.10576923076923077,1,1478.5437555555557,1478.5437555555557,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,432.57296,Off,0.0,0.0,37.76537441923712,51.666666666666686,46.10666666666668,0.0,51.88717517059961,0.0,0.0,0.0,37.76537441923712,51.89532295085421,51.89939684098151,51.88717517059961,12.43753247303448,19.435905738641974,0.0,2.8,1050.434896144965,-712.1050644897834,-0.0,-0.0,199.67548882515905,0.0,1.0,0.03284580964462812,0.0,0.0,0.8378370294684976,65.99961422222222,-21.44851451519697,0.21522002230331896,9.205640964989485,0.0029573980124131907,-9.818284655702398,1.2206576344436435
2025-01-01 00:01:00,1.7339910543142103,0.09695767713337754,0.0,0.028899850905236838,0.0016159612855562923,0.0,0.01124213080874109,0.0,0.12843593718068286,1.5843129863247865,0.010000000000000002,0.0,0.0,0.09404101046671087,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.006963937278039335,0,On,0.0030479232250683213,0,On,0.08574561980695881,0.0643092148552191,On,On,1584.3129863247864,19.444444444444457,1.0,0.0,1.4785437555555556,0.10576923076923077,1,1478.5437555555557,1478.5437555555557,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,432.57296,Off,0.0,0.0,37.74390288947017,51.666666666666686,46.10666666666668,0.0,51.88156386389834,0.0,0.0,0.0,37.74390288947017,51.890022896949034,51.89425241347438,51.88156386389834,12.43753247303448,19.449051179190917,0.0,2.8,1048.7620516454638,-712.9151157713063,-0.0,-0.0,199.67548882515905,0.0,1.0,0.03285720994926427,0.0,0.0,0.8381278305622971,65.99961422222222,-22.311307733175276,0.21566551594830968,9.234645372842806,0.0029573051148635483,-9.830394690092048,1.2241684020454198
2025-01-01 00:02:00,1.7339910543142103,0.09695767713337754,0.0,0.028899850905236838,0.0016159612855562923,0.0,0.01124213080874109,0.0,0.12843593718068286,1.5843129863247865,0.010000000000000002,0.0,0.0,0.09404101046671087,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.006963937278039335,0,On,0.0030479232250683213,0,On,0.08574561980695881,0.0643092148552191,On,On,1584.3129863247864,19.444444444444457,1.0,0.0,1.4785437555555556,0.10576923076923077,1,1478.5437555555557,1478.5437555555557,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,432.57296,Off,0.0,0.0,37.72293617684597,51.666666666666686,46.10666666666668,0.0,51.875955818092336,0.0,0.0,0.0,37.72293617684597,51.884725856393175,51.8891108755436,51.875955818092336,12.43753247303448,19.461765752288883,0.0,2.8,1047.1320797992419,-713.6989617313778,-0.0,-0.0,199.67548882515905,0.0,1.0,0.03286823539285541,0.0,0.0,0.8384090696307481,65.99961422222222,-23.157433619325644,0.21548828348444046,9.240653376796915,0.0029572123694801286,-9.841796846048004,1.2241152779338313
2025-01-01 00:03:00,1.7339910543142103,0.09695767713337754,0.0,0.028899850905236838,0.0016159612855562923,0.0,0.01124213080874109,0.0,0.12843593718068286,1.5843129863247865,0.010000000000000002,0.0,0.0,0.09404101046671087,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.006963937278039335,0,On,0.0030479232250683213,0,On,0.08574561980695881,0.0643092148552191,On,On,1584.3129863247864,19.444444444444457,1.0,0.0,1.4785437555555556,0.10576923076923077,1,1478.5437555555557,1478.5437555555557,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,432.57296,Off,0.0,0.0,37.70244950262485,51.666666666666686,46.10666666666668,0.0,51.87035095809452,0.0,0.0,0.0,37.70244950262485,51.87943175833978,51.88397215846241,51.87035095809452,12.43753247303448,19.474070684091263,0.0,2.8,1045.534429769762,-714.4578771651527,-0.0,-0.0,199.67548882515905,0.0,1.0,0.032878904497975966,0.0,0.0,0.8386812191511286,65.99961422222222,-23.996168215030753,0.2153166909477748,9.246439505105135,0.0029571195124928305,-9.852499326168525,1.2240638720726427
2025-01-01 00:04:00,1.7339910543142103,0.09695767713337754,0.0,0.028899850905236838,0.0016159612855562923,0.0,0.01124213080874109,0.0,0.12843593718068286,1.5843129863247865,0.010000000000000002,0.0,0.0,0.09404101046671087,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.006963937278039335,0,On,0.0030479232250683213,0,On,0.08574561980695881,0.0643092148552191,On,On,1584.3129863247864,19.444444444444457,1.0,0.0,1.4785437555555556,0.10576923076923077,1,1478.5437555555557,1478.5437555555557,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,432.57296,Off,0.0,0.0,37.682420091932464,51.666666666666686,46.10666666666668,0.0,51.86474921250165,0.0,0.0,0.0,37.682420091932464,51.87414053541947,51.87883619687839,51.86474921250165,12.43753247303448,19.485985482094094,0.0,2.8,1044.246959308326,-715.1930341069241,-0.0,-0.0,199.67548882515905,0.0,1.0,0.03288923428590591,0.0,0.0,0.8389447133054182,65.99961422222222,-24.54848173469526,0.21515046299330412,9.251336645753785,0.0029570265506241623,-9.862535686270439,1.2240141024298812
2025-01-01 00:05:00,1.7339910543142103,0.09695767713337754,0.0,0.028899850905236838,0.0016159612855562923,0.0,0.01124213080874109,0.0,0.12843593718068286,1.5843129863247865,0.010000000000000002,0.0,0.0,0.09404101046671087,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.006963937278039335,0,On,0.0030479232250683213,0,On,0.08574561980695881,0.0643092148552191,On,On,1584.3129863247864,19.444444444444457,1.0,0.0,1.4785437555555556,0.10576923076923077,1,1478.5437555555557,1478.5437555555557,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,432.57296,Off,0.0,0.0,37.662810587161474,51.666666666666686,46.10666666666668,0.0,51.85915051329648,0.0,0.0,0.0,37.662810587161474,51.868852123459156,51.873702928540496,51.85915051329648,12.43753247303448,19.497542190672416,0.0,2.8,1043.3637676091907,-715.9063815495429,-0.0,-0.0,199.67548882515905,0.0,1.0,0.032899252635290754,0.0,0.0,0.8392002632272982,65.99961422222222,-24.718325991211746,0.21498915801475826,9.256717115781003,0.0029569334902750594,-9.8719601886537,1.2239658345798716
2025-01-01 00:06:00,1.7339910543142103,0.09695767713337754,0.0,0.028899850905236838,0.0016159612855562923,0.0,0.01124213080874109,0.0,0.12843593718068286,1.5843129863247865,0.010000000000000002,0.0,0.0,0.09404101046671087,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.006963937278039335,0,On,0.0030479232250683213,0,On,0.08574561980695881,0.0643092148552191,On,On,1584.3129863247864,19.444444444444457,1.0,0.0,1.4785437555555556,0.10576923076923077,1,1478.5437555555557,1478.5437555555557,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,432.57296,Off,0.0,0.0,37.643580139023626,51.666666666666686,46.10666666666668,0.0,51.853554798015104,0.0,0.0,0.0,37.643580139023626,51.86356646352854,51.868572296285265,51.853554798015104,12.43753247303448,19.508775860571557,0.0,2.8,1042.5317761038161,-716.6000581449948,-0.0,-0.0,199.67548882515905,0.0,1.0,0.032908990016879705,0.0,0.0,0.8394486461703146,65.99961422222222,-24.856640901134508,0.21483229605111662,9.26192254864144,0.0029568403373253778,-9.880831964728037,1.2239189215785633
2025-01-01 00:07:00,1.7339910543142103,0.09695767713337754,0.0,0.028899850905236838,0.0016159612855562923,0.0,0.01124213080874109,0.0,0.12843593718068286,1.5843129863247865,0.010000000000000002,0.0,0.0,0.09404101046671087,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.006963937278039335,0,On,0.0030479232250683213,0,On,0.08574561980695881,0.0643092148552191,On,On,1584.3129863247864,19.444444444444457,1.0,0.0,1.4785437555555556,0.10576923076923077,1,1478.5437555555557,1478.5437555555557,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,432.57296,Off,0.0,0.0,37.6247100094028,51.666666666666686,46.10666666666668,0.0,51.84796201026594,0.0,0.0,0.0,37.6247100094028,51.85828350243021,51.86344424851236,51.84796201026594,12.43753247303448,19.519702543856916,0.0,2.8,1041.7564253528685,-717.2750327454683,-0.0,-0.0,199.67548882515905,0.0,1.0,0.03291846042171935,0.0,0.0,0.8396902190206891,65.99961422222222,-24.957017051608645,0.21467965255118582,9.266961636000682,0.0029567470970868225,-9.889178553143578,1.2238732959848557
2025-01-01 00:08:00,1.7339910543142103,0.09695767713337754,0.0,0.028899850905236838,0.0016159612855562923,0.0,0.01124213080874109,0.0,0.12843593718068286,1.5843129863247865,0.010000000000000002,0.0,0.0,0.09404101046671087,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.006963937278039335,0,On,0.0030479232250683213,0,On,0.08574561980695881,0.0643092148552191,On,On,1584.3129863247864,19.444444444444457,1.0,0.0,1.4785437555555556,0.10576923076923077,1,1478.5437555555557,1478.5437555555557,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,432.57296,Off,0.0,0.0,37.60618207879108,51.666666666666686,46.10666666666668,0.0,51.84237209644316,0.0,0.0,0.0,37.60618207879108,51.85300318959649,51.85831873617316,51.84237209644316,12.43753247303448,19.530337763490348,0.0,2.8,1041.0196906126478,-717.9322435969659,-0.0,-0.0,199.67548882515905,0.0,1.0,0.03292767737512485,0.0,0.0,0.8399253267846798,65.99961422222222,-25.03654094033171,0.21453101097299088,9.271163703691215,0.0029566537746069806,-9.897026559378814,1.2238288925987377
2025-01-01 00:09:00,1.7339910543142103,0.09695767713337754,0.0,0.028899850905236838,0.0016159612855562923,0.0,0.01124213080874109,0.0,0.12843593718068286,1.5843129863247865,0.010000000000000002,0.0,0.0,0.09404101046671087,0.0,0.0029166666666666685,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004278193530701754,0.0,On,0.006963937278039335,0,On,0.0030479232250683213,0,On,0.08574561980695881,0.0643092148552191,On,On,1584.3129863247864,19.444444444444457,1.0,0.0,1.4785437555555556,0.10576923076923077,1,1478.5437555555557,1478.5437555555557,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,432.57296,Off,0.0,0.0,37.58798013126566,51.666666666666686,46.10666666666668,0.0,51.836785005634766,0.0,0.0,0.0,37.58798013126566,51.8477254770026,51.85319571268652,51.836785005634766,12.43753247303448,19.540695408910665,0.0,2.8,1040.3069617560307,-718.5725298951697,-0.0,-0.0,199.67548882515905,0.0,1.0,0.03293665298021184,0.0,0.0,0.8401542781908143,65.99961422222222,-25.10898349874501,0.21438617742940136,9.275894101907568,0.0029565603746782056,-9.9043998296666,1.2237856530768658
