Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.47330326698146175,0.21075295956819484,0.0,0.007888387783024363,0.0035125493261365806,0.0,0.0207749154127728,0.007382,0.445146351568689,0.0,0.0,0.0,0.0,0,0.21075295956819484,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0005674608934701896,0.0,On,0.016186420162577465,0,On,0.020050619070056428,0,On,0.24136155194227082,0.18102116395670306,On,0.07507902090504272,0,On,0.0690127655026633,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22315.899755555554,Off,0.0,0.0,3.2501505250100614e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2501505250100614e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.16509038046366,0.0,8.02641978882452,-2.028816494948457,-1.9513146113001973,2.8,9.236100170605994,-2210.428710639686,-3550.273757255484,4592.787054475261,1635.4196119919156,-2655.4158662709506,-0.0,-0.0,568.9326288266857,0.0,4.0,0.12450777889871593,0.0,0,1.1652696243924763,263.9984568888889,-123.94547319542102,0.22013587093994483,9.100390919799015,0.0029744368873631695,-34.99576628010399,1.22177595592613,0.5334988810866097,-3633.753427216239,83.47966996075513,0.7249112727551998,4561.873170849528,30.91388362573316,0.30257626961608575,1873.5543869843723,-238.13477499245653
2025-01-01 00:01:00,0.47330326698146175,0.21075295956819484,0.0,0.007888387783024363,0.0035125493261365806,0.0,0.0207749154127728,0.007382,0.445146351568689,0.0,0.0,0.0,0.0,0,0.21075295956819484,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0005674608934701896,0.0,On,0.016186420162577465,0,On,0.020050619070056428,0,On,0.24136155194227082,0.18102116395670306,On,0.07507902090504272,0,On,0.0690127655026633,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22315.899755555554,Off,0.0,0.0,3.2628319128017815e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2628319128017815e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.03821431418668,0.0,7.989660561382071,-1.460678416081925,-1.895649068798244,2.8,9.236100170605994,-2175.925573168995,-3522.821399294739,4049.780030469543,1608.2245205000593,-2623.7461877963733,-0.0,-0.0,568.9326288266857,0.0,4.0,0.12398407311862873,0.0,0,1.1603682564373798,263.9984568888889,-121.11201419930738,0.22252406565423383,9.065600630109868,0.002974315510249637,-33.91748983284987,1.2258770895434272,0.5333280530763662,-3607.0406203806047,84.21922108586561,0.7249112727551998,4025.142511891884,24.63751857765868,0.30198635338686125,1847.994192404813,-239.76967190475406
2025-01-01 00:02:00,0.47330326698146175,0.21075295956819484,0.0,0.007888387783024363,0.0035125493261365806,0.0,0.0207749154127728,0.007382,0.445146351568689,0.0,0.0,0.0,0.0,0,0.21075295956819484,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0005674608934701896,0.0,On,0.016186420162577465,0,On,0.020050619070056428,0,On,0.24136155194227082,0.18102116395670306,On,0.07507902090504272,0,On,0.0690127655026633,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22315.899755555554,Off,0.0,0.0,3.275166543896072e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.275166543896072e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.91499319391778,-0.02945125052667663,7.955196447349719,-0.9637072813452094,-1.8418887940900712,2.8,9.236100170605994,-2142.756671202603,-3497.1261859587985,3575.2631064441484,1581.8986451996766,-2593.1347483597833,-0.0,-0.0,568.9326288266857,0.0,4.0,0.12347450860692688,0.0,0,1.155599236763215,263.9984568888889,-118.55455166950497,0.2242338633076197,9.008693349430512,0.002974198266514161,-32.86905325012137,1.226394369197168,0.5331678412359053,-3582.0101969307534,84.88401097195512,0.7249112727551998,3555.644594832133,19.61851161201563,0.30141553230022905,1823.383464393481,-241.48481919380419
2025-01-01 00:03:00,0.47330326698146175,0.21075295956819484,0.0,0.007888387783024363,0.0035125493261365806,0.0,0.0207749154127728,0.007382,0.445146351568689,0.0,0.0,0.0,0.0,0,0.21075295956819484,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0005674608934701896,0.0,On,0.016186420162577465,0,On,0.020050619070056428,0,On,0.24136155194227082,0.18102116395670306,On,0.07507902090504272,0,On,0.0690127655026633,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22315.899755555554,Off,0.0,0.0,3.2871544182929334e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2871544182929334e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.795260977226246,-0.14918346721821152,7.922890745614322,-0.5288805581210689,-1.7898835779514353,2.8,9.236100170605994,-2110.951912926892,-3473.0753971795302,3160.0536854724583,1557.470046150878,-2563.5281118185635,-0.0,-0.0,568.9326288266857,0.0,4.0,0.12297847464372298,0.0,0,1.1509568496360725,263.9984568888889,-116.35642993501384,0.22590945046551733,8.952913794254934,0.002974084694868402,-31.84903933029375,1.2268974205321885,0.5330176193872938,-3558.560150244157,85.48475306462679,0.7249112727551998,3144.8556645176886,15.198020954769792,0.3008623156947676,1799.6461250700615,-242.17607891918354
2025-01-01 00:04:00,0.47330326698146175,0.21075295956819484,0.0,0.007888387783024363,0.0035125493261365806,0.0,0.0207749154127728,0.007382,0.445146351568689,0.0,0.0,0.0,0.0,0,0.21075295956819484,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0005674608934701896,0.0,On,0.016186420162577465,0,On,0.020050619070056428,0,On,0.24136155194227082,0.18102116395670306,On,0.07507902090504272,0,On,0.0690127655026633,0,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22315.899755555554,Off,0.0,0.0,3.298795535992364e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.298795535992364e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.678862083765154,-0.2655823606793035,7.892613394402524,-0.14837205460821284,-1.7394606832805228,2.8,9.236100170605994,-2078.8437532316443,-3450.574109887208,2796.713578936336,1533.9402927691012,-2534.876470877457,-0.0,-0.0,568.9326288266857,0.0,4.0,0.12249539759159962,0.0,0,1.1464357263772733,263.9984568888889,-112.89991118087276,0.22755193827579728,8.898843887810632,0.0029739746927735593,-30.856248278083427,1.227386862415558,0.5328767909459423,-3536.593669239894,86.0195593526859,0.7249112727551998,2785.3821713188277,11.331407617508255,0.3003249583530093,1776.6968666243718,-242.7565738552708
2025-01-01 00:05:00,1.5837511836481284,0.21075295956819484,0.9518125000000002,0.026395853060802138,0.0035125493261365806,0.015863541666666668,0.0207749154127728,0.007382,0.445146351568689,1.1104479166666668,0.0,0.9518125000000002,0.0,0,0.21075295956819484,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0005674608934701896,0.0,On,0.016186420162577465,0,On,0.020050619070056428,0,On,0.24136155194227082,0.18102116395670306,On,0.07507902090504272,0,On,0.0690127655026633,0,On,0,0,Off,On,19764.881119320005,19.444444444444457,0.7999999999999999,3661.4665529022154,27.894874694444447,1.1104479166666668,1,22315.899755555554,22315.899755555554,Off,0.0,0.0,3.310089896994365e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.310089896994365e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.56567991641794,-0.37876452802651883,7.864240056420877,0.18466274011106903,-1.6904904483409373,2.8,9.236100170605994,17718.51278072727,231.94457489136175,2478.7075328757537,1511.505407607714,-2507.1405180953507,-0.0,-0.0,568.9326288266857,0.0,4.0,0.12202486016890936,0.0,0,1.1420319616434496,263.9984568888889,-108.16044932406948,0.22916196385656376,8.846424516565879,0.002973868162137036,-29.889791719919117,1.2278631526206205,0.5327447848141399,-3516.01843062211,86.49645261125642,0.7249112727551998,2470.7579778795844,7.949554996169268,0.2998021601004155,1754.4709694895294,-242.96556188181546
2025-01-01 00:06:00,1.5837511836481284,0.21075295956819484,0.9518125000000002,0.026395853060802138,0.0035125493261365806,0.015863541666666668,0.0207749154127728,0.007382,0.445146351568689,1.1104479166666668,0.0,0.9518125000000002,0.0,0,0.21075295956819484,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0005674608934701896,0.0,On,0.016186420162577465,0,On,0.020050619070056428,0,On,0.24136155194227082,0.18102116395670306,On,0.07507902090504272,0,On,0.0690127655026633,0,On,0,0,Off,On,19764.881119320005,19.444444444444457,0.7999999999999999,3661.4665529022154,27.894874694444447,1.1104479166666668,1,22315.899755555554,22315.899755555554,Off,0.0,0.0,3.2852224881215385e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2852224881215385e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.814411860038152,-0.1300325844063046,7.969791189027813,0.47620638962591044,-1.642845919785989,2.8,9.236100170605994,17643.19579581873,152.8777862414713,2200.3238706112325,1489.8773770732614,-2568.254467420079,-0.0,-0.0,568.9326288266857,0.0,4.0,0.12305787371994484,0.0,0,1.1516999464332727,263.9984568888889,-122.3634849078808,0.22561498992079682,8.961381312451469,0.002973765008203333,-31.880112087868525,1.2268171809548192,0.5332356930581329,-3592.6082753082105,84.01950864746618,0.7249112727551998,2195.331244591077,4.992626020155313,0.2992926384099575,1732.9057335938612,-243.02835652059963
2025-01-01 00:07:00,1.5837511836481284,0.21075295956819484,0.9518125000000002,0.026395853060802138,0.0035125493261365806,0.015863541666666668,0.0207749154127728,0.007382,0.445146351568689,1.1104479166666668,0.0,0.9518125000000002,0.0,0,0.21075295956819484,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0005674608934701896,0.0,On,0.016186420162577465,0,On,0.020050619070056428,0,On,0.24136155194227082,0.18102116395670306,On,0.07507902090504272,0,On,0.0690127655026633,0,On,0,0,Off,On,19764.881119320005,19.444444444444457,0.7999999999999999,3661.4665529022154,27.894874694444447,1.1104479166666668,1,22315.899755555554,22315.899755555554,Off,0.0,0.0,3.261197202656755e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.261197202656755e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.055027352783547,0.0,8.068555891727707,0.7314879526973267,-1.596418084296765,2.8,9.236100170605994,17571.014292728447,79.00489639685975,1956.57034533594,1469.1224629749906,-2627.9341548077405,-0.0,-0.0,568.9326288266857,0.0,4.0,0.12405352886018353,0.0,0,1.1610182934598805,263.9984568888889,-134.86530061050047,0.22224158258101961,9.072147827821535,0.0029736548915858933,-33.793595259366924,1.2258070428587307,0.5336946293280361,-3664.3932628724638,81.93160636710797,0.7249112727551998,1954.1619819350408,2.408363400899037,0.2987952924550314,1711.9472882957718,-242.82482532078126
2025-01-01 00:08:00,1.5837511836481284,0.21075295956819484,0.9518125000000002,0.026395853060802138,0.0035125493261365806,0.015863541666666668,0.0207749154127728,0.007382,0.445146351568689,1.1104479166666668,0.0,0.9518125000000002,0.0,0,0.21075295956819484,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0005674608934701896,0.0,On,0.016186420162577465,0,On,0.020050619070056428,0,On,0.24136155194227082,0.18102116395670306,On,0.07507902090504272,0,On,0.0690127655026633,0,On,0,0,Off,On,19764.881119320005,19.444444444444457,0.7999999999999999,3661.4665529022154,27.894874694444447,1.1104479166666668,1,22315.899755555554,22315.899755555554,Off,0.0,0.0,3.2378654305868317e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2378654305868317e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.28805522866999,0.0,8.161113561506237,0.9550777403058243,-1.55110351441048,2.8,9.236100170605994,17500.387072353882,9.633436729008281,1743.0832132219755,1449.1046664315927,-2686.254390511641,-0.0,-0.0,568.9326288266857,0.0,4.0,0.1250144034718059,0.0,0,1.1700111291499644,263.9984568888889,-147.17228528116735,0.21902773615239662,9.179722899582895,0.0029735380694457603,-35.635381389845776,1.224830350642704,0.5341243650432674,-3731.771539473452,79.93842330024461,0.7249112727551998,1742.9325317303822,0.15068149159338784,0.2983090724673789,1691.5448962000905,-242.44022976849774
2025-01-01 00:09:00,1.5837511836481284,0.21075295956819484,0.9518125000000002,0.026395853060802138,0.0035125493261365806,0.015863541666666668,0.0207749154127728,0.007382,0.445146351568689,1.1104479166666668,0.0,0.9518125000000002,0.0,0,0.21075295956819484,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0005674608934701896,0.0,On,0.016186420162577465,0,On,0.020050619070056428,0,On,0.24136155194227082,0.18102116395670306,On,0.07507902090504272,0,On,0.0690127655026633,0,On,0,0,Off,On,19764.881119320005,19.444444444444457,0.7999999999999999,3661.4665529022154,27.894874694444447,1.1104479166666668,1,22315.899755555554,22315.899755555554,Off,0.0,0.0,3.2152767085828295e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2152767085828295e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.513908018056576,0.0,8.247949100835791,1.1509701330009465,-1.5068104151968618,2.8,9.236100170605994,17431.520675671447,-55.54114375023437,1556.0486797474439,1429.7769905323223,-2743.267381504586,-0.0,-0.0,568.9326288266857,0.0,4.0,0.12594254928662357,0.0,0,1.1786976556833295,263.9984568888889,-159.02569097065714,0.2159618728981019,9.283037518162153,0.002973414782145125,-37.40957430487913,1.2238852231172042,0.5345272193870482,-3795.0763603997225,78.06866374727257,0.7249112727551998,1557.8693280355944,-1.8206482881506536,0.29783304561173946,1671.6536045985713,-241.8766140662489
