Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8404687892692967,0.20968991582012694,0.3172708333333334,0.8404687892692966,0.20968991582012694,0.3172708333333334,0.020317766740889493,0.007382,0.44261971697285163,0.3701493055555556,0.0,0.3172708333333334,0.0,0.0,0.20968991582012694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004021034356725146,0.0,0.0005519770785303688,0.0,0.01574475530563398,0.0,0.018941376138309606,0.0,0.23994416027818033,0.17995812020863516,0.07507902090504272,0.0,0.0690127655026633,0.0,0.0,0.0,6588.293706440002,19.444444444444457,0.26666666666666666,1220.4888509674051,9.298291564814814,0.3701493055555556,0.3333333333333333,7438.633251851851,22315.899755555554,0.0,0.0,3.253783214221231e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.253783214221231e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.12895827417891,-0.06482591811564363,8.15957836137886,1.9665101662555593,-0.7853034988046687,2.8,9.236100170605994,4369.2432781272555,-2430.879594005879,778.8883074922796,1144.730460803956,-2646.916361814487,0.0,0.0,566.0480629754513,0.0,4.0,0.12435528111033962,0.0,0.0,1.1638423959722626,263.9984568888889,-138.1821294737094,0.22106691907462628,9.102628200734447,0.0029710035923025675,-33.367350041752395,1.2254410798851008,0.5341168313730763,-3730.772892832064,79.40444785877968,0.7249112727551998,787.4134199782183,-8.525112485938598,0.28989263198146964,1359.7290419834724,-214.9985811795164
2025-01-01 01:00:00,0.8982405073782908,0.19968295398239097,0.3648614583333334,0.8982405073782909,0.19968295398239097,0.3648614583333334,0.01590185111718535,0.007382,0.4492849548722165,0.42567170138888893,0.0,0.3648614583333334,0.0,0.0,0.19968295398239097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0037194567799707597,0.0,0.00041262274407198157,0.0,0.01176977159314261,0.0,0.00893010765305034,0.0,0.2275926043482487,0.17069445326118649,0.09072048359359329,0.0,0.08339042498238483,0.0,0.0,0.0,7576.537762406002,19.444444444444457,0.30666666666666664,1403.562178612516,10.693035299537037,0.42567170138888893,0.38333333333333336,8554.42823962963,22315.899755555554,0.0,0.0,3.252595159726942e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.252595159726942e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.140884968842837,-0.064989950985593,8.443141946162992,2.5559206528439686,0.7171809233424551,2.5,9.236100170605994,5351.637053465851,-1721.6813615282713,-62.359571657361435,367.5460247933715,-2631.6650003335108,0.0,0.0,539.1428719979351,0.0,4.0,0.12125031951064988,0.0,0.0,1.1347830274008677,263.9984568888889,-132.37858060457603,0.22046317237000698,9.101516565908634,0.0029648845616144863,-19.447450226873894,1.2254551695473301,0.422726349169345,-3199.5075894062516,74.26404926546394,0.7249112727551998,-53.03953158925324,-9.320040068108199,0.2142174242897966,538.4340861118121,-170.8880613184407
2025-01-01 02:00:00,0.8487228600785244,0.19893965909210368,0.34899791666666674,0.8487228600785244,0.19893965909210368,0.3489979166666667,0.01590185111718535,0.007382,0.418274772850228,0.40716423611111113,0.0,0.34899791666666674,0.0,0.0,0.19893965909210368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0037194567799707597,0.0,0.00041262274407198157,0.0,0.01176977159314261,0.0,0.00893010765305034,0.0,0.2275926043482487,0.17069445326118649,0.07507902090504272,0.0,0.0690127655026633,0.0,0.0,0.0,7247.123077084002,19.444444444444457,0.2933333333333333,1342.5377360641457,10.228120721296298,0.40716423611111113,0.36666666666666664,8182.496577037036,22315.899755555554,0.0,0.0,3.2481971289478726e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.2481971289478726e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.18481746117074,-0.05666293313016138,9.108811282010862,1.9991109724961933,1.115078455286036,1.6500000000000001,9.236100170605994,4896.232791934858,-1511.8665461006815,-332.6958336933923,-60.463465169264786,-2762.7977251639045,0.0,0.0,538.1518121442189,0.0,4.0,0.1203013759747273,0.0,0.0,1.125901854774909,263.9984568888889,-126.24437212945847,0.21976032398881645,9.120192941295587,0.0029634968141795475,8.075518567527384,1.2252721102065993,0.30036935545423354,-2921.2465261857965,66.84224402096976,0.7249112727551998,-331.5649559374905,-1.1308777559017762,0.125252233115921,108.83634533899439,-169.29981050825918
2025-01-01 03:00:00,0.8405349401196884,0.19819636420181636,0.3172708333333334,0.8405349401196884,0.19819636420181636,0.3172708333333334,0.015700799399349093,0.007382,0.4473028351647837,0.3701493055555556,0.0,0.3172708333333334,0.0,0.0,0.19819636420181636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003518405062134503,0.0,0.00041262274407198157,0.0,0.01176977159314261,0.0,0.00893010765305034,0.0,0.2275926043482487,0.17069445326118649,0.09072048359359329,0.0,0.08339042498238483,0.0,0.0,0.0,6588.293706440002,19.444444444444457,0.26666666666666666,1220.4888509674051,9.298291564814814,0.3701493055555556,0.3333333333333333,7438.633251851851,22315.899755555554,0.0,0.0,3.248827895892722e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.248827895892722e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.17850510514604,-0.05657923413441199,8.977445856029995,1.7673357387590227,1.1213724106232597,1.6500000000000001,9.236100170605994,4194.853302553757,-2116.432210500391,-111.2670421548148,36.734481054768516,-2805.9654428729764,0.0,0.0,536.9597005726662,0.0,4.0,0.1222782747170499,0.0,0.0,1.144403671089552,263.9984568888889,-124.43466158593478,0.21991074736168098,9.118283366166867,0.002964392617604853,-38.360408145353546,1.225297830843927,0.36324407200811776,-3411.006801693222,74.08574022542574,0.7249112727551998,-112.43346694218619,1.1664247873713705,0.15570526196916984,222.87691209628935,-186.14243104152084
2025-01-01 04:00:00,0.9476127200717515,0.19745306931152903,0.3172708333333334,0.9476127200717515,0.19745306931152906,0.3172708333333334,0.015700799399349093,0.007382,0.5543806151168468,0.3701493055555556,0.0,0.3172708333333334,0.0,0.0,0.19745306931152903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003518405062134503,0.0,0.00041262274407198157,0.0,0.01176977159314261,0.0,0.00893010765305034,0.0,0.2275926043482487,0.17069445326118649,0.1470297492723753,0.0,0.13514999910938233,0.0,0.0,0.0,6588.293706440002,19.444444444444457,0.26666666666666666,1220.4888509674051,9.298291564814814,0.3701493055555556,0.3333333333333333,7438.633251851851,22315.899755555554,0.0,0.0,3.255387376752436e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.255387376752436e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.112889757022682,-0.06987686919332023,8.664946829139236,1.3442222807660178,1.1494726692572228,0.55,9.236100170605994,3896.0343783372928,-1961.7652388391814,-753.5229192316733,-219.71361747020043,-3087.159721400452,0.0,0.0,512.8687757411719,0.0,3.65,0.1262026512745155,0.0,0.0,1.1811319529490538,240.8985919111111,-117.96838244342942,0.21983266224866974,9.070927590298936,0.002952617023090573,2.7403610423569718,1.2250063396873814,0.3299395629788187,-3261.606940814453,79.35285100786633,0.7249112727551998,-759.1705957292161,5.647676497542682,0.16392118859109536,-35.88162359005056,-183.83199388014984
2025-01-01 05:00:00,1.1650561951205964,0.19874390814846865,0.405758892360421,1.1650561951205964,0.19874390814846862,0.405758892360421,0.017980919000596274,0.007382,0.6770066441755558,0.4626866319444444,0.009170350693754305,0.39658854166666674,0.0,0.0,0.19874390814846865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0039205084978070175,0.0,0.00047623192977070485,0.0,0.01358417857301855,0.0,0.009758529589418221,0.0,0.22931372279750145,0.17198529209812605,0.2095956000265776,0.0,0.19266063702826844,0.0,0.0,0.0,8235.367133050002,19.444444444444457,0.3333333333333333,1525.6110637092565,11.62286445601852,0.4626866319444444,0.4166666666666667,9298.291564814814,22315.899755555554,202.7498935738069,27.465442098863033,3.255281698283991e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0741336353653518,202.7498935738069,202.7498935738069,3.255281698283991e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.113974978641973,-0.07468522658326483,8.921238944346571,0.09493509554894868,0.435027567178197,-0.25000000000000006,9.236100170605994,5326.820746934842,-1857.92014834212,-318.0096048196323,-295.7977147253836,-3269.4522700813145,0.0,0.0,481.2781696143699,0.0,3.1,0.12815399125331728,0.0,0.0,1.1993945645245931,204.59880408888887,-120.37228564821613,0.22035081284091482,9.077236425787097,0.0029612800550816816,-11.324027705150245,1.224380748567095,0.2942232222879875,-3459.797087623353,76.26587557197657,0.7249112727551998,-333.84452441763426,15.834919598001976,0.1294747957490808,-83.85802303071247,-211.93969169467115
2025-01-01 06:00:00,1.0742872278597644,0.2179225831647445,0.35837213187877054,1.0742872278597644,0.21792258316474447,0.3583721318787706,0.04309544435982329,0.007382,0.6536604779443854,0.3701493055555556,0.041101298545437176,0.3172708333333334,0.0,0.0,0.2179225831647445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00442313779239766,0.0,0.0013098470476118685,0.0,0.03736245951981376,0.0,0.020879041006424303,0.0,0.25290316977843647,0.1896773773338273,0.17831267464947645,0.0,0.16390531806882538,0.0,0.0,0.0,6588.293706440002,19.444444444444457,0.26666666666666666,1220.4888509674051,9.298291564814814,0.3701493055555556,0.3333333333333333,7438.633251851851,22315.899755555554,908.7203078839988,123.09947275589253,3.253135934997431e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.332265229669475,908.7203078839988,908.7203078839988,3.253135934997431e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.13540080303851,-0.061625782171734936,8.44525402819878,0.7397849572699494,0.08254115987066019,0.3,9.236100170605994,3925.7980770661,-2371.695975517696,-411.71916826445346,-141.90107605446659,-3137.8248437584634,0.0,0.0,600.8331645903054,0.0,4.0,0.1267534030081115,0.0,0.0,1.186286444270138,263.9984568888889,-125.50395020574332,0.2192343043626417,9.074491607912588,0.002950210942827241,-42.03186641906873,1.2242990684335529,0.34405441437108664,-3675.8739221919514,83.68909570685007,0.7249112727551998,-419.0006140238796,7.2814457594261475,0.14092954230400373,58.83996113683982,-200.74103719130642
2025-01-01 07:00:00,1.0514943438307551,0.23846802871425052,0.42654679779934435,1.0514943438307551,0.2384680287142505,0.42654679779934435,0.06836948166951334,0.007382,0.5130562302167972,0.4626866319444444,0.02995825613267759,0.39658854166666674,0.0,0.0,0.23846802871425052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.015384928926271831,0.0,0.004121560215643275,0.0,0.002176103721272114,0.0,0.06207181773259795,0.0,0.03562214326381873,0.0,0.278314977470345,0.20873623310275874,0.07507902090504272,0.0,0.0690127655026633,0.0,0.0,0.0,8235.367133050002,19.444444444444457,0.3333333333333333,1525.6110637092565,11.62286445601852,0.4626866319444444,0.4166666666666667,9298.291564814814,22315.899755555554,662.3556116228032,89.72576694971596,3.252840367503988e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.24218424251041384,662.3556116228032,662.3556116228032,3.252840367503988e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.138363642883824,-0.0668608982560001,8.243226581173952,0.08189560115510583,-0.08676100206832218,-0.55,9.236100170605994,5403.802487569121,-2438.2677387059352,-591.2242258446015,-227.53254363902707,-3383.7164515289455,0.0,0.0,676.2833396274657,2.0934083818177855,4.0,0.13030831933300674,0.0,0.0,1.2195569438911067,263.9984568888889,-124.13153357940142,0.2189697323327678,9.072388591079562,0.0029471367667087355,30.474808203366386,1.2242890302802472,0.34843387896964473,-4049.563417599014,85.68461518382256,0.7249112727551998,-603.9279506720969,12.703724827495352,0.14494508749401483,-25.211773744252575,-202.3207698947745
2025-01-01 08:00:00,1.0626978093002952,0.2613833789213823,0.3790094887917499,1.0626978093002952,0.2613833789213823,0.37900948879174984,0.09726421729540234,0.007382,0.5508873558937818,0.40716423611111113,0.03001157212508314,0.34899791666666674,0.0,0.0,0.2613833789213823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0031163016264619883,0.0,0.0031888289146333668,0.0,0.09095908675430699,0.0,0.05828439759089932,0.0,0.3078777178928044,0.23090828841960323,0.07507902090504272,0.0,0.0690127655026633,0.0,0.0,0.0,7247.123077084002,19.444444444444457,0.2933333333333333,1342.5377360641457,10.228120721296298,0.40716423611111113,0.36666666666666664,8182.496577037036,22315.899755555554,663.5343900738136,89.88544975261631,3.2550984128615966e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.24261525201835193,663.5343900738136,663.5343900738136,3.2550984128615966e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.115832060460676,-0.07152207504667689,7.649858049213265,-0.7157830600686588,-0.6091801489420529,-1.4,9.236100170605994,4231.373142357862,-2989.8120034934486,-637.4069627961633,-375.52288228764064,-3640.66887897686,0.0,0.0,713.5069963067597,152.3767516635377,3.5,0.13420912744353605,0.0,0.0,1.2560646484055473,230.99864977777776,-88.58805205603933,0.22051017375727022,9.08312772342649,0.002962388754831161,117.29836594575274,1.2249472010731777,0.36987800423223455,-4425.114369162592,92.7646296049974,0.7249112727551998,-655.7271938687443,18.320231072580995,0.16362494909470013,-171.93030357943744,-203.5925787082032
2025-01-01 09:00:00,1.1607028339884422,0.27892360076450246,0.4134023717453606,1.1607028339884422,0.2789236007645024,0.4134023717453606,0.12297799919895959,0.007382,0.5861636681228161,0.4441791666666667,0.032677371745360555,0.3807250000000001,0.0,0.0,0.27892360076450246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.015384928926271831,0.0,0.0025131464729532165,0.0,0.0040801944773852135,0.0,0.11638465824862115,0.0,0.08480794060444036,0.0,0.3312646803502979,0.24844851026272333,0.059437558216492145,0.0,0.05463510602294179,0.0,0.0,0.0,7905.952447728002,19.444444444444457,0.32,1464.5866211608861,11.15794987777778,0.4441791666666667,0.4,8926.359902222222,22315.899755555554,722.473312624339,97.86958989763465,3.250003566866629e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.26416572741525657,722.473312624339,722.473312624339,3.250003566866629e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.166751870938707,-0.05636838136587882,7.548716167134814,-0.523863626342919,-0.7041586122271845,-0.85,9.236100170605994,5225.45489055944,-2501.510657980958,-307.0981008201942,-189.92406356349466,-3493.7596488206377,0.0,0.0,830.3119380296063,450.0110783349707,4.0,0.13213962428694154,0.0,0.0,1.236696146394716,263.9984568888889,-17.049846377531203,0.22279573715212658,9.154881228495565,0.003001339665298754,268.2324844467135,1.225319721696359,0.36545792904855257,-4054.848571948615,88.75129280677093,0.7249112727551998,-318.96132468916727,11.86322386897306,0.16211365829691415,-34.10131511882721,-155.82274844466744
