Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,6.012825786316399,0.26667108023871644,0.0,0.10021376310527332,0.004444518003978607,0.0,0.09869622553541872,5.500065542222223,0.3640640185587575,0.0,0.05,0.0,0.0,0.0,0.2520877469053831,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.02105986842105263,0.0,On,0.07763635711436609,0,On,0.027947022684913267,0,On,0.29929900786718855,0.22447425590039136,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13579.156862222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9099.271857777778,Lower On,5500.065542222223,1.0,35.64015812170874,51.666666666666686,46.10666666666668,0.0,51.15478356496771,0.0,0.0,5500.065542222223,35.64015812170874,51.15478356496771,51.154783564967715,51.15478356496771,12.43753247303448,20.746255505316196,0.0,8.563370288906974,-1.9052495286418647,2.8,9.236100170605994,-696.1532010628114,-2852.3611398910202,920.4671310389828,-1107.4912738173643,-0.0,-0.0,507.8089277656952,0.0,1.0,0.047353143486781116,0.0,0,0.6127990359957057,65.99961422222222,-96.47085501114243,0.1768630520115802,9.43884186774702,0.0026343053310445984,15.545117734614777,1.2154522312780929,0.38762854108421424,-2911.4539269708594,59.09278707983928,0.17859410530133177,1095.1344280110895,-174.6672969721068
2025-01-01 00:01:00,6.012825786316399,0.26667108023871644,0.0,0.10021376310527332,0.004444518003978607,0.0,0.09869622553541872,5.500065542222223,0.3640640185587575,0.0,0.05,0.0,0.0,0.0,0.2520877469053831,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.02105986842105263,0.0,On,0.07763635711436609,0,On,0.027947022684913267,0,On,0.29929900786718855,0.22447425590039136,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13579.156862222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9099.271857777778,Lower On,5500.065542222223,1.0,36.30518400396522,51.666666666666686,46.10666666666668,0.0,51.61491535831405,0.0,0.0,5500.065542222223,36.30518400396522,51.61491535831405,51.61491535831405,51.61491535831405,12.43753247303448,20.6348190909655,0.0,8.521453770487831,-1.839997076846448,2.8,9.236100170605994,-683.8776044383771,-2829.4988822247756,902.105231649515,-1096.8362068614397,-0.0,-0.0,507.8089277656952,0.0,1.0,0.04719059116727219,0.0,0,0.6106954395423522,65.99961422222222,-94.85032534263274,0.17860685842956933,9.411965549412265,0.002634380270116734,15.677945141919828,1.219465053116581,0.38748831588627297,-2889.2335990919505,59.73471686717509,0.17822828532581733,1077.7350019039652,-175.62977025445022
2025-01-01 00:02:00,0.5127602440941762,0.26667108023871644,0.0,0.00854600406823627,0.004444518003978607,0.0,0.09869622553541872,0.0,0.3640640185587575,0.0,0.05,0.0,0.0,0.0,0.2520877469053831,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.02105986842105263,0.0,On,0.07763635711436609,0,On,0.027947022684913267,0,On,0.29929900786718855,0.22447425590039136,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13579.156862222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9099.271857777778,Off,0.0,0.0,36.7071505185404,51.666666666666686,46.10666666666668,0.0,52.074991153173755,0.0,0.0,0.0,36.7071505185404,52.074991153173755,52.074991153173755,52.074991153173755,12.43753247303448,20.52638411427889,-0.08472699683225215,8.482139137371444,-1.777060749304179,2.8,9.236100170605994,-672.1980822812327,-2808.0668931735004,884.8134477834562,-1086.5077737278561,-0.0,-0.0,507.8089277656952,0.0,1.0,0.047032171433758665,0.0,0,0.6086453230594436,65.99961422222222,-93.49923631907197,0.1798103042581916,9.362681155683635,0.0026344556008114513,15.807126774602132,1.219915264229909,0.38735674875763526,-2868.4061357487917,60.339242575291415,0.1778747372989755,1061.0078577653446,-176.19440998188844
2025-01-01 00:03:00,0.5127602440941762,0.26667108023871644,0.0,0.00854600406823627,0.004444518003978607,0.0,0.09869622553541872,0.0,0.3640640185587575,0.0,0.05,0.0,0.0,0.0,0.2520877469053831,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.02105986842105263,0.0,On,0.07763635711436609,0,On,0.027947022684913267,0,On,0.29929900786718855,0.22447425590039136,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13579.156862222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9099.271857777778,Off,0.0,0.0,36.8263766151207,51.666666666666686,46.10666666666668,0.0,52.071672345404686,0.0,0.0,0.0,36.8263766151207,52.071900228545914,52.072014170116525,52.071672345404686,12.43753247303448,20.42081382052801,-0.19029729058313194,8.44525447056253,-1.7161338052587125,2.8,9.236100170605994,-661.0525079075912,-2787.975932533107,868.6430254379977,-1076.4898456292751,-0.0,-0.0,507.8089277656952,0.0,1.0,0.04687770299362408,0.0,0,0.6066463404315499,65.99961422222222,-92.37159004401144,0.18099089612557479,9.314877879542482,0.0026345315241788716,15.932791103274901,1.2203538990866394,0.38723327291255416,-2848.8779388695093,60.90200633640217,0.17753180636980634,1044.8660657368732,-176.22304029887545
2025-01-01 00:04:00,0.5127602440941762,0.26667108023871644,0.0,0.00854600406823627,0.004444518003978607,0.0,0.09869622553541872,0.0,0.3640640185587575,0.0,0.05,0.0,0.0,0.0,0.2520877469053831,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.02105986842105263,0.0,On,0.07763635711436609,0,On,0.027947022684913267,0,On,0.29929900786718855,0.22447425590039136,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13579.156862222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9099.271857777778,Off,0.0,0.0,36.9424039445818,51.666666666666686,46.10666666666668,0.0,52.06834279379835,0.0,0.0,0.0,36.9424039445818,52.06879926448779,52.069027499832515,52.06834279379835,12.43753247303448,20.317982698078907,-0.29312841303223536,8.410639766036793,-1.6569432530966377,2.8,9.236100170605994,-649.2923975646054,-2769.141163982386,853.3749896482841,-1066.7676208722069,-0.0,-0.0,507.8089277656952,0.0,1.0,0.04672701950034346,0.0,0,0.6046963389612441,65.99961422222222,-90.33370445809376,0.18214941273705496,9.267745822025965,0.0026346080236196033,16.05508619840451,1.2207814544695064,0.38711736021537035,-2830.562084924272,61.42092094188579,0.17719801325540188,1029.2327685688197,-175.85777892053562
2025-01-01 00:05:00,1.1884644107608429,0.26667108023871644,0.5791750000000001,0.01980774017934738,0.004444518003978607,0.009652916666666669,0.09869622553541872,0.0,0.3640640185587575,0.6757041666666667,0.05,0.5791750000000001,0.0,0.0,0.2520877469053831,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.02105986842105263,0.0,On,0.07763635711436609,0,On,0.027947022684913267,0,On,0.29929900786718855,0.22447425590039136,On,On,11124.988277047996,21.111111111111143,0.8,3129.8727518408914,16.97394607777778,0.6757041666666667,1,13579.156862222222,13579.156862222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9099.271857777778,Off,0.0,0.0,37.055336607381356,51.666666666666686,46.10666666666668,0.0,52.0650027876758,0.0,0.0,0.0,37.055336607381356,52.065688530351494,52.06603140168935,52.0650027876758,12.43753247303448,20.217801546079674,-0.3933095650314691,8.378145889686444,-1.5992607880036285,2.8,9.236100170605994,10488.225504837583,378.3945511922834,838.8458694607546,-1057.3299520755656,-0.0,-0.0,507.8089277656952,0.0,1.0,0.04658000653866749,0.0,0,0.6027938379959372,65.99961422222222,-87.2417479005436,0.18328626936125814,9.22199010342808,0.002634685083247872,16.17411402290727,1.2211982780783763,0.3870085178482123,-2813.3777221674977,61.89952151889012,0.1768721186289656,1014.0438549329072,-175.1979854721526
2025-01-01 00:06:00,1.1884644107608429,0.26667108023871644,0.5791750000000001,0.01980774017934738,0.004444518003978607,0.009652916666666669,0.09869622553541872,0.0,0.3640640185587575,0.6757041666666667,0.05,0.5791750000000001,0.0,0.0,0.2520877469053831,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.02105986842105263,0.0,On,0.07763635711436609,0,On,0.027947022684913267,0,On,0.29929900786718855,0.22447425590039136,On,On,11124.988277047996,21.111111111111143,0.8,3129.8727518408914,16.97394607777778,0.6757041666666667,1,13579.156862222222,13579.156862222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9099.271857777778,Off,0.0,0.0,36.840460292404465,51.666666666666686,46.10666666666668,0.0,52.0616526069429,0.0,0.0,0.0,36.840460292404465,52.062568286723355,52.063026126613586,52.0616526069429,12.43753247303448,20.399352059767676,-0.21175905134346706,8.503742060251318,-1.5428949297094787,2.8,9.236100170605994,10462.767607388934,309.8495344346293,824.9522853617314,-1074.4578143192657,-0.0,-0.0,507.8089277656952,0.0,1.0,0.046846272225757594,0.0,0,0.6062395935330137,65.99961422222222,-95.57178310549253,0.18124674442679684,9.305104570188306,0.0026347626876769645,15.926244572466963,1.2204429503706076,0.38742904885874585,-2879.8489513026584,59.82573389639607,0.17655308145302887,999.2456725850101,-174.2933872232787
2025-01-01 00:07:00,1.1884644107608429,0.26667108023871644,0.5791750000000001,0.01980774017934738,0.004444518003978607,0.009652916666666669,0.09869622553541872,0.0,0.3640640185587575,0.6757041666666667,0.05,0.5791750000000001,0.0,0.0,0.2520877469053831,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.02105986842105263,0.0,On,0.07763635711436609,0,On,0.027947022684913267,0,On,0.29929900786718855,0.22447425590039136,On,On,11124.988277047996,21.111111111111143,0.8,3129.8727518408914,16.97394607777778,0.6757041666666667,1,13579.156862222222,13579.156862222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9099.271857777778,Off,0.0,0.0,36.63233912293317,51.666666666666686,46.10666666666668,0.0,52.05832188993438,0.0,0.0,0.0,36.63233912293317,52.05946613674956,52.060038260157164,52.05832188993438,12.43753247303448,20.575114888790786,-0.03599622232035671,8.621013391966144,-1.4876836924903019,2.8,9.236100170605994,10438.80558139833,245.93092368024736,811.6015251285296,-1091.1445374103612,-0.0,-0.0,507.8089277656952,0.0,1.0,0.047103395453240327,0.0,0,0.6095670361129875,65.99961422222222,-102.84708600500146,0.17929663447889985,9.385565010781095,0.0026348391501056986,15.68653324048826,1.2197125904788126,0.3878212943230655,-2942.0354524368836,58.09362427623948,0.17624001965458672,984.7929342767908,-173.1914091482612
2025-01-01 00:08:00,1.1884644107608429,0.26667108023871644,0.5791750000000001,0.01980774017934738,0.004444518003978607,0.009652916666666669,0.09869622553541872,0.0,0.3640640185587575,0.6757041666666667,0.05,0.5791750000000001,0.0,0.0,0.2520877469053831,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.02105986842105263,0.0,On,0.07763635711436609,0,On,0.027947022684913267,0,On,0.29929900786718855,0.22447425590039136,On,On,11124.988277047996,21.111111111111143,0.8,3129.8727518408914,16.97394607777778,0.6757041666666667,1,13579.156862222222,13579.156862222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9099.271857777778,Off,0.0,0.0,36.430513050421965,51.666666666666686,46.10666666666668,0.0,52.055010025681476,0.0,0.0,0.0,36.430513050421965,52.05638151161329,52.0570672545792,52.055010025681476,12.43753247303448,20.74548485968079,0.0,8.730674550147317,-1.4334908373550057,2.8,9.236100170605994,10415.36172358201,186.0273726524424,798.715013894924,-1107.417446374364,-0.0,-0.0,507.8089277656952,0.0,1.0,0.04735202022146769,0.0,0,0.6127844997716971,65.99961422222222,-110.01803485731848,0.17742895852769222,9.462856468650298,0.0026349145067686916,15.454412016565094,1.2190054727870239,0.38818772691866704,-3000.2921441638805,56.44676497543138,0.1759321905849738,970.6476028698403,-171.93258897491629
2025-01-01 00:09:00,1.1884644107608429,0.26667108023871644,0.5791750000000001,0.01980774017934738,0.004444518003978607,0.009652916666666669,0.09869622553541872,0.0,0.3640640185587575,0.6757041666666667,0.05,0.5791750000000001,0.0,0.0,0.2520877469053831,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.02105986842105263,0.0,On,0.07763635711436609,0,On,0.027947022684913267,0,On,0.29929900786718855,0.22447425590039136,On,On,11124.988277047996,21.111111111111143,0.8,3129.8727518408914,16.97394607777778,0.6757041666666667,1,13579.156862222222,13579.156862222222,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9099.271857777778,Off,0.0,0.0,36.23462982062761,51.666666666666686,46.10666666666668,0.0,52.05171644481646,0.0,0.0,0.0,36.23462982062761,52.05331388123605,52.05411259944585,52.05171644481646,12.43753247303448,20.91076419196521,0.0,8.833327015052301,-1.380202280714089,2.8,9.236100170605994,10392.564436579096,129.86403074875216,786.2261493205633,-1123.2962055188436,-0.0,-0.0,507.8089277656952,0.0,1.0,0.04759264743608791,0.0,0,0.6158984667503575,65.99961422222222,-116.93656271575216,0.17563807313478597,9.538679320522691,0.0026349887914085424,15.229439485227694,1.2183202658447443,0.3885304268102163,-3054.917965010281,54.90924391814135,0.17562897204965003,956.7778426006986,-170.55169328013528
