Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.9889009010571392,0.26667108023871644,0.25097583333333334,0.9889009010571392,0.26667108023871644,0.2509758333333334,0.09869622553541872,0.18333551807407408,0.3640640185587575,0.2928051388888889,0.05,0.25097583333333334,0.0,0.0,0.2520877469053831,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.02105986842105263,0.0,0.07763635711436609,0.0,0.027947022684913267,0.0,0.29929900786718855,0.22447425590039136,4820.828253387464,21.111111111111143,0.3466666666666667,1356.2781924643862,7.355376633703703,0.2928051388888889,0.43333333333333335,5884.301306962963,13579.156862222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9099.271857777778,183.3355180740741,0.03333333333333333,36.31579472980691,51.66666666666668,46.10666666666668,0.0,51.96139956846468,0.0,0.0,183.3355180740741,36.31579472980691,51.9676026817725,51.97070423842641,51.96139956846468,12.43753247303448,20.762559053849426,-0.07193420615205917,8.827709430681995,-0.485055275975349,2.8,9.236100170605994,4107.7136908161,-1640.0549448299937,587.0587609510686,-1109.2313725934146,0.0,0.0,507.8089277656952,0.0,1.0,0.047375807414334094,0.0,0.0,0.6130923308423344,65.99961422222222,-111.69211774364632,0.1773790225364538,9.471928833256847,0.0026364785286972646,15.19760353946154,1.2188758434924762,0.3885110172217593,-3052.122366220059,55.789228925679325,0.17039984332032107,733.682094055053,-146.62333310398432
2025-01-01 01:00:00,0.7692802348179864,0.26598074296359164,0.22201708333333336,0.7692802348179864,0.26598074296359164,0.2220170833333334,0.09711673540383978,0.0,0.36314356885859106,0.25901993055555556,0.05,0.22201708333333336,0.0,0.0,0.2513974096302583,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.01948037828947368,0.0,0.07763635711436609,0.0,0.027947022684913267,0.0,0.29929900786718855,0.22447425590039136,4264.5788395350655,21.111111111111143,0.3066666666666667,1199.7845548723417,6.506679329814816,0.25901993055555556,0.38333333333333336,5205.343463851852,13579.156862222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9099.271857777778,0.0,0.0,36.00320818953674,51.66666666666668,46.10666666666668,0.0,51.78854308021216,0.0,0.0,0.0,36.00320818953674,51.808082815514624,51.81785268316587,51.78854308021216,12.43753247303448,20.863771111464647,-0.04907125609568279,9.232156268205962,1.186137260398723,2.5,9.236100170605994,3541.8345281545876,-1405.9480600550155,109.1309320333431,-1112.8357917431601,0.0,0.0,505.3089879339499,0.0,1.0,0.04645911357683662,0.0,0.0,0.6012293570552095,65.99961422222222,-115.21750757126674,0.17658797570886092,9.52331625021064,0.0026409709614993162,17.618060199660064,1.2185122067298957,0.30932831545681194,-2657.37684950873,51.64423458137318,0.12340713974285013,235.59013803963842,-126.45920600629529
2025-01-01 02:00:00,0.8134067295622646,0.26529040568846685,0.2606287500000001,0.8134067295622646,0.26529040568846685,0.2606287500000001,0.09711673540383978,0.0,0.36222311915842464,0.304066875,0.05,0.2606287500000001,0.0,0.0,0.2507070723551335,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.01948037828947368,0.0,0.07763635711436609,0.0,0.027947022684913267,0.0,0.29929900786718855,0.22447425590039136,5006.244724671598,21.111111111111143,0.36000000000000004,1408.4427383284012,7.638275735,0.304066875,0.45,6110.620588000001,13579.156862222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9099.271857777778,0.0,0.0,35.86293618475675,51.66666666666668,46.10666666666668,0.0,51.593801591436254,0.0,0.0,0.0,35.86293618475675,51.626484894610606,51.64282654619778,51.593801591436254,12.43753247303448,20.80224792086698,-0.06281720097163863,9.948473582334351,1.4442714445004396,1.6500000000000001,9.236100170605994,4248.585930657955,-951.2846616253457,-106.64797724406907,-1153.8930241415349,0.0,0.0,504.38853823378355,0.0,1.0,0.04601254040089082,0.0,0.0,0.5954502346660585,65.99961422222222,-108.15430810589146,0.1776684818802992,9.502328096220516,0.0026471148316633054,26.84207734164621,1.218762719989448,0.22218645607069715,-2405.666390775749,45.93899082200237,0.07495463618807738,26.480309305062953,-133.128286549132
2025-01-01 03:00:00,0.7438628697743788,0.26460006841334205,0.20271125000000004,0.7438628697743788,0.26460006841334205,0.20271125000000004,0.09606374198278714,0.0,0.3613026694582583,0.23649645833333333,0.05,0.20271125000000004,0.0,0.0,0.2500167350800087,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.018427384868421052,0.0,0.07763635711436609,0.0,0.027947022684913267,0.0,0.29929900786718855,0.22447425590039136,3893.7458969667987,21.111111111111143,0.28,1095.455463144312,5.940881127222223,0.23649645833333333,0.35,4752.704901777777,13579.156862222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9099.271857777778,0.0,0.0,35.60366625066883,51.66666666666668,46.10666666666668,0.0,51.400401455984735,0.0,0.0,0.0,35.60366625066883,51.44602184685221,51.46883204228596,51.400401455984735,12.43753247303448,20.844142081224064,-0.04896310962737426,9.83235729298721,1.2338407328384513,1.6500000000000001,9.236100170605994,3113.495789762128,-1661.470669877465,-67.65485369977316,-1174.8921696489117,0.0,0.0,502.4150951125645,0.0,1.0,0.04676014955550372,0.0,0.0,0.6051250764086399,65.99961422222222,-107.7730326683232,0.17770057238975048,9.529684042512788,0.0026544866987213696,8.908059704314178,1.2185835492829005,0.2670785277596987,-2808.1879783257236,51.26184530394639,0.0945447171391307,74.52404321141444,-142.1788969111876
2025-01-01 04:00:00,0.7992511006297679,0.26390973113821725,0.25097583333333334,0.7992511006297679,0.26390973113821725,0.2509758333333334,0.09606374198278714,0.0,0.36038221975809187,0.2928051388888889,0.05,0.25097583333333334,0.0,0.0,0.24932639780488391,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.018427384868421052,0.0,0.07763635711436609,0.0,0.027947022684913267,0.0,0.29929900786718855,0.22447425590039136,4820.828253387464,21.111111111111143,0.3466666666666667,1356.2781924643862,7.355376633703703,0.2928051388888889,0.43333333333333335,5884.301306962963,13579.156862222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9099.271857777778,0.0,0.0,35.428815851282714,51.66666666666668,46.10666666666668,0.0,51.2080830326399,0.0,0.0,0.0,35.428815851282714,51.26645359817876,51.2956388809482,51.2080830326399,12.43753247303448,20.814382074902664,-0.05544601840533095,9.503417683090994,1.2893621482329298,0.55,9.236100170605994,3931.513265918487,-1270.341012423225,-176.32132316703,-1286.6715753435296,0.0,0.0,501.4946454123981,0.0,1.0,0.04819617773821118,0.0,0.0,0.6237087779589171,65.99961422222222,-104.13805753784668,0.1779881117887762,9.513185325781889,0.002655228604547093,31.20373196655546,1.218134406396437,0.2437103030775335,-2681.9783152635496,55.359110375938364,0.09637938877676894,-36.07428038178536,-140.2470427852446
2025-01-01 05:00:00,2.6446455243456324,0.29905872494468416,0.2606287500000001,2.644645524345632,0.29905872494468416,0.2606287500000001,0.19938832625949443,1.650019662666667,0.44117066041947084,0.304066875,0.05,0.2606287500000001,0.0,0.0,0.2844753916113508,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.020533371710526313,0.0,0.17885495454896813,0.0,0.06187013827100295,0.0,0.34616433294247784,0.2596232497068583,5006.244724671598,21.111111111111143,0.36000000000000004,1408.4427383284012,7.638275735,0.304066875,0.45,6110.620588000001,13579.156862222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9099.271857777778,1650.0196626666666,0.3,34.414438474425395,51.66666666666668,46.10666666666668,0.0,51.064825319988046,0.6174822710778096,1650.7077020225179,1650.0196626666666,34.414438474425395,50.339285010459804,51.0797039314407,49.961636244243046,12.43753247303448,20.787523293079925,-0.06413872810456223,9.742595840396268,0.44697189541546994,-0.25000000000000006,9.236100170605994,4232.66191319043,-1338.6861117468395,-209.3154472461019,-1354.1390593339424,0.0,0.0,682.3270975952141,0.0,1.0,0.04885438677422273,0.0,0.0,0.6322266889792095,65.99961422222222,-101.77084974244,0.17926076051445577,9.514723452990161,0.002671155266355057,37.380146557155086,1.2176226856616381,0.21809859566340134,-2800.0443280187806,52.91547794353961,0.07595341992933867,-46.82201581432039,-162.49343143178152
2025-01-01 06:00:00,2.459656628690544,0.3251036082170853,0.18340541666666668,2.459656628690544,0.3251036082170853,0.1834054166666667,0.47827553489909697,1.1916808674814816,0.5257272401988542,0.2139729861111111,0.05,0.18340541666666668,0.0,0.0,0.31052027488375195,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.02316585526315789,0.0,0.4551096796359391,0.0,0.11170020702051812,0.0,0.3790499445720132,0.2842874584290099,3522.9129543985323,21.111111111111143,0.25333333333333335,991.1263714162823,5.37508292462963,0.2139729861111111,0.31666666666666665,4300.066339703703,13579.156862222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9099.271857777778,1191.6808674814815,0.21666666666666667,34.307964827849666,51.66666666666668,46.10666666666668,0.0,51.45103853567543,0.4651769298410643,1263.2248215143559,1191.6808674814815,34.307964827849666,50.26953336184199,51.45103853567543,49.678780774925265,12.43753247303448,20.823307576885178,-0.05430152002266819,9.171828811232144,0.18881628229256556,0.3,9.236100170605994,3146.3810106361207,-1889.0580895037938,-132.46651187085803,-1304.895570752775,0.0,0.0,1034.6744446050213,0.0,0.86675,0.04837655869686917,0.0,0.0,0.6260430955868156,57.20516562711111,-106.31081761465757,0.17905801944913902,9.53419250195603,0.002674030084506031,-1.0849018740707483,1.217472345856946,0.2525916355100193,-2939.8929449930865,59.70848407301025,0.08547361343999481,15.517422527200772,-147.9839343980588
2025-01-01 07:00:00,0.8286153519158136,0.26667108023871644,0.2702816666666667,0.8286153519158136,0.26667108023871644,0.27028166666666675,0.09922272224594503,0.0,0.3640640185587575,0.3153286111111111,0.05,0.2702816666666667,0.0,0.0,0.2520877469053831,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.021586365131578945,0.0,0.07763635711436609,0.0,0.027947022684913267,0.0,0.29929900786718855,0.22447425590039136,5191.661195955732,21.111111111111143,0.37333333333333335,1460.6072841924158,7.921174836296297,0.3153286111111111,0.4666666666666667,6336.939869037037,13579.156862222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9099.271857777778,0.0,0.0,34.43132489897474,51.66666666666668,46.10666666666668,0.0,51.38328113391234,0.0,0.0,0.0,34.43132489897474,50.377772360724,51.38328113391234,49.87501797412985,12.43753247303448,20.82223007023538,-0.05752558314180914,9.076879958960719,-0.029238300500822788,-0.55,9.236100170605994,4130.462908939574,-1739.5430826593868,-218.7971778320367,-1398.412449409728,0.0,0.0,442.33581025399934,1.906558556867494,0.0,0.04962283705925975,0.0,0.0,0.6421712366735515,0.0,-105.12164786042806,0.17875889085619406,9.528487909756027,0.0026693420937833902,-19.07147989131247,1.2174803023800116,0.25625958771894586,-3259.484973923428,59.33460707162517,0.08779063301385417,-67.35020132373499,-151.44697650830173
2025-01-01 08:00:00,0.8130090983996058,0.2673614175138412,0.2606287500000001,0.8130090983996057,0.2673614175138412,0.2606287500000001,0.09395775514068187,0.0,0.36498446825892383,0.304066875,0.05,0.2606287500000001,0.0,0.0,0.25277808418050784,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.016321398026315787,0.0,0.07763635711436609,0.0,0.027947022684913267,0.0,0.29929900786718855,0.22447425590039136,5006.244724671598,21.111111111111143,0.36000000000000004,1408.4427383284012,7.638275735,0.304066875,0.45,6110.620588000001,13579.156862222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9099.271857777778,0.0,0.0,34.29130852958675,51.66666666666668,46.10666666666668,0.0,51.18756889604994,0.0,0.0,0.0,34.29130852958675,50.204221258525415,51.18756889604994,49.71254743976316,12.43753247303448,20.76820157102791,-0.07005872677646673,8.49725177044239,-0.5357619276013305,-1.4,9.236100170605994,3876.038079749681,-2079.9734421517073,-261.67114654120877,-1493.2321709126356,0.0,0.0,437.99129284890256,122.27942635449696,0.0,0.05094555807766719,0.0,0.0,0.6592886254103226,0.0,-74.96576685818499,0.17949454484033148,9.508747822158524,0.002670198667436181,28.29382003484749,1.2182753709829186,0.2715723213733348,-3553.343032899931,64.9268524198228,0.09856603080704603,-113.17071663183688,-148.5004299093719
2025-01-01 09:00:00,0.7760649098031145,0.2673614175138412,0.23167000000000001,0.7760649098031145,0.2673614175138412,0.23167000000000004,0.09079877487752398,0.0,0.36498446825892383,0.27028166666666664,0.05,0.23167000000000001,0.0,0.0,0.25277808418050784,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.013162417763157892,0.0,0.07763635711436609,0.0,0.027947022684913267,0.0,0.29929900786718855,0.22447425590039136,4449.9953108191985,21.111111111111143,0.32000000000000006,1251.9491007363565,6.789578431111111,0.27028166666666664,0.4,5431.6627448888885,13579.156862222222,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9099.271857777778,0.0,0.0,34.00197549488857,51.66666666666668,46.10666666666668,0.0,50.99319653373027,0.0,0.0,0.0,34.00197549488857,50.031724888760714,50.99319653373027,49.55098906627595,12.43753247303448,20.843571153495265,-0.05285793591692111,8.426778269037563,-0.3070281526185992,-0.85,9.236100170605994,3415.89742610952,-1975.7405938265692,-176.28299311180768,-1439.786583342415,0.0,0.0,434.8323125857447,314.1978143279938,0.0,0.05025162811396585,0.0,0.0,0.6503084483514664,0.0,-29.14361395300805,0.17977693753529314,9.564268990682555,0.0026855289891520783,77.82872392265601,1.2185631138331887,0.2685733351872322,-3290.9641742328736,63.2744796699476,0.09661255851602417,-77.09080438379682,-99.19218872801089
