Metric,Value
Total Electric Energy (kWh),28.714743584972073
Total Gas Energy (therms),5.000210833333333
Average Electric Power (kW),1.1964476493738365
Peak Electric Power (kW),8.842035624501849
Lighting Electric Energy (kWh),4.108320123439615
Water Heating Electric Energy (kWh),6.691746409703705
Other Electric Energy (kWh),10.881097746273198
HVAC Heating Electric Energy (kWh),5.833579305555555
HVAC Cooling Electric Energy (kWh),1.2
HVAC Heating Gas Energy (therms),5.000210833333333
Average Temperature - Indoor (C),20.81407488857054
Unmet Heating Load (C-hours),1.3997013502424347
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),96.04573212518105
Average HVAC Heating COP (-),0.7999999999999999
Average HVAC Heating Duct Efficiency (-),0.7804347060628726
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
