Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,1.958273156238539,0.19813040009189967,0.006146558450789715,1.9582731562385391,0.19813040009189967,0.0061465584507897145,0.09439532936245745,0.0,0.2702192328020074,1.5836585940740742,0.010000000000000002,0.006146558450789715,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.016358585526315788,0.0,0.0031740198555866026,0.0,0.07486272398055506,0.0,0.009934254901696644,0.0,0.22522022741778155,0.1689151705633361,0.006146558450789715,1583.658594074074,20.5555555555556,0.21666666666666667,0.0,1.5836585940740742,0.0,0.21666666666666667,1583.658594074074,7309.193511111112,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,0.0,0.0,36.190697021366525,51.66666666666668,46.10666666666668,0.0,51.21720504561396,0.0,0.0,0.0,36.190697021366525,51.26344483149314,51.28656472443273,51.21720504561396,12.43753247303448,20.15700829765142,-0.07843041875372224,5.173276663366916,1.7956990116695377,0.16784876378591307,0.85,9.236100170605994,1685.2819521022504,-2211.4506429055036,-320.26513076298204,140.79557411474403,-732.4673246904518,0.0,0.0,438.9180819793367,1724.2468783336237,0.0,0.028903007694709472,0.0,0.0,0.21079166488952658,0.0,395.1726007392916,0.20828358357893573,9.58723376586457,0.00298384337043632,52.66055734957843,1.2211954364578512,0.40385499808910696,-2317.539365224021,106.088722318517,0.25371894546431994,-324.59001230461274,4.3248815416306465,0.21547512872151356,183.78867813615562,-42.99310402141158
2025-01-01 11:00:00,1.7783818059105392,0.2172911512011749,0.006146558450789715,1.7783818059105392,0.2172911512011749,0.0061465584507897145,0.25391161455692346,1.1916808674814816,0.32278932387213405,0.0,0.010000000000000002,0.006146558450789715,0.0,0.0,0.21437448453450822,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.016358585526315788,0.0,0.009662089854506277,0.0,0.22789093917610143,0.0,0.03695667782612306,0.0,0.2507678955634819,0.1880759216726113,0.006146558450789715,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,7309.193511111112,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,1191.6808674814815,0.21666666666666667,34.152735071548726,51.66666666666668,46.10666666666668,0.0,50.726773924730445,0.39878913039531894,1063.4127520065224,1191.6808674814815,34.152735071548726,49.42529091775297,50.74854999825338,48.7527733407413,12.43753247303448,20.125051968969636,-0.04828685880994487,5.940568382243657,2.762231339396234,2.1601200084258894,1.95,9.236100170605994,409.4109587577888,-1859.7153823841404,-268.69056440043755,18.33424232223049,-657.6760535778933,0.0,0.0,698.6663324297305,1575.448239231156,0.7492500000000001,0.027722491956834783,0.0,0.0,0.20218208070910781,49.450210956,368.42067990595154,0.20930692671832854,9.580863468935991,0.002994343725794877,83.85519618114105,1.2207465372086879,0.37294525542083173,-1942.2604319469915,82.54504956285115,0.25371894546431994,-268.900525655723,0.20996125528545986,0.18880969462931022,-76.06797305776426,94.40221537999476
2025-01-01 12:00:00,8.199279795410556,0.237766830453545,0.005960299103796088,8.199279795410558,0.23776683045354496,0.005960299103796088,0.40643246473103833,0.09166775903703704,0.3819860605313705,7.30919351111111,0.010000000000000002,0.005960299103796088,0.0,0.0,0.2348501637868783,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.017040193256578944,0.0,0.0158379084071867,0.0,0.3735543630672727,0.0,0.06885250881553272,0.0,0.27631556370918214,0.20723667278188657,0.005960299103796088,7309.193511111112,23.666666666666686,1.0,0.0,7.30919351111111,0.0,1.0,7309.193511111112,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,91.66775903703704,0.016666666666666666,33.86754323620332,51.66666666666668,46.10666666666668,0.0,51.809848179742616,0.14480802664548403,397.67757143859166,91.66775903703704,33.86754323620332,50.9505511098185,51.809848179742616,50.520902574856436,12.43753247303448,21.861669446466014,-1.264180501019068,6.277693670504645,3.6221401422617068,4.230778925084198,3.05,9.236100170605994,7833.371381178337,-1658.2642916564523,-192.9355812953363,-219.50376307584463,-698.8607943329396,0.0,0.0,955.4154311813035,1528.3985910066638,1.5000000000000002,0.02858113342614761,0.0,0.0,0.20844421324463525,98.99942133333334,267.62323321886157,0.18934974992571113,10.367355924893484,0.0030097157048149963,109.04662455635619,1.2129541960231232,0.4232741520038078,-1726.3601432447883,68.09585158833605,0.25371894546431994,-190.2523526462228,-2.6832286491134942,0.246273083320521,-372.9789063997958,153.47514332395116
2025-01-01 13:00:00,5.447619527440224,0.24415374748997004,0.005960299103796088,5.4476195274402235,0.24415374748997004,0.005960299103796088,0.4591299411217575,0.9166775903703706,0.40721524039254015,3.654596755555555,0.010000000000000002,0.005960299103796088,0.0,0.0,0.24123708082330336,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.01908501644736842,0.0,0.017898124134950823,0.0,0.42214680053943826,0.0,0.08556579929480222,0.0,0.28483145309108227,0.21362358981831164,0.005960299103796088,3654.596755555556,23.666666666666686,0.5,0.0,3.654596755555555,0.0,0.5,3654.596755555556,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,916.6775903703705,0.16666666666666666,30.094646599187875,51.66666666666668,46.10666666666668,0.0,51.363573165309234,0.3055866331005818,831.5076493716009,916.6775903703705,30.094646599187875,49.23605389264174,51.36440503409178,48.171462387525445,12.43753247303448,23.45236726349883,-0.03899451465601895,6.72453806945614,4.762945233856812,6.081520492189182,4.45,9.236100170605994,4327.757636833474,-1192.4248557817414,-111.0646214905124,-390.5838212533537,-706.8735404460381,0.0,0.0,1049.278878539126,1722.9810534406374,1.7505000000000002,0.02875499681622195,0.0,0.0,0.20971221115835462,115.53232469600002,330.75554318482966,0.1726578135620293,11.081988099975796,0.0030297059968268534,115.77250064199838,1.2058548956383897,0.41225917902241543,-1243.3988503652342,50.97399458349296,0.25371894546431994,-104.69557274915357,-6.369048741358834,0.2578724331182463,-551.1618219240229,160.57800067066918
2025-01-01 14:00:00,4.350024813848085,0.21860607934426973,0.005960299103796088,4.350024813848085,0.21860607934426973,0.005960299103796088,0.2560226416728802,1.925022939777778,0.33168085461964947,1.8272983777777776,0.010000000000000002,0.005960299103796088,0.0,0.0,0.21568941267760305,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.020448231907894732,0.0,0.00958161267764049,0.0,0.22599279708734496,0.0,0.044094971049511995,0.0,0.2507678955634819,0.1880759216726113,0.005960299103796088,1827.298377777778,23.666666666666686,0.25,0.0,1.8272983777777776,0.0,0.25,1827.298377777778,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,1925.0229397777778,0.35,30.32094018178675,51.66666666666668,46.10666666666668,0.0,51.12247380439176,0.5917193491125753,1584.5379065967834,1925.0229397777778,30.32094018178675,49.29650310582267,51.12261854264296,48.38337301828694,12.43753247303448,23.317386391311793,-0.048374123135232656,7.228124493910358,5.632964041283981,7.389557181313241,4.7,9.236100170605994,2284.064618633514,-1239.4990795557464,-315.4556644235232,-858.9406787434759,-679.3020755981183,0.0,0.0,706.9395286042899,1830.1568555577696,0.7492500000000001,0.02825493815976106,0.0,0.0,0.20606524825915765,49.450210956,429.1287878495646,0.1747966502782375,11.03481489453223,0.0030440829348062316,51.30196014813246,1.2057872299531813,0.3854421557790651,-1270.0747600237069,30.575680467960247,0.25371894546431994,-305.6699821144372,-9.78568230908602,0.27289373809135165,-962.9705127128246,104.02983396934867
2025-01-01 15:00:00,2.638099935483352,0.2149430072555811,0.006146558450789715,2.638099935483352,0.2149430072555811,0.0061465584507897145,0.2354102424395418,0.0,0.32175153156232883,2.0709381614814815,0.010000000000000002,0.006146558450789715,0.0,0.0,0.21202634058891442,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.023856270559210524,0.0,0.008604619750489846,0.0,0.20294935212984147,0.0,0.039049744110442784,0.0,0.2467604182072936,0.18507031365547014,0.006146558450789715,2070.9381614814815,23.666666666666686,0.2833333333333333,0.0,2.0709381614814815,0.0,0.2833333333333333,2070.9381614814815,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,0.0,0.0,32.972273219624334,51.66666666666668,46.10666666666668,0.0,51.673183968606295,0.04750943866544589,129.6199623092527,0.0,32.972273219624334,51.61596860080131,51.68037781339741,51.5801670721077,12.43753247303448,23.274190378035094,-0.07996085437601957,7.137831387700788,5.859598808714979,7.541593835790451,4.15,9.236100170605994,2406.3741629835345,-1359.6997392282706,-572.5734223100905,-1232.539273144487,-708.9164441008684,0.0,0.0,662.9242877654766,1494.5876593951273,0.49950000000000006,0.028659326646812082,0.0,0.0,0.20901448189421784,32.966807304,381.4281578374446,0.17550652823421745,11.020606114264767,0.003048345432579343,32.76519672941979,1.2059601150965018,0.36330735155457655,-1385.4690036168877,25.769264388617056,0.25371894546431994,-561.0412417166159,-11.532180593474548,0.28207417138200996,-1233.402088675283,0.8628155307961365
2025-01-01 16:00:00,4.046349947373536,0.20076025637808936,0.008381670614713248,4.046349947373536,0.20076025637808936,0.008381670614713248,0.1080274839677206,0.0,0.2737257078502603,3.654596755555555,0.010000000000000002,0.008381670614713248,0.0,0.0,0.19784358971142268,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.029990740131578944,0.0,0.0031740198555866026,0.0,0.07486272398055506,0.0,0.009934254901696644,0.0,0.22522022741778155,0.1689151705633361,0.008381670614713248,3654.596755555556,23.666666666666686,0.5,0.0,3.654596755555555,0.0,0.5,3654.596755555556,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,0.0,0.0,32.00904492479255,51.66666666666668,46.10666666666668,0.0,51.407227756708046,0.0,0.0,0.0,32.00904492479255,50.87344606227646,51.407227756708046,50.60655521506067,12.43753247303448,23.38238555954694,-0.04314178465338614,6.935329473317632,5.672995275465658,6.854094999359569,3.05,9.236100170605994,3515.562896335831,-2072.3955327508347,-875.687137329365,-1651.9455842790437,-791.2508905383983,0.0,0.0,488.8090518998043,569.71819413716,0.0,0.029914033637162444,0.0,0.0,0.2181651480891721,0.0,163.4079794188691,0.17460564098806666,11.071906410520585,0.0030526551072844093,-14.441773495394264,1.2055168718611688,0.40056265358496274,-2093.407446094889,21.01191334405446,0.25371894546431994,-865.3076034320173,-10.379533897347608,0.30213098941977407,-1524.565610904655,-127.37997337438843
2025-01-01 17:00:00,3.543032942456648,0.2764263874808105,0.010616782778636782,3.543032942456648,0.27642638748081044,0.010616782778636782,0.8695858483092077,0.5500065542222222,0.5297819458511439,1.5836585940740742,0.010000000000000002,0.010616782778636782,0.0,0.0,0.2735097208141438,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.03817003289473684,0.0,0.03381650971900331,0.0,0.7975993056954676,0.0,0.1651023180989521,0.0,0.32260192717315683,0.24195144537986754,0.010616782778636782,1583.658594074074,23.666666666666686,0.21666666666666667,0.0,1.5836585940740742,0.0,0.21666666666666667,1583.658594074074,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,550.0065542222222,0.1,30.083526364805568,51.66666666666668,46.10666666666668,0.0,50.972492088289414,0.2729076170109187,732.7495828502654,550.0065542222222,30.083526364805568,49.12828469118296,50.972492088289414,48.20618099262974,12.43753247303448,23.33287057630749,-0.061548308597184825,6.089933158059598,4.895008389654087,5.0867854976025235,1.95,9.236100170605994,2404.9144071201913,-2278.3769740619327,-979.5085152775788,-1494.3206263105747,-863.4545618438987,0.0,0.0,1647.8916002222502,44.86137791515957,1.7505000000000002,0.030962116046769197,0.0,0.0,0.22580888670613528,115.53232469600002,36.818774667765915,0.17510822322369446,11.047551178447385,0.00305367184018864,60.19731091004371,1.2051506522267148,0.43147037148058826,-2314.6870584400026,36.31008437807,0.25371894546431994,-974.3925997846212,-5.1159154929576625,0.29685682848146033,-1223.6378595546917,-270.68276675588294
2025-01-01 18:00:00,3.7940487385220276,0.2899891682937558,0.01229311690157943,3.794048738522027,0.28998916829375576,0.012293116901579429,1.1081200596416143,0.4583387951851853,0.6339312896211535,1.5836585940740742,0.010000000000000002,0.01229311690157943,0.0,0.0,0.28707250162708914,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.0436228947368421,0.0,0.04329672115379291,0.0,1.0212004437509794,0.0,0.25116795411836795,0.0,0.33893239739962405,0.25419929804971797,0.01229311690157943,1583.658594074074,23.666666666666686,0.21666666666666667,0.0,1.5836585940740742,0.0,0.21666666666666667,1583.658594074074,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,458.33879518518523,0.08333333333333333,33.22179776573611,51.66666666666668,46.10666666666668,0.0,51.84845374997412,0.0,0.0,458.33879518518523,33.22179776573611,51.833517828996875,51.85769121457956,51.81681240390281,12.43753247303448,23.299595318972376,-0.061849054958220094,6.0713935130146135,4.129291526384554,3.503978638956816,1.15,9.236100170605994,2730.759784716083,-2058.1445762288668,-988.4227269855178,-1036.3968380561657,-906.5278475835537,0.0,0.0,2030.5291809716944,0.0,2.0010000000000003,0.03129695491869797,0.0,0.0,0.22825089011384694,132.0652280586667,23.099857253868084,0.1761083793625985,11.04273521238445,0.003066651977699624,77.4029886818332,1.204670299727414,0.3300972558675651,-2089.0303519973454,30.88577576847842,0.25371894546431994,-988.3322686319417,-0.09045835357611058,0.2312773479545937,-709.3677167445293,-327.0291213116363
2025-01-01 19:00:00,4.583855454467624,0.28379012712280643,0.014155710371515707,4.583855454467624,0.28379012712280643,0.014155710371515707,1.0566323226846173,1.1000131084444444,0.7117315374126371,1.705478485925926,0.010000000000000002,0.014155710371515707,0.0,0.0,0.28087346045613976,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.046349325657894735,0.0,0.041091646507670374,0.0,0.9691913505190521,0.0,0.3372335901377839,0.0,0.33242024669581816,0.2493151850218635,0.014155710371515707,1705.4784859259262,23.666666666666686,0.23333333333333334,0.0,1.705478485925926,0.0,0.23333333333333334,1705.4784859259262,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,1100.0131084444445,0.2,30.996093300521796,51.66666666666668,46.10666666666668,0.0,51.40783093892592,0.42867273997011857,1164.8161238811078,1100.0131084444445,30.996093300521796,49.915269737509114,51.40811452268392,49.16870555304272,12.43753247303448,23.327253072764154,-0.05614305937845773,6.019506045766176,3.167583702149686,2.1636381547483694,-0.25000000000000006,9.236100170605994,2805.5253754653627,-2247.3869478580727,-1135.8808168064973,-997.1543774284404,-1005.5124455388343,0.0,0.0,2084.5911592445727,0.0,2.0010000000000003,0.03242184493709922,0.0,0.0,0.23645479201571762,132.0652280586667,20.96817583369837,0.1764897841890068,11.067262026571939,0.003078466998318552,71.67592312837272,1.2045494032056583,0.277033633372718,-2276.5569159275447,29.169968069471825,0.25371894546431994,-1139.9861418745193,4.105325068021855,0.20385121352192617,-656.2407689036819,-340.91360852475856
2025-01-01 20:00:00,4.293548561948951,0.25668331250041637,0.015087007106483847,4.29354856194895,0.25668331250041637,0.015087007106483846,0.6931381455644001,1.0083453494074075,0.6329467973475134,1.9491182696296296,0.010000000000000002,0.015087007106483847,0.0,0.0,0.2537666458337497,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.04771254111842105,0.0,0.02625165509361942,0.0,0.6191739493523596,0.0,0.2945912695691804,0.0,0.29715444596136126,0.22286583447102087,0.015087007106483847,1949.1182696296298,23.666666666666686,0.26666666666666666,0.0,1.9491182696296296,0.0,0.26666666666666666,1949.1182696296298,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,1008.3453494074075,0.18333333333333332,31.932871862846934,51.66666666666668,46.10666666666668,0.0,51.461585080727545,0.3353385543943849,906.4579677136859,1008.3453494074075,31.932871862846934,50.76917878321936,51.4627608131066,50.42179990208623,12.43753247303448,23.35335458655783,-0.04953256422012657,5.791105268119711,2.2836837945310307,0.8647232613625833,-0.55,9.236100170605994,2594.072181938382,-2138.396122902414,-939.2723044905772,-687.7664654827964,-1028.1382608323238,0.0,0.0,1658.4276565552072,0.0,2.0010000000000003,0.032688610858691104,0.0,0.0,0.2384003346160621,132.0652280586667,14.664516585868624,0.1769099741919152,11.0915685919296,0.0030907735001361727,81.98561307972768,1.2044343582329167,0.25973579062051333,-2172.2043201392344,33.80819723682042,0.25371894546431994,-946.0551299464521,6.7828254558750745,0.15231703009260078,-325.16830276784214,-362.5981627149543
2025-01-01 21:00:00,2.960081021641566,0.2295764978780263,0.016018303841451982,2.9600810216415656,0.2295764978780263,0.016018303841451982,0.40401748495723094,0.0,0.4751253752028536,2.0709381614814815,0.010000000000000002,0.016018303841451982,0.0,0.0,0.22665983121135963,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.04430450246710526,0.0,0.01463075075419991,0.0,0.3450822317359258,0.0,0.17291226692104064,0.0,0.26188864522690436,0.19641648392017821,0.016018303841451982,2070.9381614814815,23.666666666666686,0.2833333333333333,0.0,2.0709381614814815,0.0,0.2833333333333333,2070.9381614814815,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,0.0,0.0,32.88923805937082,51.66666666666668,46.10666666666668,0.0,51.628353311075585,0.05082902295136142,138.5107897876838,0.0,32.88923805937082,51.56944152075361,51.638781192133735,51.52955774453447,12.43753247303448,23.298729262107848,-0.06239071908942459,5.772632098028122,2.143245313601103,0.14880882558853664,-0.3,9.236100170605994,2300.771990210422,-2570.166263136399,-807.4677984435674,-435.9468029370782,-1010.1514808647595,0.0,0.0,1227.6009882993535,0.0,2.0010000000000003,0.03256704194983314,0.0,0.0,0.23751372402633916,132.0652280586667,12.384321294346302,0.17833647990295987,11.083577456083635,0.003105469191960029,93.68519097330066,1.2046456873952236,0.32503382102035794,-2604.3256400271175,34.15937689071874,0.25371894546431994,-814.5228007224176,7.055002278850292,0.14498514070183505,-97.10793818287031,-338.83886475420786
2025-01-01 22:00:00,5.8516129525171605,0.22089783009293548,0.01396945102452208,5.8516129525171605,0.22089783009293548,0.01396945102452208,0.329818512647457,0.7333420722962963,0.39293626090674105,4.3855161066666675,0.010000000000000002,0.01396945102452208,0.0,0.0,0.2179811634262688,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.03817003289473684,0.0,0.011862335870016867,0.0,0.27978614388270323,0.0,0.10229470967171593,0.0,0.25207032570424304,0.18905274427818225,0.01396945102452208,4385.516106666667,23.666666666666686,0.6,0.0,4.3855161066666675,0.0,0.6,4385.516106666667,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,733.3420722962964,0.13333333333333333,30.382619373476793,51.66666666666668,46.10666666666668,0.0,51.11619832605343,0.2508198515730732,676.0539787261841,733.3420722962964,30.382619373476793,49.408540829110954,51.11619832605343,48.554712080639725,12.43753247303448,23.36077900461128,-0.05059030332101759,4.84495511176741,1.5315179668874026,-0.47950493743608413,-1.95,9.236100170605994,4289.637090707003,-3566.5269773977193,-1160.6841944357373,-815.8979808093457,-1146.7737478341253,0.0,0.0,1041.8772054820145,0.0,2.0010000000000003,0.03420586752892947,0.0,0.0,0.24946579406452035,132.0652280586667,9.01752639244638,0.1785120596010447,11.126019833896947,0.0031202525260896176,81.83194086784043,1.204382869819266,0.40233507659289836,-3631.8927862374912,65.36580883977209,0.25371894546431994,-1169.3968660277924,8.712671592054948,0.22359145986794868,-490.2800521648473,-325.61792864449836
2025-01-01 23:00:00,3.829802694526023,0.2139661846500102,0.012106857554585803,3.829802694526023,0.2139661846500102,0.012106857554585803,0.1990310293408866,0.7333420722962963,0.3292118639999509,2.558217728888889,0.010000000000000002,0.012106857554585803,0.0,0.0,0.2110495179833435,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.03203556332236842,0.0,0.006792273727472345,0.0,0.16020319229104582,0.0,0.047812506688826154,0.0,0.24545798806653235,0.18409349104989922,0.012106857554585803,2558.2177288888893,23.666666666666686,0.35,0.0,2.558217728888889,0.0,0.35,2558.2177288888893,7309.193511111112,0.0,24.666666666666686,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1220.0550355555556,733.3420722962964,0.13333333333333333,30.524167973365326,51.66666666666668,46.10666666666668,0.0,51.272512842354104,0.3268258672012772,885.3945721429614,733.3420722962964,30.524167973365326,49.570500698518806,51.27251284235411,48.71949462660117,12.43753247303448,23.392336606813505,-0.041327963311460415,4.061415506219478,0.4769354011172766,-1.569193370538301,-3.05,9.236100170605994,2223.967239530868,-3276.662815449349,-1176.9768860519375,-772.2242305785555,-1230.8699947625653,0.0,0.0,886.4681866221674,0.0,3.0,0.03506697647133846,0.0,0.0,0.2557459220546214,197.99884266666666,10.151318782377022,0.17910122389609934,11.156982307584595,0.0031365861889972022,121.23135966649839,1.2042428714392484,0.3554499732701421,-3367.3515802565075,90.68876480715888,0.25371894546431994,-1187.8265287543181,10.849642702380635,0.19867290366374254,-418.9550755124788,-353.26915506607685
