Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.38552028584867537,0.19813040009189967,0.008195411267719619,0.0064253380974779225,0.0033021733348649945,0.00013659018779532697,0.10530105304666798,0.0,0.2702192328020074,0.0,0.010000000000000002,0.008195411267719619,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.027264309210526312,0.0,On,0.0031740198555866026,0.0,On,0.07486272398055506,0,On,0.009934254901696644,0,On,0.22522022741778155,0.1689151705633361,On,0.008195411267719619,On,Off,0.0,23.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7309.193511111112,Off,0.0,24.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1220.0550355555556,Off,0.0,0.0,28.63995053841128,51.666666666666686,46.10666666666668,0.0,51.12407236834633,0.0,0.0,0.0,28.63995053841128,48.01043919537166,51.12407236834633,46.45362260888433,12.43753247303448,23.51010794926824,0.0,4.892183052094528,0.5678445405325521,-1.9510452129036007,2.8,9.236100170605994,-175.13162403438207,-1709.7021424240827,749.4438865141942,2338.398293503881,-860.0018145421906,-0.0,-0.0,677.8456269082527,0.0,3.0,0.03186393100614724,0.0,0.0,0.23238588653665376,197.99884266666666,7.024563599555691,0.16124835252666297,10.895720206345384,0.0028432571556779285,133.0275164280979,1.203976550560387,0.6656746915088444,-1815.0114843459405,105.30934192185785,0.25371894546431994,738.0656398988899,11.378246615304313,0.4347464048701884,2691.800159863047,-353.40186635916604
2025-01-01 00:01:00,0.38552028584867537,0.19813040009189967,0.008195411267719619,0.0064253380974779225,0.0033021733348649945,0.00013659018779532697,0.10530105304666798,0.0,0.2702192328020074,0.0,0.010000000000000002,0.008195411267719619,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.027264309210526312,0.0,On,0.0031740198555866026,0.0,On,0.07486272398055506,0,On,0.009934254901696644,0,On,0.22522022741778155,0.1689151705633361,On,0.008195411267719619,On,Off,0.0,23.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7309.193511111112,Off,0.0,24.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1220.0550355555556,Off,0.0,0.0,28.693662488323806,51.666666666666686,46.10666666666668,0.0,51.120994268982564,0.0,0.0,0.0,28.693662488323806,48.008027569102424,51.120994268982564,46.45154421916236,12.43753247303448,23.461508073244126,0.0,4.939301068904286,0.6644694401701666,-1.9036696406185243,2.8,9.236100170605994,-179.92182843375588,-1753.5377973608627,717.1305604885574,2302.585117731808,-856.8419967794625,-0.0,-0.0,677.8456269082527,0.0,3.0,0.03182153135100547,0.0,0.0,0.2320766628741035,197.99884266666666,-0.9254585625460834,0.1622147781654587,10.900105056411196,0.0028436220077208488,133.05635071353902,1.2076911042599199,0.6659635775135809,-1856.692733503162,103.15493614229936,0.25371894546431994,706.1164680440692,11.014092444488213,0.4339682776167397,2660.188723105194,-357.6036053733858
2025-01-01 00:02:00,0.38552028584867537,0.19813040009189967,0.008195411267719619,0.0064253380974779225,0.0033021733348649945,0.00013659018779532697,0.10530105304666798,0.0,0.2702192328020074,0.0,0.010000000000000002,0.008195411267719619,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.027264309210526312,0.0,On,0.0031740198555866026,0.0,On,0.07486272398055506,0,On,0.009934254901696644,0,On,0.22522022741778155,0.1689151705633361,On,0.008195411267719619,On,Off,0.0,23.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7309.193511111112,Off,0.0,24.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1220.0550355555556,Off,0.0,0.0,28.746093795279354,51.666666666666686,46.10666666666668,0.0,51.11791141795445,0.0,0.0,0.0,28.746093795279354,48.005611420019875,51.11791141795445,46.4494614210526,12.43753247303448,23.41400433713999,0.0,4.983925905414754,0.7569402558491148,-1.857739329774749,2.8,9.236100170605994,-185.16925501340268,-1794.7727014588916,686.227900438722,2267.2812473982854,-853.7579466675852,-0.0,-0.0,677.8456269082527,0.0,3.0,0.03178006228669625,0.0,0.0,0.23177422607584766,197.99884266666666,-9.256935254070214,0.16270104754035242,10.87976713881746,0.002843985816410774,133.08394366818538,1.2078842875382076,0.6662370620452958,-1896.2008640961053,101.42816263721352,0.25371894546431994,675.5408504469245,10.68704999179754,0.4332125539307024,2629.625272391215,-362.3440249929294
2025-01-01 00:03:00,0.38552028584867537,0.19813040009189967,0.008195411267719619,0.0064253380974779225,0.0033021733348649945,0.00013659018779532697,0.10530105304666798,0.0,0.2702192328020074,0.0,0.010000000000000002,0.008195411267719619,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.027264309210526312,0.0,On,0.0031740198555866026,0.0,On,0.07486272398055506,0,On,0.009934254901696644,0,On,0.22522022741778155,0.1689151705633361,On,0.008195411267719619,On,Off,0.0,23.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7309.193511111112,Off,0.0,24.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1220.0550355555556,Off,0.0,0.0,28.7973017520236,51.666666666666686,46.10666666666668,0.0,51.114823931084835,0.0,0.0,0.0,28.7973017520236,48.00319085596054,51.114823931084835,46.44737431839839,12.43753247303448,23.36754760774899,0.0,5.026242555087505,0.8454500668436623,-1.813157687463962,2.8,9.236100170605994,-190.72368941597267,-1833.7039585374293,656.6636704805837,2235.2552079621005,-850.7461763954806,-0.0,-0.0,677.8456269082527,0.0,3.0,0.03173948259045274,0.0,0.0,0.23147827550135278,197.99884266666666,-17.823139928744837,0.16317862974295158,10.859967927716195,0.0028443496423487024,133.11024869665573,1.2080732669674707,0.6664962971280384,-1933.694549026783,99.99059048935372,0.25371894546431994,646.2749451481037,10.388725332480057,0.4324777578605363,2600.0381998522535,-364.78299189015297
2025-01-01 00:04:00,0.38552028584867537,0.19813040009189967,0.008195411267719619,0.0064253380974779225,0.0033021733348649945,0.00013659018779532697,0.10530105304666798,0.0,0.2702192328020074,0.0,0.010000000000000002,0.008195411267719619,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.027264309210526312,0.0,On,0.0031740198555866026,0.0,On,0.07486272398055506,0,On,0.009934254901696644,0,On,0.22522022741778155,0.1689151705633361,On,0.008195411267719619,On,Off,0.0,23.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7309.193511111112,Off,0.0,24.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1220.0550355555556,Off,0.0,0.0,28.847338248233573,51.666666666666686,46.10666666666668,0.0,51.11173191901527,0.0,0.0,0.0,28.847338248233573,48.00076597993656,51.11173191901527,46.44528301039721,12.43753247303448,23.32209339095731,0.0,5.066406314528701,0.9301827096766941,-1.7697801873695953,2.8,9.236100170605994,-190.71670639233264,-1870.6942300597343,628.3646997265795,2204.1619140580233,-847.803522563611,-0.0,-0.0,677.8456269082527,0.0,3.0,0.03169975496076281,0.0,0.0,0.23118853910807122,197.99884266666666,-20.758810736974496,0.16364786840494264,10.840684360332586,0.0028447134832748256,133.1353209583739,1.208258219904637,0.6667422502066117,-1969.3068877251294,98.61265766539489,0.25371894546431994,618.2579663182303,10.106733408349257,0.4317616081941291,2571.325075239056,-367.1631611810326
2025-01-01 00:05:00,0.38552028584867537,0.19813040009189967,0.008195411267719619,0.0064253380974779225,0.0033021733348649945,0.00013659018779532697,0.10530105304666798,0.0,0.2702192328020074,0.0,0.010000000000000002,0.008195411267719619,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.027264309210526312,0.0,On,0.0031740198555866026,0.0,On,0.07486272398055506,0,On,0.009934254901696644,0,On,0.22522022741778155,0.1689151705633361,On,0.008195411267719619,On,Off,0.0,23.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7309.193511111112,Off,0.0,24.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1220.0550355555556,Off,0.0,0.0,28.89615739633235,51.666666666666686,46.10666666666668,0.0,51.10863548769462,0.0,0.0,0.0,28.89615739633235,47.998336890590764,51.10863548769462,46.44318759203884,12.43753247303448,23.277681224533932,0.0,5.10454737854072,1.0113129497715803,-1.7275171118365493,2.8,9.236100170605994,-186.35542197374934,-1905.7300199914202,601.2736845339311,2174.50587417205,-844.9322724650787,-0.0,-0.0,677.8456269082527,0.0,3.0,0.031660915484777244,0.0,0.0,0.2309052800821279,197.99884266666666,-19.26877641692346,0.16410828123939444,10.821130492768216,0.0028450773370278922,133.15910155573772,1.2084389814398835,0.6669757328302253,-2003.1493289714242,97.41930898000412,0.25371894546431994,591.4321275009514,9.841557032979745,0.4310627130249743,2543.4207512708936,-368.9148770988434
2025-01-01 00:06:00,0.38552028584867537,0.19813040009189967,0.008195411267719619,0.0064253380974779225,0.0033021733348649945,0.00013659018779532697,0.10530105304666798,0.0,0.2702192328020074,0.0,0.010000000000000002,0.008195411267719619,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.027264309210526312,0.0,On,0.0031740198555866026,0.0,On,0.07486272398055506,0,On,0.009934254901696644,0,On,0.22522022741778155,0.1689151705633361,On,0.008195411267719619,On,Off,0.0,23.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7309.193511111112,Off,0.0,24.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1220.0550355555556,Off,0.0,0.0,28.94373514370306,51.666666666666686,46.10666666666668,0.0,51.10553474721945,0.0,0.0,0.0,28.94373514370306,47.995903690429905,51.10553474721945,46.441088162035136,12.43753247303448,23.234331883741138,0.0,5.140785826466398,1.0890076116557028,-1.686274846994102,2.8,9.236100170605994,-180.7459744247683,-1938.9796642925567,575.3346817335633,2146.201568342366,-842.1334948443689,-0.0,-0.0,677.8456269082527,0.0,3.0,0.03162298387722005,0.0,0.0,0.2306286422043896,197.99884266666666,-16.45810648865212,0.16455956905925104,10.80293380414075,0.002845441201336485,133.18155693408752,1.2086154630653263,0.6671974927906011,-2035.324857445043,96.34519315248653,0.25371894546431994,565.7422679094004,9.592413824162945,0.430379604628465,2516.2582443603783,-370.0566760180118
2025-01-01 00:07:00,0.38552028584867537,0.19813040009189967,0.008195411267719619,0.0064253380974779225,0.0033021733348649945,0.00013659018779532697,0.10530105304666798,0.0,0.2702192328020074,0.0,0.010000000000000002,0.008195411267719619,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.027264309210526312,0.0,On,0.0031740198555866026,0.0,On,0.07486272398055506,0,On,0.009934254901696644,0,On,0.22522022741778155,0.1689151705633361,On,0.008195411267719619,On,Off,0.0,23.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7309.193511111112,Off,0.0,24.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1220.0550355555556,Off,0.0,0.0,28.99009869566207,51.666666666666686,46.10666666666668,0.0,51.10242980985978,0.0,0.0,0.0,28.99009869566207,47.9934664839861,51.10242980985978,46.43898482104927,12.43753247303448,23.192022091141546,0.0,5.175228923667158,1.1634257720310583,-1.645967486067387,2.8,9.236100170605994,-175.2237677855435,-1970.6197658171861,550.4939557125861,2118.6675391838944,-839.4054189503272,-0.0,-0.0,677.8456269082527,0.0,3.0,0.031585941282665474,0.0,0.0,0.2303584879609122,197.99884266666666,-13.663975743469052,0.1650018710837917,10.785273730743445,0.002845805073865286,133.20271357047173,1.2087877559549498,0.6674081978638329,-2065.925526887907,95.30576107072073,0.25371894546431994,541.1357885871048,9.358167125481232,0.42971093204942384,2489.7763465518865,-371.1088073679921
2025-01-01 00:08:00,0.38552028584867537,0.19813040009189967,0.008195411267719619,0.0064253380974779225,0.0033021733348649945,0.00013659018779532697,0.10530105304666798,0.0,0.2702192328020074,0.0,0.010000000000000002,0.008195411267719619,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.027264309210526312,0.0,On,0.0031740198555866026,0.0,On,0.07486272398055506,0,On,0.009934254901696644,0,On,0.22522022741778155,0.1689151705633361,On,0.008195411267719619,On,Off,0.0,23.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7309.193511111112,Off,0.0,24.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1220.0550355555556,Off,0.0,0.0,29.03529508660093,51.666666666666686,46.10666666666668,0.0,51.09932078542471,0.0,0.0,0.0,29.03529508660093,47.99102537350065,51.09932078542471,46.43687766753862,12.43753247303448,23.15071152495606,-0.015955141710627174,5.2079729697079475,1.2347192003788143,-1.6065262763797525,2.8,9.236100170605994,-169.97384734737614,-2000.6356230594577,526.7007537698072,2092.388374431526,-836.7451910994065,-0.0,-0.0,677.8456269082527,0.0,3.0,0.031549753834497665,0.0,0.0,0.23009457036008782,197.99884266666666,-11.074283156222322,0.16543550141845792,10.767326082760569,0.0028461689523249707,133.22262143804264,1.208956021022143,0.6676084473586611,-2095.034034806358,94.39841174690022,0.25371894546431994,517.5625067214115,9.138247048395717,0.42905561959036487,2463.9257180390796,-371.53734360755396
2025-01-01 00:09:00,0.38552028584867537,0.19813040009189967,0.008195411267719619,0.0064253380974779225,0.0033021733348649945,0.00013659018779532697,0.10530105304666798,0.0,0.2702192328020074,0.0,0.010000000000000002,0.008195411267719619,0.0,0.0,0.195213733425233,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.027264309210526312,0.0,On,0.0031740198555866026,0.0,On,0.07486272398055506,0,On,0.009934254901696644,0,On,0.22522022741778155,0.1689151705633361,On,0.008195411267719619,On,Off,0.0,23.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7309.193511111112,Off,0.0,24.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1220.0550355555556,Off,0.0,0.0,29.079371648275163,51.666666666666686,46.10666666666668,0.0,51.09620777946964,0.0,0.0,0.0,29.079371648275163,47.9885804572543,51.09620777946964,46.43476679614663,12.43753247303448,23.110359603548886,-0.056307063117799316,5.239109932192819,1.3030326345835017,-1.5678776412293114,2.8,9.236100170605994,-164.96425440526343,-2029.228777377626,503.906051493082,2066.910385772826,-834.1499598678294,-0.0,-0.0,677.8456269082527,0.0,3.0,0.03151438733248608,0.0,0.0,0.2298366399772334,197.99884266666666,-8.659921445686749,0.16586078303390875,10.749875678132078,0.002846532834515317,133.24133117733038,1.209120420505871,0.6677988128735569,-2122.72956772473,93.5007903471037,0.25371894546431994,494.97456450792316,8.931486985158788,0.42841250332002767,2438.6543749618713,-371.7439891890453
