Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.23942537489969873,0.14240967871346089,0.0,0.003990422914994979,0.002373494645224348,0.0,0.013984139559345198,0.0,0.17544123534035352,0.0,0.05,0.0,0.0,0.0,0.12782634538012755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002653686951754385,0.0,On,0.005665226303795406,0,On,0.005665226303795406,0.0,On,0.005006108166850072,0,On,0.13079273302484773,0.09809454976863577,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7480.640111111111,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,4999.207013333334,Off,0.0,0.0,34.89515395083267,51.666666666666686,46.10666666666668,0.0,49.964612659013234,0.0,0.0,0.0,34.89515395083267,47.82375560380838,49.964612659013234,46.753327076205956,12.43753247303448,17.894751209383866,0.0,-2.8,2.8,9.236100170605994,-976.2591432984505,62.49999717673859,-1210.332019671653,-0.0,-0.0,246.2694978101816,0.0,1.0,0.0615263159714334,0.0,0.0,2.2196404186367245,65.99961422222222,-12.196621436979108,0.22134805691522072,8.263007721362317,0.002761056129287154,-25.346840578763196,1.2272666982109612,0,0,62.49999717673859
2025-01-01 00:01:00,0.23942537489969873,0.14240967871346089,0.0,0.003990422914994979,0.002373494645224348,0.0,0.013984139559345198,0.0,0.17544123534035352,0.0,0.05,0.0,0.0,0.0,0.12782634538012755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002653686951754385,0.0,On,0.005665226303795406,0,On,0.005665226303795406,0.0,On,0.005006108166850072,0,On,0.13079273302484773,0.09809454976863577,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7480.640111111111,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,4999.207013333334,Off,0.0,0.0,35.05833101666194,51.666666666666686,46.10666666666668,0.0,49.95894777342128,0.0,0.0,0.0,35.05833101666194,47.81885836129952,49.95894777342128,46.74881365523865,12.43753247303448,17.74958130972062,-0.08375202361274958,-2.655611096158648,2.8,9.236100170605994,-964.5573873398607,61.22876578015274,-1194.3102146630638,-0.0,-0.0,246.2694978101816,0.0,1.0,0.06130141018533154,0.0,0.0,2.2115266551952613,65.99961422222222,-16.516670486978605,0.22400695908959706,8.21666820153355,0.0027607187724404325,-24.991138853412597,1.2314661954733706,0,0,61.22876578015274
2025-01-01 00:02:00,0.23942537489969873,0.14240967871346089,0.0,0.003990422914994979,0.002373494645224348,0.0,0.013984139559345198,0.0,0.17544123534035352,0.0,0.05,0.0,0.0,0.0,0.12782634538012755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002653686951754385,0.0,On,0.005665226303795406,0,On,0.005665226303795406,0.0,On,0.005006108166850072,0,On,0.13079273302484773,0.09809454976863577,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7480.640111111111,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,4999.207013333334,Off,0.0,0.0,35.21664496449956,51.666666666666686,46.10666666666668,0.0,49.95325880609013,0.0,0.0,0.0,35.21664496449956,47.81393821825656,49.95325880609013,46.74427792433978,12.43753247303448,17.60856830356575,-0.22476502976762092,-2.514325741422554,2.8,9.236100170605994,-953.5576587513913,60.089008571670846,-1178.8255200463932,-0.0,-0.0,246.2694978101816,0.0,1.0,0.06108278140394062,0.0,0.0,2.2036393427145673,65.99961422222222,-21.001636515179666,0.22598103977146813,8.149157005921996,0.002760387284145328,-24.645138228805795,1.2320636823078084,0,0,60.089008571670846
2025-01-01 00:03:00,0.611664958233032,0.14240967871346089,0.3190625,0.010194415970550534,0.002373494645224348,0.005317708333333334,0.013984139559345198,0.0,0.17544123534035352,0.3722395833333333,0.05,0.3190625,0.0,0.0,0.12782634538012755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002653686951754385,0.0,On,0.005665226303795406,0,On,0.005665226303795406,0.0,On,0.005006108166850072,0,On,0.13079273302484773,0.09809454976863577,On,On,6599.983947586646,18.33333333333337,0.7999999999999999,1252.8957468577985,9.35080013888889,0.3722395833333333,1,7480.640111111111,7480.640111111111,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,4999.207013333334,Off,0.0,0.0,35.37032514981653,51.666666666666686,46.10666666666668,0.0,49.94754648009664,0.0,0.0,0.0,35.37032514981653,47.80899585717735,49.94754648009664,46.73972054571772,12.43753247303448,17.471515744637895,-0.36181758869547664,-2.3759581901675806,2.8,9.236100170605994,4336.761294867914,2631.865214295523,-1163.8498246731976,-0.0,-0.0,246.2694978101816,0.0,1.0,0.06087014125222734,0.0,0.0,2.195968077697059,65.99961422222222,-25.645536338385675,0.22791810070094734,8.083700412283466,0.0027600605438121684,-24.30821890778812,1.2326449473250738,0,0,58.97267792039504
2025-01-01 00:04:00,0.611664958233032,0.14240967871346089,0.3190625,0.010194415970550534,0.002373494645224348,0.005317708333333334,0.013984139559345198,0.0,0.17544123534035352,0.3722395833333333,0.05,0.3190625,0.0,0.0,0.12782634538012755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002653686951754385,0.0,On,0.005665226303795406,0,On,0.005665226303795406,0.0,On,0.005006108166850072,0,On,0.13079273302484773,0.09809454976863577,On,On,6599.983947586646,18.33333333333337,0.7999999999999999,1252.8957468577985,9.35080013888889,0.3722395833333333,1,7480.640111111111,7480.640111111111,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,4999.207013333334,Off,0.0,0.0,35.089288815823146,51.666666666666686,46.10666666666668,0.0,49.94181148441912,0.0,0.0,0.0,35.089288815823146,47.80403192837166,49.94181148441912,46.73514215034793,12.43753247303448,17.708078560421857,-0.12525477291151432,-2.059840596690911,2.8,9.236100170605994,4302.966889158917,2629.1988636674487,-1189.7447586443952,-0.0,-0.0,246.2694978101816,0.0,1.0,0.06123708025330988,0.0,0.0,2.2092058707473554,65.99961422222222,-33.545008076185276,0.22451444246292046,8.195772923297328,0.002759738422259283,-24.7174219650656,1.2316426429724199,0,0,56.30632729232074
2025-01-01 00:05:00,0.611664958233032,0.14240967871346089,0.3190625,0.010194415970550534,0.002373494645224348,0.005317708333333334,0.013984139559345198,0.0,0.17544123534035352,0.3722395833333333,0.05,0.3190625,0.0,0.0,0.12782634538012755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002653686951754385,0.0,On,0.005665226303795406,0,On,0.005665226303795406,0.0,On,0.005006108166850072,0,On,0.13079273302484773,0.09809454976863577,On,On,6599.983947586646,18.33333333333337,0.7999999999999999,1252.8957468577985,9.35080013888889,0.3722395833333333,1,7480.640111111111,7480.640111111111,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,4999.207013333334,Off,0.0,0.0,34.81799409998595,51.666666666666686,46.10666666666668,0.0,49.93611843190706,0.0,0.0,0.0,34.81799409998595,47.79910744066095,49.93611843190706,46.73060194503789,12.43753247303448,17.936308012343364,0.0,-1.750174222822981,2.8,9.236100170605994,4273.145311862809,2626.744926213516,-1214.9335147333466,-0.0,-0.0,246.2694978101816,0.0,1.0,0.061590666511751484,0.0,0.0,2.2219619465552407,65.99961422222222,-38.17782928334226,0.22128326194055387,8.303488341475353,0.0027594106115783504,-25.10761427516633,1.2306772033549032,0,0,53.85238983838822
2025-01-01 00:06:00,0.611664958233032,0.14240967871346089,0.3190625,0.010194415970550534,0.002373494645224348,0.005317708333333334,0.013984139559345198,0.0,0.17544123534035352,0.3722395833333333,0.05,0.3190625,0.0,0.0,0.12782634538012755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002653686951754385,0.0,On,0.005665226303795406,0,On,0.005665226303795406,0.0,On,0.005006108166850072,0,On,0.13079273302484773,0.09809454976863577,On,On,6599.983947586646,18.33333333333337,0.7999999999999999,1252.8957468577985,9.35080013888889,0.3722395833333333,1,7480.640111111111,7480.640111111111,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,4999.207013333334,Off,0.0,0.0,34.55575846495495,51.666666666666686,46.10666666666668,0.0,49.93046587408928,0.0,0.0,0.0,34.55575846495495,47.79422102689072,49.93046587408928,46.72609860329144,12.43753247303448,18.15678936880667,0.0,-1.4466380543563635,2.8,9.236100170605994,4244.895031193346,2624.3645691482766,-1239.4587417148316,-0.0,-0.0,246.2694978101816,0.0,1.0,0.0619318417383511,0.0,0.0,2.234270278540365,65.99961422222222,-41.902882971319585,0.21820991893821715,8.407210967387403,0.002759077364817122,-25.48007638816124,1.2297459880786727,0,0,51.47203277314894
2025-01-01 00:07:00,0.611664958233032,0.14240967871346089,0.3190625,0.010194415970550534,0.002373494645224348,0.005317708333333334,0.013984139559345198,0.0,0.17544123534035352,0.3722395833333333,0.05,0.3190625,0.0,0.0,0.12782634538012755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002653686951754385,0.0,On,0.005665226303795406,0,On,0.005665226303795406,0.0,On,0.005006108166850072,0,On,0.13079273302484773,0.09809454976863577,On,On,6599.983947586646,18.33333333333337,0.7999999999999999,1252.8957468577985,9.35080013888889,0.3722395833333333,1,7480.640111111111,7480.640111111111,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,4999.207013333334,Off,0.0,0.0,34.3021240689618,51.666666666666686,46.10666666666668,0.0,49.924852463959375,0.0,0.0,0.0,34.3021240689618,47.78937141569489,49.924852463959375,46.72163089156264,12.43753247303448,18.36991486918995,0.0,-1.148968448160971,2.8,9.236100170605994,4217.58238553674,2622.0756204626005,-1263.3442228458962,-0.0,-0.0,246.2694978101816,0.0,1.0,0.06226124615051407,0.0,0.0,2.2461539633631924,65.99961422222222,-45.33004749686103,0.2152832748433764,8.506526992160204,0.0027587389183722916,-25.835697529466746,1.2288471916513208,0,0,49.18308408747292
2025-01-01 00:08:00,0.23942537489969873,0.14240967871346089,0.0,0.003990422914994979,0.002373494645224348,0.0,0.013984139559345198,0.0,0.17544123534035352,0.0,0.05,0.0,0.0,0.0,0.12782634538012755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002653686951754385,0.0,On,0.005665226303795406,0,On,0.005665226303795406,0.0,On,0.005006108166850072,0,On,0.13079273302484773,0.09809454976863577,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7480.640111111111,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,4999.207013333334,Off,0.0,0.0,34.056705496813386,51.666666666666686,46.10666666666668,0.0,49.919276922577595,0.0,0.0,0.0,34.056705496813386,47.7845573999616,49.919276922577595,46.71719763865361,12.43753247303448,18.5760145670423,0.0,-0.856935355771105,2.8,9.236100170605994,-1088.934967664037,46.98551666331654,-1286.608739457229,-0.0,-0.0,246.2694978101816,0.0,1.0,0.06257942185215522,0.0,0.0,2.2576325581147243,65.99961422222222,-48.59572601698965,0.2124936780513309,8.602985451604408,0.0027583954972878327,-26.175238445918826,1.2279792855489733,0,0,46.98551666331654
2025-01-01 00:09:00,0.23942537489969873,0.14240967871346089,0.0,0.003990422914994979,0.002373494645224348,0.0,0.013984139559345198,0.0,0.17544123534035352,0.0,0.05,0.0,0.0,0.0,0.12782634538012755,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.002653686951754385,0.0,On,0.005665226303795406,0,On,0.005665226303795406,0.0,On,0.005006108166850072,0,On,0.13079273302484773,0.09809454976863577,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7480.640111111111,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,4999.207013333334,Off,0.0,0.0,34.24944703058949,51.666666666666686,46.10666666666668,0.0,49.9137380283051,0.0,0.0,0.0,34.24944703058949,47.779777826668834,49.9137380283051,46.7127977258507,12.43753247303448,18.40555204957775,0.0,-0.7508566630940908,2.8,9.236100170605994,-1066.2079959200419,46.47491110907356,-1267.3552550839224,-0.0,-0.0,246.2694978101816,0.0,1.0,0.06231628882441325,0.0,0.0,2.248139698114371,65.99961422222222,-45.122238646301,0.2147489876242023,8.522782421384594,0.002758047316943101,-25.76924557345571,1.2286975010472152,0,0,46.47491110907356
