Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3945252012885876,0.14240967871346089,0.13294270833333335,0.3945252012885876,0.14240967871346089,0.13294270833333335,0.013984139559345198,0.0,0.17544123534035352,0.15509982638888886,0.05,0.13294270833333335,0.0,0.0,0.12782634538012755,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002653686951754385,0.0,0.005665226303795406,0.0,0.005665226303795406,0.0,0.005006108166850072,0.0,0.13079273302484773,0.09809454976863577,2749.9933114944356,18.33333333333337,0.3333333333333333,522.0398945240827,3.8961667245370375,0.15509982638888886,0.4166666666666667,3116.933379629629,7480.640111111111,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4999.207013333334,0.0,0.0,34.55981132372963,51.66666666666668,46.10666666666668,0.0,49.79864563940294,0.0,0.0,0.0,34.55981132372963,47.68027818631182,49.79864563940294,46.62109445976625,12.43753247303448,18.038835106093153,-0.05715653482575155,1.369666816161302,2.8,9.236100170605994,1180.5463128068282,332.6033715541486,-1226.5210593549934,0.0,0.0,246.2694978101816,0.0,1.0,0.061748924835307556,0.0,0.0,2.2276713176756218,65.99961422222222,-39.19677484390829,0.21927776977250202,8.341821094248449,0.0027515272015669733,-23.76178897151643,1.2301915342884508,0.0,0.0,36.30193663927826
2025-01-01 01:00:00,0.3933351149134896,0.1416663838231736,0.13294270833333335,0.3933351149134896,0.1416663838231736,0.13294270833333335,0.013785113037963618,0.0,0.1744501754866371,0.15509982638888886,0.05,0.13294270833333335,0.0,0.0,0.12708305048984025,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.002454660430372806,0.0,0.005665226303795406,0.0,0.005665226303795406,0.0,0.005006108166850072,0.0,0.13079273302484773,0.09809454976863577,2749.9933114944356,18.33333333333337,0.3333333333333333,522.0398945240827,3.8961667245370375,0.15509982638888886,0.4166666666666667,3116.933379629629,7480.640111111111,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4999.207013333334,0.0,0.0,34.20686933809966,51.66666666666668,46.10666666666668,0.0,49.46392875698359,0.0,0.0,0.0,34.20686933809966,47.3907643212564,49.46392875698359,46.3541821033928,12.43753247303448,18.051338289051518,-0.05576832836243503,2.583612281949113,2.5,9.236100170605994,1262.428391625964,-942.5633618250569,-1143.4898899547247,0.0,0.0,245.0794114350836,0.0,1.0,0.05647314130162303,0.0,0.0,2.037340689448485,65.99961422222222,-39.15577904994322,0.21785929914958174,8.329533870160985,0.002735639051596707,-11.771951515487215,1.230210370003565,0.0,0.0,33.77910239192419
2025-01-01 02:00:00,0.957041277374588,0.1409230889328863,0.11698958333333334,0.957041277374588,0.1409230889328863,0.11698958333333334,0.013785113037963618,0.5833092014814816,0.1734591156329207,0.1364878472222222,0.05,0.11698958333333334,0.0,0.0,0.12633975559955296,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002454660430372806,0.0,0.005665226303795406,0.0,0.005665226303795406,0.0,0.005006108166850072,0.0,0.13079273302484773,0.09809454976863577,2419.9941141151035,18.33333333333337,0.2933333333333333,459.39510718119277,3.428626717592593,0.1364878472222222,0.36666666666666664,2742.9013740740743,7480.640111111111,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4999.207013333334,583.3092014814815,0.16666666666666666,36.60888527800764,51.66666666666668,46.10666666666668,0.0,50.40232628389599,0.0,0.0,583.3092014814815,36.60888527800764,49.43197869926833,50.40457346677606,48.94455772407443,12.43753247303448,18.035182121794517,-0.06220510590886778,1.7297275344534746,1.6500000000000001,9.236100170605994,1037.9262574444613,-1217.0403855122995,-1107.6372534590307,0.0,0.0,244.08835158136722,0.0,1.0,0.05163299037938609,0.0,0.0,1.862726063988266,65.99961422222222,-34.520131969957795,0.2178977376915632,8.319200252182586,0.002733318812317202,5.297379642091451,1.2302803881038649,0.0,0.0,38.494284891214484
2025-01-01 03:00:00,0.44085225530291355,0.140179794042599,0.175484375,0.44085225530291355,0.140179794042599,0.17548437500000003,0.0136524286903759,0.0,0.17246805577920432,0.20473177083333333,0.05,0.175484375,0.0,0.0,0.12559646070926567,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.0023219760827850873,0.0,0.005665226303795406,0.0,0.005665226303795406,0.0,0.005006108166850072,0.0,0.13079273302484773,0.09809454976863577,3629.991171172655,19.500000000000057,0.44,689.0926607717892,5.142940076388888,0.20473177083333333,0.55,4114.352061111111,7480.640111111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4999.207013333334,0.0,0.0,37.88207699287427,51.66666666666668,46.10666666666668,0.0,51.673766612616866,0.0,0.0,0.0,37.88207699287427,51.690799604583724,51.699316100567145,51.673766612616866,12.43753247303448,19.130814609188253,-0.09580463384644317,1.700120064362263,1.6500000000000001,9.236100170605994,1814.7606919481188,-750.5908841930129,-1287.271166083438,0.0,0.0,242.96460738006311,0.0,1.0,0.05631184118156562,0.0,0.0,2.031521581634901,65.99961422222222,-44.92568628662987,0.20360599485145692,8.83411299188865,0.0027351178511730596,-20.19226825992586,1.2256680881822013,0.0,0.0,36.90725447085639
2025-01-01 04:00:00,0.4150452232269749,0.1394364991523117,0.15421354166666668,0.4150452232269749,0.1394364991523117,0.15421354166666668,0.0136524286903759,0.0,0.17147699592548793,0.1799157986111111,0.05,0.15421354166666668,0.0,0.0,0.12485316581897836,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0023219760827850873,0.0,0.005665226303795406,0.0,0.005665226303795406,0.0,0.005006108166850072,0.0,0.13079273302484773,0.09809454976863577,3189.9922413335453,19.500000000000057,0.38666666666666666,605.566277647936,4.519553400462963,0.1799157986111111,0.48333333333333334,3615.64272037037,7480.640111111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4999.207013333334,0.0,0.0,37.43214551718871,51.66666666666668,46.10666666666668,0.0,51.33872315771918,0.0,0.0,0.0,37.43214551718871,51.374112927849986,51.391807812915395,51.33872315771918,12.43753247303448,19.20029993083943,-0.061393273232655865,0.6870005610863583,0.55,9.236100170605994,1344.5975334077514,-1973.5390762362856,-1414.2458874615002,0.0,0.0,241.97354752634672,0.0,1.0,0.05779363011577563,0.0,0.0,2.084979009701751,65.99961422222222,-35.12391972393127,0.20098224594808295,8.837641932671087,0.0027131249161604755,9.100515388535756,1.2248170655554482,0.0,0.0,44.78894888829609
2025-01-01 05:00:00,0.42109631439550643,0.14388740843896689,0.14889583333333334,0.42109631439550643,0.14388740843896689,0.14889583333333334,0.018209809605566722,0.0,0.17917469923438417,0.17371180555555554,0.05,0.14889583333333334,0.0,0.0,0.12930407510563352,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.002587344777960526,0.0,0.007811232413803099,0.0,0.007811232413803099,0.0,0.006769265760206073,0.0,0.13672727874038798,0.10254545905529094,3079.9925088737677,19.500000000000057,0.3733333333333333,584.6846818669726,4.363706731481482,0.17371180555555554,0.4666666666666667,3490.965385185185,7480.640111111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4999.207013333334,0.0,0.0,36.891399613003365,51.66666666666668,46.10666666666668,0.0,50.98101992630807,0.06584380722742407,176.00433946225868,0.0,36.891399613003365,50.887534396891176,51.03997803107998,50.781833527410825,12.43753247303448,19.17025586449984,-0.0764867466170688,-0.3006833940739349,-0.25000000000000006,9.236100170605994,1224.7500402307974,-975.8776986337922,-1463.2713543172001,0.0,0.0,253.81321355034598,0.0,1.0,0.05723913463849373,0.0,0.0,2.0649748772603154,65.99961422222222,-29.78582610136232,0.2034865583025568,8.854227100487686,0.0027432549669742976,15.15597126969974,1.2243061572015617,0.0,0.0,46.81423815497928
2025-01-01 06:00:00,1.0978266962643959,0.16981036293058951,0.143578125,1.0978266962643959,0.16981036293058951,0.14357812500000003,0.06933895024315183,0.5833092014814816,0.2276707320397625,0.16750781249999996,0.05,0.143578125,0.0,0.0,0.15522702959725618,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0029190556469298238,0.0,0.033209947298111005,0.0,0.033209947298111005,0.0,0.020701359243420894,0.0,0.1693090983551187,0.12698182376633899,2969.9927764139907,19.500000000000057,0.36,563.8030860860093,4.2078600625,0.16750781249999996,0.45,3366.28805,7480.640111111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4999.207013333334,583.3092014814815,0.16666666666666666,35.902608610267215,51.66666666666668,46.10666666666668,0.0,51.05515617986779,0.13178060944772865,351.8109212397284,583.3092014814815,35.902608610267215,50.027730498165816,51.055774339107266,49.51339949807535,12.43753247303448,19.215593735248362,-0.0650555489418867,0.3920515785646373,0.3,9.236100170605994,1266.5864198589552,-1411.622837934465,-1428.3351305379151,0.0,0.0,351.15765962027825,0.0,1.0,0.05745957789587217,0.0,0.0,2.0729276492793702,65.99961422222222,-32.230330354600305,0.20199719302016614,8.860958514200544,0.002730829228029184,-19.22887020279901,1.2241254905016943,0.0,0.0,44.10478327903648
2025-01-01 07:00:00,1.518752797522118,0.18041695311225167,0.15953125,1.5187527975221178,0.1804169531122517,0.15953125,0.09861518836524942,0.9332947223703704,0.2507230951198314,0.18611979166666665,0.05,0.15953125,0.0,0.0,0.16583361977891836,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002720029125548245,0.0,0.047947579619850585,0.0,0.047947579619850585,0.0,0.02961160208127354,0.0,0.18146909888990212,0.13610182416742658,3299.991973793323,19.500000000000057,0.39999999999999997,626.4478734288992,4.675400069444445,0.18611979166666665,0.5,3740.3200555555554,7480.640111111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4999.207013333334,933.2947223703704,0.26666666666666666,36.07493823346736,51.66666666666668,46.10666666666668,0.0,51.399675218702605,0.3580485977273607,968.9137766239736,933.2947223703704,36.07493823346736,50.157058654233914,51.399675218702605,49.535750371999576,12.43753247303448,19.18477839841722,-0.07499452249050727,-0.4438445506062018,-0.55,9.236100170605994,1481.319907185631,-1665.8961604040117,-1532.8967581168195,0.0,0.0,402.6350607850099,3.8683919785549374,1.0,0.05888444240721998,0.0,0.0,2.1243314560981807,65.99961422222222,-28.411974517217416,0.2020176899928594,8.84089765281828,0.002725817166007029,14.466671415493265,1.2242583032988201,0.0,0.0,48.73044863041584
2025-01-01 08:00:00,0.46852386291077003,0.14590206463374109,0.18611979166666667,0.46852386291077003,0.14590206463374109,0.1861197916666667,0.019460228558194115,0.0,0.1819238774081315,0.21713975694444443,0.05,0.18611979166666667,0.0,0.0,0.13131873130040775,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0020566073876096486,0.0,0.008701810585292234,0.0,0.008701810585292234,0.0,0.006832235674254501,0.0,0.13445818773150495,0.10084364079862868,3849.99063609221,20.000000000000057,0.4666666666666666,730.8558523337158,5.454633414351852,0.21713975694444443,0.5833333333333334,4363.706731481481,7480.640111111111,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4999.207013333334,0.0,0.0,35.673438425813444,51.66666666666668,46.10666666666668,0.0,51.333398884996505,0.0,0.0,0.0,35.673438425813444,50.316663497015874,51.333398884996505,49.80829580302557,12.43753247303448,19.685526102489053,-0.07053272916119795,-1.2904560679413968,-1.4,9.236100170605994,1571.1030176089596,-1669.60886028317,-1724.558726920619,0.0,0.0,196.37750707445363,249.020621704775,0.06675,0.061858298577193806,0.0,0.0,2.2316171150859687,4.405474249333333,19.291728581357127,0.1968397704964296,9.091003643136368,0.0027388114513473166,19.25387873368985,1.2227291522027623,0.0,0.0,52.60578157718731
2025-01-01 09:00:00,0.4069291146465072,0.14315297360374818,0.143578125,0.4069291146465072,0.14315297360374818,0.14357812500000003,0.012989006952437303,0.0,0.1764322951940699,0.16750781249999996,0.05,0.143578125,0.0,0.0,0.12856964027041484,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0016585543448464908,0.0,0.005665226303795406,0.0,0.005665226303795406,0.0,0.005006108166850072,0.0,0.13079273302484773,0.09809454976863577,2969.9927764139907,20.000000000000057,0.36,563.8030860860093,4.2078600625,0.16750781249999996,0.45,3366.28805,7480.640111111111,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4999.207013333334,0.0,0.0,35.282045651089526,51.66666666666668,46.10666666666668,0.0,51.00362728215271,0.0,0.0,0.0,35.282045651089526,50.017961759907294,51.00362728215271,49.52512899878459,12.43753247303448,19.722307122479304,-0.06431848895134411,-0.937599470375599,-0.85,9.236100170605994,1010.3426868430603,-1104.9984305909259,-1657.0660082911227,0.0,0.0,180.26581083476788,648.843739550243,0.0,0.060973093368224325,0.0,0.0,2.1996822067529447,0.0,111.14866316822277,0.1990578445488216,9.152815815155641,0.0027747149990357167,72.06023805916875,1.2231628425410537,0.0,0.0,48.67184125001263
