Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,5.4578426088077086,0.24945177741558394,0.0,5.457842608807708,0.24945177741558394,0.0,0.02170933616451184,1.1000131084444444,0.3640625059765286,3.9620576582222227,0.010000000000000002,0.0,0.0,0.24653511074891726,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.0035099780701754383,0.0,0.018199358094336406,0.0,0.03534902497797215,0.0,0.26253357098863206,0.196900178241474,0.0,0.0,3962.0576582222225,20.000000000000057,0.5166666666666667,0.0,3.9620576582222227,0.0,0.5166666666666667,3962.0576582222225,7668.498693333334,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1192.21328,1100.0131084444445,0.2,34.97260202288961,51.66666666666668,46.10666666666668,0.0,51.01984380612639,0.2968667356215097,797.0372148736614,1100.0131084444445,34.97260202288961,49.66887987970942,51.01984380612639,48.993397916500946,12.43753247303448,19.672962471900426,-0.055480069604385146,7.153184771560404,2.8,9.236100170605994,3823.1016523083463,-2109.652064344772,-755.0610102537888,0.0,0.0,697.3925632829473,0.0,5.0,0.0343318271612104,0.0,0.0,0.4442896297736587,329.99807111111113,-81.2875589430345,0.2390979002652007,9.749857680870633,0.003326052671619455,155.72936617818257,1.2229023481602603,0.3828825620623969,-2172.2187872270665,62.56672288229418
2025-01-01 01:00:00,3.5677071047611224,0.24781280426820018,0.0,3.567707104761123,0.24781280426820018,0.0,0.0163395279736958,0.0,0.346159787898538,3.1952077888888892,0.010000000000000002,0.0,0.0,0.2448961376015335,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06452541225967628,0.04839405919475721,0.0,0.0,0.0032467297149122803,0.0,0.013092798258783522,0.0,0.01963160442982659,0.0,0.26200277120903515,0.1965020784067763,0.0,0.0,3195.207788888889,20.000000000000057,0.4166666666666667,0.0,3.1952077888888892,0.0,0.4166666666666667,3195.207788888889,7668.498693333334,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1192.21328,0.0,0.0,35.67608226114821,51.66666666666668,46.10666666666668,0.0,51.62736002241238,0.12588616324331697,344.32007682542167,0.0,35.67608226114821,50.33007108249099,51.62736002241238,49.6814266125303,12.43753247303448,19.701413410185477,-0.05857901252969615,7.474897666647978,2.5,9.236100170605994,3034.458966463938,-1842.3685204776255,-752.1934184619066,0.0,0.0,674.1571929987125,0.0,5.0,0.03352497735085816,0.0,0.0,0.43384815219540257,329.99807111111113,-82.71259696175711,0.24186490312327044,9.812332875287037,0.0033704018297410466,155.0564582844498,1.2228104440814216,0.30120784615949053,-1902.0182469487338,59.649726471108444
2025-01-01 02:00:00,5.316768297475276,0.23598247535255573,0.0,5.316768297475276,0.23598247535255573,0.0,0.013944182896194193,1.0083453494074075,0.32242110694945186,3.9620576582222227,0.010000000000000002,0.0,0.0,0.23306580868588905,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.0,0.0,0.0032467297149122803,0.0,0.01069745318128191,0.0,0.011666695368266344,0.0,0.24788349707175733,0.18591262280381793,0.0,0.0,3962.0576582222225,20.000000000000057,0.5166666666666667,0.0,3.9620576582222227,0.0,0.5166666666666667,3962.0576582222225,7668.498693333334,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1192.21328,1008.3453494074075,0.18333333333333332,35.87189062413722,51.66666666666668,46.10666666666668,0.0,51.55248042201061,0.21841772806700646,591.7204283222061,1008.3453494074075,35.87189062413722,50.50822241243993,51.55248042201061,49.986093407654586,12.43753247303448,19.732745786977805,-0.04759616109023342,8.019012496605866,1.6500000000000001,9.236100170605994,3720.9385446800156,-1692.0409609168132,-787.8791398363425,0.0,0.0,625.9116511839565,0.0,4.65,0.03327033482331814,0.0,0.0,0.43055281245848326,306.89820613333336,-79.15162488982055,0.24452643720495315,9.875237569749233,0.0034144556848832975,139.747666135462,1.2226470535986453,0.21060215289607212,-1747.5196553487413,55.478694431928155
2025-01-01 03:00:00,4.295387498734843,0.22781466491612998,0.0,4.295387498734843,0.22781466491612998,0.0,0.013452814312135759,0.0,0.309877026200484,3.9620576582222227,0.010000000000000002,0.0,0.0,0.2248979982494633,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061216416759180055,0.04591231256938503,0.0,0.0,0.003071230811403509,0.0,0.010381583500732249,0.0,0.010013028534532882,0.0,0.2386475809067711,0.17898568568007828,0.0,0.0,3962.0576582222225,20.000000000000057,0.5166666666666667,0.0,3.9620576582222227,0.0,0.5166666666666667,3962.0576582222225,7668.498693333334,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1192.21328,0.0,0.0,36.8647425232991,51.66666666666668,46.10666666666668,0.0,51.64295869972944,0.0,0.0,0.0,36.8647425232991,51.33225637917975,51.64295869972944,51.17690521890491,12.43753247303448,19.659657617798743,-0.06112939829358008,7.883437511132872,1.6500000000000001,9.236100170605994,3662.599574063005,-1984.9403984861206,-794.8993994303535,0.0,0.0,570.6229667380347,0.0,4.0,0.033718680258787596,0.0,0.0,0.43635486973321214,263.9984568888889,-75.18165146689876,0.24799061697341812,9.878922580701268,0.0034473798504832858,89.5069663861523,1.2229279148998666,0.2569326201685636,-2044.9754663027386,60.03506781661797
2025-01-01 04:00:00,3.6546914432068163,0.2265737916034439,0.0,3.654691443206816,0.2265737916034439,0.0,0.013452814312135759,0.0,0.3082225284502359,3.323016100444445,0.010000000000000002,0.0,0.0,0.22365712493677722,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.003071230811403509,0.0,0.010381583500732249,0.0,0.010013028534532882,0.0,0.2386475809067711,0.17898568568007828,0.0,0.0,3323.016100444445,20.000000000000057,0.43333333333333335,0.0,3.323016100444445,0.0,0.43333333333333335,3323.016100444445,7668.498693333334,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1192.21328,0.0,0.0,36.5980506578792,51.66666666666668,46.10666666666668,0.0,51.440926988684694,0.0,0.0,0.0,36.5980506578792,51.14675048555247,51.440926988684694,50.999662233986356,12.43753247303448,19.70275554960102,-0.05982176055796901,7.623911801172295,0.55,9.236100170605994,2938.2046389881352,-1906.8575091204673,-880.5956154041908,0.0,0.0,568.9684689877865,0.0,4.0,0.0348986270372601,0.0,0.0,0.4516246109823022,263.9984568888889,-73.18431503990527,0.24891795034009334,9.920657595530725,0.0034711855969867516,99.61213944030106,1.2221567184653277,0.23205719931395857,-1970.2375695928233,63.38006047235594
2025-01-01 05:00:00,4.549700621902724,0.2265737916034439,0.0,4.549700621902724,0.2265737916034439,0.0,0.0138038121191533,0.0,0.3082225284502359,4.217674281333334,0.010000000000000002,0.0,0.0,0.22365712493677722,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.0034222286184210525,0.0,0.010381583500732249,0.0,0.010013028534532882,0.0,0.2386475809067711,0.17898568568007828,0.0,0.0,4217.674281333334,20.000000000000057,0.55,0.0,4.217674281333334,0.0,0.55,4217.674281333334,7668.498693333334,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1192.21328,0.0,0.0,36.3539353501847,51.66666666666668,46.10666666666668,0.0,51.240257909360274,0.0,0.0,0.0,36.3539353501847,50.962369746154536,51.240257909360274,50.82342566455167,12.43753247303448,19.727583569644583,-0.04667470210342669,7.737073099480073,-0.25000000000000006,9.236100170605994,3781.898883311711,-2023.6529218899325,-933.0799255495507,0.0,0.0,569.3194667948042,0.0,4.0,0.035453196059266126,0.0,0.0,0.458801312190602,263.9984568888889,-72.01493926687617,0.2507299432739329,9.963771130345798,0.003503897931225516,99.77667848886213,1.2214156799210545,0.20495825392763,-2085.7747844067517,62.12186251681956
2025-01-01 06:00:00,4.593191256536886,0.2532600081784352,0.0,4.593191256536886,0.2532600081784352,0.0,0.041802189005883304,0.09166775903703704,0.35985533871618763,4.089865969777779,0.010000000000000002,0.0,0.0,0.2503433415117685,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.0,0.0,0.0038609758771929823,0.0,0.037941213128690324,0.0,0.0260642167004962,0.0,0.2709202075062632,0.20319015562969736,0.0,0.0,4089.865969777778,20.000000000000057,0.5333333333333333,0.0,4.089865969777779,0.0,0.5333333333333333,4089.865969777778,7668.498693333334,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1192.21328,91.66775903703704,0.016666666666666666,34.32961903218755,51.66666666666668,46.10666666666668,0.0,50.78813423818979,0.23884181902810528,638.905031442727,91.66775903703704,34.32961903218755,49.10603235232365,50.78813423818979,48.264981409390586,12.43753247303448,19.64050458445822,-0.06655943595289884,7.316074810812329,0.3,9.236100170605994,3775.057396392176,-2167.0241892438994,-888.4676598580779,0.0,0.0,646.6915700855213,0.0,4.0,0.034952065634344685,0.0,0.0,0.4523161621311196,263.9984568888889,-73.03248361304553,0.25374686099962573,9.95041804835431,0.0035271100259062485,76.42032332860072,1.2217617921859953,0.2428512023486074,-2233.954501045453,66.93031180155332
2025-01-01 07:00:00,6.041373426817748,0.276761426075845,0.0,6.041373426817749,0.276761426075845,0.0,0.0644026410277399,2.108358457851852,0.4077879159381567,3.4508244120000007,0.010000000000000002,0.0,0.0,0.2738447594091783,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.0035977275219298247,0.0,0.060804913505810076,0.0,0.042661570059252224,0.0,0.2989464358689801,0.22420982690173502,0.0,0.0,3450.8244120000004,20.000000000000057,0.45,0.0,3.4508244120000007,0.0,0.45,3450.8244120000004,7668.498693333334,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1192.21328,2108.358457851852,0.38333333333333336,35.775157308494975,51.66666666666668,46.10666666666668,0.0,51.49189696674551,0.4937994454145359,1346.0364484786394,2108.358457851852,35.775157308494975,50.385234285660836,51.49281825606811,49.830981655795895,12.43753247303448,19.709040024358455,-0.05761786431503134,7.0900886934683145,-0.55,9.236100170605994,3076.085454934401,-2416.2214959875973,-961.1872685366056,0.0,0.0,659.163091255068,4.553708335506091,3.15,0.03598309825970625,0.0,0.0,0.46565879901599844,207.8987848,-72.71477978406205,0.2539734732743818,10.001021582090212,0.0035452522685883005,47.9335597883289,1.2214627931582098,0.24596443015834152,-2484.770359954045,68.54886396644768
2025-01-01 08:00:00,4.824566374086193,0.2752952205125868,0.0,4.824566374086194,0.2752952205125868,0.0,0.060155869917666305,0.0,0.40892791127963785,4.34548259288889,0.010000000000000002,0.0,0.0,0.27237855384592013,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.002720233004385965,0.0,0.057435636913280345,0.0,0.0457565061517442,0.0,0.2953369973677212,0.22150274802579079,0.0,0.0,4345.482592888889,20.000000000000057,0.5666666666666667,0.0,4.34548259288889,0.0,0.5666666666666667,4345.482592888889,7668.498693333334,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1192.21328,0.0,0.0,35.37181586935454,51.66666666666668,46.10666666666668,0.0,51.49138785989702,0.17446317015965135,475.671809836601,0.0,35.37181586935454,50.111425070567,51.49138785989702,49.421443675902,12.43753247303448,19.74196510103113,-0.04607441500520076,6.499719318029511,-1.4,9.236100170605994,3937.14691243036,-2660.769909346073,-1036.8257566500818,0.0,0.0,623.3091690704526,331.2726346071751,2.65,0.03708945598392022,0.0,0.0,0.47997622119630184,174.8989776888889,5.180907121099867,0.2546135436193003,10.03583101268598,0.0035599504214417414,51.59665763481414,1.2218881305042466,0.2618640224673041,-2734.666291993125,73.89638264705214
2025-01-01 09:00:00,5.142222657628214,0.23763497615018603,0.0,5.142222657628215,0.23763497615018603,0.0,0.017981955826666958,0.8250098313333335,0.32717321224599155,3.9620576582222227,0.010000000000000002,0.0,0.0,0.23471830948351935,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.0021937362938596492,0.0,0.015788219532807308,0.0,0.014215466267965625,0.0,0.2451233382178534,0.18384250366339,0.0,0.0,3962.0576582222225,20.000000000000057,0.5166666666666667,0.0,3.9620576582222227,0.0,0.5166666666666667,3962.0576582222225,7668.498693333334,0.0,23.888888888888914,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1192.21328,825.0098313333333,0.15,34.80811054599473,51.66666666666668,46.10666666666668,0.0,51.285493929487046,0.08888326615301402,239.74879423399733,825.0098313333333,34.80811054599473,49.48357429836843,51.28698635177821,48.58112206051796,12.43753247303448,19.657232398014337,-0.06124148962747882,6.396310210626386,-0.85,9.236100170605994,3490.5414074976575,-2403.0860835298295,-985.5923191417359,0.0,0.0,347.7964186640754,955.6769165473281,0.3,0.036382809567967564,0.0,0.0,0.4708314799901242,19.799884266666666,166.27964975309544,0.2562966767058659,10.005543172957127,0.0035629815126903023,-30.4856285206591,1.2228528455732721,0.25858524159180524,-2476.042180507109,72.95609697727976
