Metric,Value
Total Electric Energy (kWh),874.5709335518833
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.2146818521553935
Peak Electric Power (kW),7.5528625549825765
Other Electric Energy (kWh),354.6293087452865
HVAC Heating Electric Energy (kWh),33.80854426459189
Lighting Electric Energy (kWh),26.68635292341242
Water Heating Electric Energy (kWh),424.69672761859255
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),19.238624587862024
Unmet Heating Load (C-hours),15.609908634239538
Unmet Cooling Load (C-hours),0.024136063050346303
Total Hot Water Unmet Demand (kWh),0.0
