Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:00:00,22.532034721754776,0.49729567353129284,0.00013435768910658726,0.37553391202924624,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,0.0,0.6742319116183277,21.714423065833333,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,On,15735.720795794858,16.666666666666686,1.0000000000000002,5978.702270038475,20.933190253333333,0.7812328125,1,20933.190253333334,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,22.843500478051283,51.666666666666686,46.10666666666668,0.0,51.29707905992721,0.763928031305152,2069.6017803797376,0.0,22.843500478051283,48.76078826569845,51.29707905992721,47.49264286858407,12.43753247303448,16.33296768132782,0.0,5.9589318959235245,2.2,9.236100170605994,15094.641914945267,5299.260338279395,-1519.0884738775155,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08230171744877683,0.0,0,0.6002322051580333,329.86607188266663,-176.63963544852442,0.2803689642383663,8.013005562349067,0.003160627702972929,66.14583109767847,1.237194023111073,0.10398695715156622,-510.48634785610847,-168.95558390297202
2025-01-01 02:01:00,22.532034721754776,0.49729567353129284,0.00013435768910658726,0.37553391202924624,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,0.0,0.6742319116183277,21.714423065833333,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,On,15735.720795794858,16.666666666666686,1.0000000000000002,5978.702270038475,20.933190253333333,0.7812328125,1,20933.190253333334,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,22.608896157159506,51.666666666666686,46.10666666666668,0.0,51.268567795931,0.7644889371268365,2069.601780379738,0.0,22.608896157159506,48.58459396677699,51.268567795931,47.2426070522,12.43753247303448,16.49534689294972,0.0,6.288312809527534,2.2,9.236100170605994,15056.607444029385,5235.928821683484,-1547.3576651993435,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08288104295854566,0.0,0,0.6044572667850797,329.86607188266663,-186.4049150425779,0.27749959928830564,8.090465759455439,0.003160804249017566,64.67208848977276,1.236500303319252,0.1063103283590559,-567.6235190572565,-175.14992929773481
2025-01-01 02:02:00,22.532034721754776,0.49729567353129284,0.00013435768910658726,0.37553391202924624,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,0.0,0.6742319116183277,21.714423065833333,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,On,15735.720795794858,16.666666666666686,1.0000000000000002,5978.702270038475,20.933190253333333,0.7812328125,1,20933.190253333334,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,22.377059176096736,51.666666666666686,46.10666666666668,0.0,51.240060470976864,0.7650505895675143,2069.6017803797376,0.0,22.377059176096736,48.40841942270612,51.240060470976864,46.99259889857074,12.43753247303448,16.65381575778288,0.0,6.606110653614088,2.2,9.236100170605994,15019.508344056438,5173.2385795703385,-1575.1454205554746,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08344442680671947,0.0,0,0.6085660647545784,329.86607188266663,-195.71625965939424,0.27473115532210285,8.16559784132761,0.0031609769584219874,63.23800320967646,1.2358240386187744,0.108504849772272,-624.3747825787257,-181.08890788941096
2025-01-01 02:03:00,22.532034721754776,0.49729567353129284,0.00013435768910658726,0.37553391202924624,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,0.0,0.6742319116183277,21.714423065833333,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,On,15735.720795794858,16.666666666666686,1.0000000000000002,5978.702270038475,20.933190253333333,0.7812328125,1,20933.190253333334,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,22.147878649403538,51.666666666666686,46.10666666666668,0.0,51.21155683671041,0.7656129950066773,2069.601780379738,0.0,22.147878649403538,48.23226440046202,51.21155683671041,46.74261818233783,12.43753247303448,16.808531495466756,0.0,6.912718873234803,2.2,9.236100170605994,14983.324960352194,5111.318418926109,-1602.4643089998758,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08399259506320668,0.0,0,0.612563894345361,329.86607188266663,-204.58075491923753,0.2720582257725916,8.239637967286253,0.0031611459304580957,61.84180584635205,1.2351645032326786,0.11058083203227802,-680.6003869115218,-186.78346420084375
2025-01-01 02:04:00,0.8176116559214412,0.49729567353129284,0.00013435768910658726,0.01362686093202402,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,0.0,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,21.92125204911963,51.666666666666686,46.10666666666668,0.0,51.18305665480451,0.7661761596582857,2069.6017803797376,0.0,21.92125204911963,48.05612867635804,51.18305665480451,46.49266468713482,12.43753247303448,16.959639467565168,0.0,7.2085233997673965,2.2,9.236100170605994,-787.6890248902455,-928.4269242164169,-1629.3259959661605,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08452621710600863,0.0,0,0.6164556373781999,329.86607188266663,-213.0122574005349,0.26947583901749594,8.31097038592516,0.003161311260086053,60.48186455855397,1.2345210261617687,0.11254737832181197,-736.1831870206906,-192.24373719572623
2025-01-01 02:05:00,0.8176116559214412,0.49729567353129284,0.00013435768910658726,0.01362686093202402,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,0.0,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Off,0.0,0.0,21.854207447986482,51.666666666666686,46.10666666666668,0.0,51.15455969620367,0.7667400895844363,2069.6017803797376,0.0,21.854207447986482,47.88001203534089,51.15455969620367,46.24273820490951,12.43753247303448,16.884165493854468,0.0,7.052958651100847,2.2,9.236100170605994,-767.6649333524342,-895.0569769830087,-1615.887200947098,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08425990514908155,0.0,0,0.6145134055740363,329.86607188266663,-206.42696088178593,0.2707830274218162,8.275503844058768,0.0031614730382893436,61.09505816120548,1.234842158247696,0.11151748730693087,-706.7899589677427,-188.26701801526613
2025-01-01 02:06:00,6.317677198143664,0.49729567353129284,0.00013435768910658726,0.10529461996906106,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,5.500065542222223,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,21.942690448009216,51.666666666666686,46.10666666666668,0.0,51.12605153443754,0.7673050724536888,2069.6017803797376,5500.065542222223,21.942690448009216,47.703901039812585,51.12605153443754,45.992825792500106,12.43753247303448,16.810885202000012,0.0,6.903671886884324,2.2,9.236100170605994,-749.4045154461173,-864.8983163908156,-1602.8813544360455,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08400092023804519,0.0,0,0.6126246104301104,329.86607188266663,-201.1723894865215,0.2720595613216165,8.241188579031753,0.003161636414177726,61.69002555460977,1.235154111764521,0.11052013504530118,-678.920981967099,-185.97733442371663
2025-01-01 02:07:00,6.317677198143664,0.49729567353129284,0.00013435768910658726,0.10529461996906106,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,5.500065542222223,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,22.18679495545257,51.666666666666686,46.10666666666668,0.0,51.097545193122826,0.7678708524094858,2069.601780379738,5500.065542222223,22.18679495545257,47.99091546548356,51.097545193122826,46.43760060166393,12.43753247303448,16.73964903883633,0.0,6.760218049384117,2.2,9.236100170605994,-731.7757088904827,-835.5939662798738,-1590.278360395734,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08374876687112849,0.0,0,0.6107856382172082,329.86607188266663,-196.14657697119873,0.27330747620254525,8.207375521860708,0.0031618013394194905,62.26799463382027,1.2354575100739953,0.10955319712702344,-652.4563618028552,-183.13760447701864
2025-01-01 02:08:00,6.317677198143664,0.49729567353129284,0.00013435768910658726,0.10529461996906106,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,5.500065542222223,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,22.429525550932794,51.666666666666686,46.10666666666668,0.0,51.06905368331355,0.7684371723274771,2069.601780379738,5500.065542222223,22.429525550932794,48.27790933634102,51.06905368331355,46.88233716285475,12.43753247303448,16.670344528482968,0.0,6.622341670848072,2.2,9.236100170605994,-714.6579583039318,-807.7921458349797,-1578.055075027589,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08350307720327732,0.0,0,0.6089938062155171,329.86607188266663,-191.2521117527922,0.2745282237886983,8.174579045903553,0.0031619677689520083,62.82987808264439,1.2357528200625572,0.10861574135096627,-627.3152836805914,-180.47686215438833
2025-01-01 02:09:00,6.317677198143664,0.49729567353129284,0.00013435768910658726,0.10529461996906106,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,5.500065542222223,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,22.670949887568895,51.666666666666686,46.10666666666668,0.0,51.04057712509091,0.7690040303583775,2069.601780379738,5500.065542222223,22.670949887568895,48.56488276807517,51.04057712509091,47.3270355895673,12.43753247303448,16.602875722294897,0.0,6.489750612227614,2.2,9.236100170605994,-698.1174481154937,-781.3499481765882,-1566.1915800066263,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08326353915965562,0.0,0,0.6072468384413419,329.86607188266663,-186.57509658531728,0.2757230140147823,8.143313738669505,0.003162135660152487,63.37645073153109,1.2360404393538365,0.10770652580598156,-603.4132842483201,-177.9366639282681
2025-01-01 02:10:00,6.317677198143664,0.49729567353129284,0.00013435768910658726,0.10529461996906106,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,5.500065542222223,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,22.911128643421307,51.666666666666686,46.10666666666668,0.0,51.01211563241889,0.7695714247611728,2069.6017803797376,5500.065542222223,22.911128643421307,48.85183587067951,51.01211563241889,47.77169598980983,12.43753247303448,16.53715656963976,0.0,6.362174738945397,2.2,9.236100170605994,-682.312054802801,-756.1818212021547,-1554.6699645630279,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.0830298733818416,0.0,0,0.6055426975140937,329.86607188266663,-182.29131871622295,0.2768929231421512,8.11183794116904,0.003162304972472898,63.90840645378332,1.2363207243816774,0.10682439601109762,-580.6729023031191,-175.50891889903545
2025-01-01 02:11:00,6.317677198143664,0.49729567353129284,0.00013435768910658726,0.10529461996906106,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,5.500065542222223,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,23.150118274609213,51.666666666666686,46.10666666666668,0.0,50.98366931377488,0.7701393538913611,2069.601780379738,5500.065542222223,23.150118274609213,49.138768749038135,50.98366931377488,48.216318466669776,12.43753247303448,16.473107010003616,0.0,6.239360781345402,2.2,9.236100170605994,-666.7611346956382,-732.2098645416895,-1543.4736063914627,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08280181964094976,0.0,0,0.6038794855662356,329.86607188266663,-177.93675678062522,0.2780389574504662,8.081805476947512,0.003162475667224108,64.42639171384386,1.236594006934073,0.10596825571213389,-559.0224315421802,-173.1874329995092
2025-01-01 02:12:00,6.317677198143664,0.49729567353129284,0.00013435768910658726,0.10529461996906106,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,5.500065542222223,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,23.38796588545074,51.666666666666686,46.10666666666668,0.0,50.955238272531496,0.7707078161940647,2069.601780379738,5500.065542222223,23.38796588545074,49.42568150328127,50.955238272531496,48.66090311865616,12.43753247303448,16.410660257383476,0.0,6.121071012929547,2.2,9.236100170605994,-651.895632501639,-709.3614339797099,-1532.5884145824225,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08257916305180858,0.0,0,0.6022556354251208,329.86607188266663,-173.95644639566638,0.27916192008711077,8.052056320433113,0.003162647707448008,64.93094082952535,1.236860562941486,0.10513706277006832,-538.3954143807247,-170.9660195989852
2025-01-01 02:13:00,6.317677198143664,0.49729567353129284,0.00013435768910658726,0.10529461996906106,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,5.500065542222223,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,23.624719317736435,51.666666666666686,46.10666666666668,0.0,50.926822607802094,0.7712768101877865,2069.601780379738,5500.065542222223,23.624719317736435,49.71257422957268,50.926822607802094,49.10545004045798,12.43753247303448,16.349748474285548,0.0,6.007082169620894,2.2,9.236100170605994,-637.3682056455339,-687.5692284080842,-1522.0003018080702,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08236168327658008,0.0,0,0.6006695401514236,329.86607188266663,-170.0171323139135,0.28026266060222943,8.023675452506499,0.0031628210576216675,65.42260143669225,1.2371206735404345,0.10432982624504407,-518.7302074505474,-168.8390209575368
2025-01-01 02:14:00,6.317677198143664,0.49729567353129284,0.00013435768910658726,0.10529461996906106,0.008288261225521548,2.239294818443121e-06,0.09337974430311345,5.500065542222223,0.6742319116183277,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.06816025828337662,0,On,0.03061545802104819,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,23.86041993060053,51.666666666666686,46.10666666666668,0.0,50.89842241437416,0.7718463344663256,2069.6017803797376,5500.065542222223,23.86041993060053,49.99944702004766,50.89842241437416,49.54995932288442,12.43753247303448,16.29031302467856,0.0,5.8971844181471145,2.2,9.236100170605994,-623.4603984183123,-666.7707953332576,-1511.6969543998725,-0.0,-0.0,1054.6492284764497,0.0,4.997999999999999,0.08214919123409327,0.0,0,0.5991198207628851,329.86607188266663,-166.41267249488936,0.2813418905946049,7.995514873682501,0.0031629956836885524,65.90184380867169,1.2373745812212753,0.10354560340442141,-499.96958103238444,-166.8012143008732
2025-01-01 02:15:00,6.310725474261755,0.49729567353129284,0.00013435768910658726,0.10517875790436258,0.008288261225521548,2.239294818443121e-06,0.09009015654812423,5.500065542222223,0.6705697754914081,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.0648706705283874,0,On,0.02695332189412855,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,24.111972470728233,51.666666666666686,46.10666666666668,0.0,50.87003778329546,0.5532911713223144,1482.4807079315856,5500.065542222223,24.111972470728233,50.28629996335884,50.87003778329546,49.994431053390535,12.43753247303448,16.232294807631853,0.0,5.791180412162385,2.2,9.236100170605994,-616.8145009443065,-646.9081244645693,-1501.666135086627,-0.0,-0.0,1047.6975045945408,0.0,4.997999999999999,0.0819414947399123,0.0,0,0.597605075644918,329.86607188266663,-162.84587045222034,0.2824003534795506,7.968102736270163,0.0031631715528540752,66.3691457634205,1.2376225310616604,0.10278349696099556,-482.06035655377946,-164.84776791078986
2025-01-01 02:16:00,6.310725474261755,0.49729567353129284,0.00013435768910658726,0.10517875790436258,0.008288261225521548,2.239294818443121e-06,0.09009015654812423,5.500065542222223,0.6705697754914081,0.0,0.05,0.00013435768910658726,0.0,0.0,0.4827123401979595,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03178074891645001,0.0238355616873375,On,0.0,0,Off,0.025219486019736836,0.0,On,0.0648706705283874,0,On,0.02695332189412855,0,On,0.6118357046808295,0.458876778510622,On,0.00013435768910658726,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,20933.190253333334,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,15600.175244444445,Lower On,5500.065542222223,1.0,24.379481485285623,51.666666666666686,46.10666666666668,0.0,50.84908551176542,0.5535929739295932,1482.4807079315854,5500.065542222223,24.379481485285623,50.62257023890065,50.84908551176542,50.50931260246826,12.43753247303448,16.17554367880636,0.0,5.6888844248509685,2.2,9.236100170605994,-603.6096747383165,-627.9272804632012,-1491.8800791318552,-0.0,-0.0,1047.6975045945408,0.0,4.997999999999999,0.08173807366055294,0.0,0,0.5961215114274946,329.86607188266663,-159.42710020100213,0.2834404622582987,7.940805868289229,0.003163348633602333,66.82579573518473,1.2378651582421407,0.10204265250086145,-464.9530776416781,-162.9742028215232
