Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,7.4813648955448135,0.5928185811918918,0.00591173832068984,7.4813648955448135,0.5928185811918917,0.00591173832068984,0.3953190949010738,1.0083453494074075,1.3229087869724432,4.704791664263889,0.05,0.00591173832068984,0.0,0.0,0.5782352478585583,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03345341991205265,0.025090064934039476,0.3953355157072813,0.0,0.016358585526315788,0.0,0.378960509374758,0.0,0.1565929407870838,0.0,0.7375269105660254,0.5531451829245189,0.00591173832068984,0.0,0.0,3409.4061724222192,18.33333333333337,0.21666666666666673,1295.3854918416696,4.535524554888889,0.16926710937499997,0.21666666666666667,4535.524554888889,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,1008.3453494074075,0.18333333333333332,21.647485239892944,51.66666666666668,46.10666666666668,0.0,51.06839253703229,0.2517230577448896,679.4091660235966,1008.3453494074075,21.647485239892944,48.69714833155038,51.06839253703229,47.51152622880944,12.43753247303448,18.059126452595873,-0.04351417878274073,6.156629201111269,0.85,9.236100170605994,3390.041161742965,374.38050572423367,-2113.5442522427024,0.0,0.0,1777.0717609945232,1747.9263441002088,3.351,0.09348994783801014,0.0,0.0,0.6818287551027565,221.16470725866665,317.1074805689255,0.2658185013402205,9.033105332300773,0.0033429282922868933,208.28307793118972,1.2297267140966852,0.11886881459519018,-836.8523739260633,-84.15261219137261
2025-01-01 11:00:00,6.598740811897825,0.5860016511206388,0.006180453698903013,6.598740811897825,0.5860016511206388,0.006180453698903014,0.365054887555173,0.9166775903703706,0.9241237208056142,4.3428846131666665,0.05,0.006180453698903013,0.0,0.0,0.5714183177873055,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03345341991205265,0.025090064934039476,0.0,0.0,0.016358585526315788,0.0,0.3486963020288572,0.0,0.16223263042254005,0.0,0.7284376704710216,0.546328252853266,0.006180453698903013,0.0,0.0,3147.1441591589714,18.33333333333337,0.20000000000000007,1195.7404540076948,4.186638050666667,0.1562465625,0.2,4186.6380506666665,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,916.6775903703705,0.16666666666666666,22.765801509753217,51.66666666666668,46.10666666666668,0.0,51.50178606819284,0.33829739053523145,920.3122810624792,916.6775903703705,22.765801509753217,50.29099292728313,51.50178606819284,49.68559635682827,12.43753247303448,18.00868298584027,-0.05478900756554737,8.01522296485338,1.95,9.236100170605994,3073.785215332416,223.95134423773715,-1866.3261763409146,0.0,0.0,1446.0867562278156,1711.3124076297804,3.15,0.08903975463055418,0.0,0.0,0.6493731835169867,207.8987848,346.88047628654397,0.2688457841181699,9.039206920798202,0.003372047825844793,140.78869979411277,1.2293410820647588,0.11920361661509403,-948.4695519360547,-23.319557833903172
2025-01-01 12:00:00,4.092706996944525,0.5823869186021603,0.005643022942476665,4.092706996944525,0.5823869186021603,0.005643022942476665,0.34205146344951376,0.0,1.5292132269116783,2.1714423065833333,0.05,0.005643022942476665,0.0,0.0,0.5678035852688269,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03512609090765527,0.026344568180741445,0.606247013337116,0.0,0.017040193256578944,0.0,0.3250112701929348,0.0,0.1658947665494597,0.0,0.7219453561174473,0.5414590170880854,0.005643022942476665,0.0,0.0,1573.5720795794857,18.33333333333337,0.10000000000000003,597.8702270038474,2.0933190253333334,0.07812328125,0.1,2093.3190253333332,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,0.0,0.0,21.660199280337576,51.66666666666668,46.10666666666668,0.0,51.18380939593364,0.23824815999225366,647.6679330443683,0.0,21.660199280337576,48.56641073391896,51.18380939593364,47.25771140291162,12.43753247303448,17.879814953682125,-0.0900032703076634,9.076821761816758,3.05,9.236100170605994,2142.9337798163474,-392.88859734507594,-1665.1222701056263,0.0,0.0,1848.978194365245,1722.20047358001,3.0,0.08625232230339079,0.0,0.0,0.6290442438019268,197.99884266666666,385.5057759772432,0.2725072841933656,8.998672226077185,0.003392163272859614,140.40210241678807,1.2292531142003602,0.12866411062552047,-1005.4610540683776,14.702229719454236
2025-01-01 13:00:00,4.7565774249378014,0.5823869186021603,0.005105592186050316,4.756577424937801,0.5823869186021603,0.005105592186050316,0.340806698885314,1.0083453494074075,1.5478901211589684,1.809535255486111,0.05,0.005105592186050316,0.0,0.0,0.5678035852688269,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03512609090765527,0.026344568180741445,0.606247013337116,0.0,0.01908501644736842,0.0,0.3217216824379456,0.0,0.18457166079674986,0.0,0.7219453561174473,0.5414590170880854,0.005105592186050316,0.0,0.0,1311.3100663162381,18.33333333333337,0.08333333333333334,498.225189169873,1.7444325211111111,0.065102734375,0.08333333333333333,1744.432521111111,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,1008.3453494074075,0.18333333333333332,22.65389914939034,51.66666666666668,46.10666666666668,0.0,51.4345198365631,0.3335408239587775,905.6342542512754,1008.3453494074075,22.65389914939034,50.09611121617454,51.4345198365631,49.42690690598027,12.43753247303448,17.98171866317749,-0.05909866748687644,9.849871067653613,4.45,9.236100170605994,2207.88749835016,-352.53687283078045,-1431.4440901414478,0.0,0.0,1866.4103240483353,1977.0367226855249,3.0,0.08160357132290594,0.0,0.0,0.5951405764333371,197.99884266666666,461.6111981270341,0.2725658094820033,9.069529412405865,0.0034164598281115643,125.29642766522015,1.2282272887776746,0.12432407777471469,-881.126026254047,30.363964253393636
2025-01-01 14:00:00,6.128033610986397,0.6394803034545254,0.006583526766222776,6.128033610986398,0.6394803034545254,0.006583526766222776,0.3990797825071538,2.200026216888889,1.6693923561042432,1.809535255486111,0.05,0.006583526766222776,0.0,0.0,0.624896970121192,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.25988869585188834,0.037032133499821,0.03512609090765527,0.026344568180741445,0.3953355157072813,0.0,0.020448231907894732,0.0,0.37863155059925907,0.0,0.23034836238324535,0.0,0.748693691254173,0.5615202684406295,0.006583526766222776,0.0,0.0,1311.3100663162381,18.33333333333337,0.08333333333333334,498.225189169873,1.7444325211111111,0.065102734375,0.08333333333333333,1744.432521111111,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,2200.026216888889,0.4,22.07750336995318,51.66666666666668,46.10666666666668,0.0,51.229583279017056,0.5777286715595673,1564.0330623011025,2200.026216888889,22.07750336995318,49.35923488090292,51.229583279017056,48.42406068184585,12.43753247303448,18.104383834661103,-0.043598580897237046,10.527266038721905,4.7,9.236100170605994,2408.3964426246052,-418.5456187010271,-1391.0400831647132,0.0,0.0,1961.1451593505778,2143.5269458332573,3.6015,0.08034055256488415,0.0,0.0,0.5859292919330445,237.69761062133335,526.9813001225026,0.27233612071332675,9.15084886158986,0.0034420483498281973,181.0669460582411,1.2270746347252706,0.12226534263060279,-922.5592159440376,5.7884080731375835
2025-01-01 15:00:00,2.8565057795212225,0.6553825117483404,0.007927103657288648,2.8565057795212225,0.6553825117483403,0.007927103657288648,0.5327554962560427,1.1000131084444444,1.1737371748207355,0.0,0.05,0.007927103657288648,0.0,0.0,0.6407991784150069,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034289755409853954,0.025717316557390464,0.0,0.0,0.023856270559210524,0.0,0.5088992256968321,0.0,0.3193382702673926,0.0,0.8201091491434889,0.6150818618576164,0.007927103657288648,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,1100.0131084444445,0.2,22.89145437702775,51.66666666666668,46.10666666666668,0.0,51.61575275168506,0.47376460141628335,1293.5011127373361,1100.0131084444445,22.89145437702775,50.38627792416359,51.6166001645589,49.770693097529026,12.43753247303448,17.91844872626167,0.0,9.094965412374863,4.15,9.236100170605994,989.8761047954265,-741.6043479575563,-1445.3175975979414,0.0,0.0,1952.617256444734,1781.8512778192867,4.599,0.08117306835194907,0.0,0.0,0.5920008880332092,303.53222580799996,482.57644594863393,0.27698638783051693,9.086765267858105,0.003460704216471018,101.80940399085712,1.227843642681577,0.11260372506281507,-720.8931289929134,-20.71121896464296
2025-01-01 16:00:00,4.953772310215939,0.6689504324548268,0.0147793458017246,4.953772310215939,0.6689504324548269,0.014779345801724597,0.5908654523572409,0.9166775903703706,1.2247869609049942,2.1714423065833333,0.05,0.0147793458017246,0.0,0.0,0.6543670991214935,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036798761903257905,0.02759907142744342,0.0,0.0,0.029990740131578944,0.0,0.5608747122256619,0.0,0.3522974954096693,0.0,0.8356907035920668,0.6267680276940499,0.0147793458017246,0.0,0.0,1573.5720795794857,18.33333333333337,0.10000000000000003,597.8702270038474,2.0933190253333334,0.07812328125,0.1,2093.3190253333332,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,916.6775903703705,0.16666666666666666,23.059116292867234,51.66666666666668,46.10666666666668,0.0,51.56364508612614,0.2855763881477105,777.2015196532419,916.6775903703705,23.059116292867234,50.558774590854036,51.563749218169036,50.05623521117509,12.43753247303448,17.858214116001975,-0.08065739541566531,7.894030866984391,3.05,9.236100170605994,2171.2982179703295,-229.6742003229478,-1653.2213191060603,0.0,0.0,2031.1844622614567,684.2240108860004,4.152,0.08557424416520783,0.0,0.0,0.6240989723207536,274.0303982506667,219.76299523544677,0.279209172796275,9.074614382819531,0.0034746665708437667,-11.855776616856856,1.228088719165565,0.11653680819235399,-749.8964301123812,-77.64799721441413
2025-01-01 17:00:00,4.094718709499955,0.6638634311545489,0.02163158794616055,4.094718709499955,0.6638634311545489,0.02163158794616055,0.6490464789962348,0.0,1.224229923920387,2.1714423065833333,0.05,0.02163158794616055,0.0,0.0,0.6492800978212155,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040144103894463164,0.030108077920847364,0.0,0.0,0.03817003289473684,0.0,0.6108764461014979,0.0,0.35852312682543275,0.0,0.8255626932004911,0.6191720199003682,0.02163158794616055,0.0,0.0,1573.5720795794857,18.33333333333337,0.10000000000000003,597.8702270038474,2.0933190253333334,0.07812328125,0.1,2093.3190253333332,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,0.0,0.0,23.163733778306298,51.66666666666668,46.10666666666668,0.0,51.550214437835365,0.04760504706565349,129.53358660887366,0.0,23.163733778306298,50.94207998037228,51.550214437835365,50.63801275164075,12.43753247303448,18.067583561799474,-0.04371051297271353,6.416995419284353,1.95,9.236100170605994,1736.6124413940317,-250.38164662496456,-1905.309913466815,0.0,0.0,2039.9187025552542,55.181942269192135,3.4005,0.0906400782365869,0.0,0.0,0.6610444559617363,224.4316881626667,28.431572726106694,0.27416071005470005,9.148894599490037,0.0034586296907878674,-122.59484009242969,1.2266406810514312,0.11887630311493039,-697.6945089588895,-150.55736466992255
2025-01-01 18:00:00,6.377925677507028,0.654795154579068,0.015451134247257537,6.377925677507028,0.6547951545790679,0.015451134247257537,0.7084485800201633,0.0,1.2765924843201981,4.3428846131666665,0.05,0.015451134247257537,0.0,0.0,0.6402118212457346,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04181677489006581,0.03136258116754934,0.0,0.0,0.0436228947368421,0.0,0.6648256852833211,0.0,0.42297672265921843,0.0,0.8117989867709139,0.6088492400781853,0.015451134247257537,0.0,0.0,3147.1441591589714,18.33333333333337,0.20000000000000007,1195.7404540076948,4.186638050666667,0.1562465625,0.2,4186.6380506666665,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,0.0,0.0,21.7866811803049,51.66666666666668,46.10666666666668,0.0,51.11874917871743,0.1730486546735097,467.3284298082424,0.0,21.7866811803049,48.82993641013128,51.11874917871743,47.68553002583822,12.43753247303448,17.95898298790761,-0.06982666416014277,5.328525332682202,1.15,9.236100170605994,3255.341470013051,490.9949290677561,-1996.8356168729445,0.0,0.0,2126.213977933064,0.0,3.0,0.09081316395089253,0.0,0.0,0.6623067822314607,197.99884266666666,-21.18105020604008,0.2743866559105788,9.073223403324542,0.0034394947323138944,-135.2978630131986,1.2264954943878146,0.09815236042703275,-536.6746994802498,-168.070825459689
2025-01-01 19:00:00,7.643673528139655,0.6480871072753637,0.009405038237461109,7.643673528139654,0.6480871072753637,0.009405038237461109,0.7223596093081793,1.1000131084444444,1.4284161972203646,4.3428846131666665,0.05,0.009405038237461109,0.0,0.0,0.6335037739420303,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040144103894463164,0.030108077920847364,0.0,0.0,0.046349325657894735,0.0,0.6760102836502846,0.0,0.5837444986309905,0.0,0.8045275946949109,0.6033956960211829,0.009405038237461109,0.0,0.0,3147.1441591589714,18.33333333333337,0.20000000000000007,1195.7404540076948,4.186638050666667,0.1562465625,0.2,4186.6380506666665,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,1100.0131084444445,0.2,22.722597902583175,51.66666666666668,46.10666666666668,0.0,51.48435642662336,0.3238146394290414,879.5024989670567,1100.0131084444445,22.722597902583175,50.23961565715869,51.48435642662336,49.61724527242635,12.43753247303448,18.02900343085407,-0.054364208933655137,4.955764014471217,-0.25000000000000006,9.236100170605994,3099.619812854454,354.84011254275725,-2281.9533867411133,0.0,0.0,2292.4577175665668,0.0,3.0,0.09482827590703362,0.0,0.0,0.6915892756969327,197.99884266666666,-58.028677129971236,0.2711803353574542,9.076769881023125,0.0034141894016521874,-163.27629564175973,1.22621925939428,0.09456446479107837,-655.2554102528992,-185.64493121203856
2025-01-01 20:00:00,7.765910262525463,0.5968198036941341,0.00591173832068984,7.765910262525463,0.5968198036941341,0.00591173832068984,0.5000308574294386,0.8250098313333335,1.3241708584015794,5.066698715361111,0.05,0.00591173832068984,0.0,0.0,0.5822364703608008,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039307768396661856,0.029480826297496383,0.0,0.0,0.04771254111842105,0.0,0.45231831631101754,0.0,0.5478555645871782,0.0,0.7370075254177394,0.5527556440633045,0.00591173832068984,0.0,0.0,3671.668185685467,18.33333333333337,0.2333333333333334,1395.0305296756442,4.884411059111112,0.18228765625,0.23333333333333334,4884.411059111111,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,825.0098313333333,0.15,22.68777023671638,51.66666666666668,46.10666666666668,0.0,51.55968058057897,0.07317858459463115,198.15336195125153,825.0098313333333,22.68777023671638,50.202778846407476,51.56118617990503,49.522822379995674,12.43753247303448,18.062391574891528,-0.042227669007656905,4.662259354481846,-0.55,9.236100170605994,3154.8087476842943,548.8454172027509,-2347.2470751712963,0.0,0.0,1921.0113216304428,0.0,2.2485,0.09579833747751779,0.0,0.0,0.6986640028550042,148.40013257866667,-90.62368446031888,0.268414143718413,9.060469693366263,0.003386302565680689,-168.40211009235293,1.2260992138070574,0.09198700534135998,-638.1253650773201,-208.05974739557314
2025-01-01 21:00:00,3.091688930480695,0.6006722489747495,0.002552796093025158,3.0916889304806956,0.6006722489747494,0.002552796093025158,0.48017488000317676,0.0,1.475792897185852,1.0857211532916666,0.05,0.002552796093025158,0.0,0.0,0.586088915641416,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038471432898860534,0.028853574674145392,0.0,0.0,0.04430450246710526,0.0,0.4358703775360715,0.0,0.6943410096639637,0.0,0.7429804546230278,0.5572353409672707,0.002552796093025158,0.0,0.0,786.7860397897429,16.666666666666686,0.05000000000000002,298.9351135019237,1.0466595126666667,0.039061640625,0.05,1046.6595126666666,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,0.0,0.0,24.703296909528667,51.66666666666668,46.10666666666668,0.0,51.815643450209244,0.0,0.0,0.0,24.703296909528667,51.82439032196589,51.828763757844214,51.815643450209244,12.43753247303448,16.746314222248788,-0.03327154940341517,2.454928075042434,-0.3,9.236100170605994,867.0343971384146,-164.37819193104744,-2048.608709036545,0.0,0.0,2191.057467232083,0.0,4.35,0.09145866306208318,0.0,0.0,0.667014452580851,287.0983218666667,-62.20040084686652,0.2906403182096451,8.431647140651009,0.0033722663340404833,-11.903771380098355,1.2316792174700313,0.08355301764025728,-299.58733303280286,-163.7259724001684
2025-01-01 22:00:00,7.256849511431354,0.5499463103538124,0.0017466499583856344,7.256849511431354,0.5499463103538124,0.0017466499583856344,0.3417989826802418,0.0,1.0745377111955567,5.790512817555555,0.05,0.0017466499583856344,0.0,0.0,0.535362977020479,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036798761903257905,0.02759907142744342,0.0,0.0,0.03817003289473684,0.0,0.3036289497855049,0.0,0.36072040850158454,0.0,0.6770185407907142,0.5077639055930355,0.0017466499583856344,0.0,0.0,4196.192212211962,16.666666666666686,0.2666666666666667,1594.3206053435933,5.582184067555556,0.20832875,0.26666666666666666,5582.184067555556,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,0.0,0.0,24.86460806049495,51.66666666666668,46.10666666666668,0.0,51.680744869615246,0.0,0.0,0.0,24.86460806049495,51.69866796689481,51.7076295155346,51.680744869615246,12.43753247303448,16.39119781992222,-0.048220194179228994,2.588078211014337,-1.95,9.236100170605994,3430.071348560585,736.6134700421559,-2353.4319647999146,0.0,0.0,1688.9115257697817,0.0,4.847999999999999,0.09665350076537019,0.0,0.0,0.7049007687688784,319.9661297493333,-101.60042462124403,0.29708887707408793,8.26459759954656,0.003371732571539092,-5.010317719103118,1.2331870466429276,0.10887164509868391,-676.9783934425402,-180.72874185889717
2025-01-01 23:00:00,7.014396491639415,0.5143694439887094,0.0009405038237461108,7.014396491639415,0.5143694439887093,0.0009405038237461109,0.18049465870503187,0.9166775903703706,0.8005255272029014,5.066698715361111,0.05,0.0009405038237461108,0.0,0.0,0.499786110655376,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034289755409853954,0.025717316557390464,0.0,0.0,0.03203556332236842,0.0,0.14845909538266344,0.0,0.13414404632906643,0.0,0.632091725463981,0.4740687940979855,0.0009405038237461108,0.0,0.0,3671.668185685467,16.666666666666686,0.2333333333333334,1395.0305296756442,4.884411059111112,0.18228765625,0.23333333333333334,4884.411059111111,20933.190253333338,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,15600.175244444445,916.6775903703705,0.16666666666666666,24.054792055132403,51.66666666666668,46.10666666666668,0.0,51.331897298418646,0.4186515079751018,1128.3733111112933,916.6775903703705,24.054792055132403,50.496058461832504,51.351141939960456,50.05889440199763,12.43753247303448,16.36112257029513,-0.05099679824837399,2.5090098013028013,-3.05,9.236100170605994,2254.2878106614057,382.0610467982525,-2563.707618748014,0.0,0.0,1273.2727982374543,0.0,5.0985,0.09946384035786845,0.0,0.0,0.7253967727787345,336.49903311199995,-126.94555451350192,0.2974663712874335,8.247904738334483,0.003369608610356319,-7.946012322964907,1.2333166092910177,0.10779720314393543,-802.3369828839533,-210.6324999934383
