Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,3.7396557565788813,0.11378105842779998,0.0,0.06232759594298135,0.0018963509737966663,0.0,0.012979537335752763,0.0,0.15574593616620577,3.570930283076923,0.0,0.0,0.0,0.11378105842779998,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009567421107682588,0,On,0.004037858262472441,0,On,0.09302634821892419,0.06976976116419313,On,0,0,Off,On,3570.930283076923,18.33333333333337,1.0,0.0,3.36035336,0.21057692307692308,1,3360.35336,3360.35336,Off,0.0,0.0,38.94810417090854,51.666666666666686,46.10666666666668,0.0,51.83277553651223,0.0,0.0,0.0,38.94810417090854,51.84087675435673,51.844927363278984,51.83277553651223,12.43753247303448,Off,0.0,25.5555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4925.407686213455,18.36490979260996,0.0,-2.7999999989105113,2.8,9.236100170605994,3260.303088780311,78.6717731109415,-617.8178847158041,-0.0,-0.0,228.21324334885608,0.0,1.0,0.030457637691457016,0.0,0,0.4253256554384396,65.99961422222222,78.97744707033605,0.20848705493928552,8.387995041543132,0.002678267051023622,21.931220841658952,1.2253485763516538,0,0,78.6717731109415
2025-01-01 00:01:00,3.7396557565788813,0.11378105842779998,0.0,0.06232759594298135,0.0018963509737966663,0.0,0.012979537335752763,0.0,0.15574593616620577,3.570930283076923,0.0,0.0,0.0,0.11378105842779998,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009567421107682588,0,On,0.004037858262472441,0,On,0.09302634821892419,0.06976976116419313,On,0,0,Off,On,3570.930283076923,18.33333333333337,1.0,0.0,3.36035336,0.21057692307692308,1,3360.35336,3360.35336,Off,0.0,0.0,38.92001323869268,51.666666666666686,46.10666666666668,0.0,51.82698842841472,0.0,0.0,0.0,38.92001323869268,51.8354107142397,51.839621857152196,51.82698842841472,12.43753247303448,Off,0.0,25.5555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4926.230909001105,18.383578304972506,0.0,-2.5227348968886445,2.8,9.236100170605994,3254.92139997213,74.4287889068332,-618.9565183543442,-0.0,-0.0,228.21324334885608,0.0,1.0,0.030477216590496008,0.0,0,0.4255990649572894,65.99961422222222,74.73439190069516,0.20886013904507067,8.420048025952953,0.0026783802158479274,21.900167543860668,1.2288491992108372,0,0,74.4287889068332
2025-01-01 00:02:00,3.7396557565788813,0.11378105842779998,0.0,0.06232759594298135,0.0018963509737966663,0.0,0.012979537335752763,0.0,0.15574593616620577,3.570930283076923,0.0,0.0,0.0,0.11378105842779998,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009567421107682588,0,On,0.004037858262472441,0,On,0.09302634821892419,0.06976976116419313,On,0,0,Off,On,3570.930283076923,18.33333333333337,1.0,0.0,3.36035336,0.21057692307692308,1,3360.35336,3360.35336,Off,0.0,0.0,38.89256855932881,51.666666666666686,46.10666666666668,0.0,51.82120556725789,0.0,0.0,0.0,38.89256855932881,51.82994861644966,51.83432014104556,51.82120556725789,12.43753247303448,Off,0.0,25.5555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4926.48472090461,18.401695317059758,0.0,-2.256414658559506,2.8,9.236100170605994,3249.5573894911886,70.72257056149675,-620.0623179795356,-0.0,-0.0,228.21324334885608,0.0,1.0,0.03049621179911704,0.0,0,0.4258643235317978,65.99961422222222,70.47618104494524,0.20863168527266404,8.428240470810294,0.0026784928985214176,21.869746220087737,1.2287727549847396,0,0,70.72257056149675
2025-01-01 00:03:00,3.7396557565788813,0.11378105842779998,0.0,0.06232759594298135,0.0018963509737966663,0.0,0.012979537335752763,0.0,0.15574593616620577,3.570930283076923,0.0,0.0,0.0,0.11378105842779998,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009567421107682588,0,On,0.004037858262472441,0,On,0.09302634821892419,0.06976976116419313,On,0,0,Off,On,3570.930283076923,18.33333333333337,1.0,0.0,3.36035336,0.21057692307692308,1,3360.35336,3360.35336,Off,0.0,0.0,38.86573761535687,51.666666666666686,46.10666666666668,0.0,51.81542685692008,0.0,0.0,0.0,38.86573761535687,51.824490370290455,51.829022126975644,51.81542685692008,12.43753247303448,Off,0.0,25.5555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4926.749696824677,18.41928868679691,0.0,-2.0002553293680356,2.8,9.236100170605994,3244.2196044798775,67.14050462540573,-621.1369132113656,-0.0,-0.0,228.21324334885608,0.0,1.0,0.03051465299437375,0.0,0,0.42612184558715505,65.99961422222222,66.21299126546408,0.2084103459933183,8.436820826882542,0.00267860543166889,21.83989483591909,1.228698527040242,0,0,67.14050462540573
2025-01-01 00:04:00,3.7396557565788813,0.11378105842779998,0.0,0.06232759594298135,0.0018963509737966663,0.0,0.012979537335752763,0.0,0.15574593616620577,3.570930283076923,0.0,0.0,0.0,0.11378105842779998,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009567421107682588,0,On,0.004037858262472441,0,On,0.09302634821892419,0.06976976116419313,On,0,0,Off,On,3570.930283076923,18.33333333333337,1.0,0.0,3.36035336,0.21057692307692308,1,3360.35336,3360.35336,Off,0.0,0.0,38.83949150684582,51.666666666666686,46.10666666666668,0.0,51.809652206113974,0.0,0.0,0.0,38.83949150684582,51.81903588962943,51.82372773138717,51.809652206113974,12.43753247303448,Off,0.0,25.5555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4927.005954678688,18.436383167071355,0.0,-1.753621679115237,2.8,9.236100170605994,3240.8320038132074,63.726973357493605,-622.1817506476395,-0.0,-0.0,228.21324334885608,0.0,1.0,0.03053256655451834,0.0,0,0.4263719994824412,65.99961422222222,63.870228035067996,0.2081957733745794,8.445123205406388,0.0026787178180018877,21.81058664575268,1.2286264102756526,0,0,63.726973357493605
2025-01-01 00:05:00,3.7396557565788813,0.11378105842779998,0.0,0.06232759594298135,0.0018963509737966663,0.0,0.012979537335752763,0.0,0.15574593616620577,3.570930283076923,0.0,0.0,0.0,0.11378105842779998,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009567421107682588,0,On,0.004037858262472441,0,On,0.09302634821892419,0.06976976116419313,On,0,0,Off,On,3570.930283076923,18.33333333333337,1.0,0.0,3.36035336,0.21057692307692308,1,3360.35336,3360.35336,Off,0.0,0.0,38.813744477399055,51.666666666666686,46.10666666666668,0.0,51.80388152784886,0.0,0.0,0.0,38.813744477399055,51.813585092389864,51.81843687466037,51.80388152784886,12.43753247303448,Off,0.0,25.5555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4927.253906085607,18.45305238303597,0.0,-1.5159662675363197,2.8,9.236100170605994,3239.108381183709,60.481940179534575,-623.2012729677995,-0.0,-0.0,228.21324334885608,0.0,1.0,0.030550030012494733,0.0,0,0.4266158679263854,65.99961422222222,63.166127725729254,0.20798698460861548,8.453188369784897,0.002678830060105204,21.781742297466284,1.2285560937565867,0,0,60.481940179534575
2025-01-01 00:06:00,3.7396557565788813,0.11378105842779998,0.0,0.06232759594298135,0.0018963509737966663,0.0,0.012979537335752763,0.0,0.15574593616620577,3.570930283076923,0.0,0.0,0.0,0.11378105842779998,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009567421107682588,0,On,0.004037858262472441,0,On,0.09302634821892419,0.06976976116419313,On,0,0,Off,On,3570.930283076923,18.33333333333337,1.0,0.0,3.36035336,0.21057692307692308,1,3360.35336,3360.35336,Off,0.0,0.0,38.78842483907524,51.666666666666686,46.10666666666668,0.0,51.79811474788123,0.0,0.0,0.0,38.78842483907524,51.80813790853017,51.81314948885464,51.79811474788123,12.43753247303448,Off,0.0,25.5555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4927.474326439416,18.46935787996505,0.0,-1.286808028518033,2.8,9.236100170605994,3237.9577926070033,57.4047013220974,-624.1991966309566,-0.0,-0.0,228.21324334885608,0.0,1.0,0.030567108162465738,0.0,0,0.4268543557370185,65.99961422222222,63.01346281218092,0.20778315915473658,8.461050393085632,0.0026789421601848148,21.753295461204733,1.2284873175969444,0,0,57.4047013220974
2025-01-01 00:07:00,3.7396557565788813,0.11378105842779998,0.0,0.06232759594298135,0.0018963509737966663,0.0,0.012979537335752763,0.0,0.15574593616620577,3.570930283076923,0.0,0.0,0.0,0.11378105842779998,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009567421107682588,0,On,0.004037858262472441,0,On,0.09302634821892419,0.06976976116419313,On,0,0,Off,On,3570.930283076923,18.33333333333337,1.0,0.0,3.36035336,0.21057692307692308,1,3360.35336,3360.35336,Off,0.0,0.0,38.7634983220933,51.666666666666686,46.10666666666668,0.0,51.79235180262359,0.0,0.0,0.0,38.7634983220933,51.80269427806958,51.807865515792585,51.79235180262359,12.43753247303448,Off,0.0,25.5555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4927.709104836358,18.485329052469126,0.0,-1.065716049177915,2.8,9.236100170605994,3236.8725003501327,54.49198116200689,-625.1772793173308,-0.0,-0.0,228.21324334885608,0.0,1.0,0.030583832065637053,0.0,0,0.42708789666852104,65.99961422222222,62.90625324168448,0.20758389873840485,8.468725578142443,0.0026790541201299973,21.725214440173353,1.228419957464284,0,0,54.49198116200689
2025-01-01 00:08:00,3.7396557565788813,0.11378105842779998,0.0,0.06232759594298135,0.0018963509737966663,0.0,0.012979537335752763,0.0,0.15574593616620577,3.570930283076923,0.0,0.0,0.0,0.11378105842779998,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009567421107682588,0,On,0.004037858262472441,0,On,0.09302634821892419,0.06976976116419313,On,0,0,Off,On,3570.930283076923,18.33333333333337,1.0,0.0,3.36035336,0.21057692307692308,1,3360.35336,3360.35336,Off,0.0,0.0,38.73894770965255,51.666666666666686,46.10666666666668,0.0,51.78659263358284,0.0,0.0,0.0,38.73894770965255,51.79725414583683,51.802584901963826,51.78659263358284,12.43753247303448,Off,0.0,25.5555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4927.938300481116,18.500980643144842,0.0,-0.8522985254204362,2.8,9.236100170605994,3235.7965514228677,51.73907020073874,-626.1363859769667,-0.0,-0.0,228.21324334885608,0.0,1.0,0.03060021741037813,0.0,0,0.42731670980111464,65.99961422222222,62.78941097405547,0.20738899751743067,8.476222129918273,0.002679165941679046,21.697483323942517,1.2283539508012593,0,0,51.73907020073874
2025-01-01 00:09:00,3.7396557565788813,0.11378105842779998,0.0,0.06232759594298135,0.0018963509737966663,0.0,0.012979537335752763,0.0,0.15574593616620577,3.570930283076923,0.0,0.0,0.0,0.11378105842779998,0.0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.05868172968480915,0.04401129726360685,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009567421107682588,0,On,0.004037858262472441,0,On,0.09302634821892419,0.06976976116419313,On,0,0,Off,On,3570.930283076923,18.33333333333337,1.0,0.0,3.36035336,0.21057692307692308,1,3360.35336,3360.35336,Off,0.0,0.0,38.71475796564967,51.666666666666686,46.10666666666668,0.0,51.780837184825586,0.0,0.0,0.0,38.71475796564967,51.791817459076846,51.79730759620248,51.780837184825586,12.43753247303448,Off,0.0,25.5555555555556,0,0.0,0.0,0.0,0.0,0,0.0,0,4928.1621585384355,18.516325522435928,0.0,-0.6461950435742435,2.8,9.236100170605994,3234.736199253006,49.14040305821394,-627.0772697361077,-0.0,-0.0,228.21324334885608,0.0,1.0,0.030616277905872426,0.0,0,0.42754098657668005,65.99961422222222,62.66994256333476,0.20719827508385116,8.483547215997724,0.0026792776264948095,21.67008822295316,1.228289242970698,0,0,49.14040305821394
