Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.22495016740269563,0.15197079287887494,0.0,0.003749169456711594,0.002532846547981249,0.0,0.0133042709404747,0.21164589646222093,0.0,0.0,0.0,0.0,0.0,0.15197079287887494,0,0.0,1,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009892154712404524,0,On,0.009018172623720962,0,On,0.16756297335597078,0.12567223001697805,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5988.908155555556,Off,0.0,0,89.59736085991321,51.666666666666686,46.10666666666668,0.0,50.45885813128228,0.0,0.0,0.0,139.99587634361438,48.25139898188094,50.45885813128228,47.14766940718027,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,5018.125144027689,14.925621208549604,-0.12993434700599593,5.8721864103256785,2.8,9.236100170605994,-33.02428849015271,-1355.48609961498,-563.6373929113811,-0.0,-0.0,477.21921615666656,0.0,4.0,0.03566794992724976,0.0,0,0.4980850561896362,263.9984568888889,53.39388826456178,0.32451693070892335,7.544081321227223,0.0033536044953151635,95.26082844108828,1.2394728762127658,0.35077851050580633,-1404.423847512854,48.93774789787412
2025-01-01 00:01:00,0.22495016740269563,0.15197079287887494,0.0,0.003749169456711594,0.002532846547981249,0.0,0.0133042709404747,0.21164589646222093,0.0,0.0,0.0,0.0,0.0,0.15197079287887494,0,0.0,1,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009892154712404524,0,On,0.009018172623720962,0,On,0.16756297335597078,0.12567223001697805,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5988.908155555556,Off,0.0,0,89.64602086763833,51.666666666666686,46.10666666666668,0.0,50.43773107005501,0.0,0.0,0.0,140.07190760568488,48.23278579921155,50.43773107005501,47.13031316378982,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,5018.156469765693,14.888796640583518,-0.16675891497208184,5.907713223829071,2.8,9.236100170605994,-38.43134408938616,-1372.5695330080202,-561.0682875770104,-0.0,-0.0,477.21921615666656,0.0,4.0,0.03561352800738314,0.0,0,0.49732508133630143,263.9984568888889,45.41772733095767,0.3262852580875842,7.548720702846211,0.0033540904386419323,95.37849078962147,1.2432520973168886,0.35089126122479064,-1421.1212718358013,48.55173882778102
2025-01-01 00:02:00,0.22495016740269563,0.15197079287887494,0.0,0.003749169456711594,0.002532846547981249,0.0,0.0133042709404747,0.21164589646222093,0.0,0.0,0.0,0.0,0.0,0.15197079287887494,0,0.0,1,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009892154712404524,0,On,0.009018172623720962,0,On,0.16756297335597078,0.12567223001697805,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5988.908155555556,Off,0.0,0,89.6931693600901,51.666666666666686,46.10666666666668,0.0,50.41659486952935,0.0,0.0,0.0,140.14557712514076,48.21416250778891,50.41659486952935,47.1129463269187,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,5017.627967841566,14.852525328117594,-0.20303022743800625,5.940947391250178,2.8,9.236100170605994,-44.06200303199486,-1388.8600968036271,-558.5423731883205,-0.0,-0.0,477.21921615666656,0.0,4.0,0.0355598910120593,0.0,0,0.49657606756107164,263.9984568888889,37.261153999659086,0.3270961610384973,7.531727190895262,0.0033545755031978157,95.49392765773788,1.243408310236971,0.3509967030315715,-1436.7504814232561,47.890384619629074
2025-01-01 00:03:00,0.22495016740269563,0.15197079287887494,0.0,0.003749169456711594,0.002532846547981249,0.0,0.0133042709404747,0.21164589646222093,0.0,0.0,0.0,0.0,0.0,0.15197079287887494,0,0.0,1,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009892154712404524,0,On,0.009018172623720962,0,On,0.16756297335597078,0.12567223001697805,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5988.908155555556,Off,0.0,0,89.7388658678407,51.666666666666686,46.10666666666668,0.0,50.39544986209288,0.0,0.0,0.0,140.2169779185011,48.19552942161904,50.39544986209288,47.09556920138213,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,5017.108347079245,14.816785398898512,-0.2387701566570879,5.972058542465575,2.8,9.236100170605994,-49.85801423526809,-1403.8973994718103,-556.0579259064602,-0.0,-0.0,477.21921615666656,0.0,4.0,0.03550700800961032,0.0,0,0.49583758291869645,263.9984568888889,28.980695514525586,0.32789810399490105,7.515014535317526,0.003355061093814964,95.6070746788221,1.2435622673739384,0.3510953804630912,-1451.3894473101564,47.492047838346124
2025-01-01 00:04:00,0.22495016740269563,0.15197079287887494,0.0,0.003749169456711594,0.002532846547981249,0.0,0.0133042709404747,0.21164589646222093,0.0,0.0,0.0,0.0,0.0,0.15197079287887494,0,0.0,1,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009892154712404524,0,On,0.009018172623720962,0,On,0.16756297335597078,0.12567223001697805,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,5988.908155555556,Off,0.0,0,89.78316901649542,51.666666666666686,46.10666666666668,0.0,50.374296367006636,0.0,0.0,0.0,140.28620158827408,48.17688684234092,50.374296367006636,47.07818208000807,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,5016.5973192081865,14.781555305631805,-0.27400024992379457,6.001221960003704,2.8,9.236100170605994,-50.661041721544365,-1418.0296001016682,-553.6132579558147,-0.0,-0.0,477.21921615666656,0.0,4.0,0.03545484845489731,0.0,0,0.4951092008616104,263.9984568888889,25.73300007760374,0.32869145767331664,7.498571175115791,0.0033555471996004863,95.71802696155922,1.243714060116616,0.35118785495325106,-1465.1190922065662,47.08949210489792
2025-01-01 00:05:00,0.4355270904796187,0.15197079287887494,0.25527129680433236,0.007258784841326978,0.002532846547981249,0.004254521613405539,0.0133042709404747,0.21164589646222093,0.21057692307692308,0.0,0.0,0.25527129680433236,0.0,0.15197079287887494,0,0.0,1,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009892154712404524,0,On,0.009018172623720962,0,On,0.16756297335597078,0.12567223001697805,On,0,0,Off,On,6199.485078632479,15.5555555555556,0.8005208676345467,0.0,7.481264258921991,0.21057692307692308,1,5988.908155555556,5988.908155555556,Off,0.0,0,89.82577010615664,51.666666666666686,46.10666666666668,0.0,50.353134690604925,0.0,0.0,0.0,140.35276579086974,48.15823505941449,50.353134690604925,47.060785243819275,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,5016.094530513728,14.746950389335709,-0.3086051662198912,6.028579168765166,2.8,9.236100170605994,6150.843512793507,-1431.293794053811,-551.2161685931902,-0.0,-0.0,477.21921615666656,0.0,4.0,0.03540358455758176,0.0,0,0.49439332621148346,263.9984568888889,25.355386597552304,0.3294736880343665,7.482460120441811,0.003356033810116097,95.8262348371637,1.243863188538989,0.35127457999365513,-1478.0047010691783,46.71090701536709
2025-01-01 00:06:00,0.4355270904796187,0.15197079287887494,0.25527129680433236,0.007258784841326978,0.002532846547981249,0.004254521613405539,0.0133042709404747,0.21164589646222093,0.21057692307692308,0.0,0.0,0.25527129680433236,0.0,0.15197079287887494,0,0.0,1,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009892154712404524,0,On,0.009018172623720962,0,On,0.16756297335597078,0.12567223001697805,On,0,0,Off,On,6199.485078632479,15.5555555555556,0.8005208676345467,0.0,7.481264258921991,0.21057692307692308,1,5988.908155555556,5988.908155555556,Off,0.0,0,89.41615778064266,51.666666666666686,46.10666666666668,0.0,50.33196520722017,0.0,0.0,0.0,139.71274653225416,48.13957442642979,50.33196520722017,47.04337903603461,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,5015.601908837686,14.880874552079023,-0.1746810034765769,6.05425833207483,2.8,9.236100170605994,6136.24220371,-1443.7452137280006,-560.5162085036125,-0.0,-0.0,477.21921615666656,0.0,4.0,0.03560181581884285,0.0,0,0.4971615264894685,263.9984568888889,20.054117424466497,0.32668721008843965,7.547377157090569,0.0033565209123316737,95.1405923840782,1.2432844712566213,0.3513559659880284,-1490.105472210173,46.36025848217251
2025-01-01 00:07:00,0.4355270904796187,0.15197079287887494,0.25527129680433236,0.007258784841326978,0.002532846547981249,0.004254521613405539,0.0133042709404747,0.21164589646222093,0.21057692307692308,0.0,0.0,0.25527129680433236,0.0,0.15197079287887494,0,0.0,1,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009892154712404524,0,On,0.009018172623720962,0,On,0.16756297335597078,0.12567223001697805,On,0,0,Off,On,6199.485078632479,15.5555555555556,0.8005208676345467,0.0,7.481264258921991,0.21057692307692308,1,5988.908155555556,5988.908155555556,Off,0.0,0,89.01805380187345,51.666666666666686,46.10666666666668,0.0,50.31088754192284,0.0,0.0,0.0,139.09070906542726,48.12099888734703,50.31088754192284,47.02605456005913,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,5017.586838313933,15.010594903207222,-0.04496065234837765,6.0783756691868565,2.8,9.236100170605994,6122.476111504401,-1455.441136652401,-569.5835787344541,-0.0,-0.0,477.21921615666656,0.0,4.0,0.03579340254284305,0.0,0,0.49983693913256866,263.9984568888889,15.355395449710166,0.3240146194530882,7.610847812564462,0.0033570047544130986,94.47586177587083,1.2427244234699444,0.3514323848614373,-1501.4751523167238,46.03401566432274
2025-01-01 00:08:00,0.4355270904796187,0.15197079287887494,0.25527129680433236,0.007258784841326978,0.002532846547981249,0.004254521613405539,0.0133042709404747,0.21164589646222093,0.21057692307692308,0.0,0.0,0.25527129680433236,0.0,0.15197079287887494,0,0.0,1,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009892154712404524,0,On,0.009018172623720962,0,On,0.16756297335597078,0.12567223001697805,On,0,0,Off,On,6199.485078632479,15.5555555555556,0.8005208676345467,0.0,7.481264258921991,0.21057692307692308,1,5988.908155555556,5988.908155555556,Off,0.0,0,88.63066116043181,51.666666666666686,46.10666666666668,0.0,50.289899155116515,0.0,0.0,0.0,138.4854080631747,48.1025060513931,50.289899155116515,47.008809499531395,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,5019.527654605627,15.136406089252201,0.0,6.101037106782247,2.8,9.236100170605994,6109.112663595175,-1466.4317962755333,-578.4332311763086,-0.0,-0.0,477.21921615666656,0.0,4.0,0.0359788208911783,0.0,0,0.5024262134989823,263.9984568888889,10.841599982338629,0.3214471463795215,7.672064350164717,0.0033574854325003093,93.83055191321722,1.2421817258169834,0.35150417539090817,-1512.1627874255782,45.730991150044844
2025-01-01 00:09:00,0.4355270904796187,0.15197079287887494,0.25527129680433236,0.007258784841326978,0.002532846547981249,0.004254521613405539,0.0133042709404747,0.21164589646222093,0.21057692307692308,0.0,0.0,0.25527129680433236,0.0,0.15197079287887494,0,0.0,1,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.003412116228070175,0.0,On,0.009892154712404524,0,On,0.009018172623720962,0,On,0.16756297335597078,0.12567223001697805,On,0,0,Off,On,6199.485078632479,15.5555555555556,0.8005208676345467,0.0,7.481264258921991,0.21057692307692308,1,5988.908155555556,5988.908155555556,Off,0.0,0,88.2533364656852,51.666666666666686,46.10666666666668,0.0,50.268997682885015,0.0,0.0,0.0,137.8958382276331,48.084093693367656,50.268997682885015,46.99164169860898,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,5021.391836912009,15.258545669612795,0.0,6.122339941088489,2.8,9.236100170605994,6096.2141475493045,-1476.7635104707065,-587.0767773835202,-0.0,-0.0,477.21921615666656,0.0,4.0,0.036158457975860654,0.0,0,0.50493475541407,263.9984568888889,6.5866301436790735,0.3189775300868908,7.731412809112483,0.003357963035923437,93.20345274199248,1.2416553107169304,0.3515716485518247,-1522.2134839486423,45.44997347793573
