Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.25207315986151335,0.10977557017077791,0.0,0.004201219331025223,0.0018295928361796317,0.0,0.07216814019242981,0.0,0.15990501966908352,0.0,0.020000000000000004,0.0,0.0,0.10394223683744457,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.055055366069622795,0,On,0.021315370552490706,0,On,0.10092937467536989,0.07569703100652739,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1050.0737911111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,853.1300044444445,Off,0.0,0.0,33.21443429629637,51.666666666666686,46.10666666666668,0.0,51.736720382254276,0.0,0.0,0.0,33.21443429629637,51.739735527932844,51.74124310077214,51.736720382254276,12.43753247303448,23.19198333161153,-0.19690555727738257,2.8,-210.14805180877048,-766.4714017331157,-0.0,-0.0,555.0061747453485,0.0,5.0,0.028841565898220362,0.0,0,0.735696034253092,329.99807111111113,1.3171751789966928,0.2660517655675015,12.599674792215417,0.004615048390783829,51.09084234875603,1.20398416814573
2025-01-01 00:01:00,0.25207315986151335,0.10977557017077791,0.0,0.004201219331025223,0.0018295928361796317,0.0,0.07216814019242981,0.0,0.15990501966908352,0.0,0.020000000000000004,0.0,0.0,0.10394223683744457,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.055055366069622795,0,On,0.021315370552490706,0,On,0.10092937467536989,0.07569703100652739,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1050.0737911111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,853.1300044444445,Off,0.0,0.0,33.2235452449414,51.666666666666686,46.10666666666668,0.0,51.731784342114146,0.0,0.0,0.0,33.2235452449414,51.735074160346606,51.736719069462836,51.731784342114146,12.43753247303448,23.17948303052937,-0.2094058583595455,2.8,-210.0921786823652,-765.7784617663334,-0.0,-0.0,555.0061747453485,0.0,5.0,0.028833166000376623,0.0,0,0.7354817680945354,329.99807111111113,0.6801083386197009,0.2670587745092169,12.621593730288676,0.004615538490891785,51.10625666865134,1.2075517433450857
2025-01-01 00:02:00,0.25207315986151335,0.10977557017077791,0.0,0.004201219331025223,0.0018295928361796317,0.0,0.07216814019242981,0.0,0.15990501966908352,0.0,0.020000000000000004,0.0,0.0,0.10394223683744457,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.055055366069622795,0,On,0.021315370552490706,0,On,0.10092937467536989,0.07569703100652739,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1050.0737911111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,853.1300044444445,Off,0.0,0.0,33.23245899105991,51.666666666666686,46.10666666666668,0.0,51.72684700917352,0.0,0.0,0.0,33.23245899105991,51.73041151411505,51.732193766585816,51.72684700917352,12.43753247303448,23.167150945075175,-0.22173794381373924,2.8,-210.02217390995403,-765.0950913709005,-0.0,-0.0,555.0061747453485,0.0,5.0,0.02882487825584439,0.0,0,0.7352703627635355,329.99807111111113,0.0667427155979361,0.26728603318352206,12.616494513764252,0.004616027290482735,51.12101037457465,1.2076016445395752
2025-01-01 00:03:00,0.25207315986151335,0.10977557017077791,0.0,0.004201219331025223,0.0018295928361796317,0.0,0.07216814019242981,0.0,0.15990501966908352,0.0,0.020000000000000004,0.0,0.0,0.10394223683744457,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.055055366069622795,0,On,0.021315370552490706,0,On,0.10092937467536989,0.07569703100652739,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1050.0737911111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,853.1300044444445,Off,0.0,0.0,33.241179810263255,51.666666666666686,46.10666666666668,0.0,51.72190841274608,0.0,0.0,0.0,33.241179810263255,51.72574761691391,51.727667218997816,51.72190841274608,12.43753247303448,23.154983428125043,-0.23390546076387153,2.8,-209.9700155099127,-764.4210786434165,-0.0,-0.0,555.0061747453485,0.0,5.0,0.028816700248990277,0.0,0,0.7350617566416663,329.99807111111113,-0.5551116118447261,0.26751084633816696,12.612088410229823,0.004616516210979432,51.13498998876527,1.2076508790680662
2025-01-01 00:04:00,0.25207315986151335,0.10977557017077791,0.0,0.004201219331025223,0.0018295928361796317,0.0,0.07216814019242981,0.0,0.15990501966908352,0.0,0.020000000000000004,0.0,0.0,0.10394223683744457,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.055055366069622795,0,On,0.021315370552490706,0,On,0.10092937467536989,0.07569703100652739,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1050.0737911111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,853.1300044444445,Off,0.0,0.0,33.249713789771015,51.666666666666686,46.10666666666668,0.0,51.716968581509654,0.0,0.0,0.0,33.249713789771015,51.72108249581884,51.72313945297344,51.716968581509654,12.43753247303448,23.14297527485004,-0.2459136140388729,2.8,-209.67791233607474,-763.75612584985,-0.0,-0.0,555.0061747453485,0.0,5.0,0.02880862851556632,0.0,0,0.7348558613622453,329.99807111111113,-0.9279612315732342,0.2677332905832693,12.607757520159018,0.004617005245238754,51.14822056885886,1.2076994679866164
2025-01-01 00:05:00,0.25207315986151335,0.10977557017077791,0.0,0.004201219331025223,0.0018295928361796317,0.0,0.07216814019242981,0.0,0.15990501966908352,0.0,0.020000000000000004,0.0,0.0,0.10394223683744457,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.055055366069622795,0,On,0.021315370552490706,0,On,0.10092937467536989,0.07569703100652739,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1050.0737911111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,853.1300044444445,Off,0.0,0.0,33.25805216782608,51.666666666666686,46.10666666666668,0.0,51.712027543236964,0.0,0.0,0.0,33.25805216782608,51.71641617705126,51.71861049395841,51.712027543236964,12.43753247303448,23.131134042259784,-0.25775484662912973,2.8,-209.10851179778516,-763.1006421013683,-0.0,-0.0,555.0061747453485,0.0,5.0,0.028800668169107927,0.0,0,0.7346528073622861,329.99807111111113,-1.014044441765412,0.2679532361389403,12.603505448386024,0.0046174943863497445,51.16066548974105,1.2077473803382741
2025-01-01 00:06:00,0.25207315986151335,0.10977557017077791,0.0,0.004201219331025223,0.0018295928361796317,0.0,0.07216814019242981,0.0,0.15990501966908352,0.0,0.020000000000000004,0.0,0.0,0.10394223683744457,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.055055366069622795,0,On,0.021315370552490706,0,On,0.10092937467536989,0.07569703100652739,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1050.0737911111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,853.1300044444445,Off,0.0,0.0,33.26618451012552,51.666666666666686,46.10666666666668,0.0,51.70708532700266,0.0,0.0,0.0,33.26618451012552,51.71174868806217,51.71408036859193,51.70708532700266,12.43753247303448,23.119468726091643,-0.269420162797271,2.8,-208.4762254347401,-762.4551156653371,-0.0,-0.0,555.0061747453485,0.0,5.0,0.028792825292098007,0.0,0,0.7344527497948955,329.99807111111113,-1.027284514751571,0.2681705295001388,12.599336485805402,0.004617983627064752,51.17228115526119,1.2077945792934845
2025-01-01 00:07:00,0.25207315986151335,0.10977557017077791,0.0,0.004201219331025223,0.0018295928361796317,0.0,0.07216814019242981,0.0,0.15990501966908352,0.0,0.020000000000000004,0.0,0.0,0.10394223683744457,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.055055366069622795,0,On,0.021315370552490706,0,On,0.10092937467536989,0.07569703100652739,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1050.0737911111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,853.1300044444445,Off,0.0,0.0,33.274113137272856,51.666666666666686,46.10666666666668,0.0,51.70214196343188,0.0,0.0,0.0,33.274113137272856,51.70708005776697,51.709549104934524,51.70214196343188,12.43753247303448,23.107977360673026,-0.2809115282158885,2.8,-207.82837444229094,-761.8194280077788,-0.0,-0.0,555.0061747453485,0.0,5.0,0.028785098598214282,0.0,0,0.7342556558483253,329.99807111111113,-1.0151211798606532,0.2683851946259234,12.59524969948205,0.004618472959735189,51.18307697850584,1.2078410727034758
2025-01-01 00:08:00,0.25207315986151335,0.10977557017077791,0.0,0.004201219331025223,0.0018295928361796317,0.0,0.07216814019242981,0.0,0.15990501966908352,0.0,0.020000000000000004,0.0,0.0,0.10394223683744457,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.055055366069622795,0,On,0.021315370552490706,0,On,0.10092937467536989,0.07569703100652739,On,0,0,Off,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,1050.0737911111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,853.1300044444445,Off,0.0,0.0,33.28184306158945,51.666666666666686,46.10666666666668,0.0,51.697197482804484,0.0,0.0,0.0,33.28184306158945,51.702410314755376,51.70501673073083,51.697197482804484,12.43753247303448,23.096655666694307,-0.2922332221946071,2.8,-207.1937779081837,-761.1933329583568,-0.0,-0.0,555.0061747453485,0.0,5.0,0.02877748524419643,0.0,0,0.7340614529961618,329.99807111111113,-1.006619695175333,0.2685972932675456,12.5906304752565,0.004618962376800358,51.193073574630304,1.2078868778577634
2025-01-01 00:09:00,1.3021469509726245,0.10977557017077791,0.0,0.021702449182877073,0.0018295928361796317,0.0,0.07216814019242981,0.0,0.15990501966908352,1.050073791111111,0.020000000000000004,0.0,0.0,0.10394223683744457,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.017112774122807015,0.0,On,0.055055366069622795,0,On,0.021315370552490706,0,On,0.10092937467536989,0.07569703100652739,On,0,0,Off,On,1050.0737911111112,23.888888888888914,1.0000000000000002,0.0,1.050073791111111,0.0,1,1050.0737911111112,1050.0737911111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,853.1300044444445,Off,0.0,0.0,33.28938082501534,51.666666666666686,46.10666666666668,0.0,51.69225191465495,0.0,0.0,0.0,33.28938082501534,51.69773948691367,51.700483273043034,51.69225191465495,12.43753247303448,23.08549804922833,-0.3033908396605831,2.8,843.4957107842977,-760.5765120756606,-0.0,-0.0,555.0061747453485,0.0,5.0,0.028769981500342205,0.0,0,0.7338700461004652,329.99807111111113,-1.007742996501439,0.2688069089057306,12.586701692527146,0.004619451870890691,51.202297937922154,1.2079320174179908
