Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.3423266833937728,0.13767434379665147,0.9188875000000001,0.022372111389896213,0.002294572396610858,0.015314791666666668,0.03500235631077751,0.18528891041632856,1.0720354166666666,0.05,0.0,0.9188875000000001,0.0,0.12309101046331813,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.030458304775689792,0,On,0.021167563131904335,0,On,0.1308098343260215,0.0981073757445161,On,On,17516.15032779894,20.5555555555556,0.8,5099.835537756615,26.929938061111113,1.0720354166666666,1,21543.95044888889,21543.95044888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12511.205733333334,Off,0.0,0,42.616740060299314,51.666666666666686,46.10666666666668,0.0,50.28172499700258,0.0,0.0,0.0,66.58865634421768,48.829323834374144,50.28172499700258,48.103123253059934,12.43753247303448,20.60368117772073,0.0,8.751433805079376,2.8,9.236100170605994,16295.4977657069,-142.99871996461025,-1455.7418761248953,-0.0,-0.0,409.1334209909512,0.0,3.0,0.06274179144066692,0.0,0,0.457580291145633,197.99884266666666,-174.04410695809577,0.19585432346104428,9.664203567221435,0.0028928524771351777,49.256319974344294,1.2158524265523651,0.68893495346987,-5343.397450417173,100.56319269594742
2025-01-01 00:01:00,1.3423266833937728,0.13767434379665147,0.9188875000000001,0.022372111389896213,0.002294572396610858,0.015314791666666668,0.03500235631077751,0.18528891041632856,1.0720354166666666,0.05,0.0,0.9188875000000001,0.0,0.12309101046331813,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.030458304775689792,0,On,0.021167563131904335,0,On,0.1308098343260215,0.0981073757445161,On,On,17516.15032779894,20.5555555555556,0.8,5099.835537756615,26.929938061111113,1.0720354166666666,1,21543.95044888889,21543.95044888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12511.205733333334,Off,0.0,0,42.38667142921454,51.666666666666686,46.10666666666668,0.0,50.274197002103016,0.0,0.0,0.0,66.22917410814772,48.82268385223709,50.274197002103016,48.09692727730413,12.43753247303448,20.749657118514936,0.0,8.838472333532607,2.8,9.236100170605994,16261.583513292773,-227.50309314323295,-1474.3079888091288,-0.0,-0.0,409.1334209909512,0.0,3.0,0.06302522575697521,0.0,0,0.4596473975192159,197.99884266666666,-189.39224668798727,0.19467641400439306,9.753795784691818,0.002892986251970073,48.74534704675577,1.218798329246458,0.6894504985260833,-5425.600628192789,98.26199729294179
2025-01-01 00:02:00,0.27029126672710607,0.13767434379665147,0.0,0.0045048544454517675,0.002294572396610858,0.0,0.03500235631077751,0.18528891041632856,0.0,0.05,0.0,0.0,0.0,0.12309101046331813,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.030458304775689792,0,On,0.021167563131904335,0,On,0.1308098343260215,0.0981073757445161,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,21543.95044888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12511.205733333334,Off,0.0,0,42.16254827612224,51.666666666666686,46.10666666666668,0.0,50.266707575862036,0.0,0.0,0.0,65.87898168144099,48.81607971638012,50.266707575862036,48.090765786639174,12.43753247303448,20.891724281971744,0.0,8.920196172926204,2.8,9.236100170605994,-1287.6293054208077,-5406.746321864675,-1492.4673475942589,-0.0,-0.0,409.1334209909512,0.0,3.0,0.06330051246305306,0.0,0,0.46165508279920575,197.99884266666666,-204.29537881750005,0.19299021948319042,9.817895972548861,0.002893118319070908,48.24840159088136,1.2182093660232205,0.6899342130425392,-5502.888035586127,96.14171372145184
2025-01-01 00:03:00,0.27029126672710607,0.13767434379665147,0.0,0.0045048544454517675,0.002294572396610858,0.0,0.03500235631077751,0.18528891041632856,0.0,0.05,0.0,0.0,0.0,0.12309101046331813,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.030458304775689792,0,On,0.021167563131904335,0,On,0.1308098343260215,0.0981073757445161,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,21543.95044888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12511.205733333334,Off,0.0,0,42.31781460226337,51.666666666666686,46.10666666666668,0.0,50.25925572760719,0.0,0.0,0.0,66.12158531603652,48.80951050045675,50.25925572760719,48.084637886881545,12.43753247303448,20.78210841451427,0.0,8.853476233362999,2.8,9.236100170605994,-1269.9158996841156,-5342.2669339721015,-1478.4481407432365,-0.0,-0.0,409.1334209909512,0.0,3.0,0.06308815573967622,0.0,0,0.4601063503024392,197.99884266666666,-200.6011799318304,0.1943053464417594,9.76880666664714,0.002893249102982903,48.58510450895251,1.2186635757187803,0.6895393304075398,-5439.782510353933,97.51557638183134
2025-01-01 00:04:00,0.27029126672710607,0.13767434379665147,0.0,0.0045048544454517675,0.002294572396610858,0.0,0.03500235631077751,0.18528891041632856,0.0,0.05,0.0,0.0,0.0,0.12309101046331813,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.030458304775689792,0,On,0.021167563131904335,0,On,0.1308098343260215,0.0981073757445161,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,21543.95044888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12511.205733333334,Off,0.0,0,42.46828673634935,51.666666666666686,46.10666666666668,0.0,50.25177829207705,0.0,0.0,0.0,66.35669802554585,48.802917092968514,50.25177829207705,48.078486493414246,12.43753247303448,20.675649167113026,0.0,8.791228715309133,2.8,9.236100170605994,-1252.7312694169432,-5281.196908957789,-1464.8834255562379,-0.0,-0.0,409.1334209909512,0.0,3.0,0.06288160103686208,0.0,0,0.4585999323490952,197.99884266666666,-196.98126485165662,0.1955925581334254,9.721326312962066,0.0028933807504895434,48.911890481717265,1.219105026483669,0.6891707138255834,-5380.967449699009,99.77054074122007
2025-01-01 00:05:00,0.27029126672710607,0.13767434379665147,0.0,0.0045048544454517675,0.002294572396610858,0.0,0.03500235631077751,0.18528891041632856,0.0,0.05,0.0,0.0,0.0,0.12309101046331813,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.030458304775689792,0,On,0.021167563131904335,0,On,0.1308098343260215,0.0981073757445161,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,21543.95044888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12511.205733333334,Off,0.0,0,42.614331266244825,51.666666666666686,46.10666666666668,0.0,50.24427606787142,0.0,0.0,0.0,66.58489260350754,48.79630024088358,50.24427606787142,48.072312327389675,12.43753247303448,20.572104064196203,0.0,8.733055967894177,2.8,9.236100170605994,-1233.3289086190427,-5224.8641097078735,-1451.7381129302764,-0.0,-0.0,409.1334209909512,0.0,3.0,0.06268040286560239,0.0,0,0.4571325799565509,197.99884266666666,-190.72421667971764,0.19685403162328677,9.674609671931826,0.0028935132354726643,49.22952106199365,1.2195346969891567,0.6888260488560625,-5326.055151324563,101.19104161668915
2025-01-01 00:06:00,0.27029126672710607,0.13767434379665147,0.0,0.0045048544454517675,0.002294572396610858,0.0,0.03500235631077751,0.18528891041632856,0.0,0.05,0.0,0.0,0.0,0.12309101046331813,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.030458304775689792,0,On,0.021167563131904335,0,On,0.1308098343260215,0.0981073757445161,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,21543.95044888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12511.205733333334,Off,0.0,0,42.756174949402606,51.666666666666686,46.10666666666668,0.0,50.2367497925416,0.0,0.0,0.0,66.80652335844157,48.78966063405326,50.2367497925416,48.0661160548091,12.43753247303448,20.47132334771385,0.0,8.67858365578757,2.8,9.236100170605994,-1213.8289343235174,-5172.023797291499,-1438.9893707724277,-0.0,-0.0,409.1334209909512,0.0,3.0,0.06248429303425498,0.0,0,0.4557023371843257,197.99884266666666,-183.97298454204093,0.1980909055861449,9.629304491716084,0.0028936465338238295,49.5384546866011,1.219953184219136,0.6885031519959565,-5274.682067664802,102.65827037330286
2025-01-01 00:07:00,0.27029126672710607,0.13767434379665147,0.0,0.0045048544454517675,0.002294572396610858,0.0,0.03500235631077751,0.18528891041632856,0.0,0.05,0.0,0.0,0.0,0.12309101046331813,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.030458304775689792,0,On,0.021167563131904335,0,On,0.1308098343260215,0.0981073757445161,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,21543.95044888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12511.205733333334,Off,0.0,0,42.89403815732355,51.666666666666686,46.10666666666668,0.0,50.22920016587189,0.0,0.0,0.0,67.02193462081804,48.782998926998445,50.22920016587189,48.05989830756174,12.43753247303448,20.373161461303063,0.0,8.627517628632255,2.8,9.236100170605994,-1194.8439592838445,-5122.599507062059,-1426.6152555966444,-0.0,-0.0,409.1334209909512,0.0,3.0,0.06229300944257017,0.0,0,0.45430729251689245,197.99884266666666,-177.36212467815125,0.19930432746788598,9.584622894480216,0.002893780622658903,49.83913943978331,1.2203610700166947,0.6882003090689282,-5226.562055818676,103.96254875661667
2025-01-01 00:08:00,0.27029126672710607,0.13767434379665147,0.0,0.0045048544454517675,0.002294572396610858,0.0,0.03500235631077751,0.18528891041632856,0.0,0.05,0.0,0.0,0.0,0.12309101046331813,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.030458304775689792,0,On,0.021167563131904335,0,On,0.1308098343260215,0.0981073757445161,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,21543.95044888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12511.205733333334,Off,0.0,0,43.02811899582743,51.666666666666686,46.10666666666668,0.0,50.22162785094348,0.0,0.0,0.0,67.23143593098035,48.77631573990465,50.22162785094348,48.053659684385245,12.43753247303448,20.277487586965268,0.0,8.579596978499188,2.8,9.236100170605994,-1176.5249799761962,-5076.25953107982,-1414.596009082661,-0.0,-0.0,409.1334209909512,0.0,3.0,0.06210631679202873,0.0,0,0.45294572990562576,197.99884266666666,-171.06239188448635,0.2004953193326708,9.541215722151001,0.0028939154802871785,50.13197761257857,1.2207588770845053,0.6879159982884807,-5181.441710727105,105.1821796472851
2025-01-01 00:09:00,0.27029126672710607,0.13767434379665147,0.0,0.0045048544454517675,0.002294572396610858,0.0,0.03500235631077751,0.18528891041632856,0.0,0.05,0.0,0.0,0.0,0.12309101046331813,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.030458304775689792,0,On,0.021167563131904335,0,On,0.1308098343260215,0.0981073757445161,On,Off,0.0,20.5555555555556,0.0,0.0,0.0,0.0,0,0.0,21543.95044888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12511.205733333334,Off,0.0,0,43.15859416394449,51.666666666666686,46.10666666666668,0.0,50.21403347784219,0.0,0.0,0.0,67.43530338116327,48.76961166209112,50.21403347784219,48.04740075421559,12.43753247303448,20.184185078836123,0.0,8.534593160964809,2.8,9.236100170605994,-1158.8598403174326,-5032.785560998572,-1402.9139419152416,-0.0,-0.0,409.1334209909512,0.0,3.0,0.061924005745012285,0.0,0,0.4516161226365738,197.99884266666666,-165.07931939314219,0.20166477720457204,9.499022610371966,0.002894051086089845,50.41732712187245,1.2211470710488201,0.6876488858929866,-5139.099284057497,106.31372305892569
