Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.65309474549794,0.13318523758537995,0.3522402083333334,0.65309474549794,0.13318523758537995,0.35224020833333336,0.024291237022858347,0.16785659875285944,0.4109469097222222,0.05,0.0,0.3522402083333334,0.0,0.1186019042520466,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.004544051535087718,0.0,0.019747185487770626,0.0,0.00972072641679727,0.0,0.12482435937765946,0.09361826953324458,6714.524292322927,20.5555555555556,0.3066666666666667,1954.9369561400356,10.323142923425927,0.4109469097222222,0.38333333333333336,8258.51433874074,21543.95044888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12511.205733333334,0.0,0.0,42.76318729644441,51.66666666666668,46.10666666666668,0.0,50.05874186055613,0.0,0.0,0.0,66.8174801506944,48.63245430526956,50.05874186055613,47.91931052762628,12.43753247303448,20.30875132440308,-0.04429896628303549,8.704478052807486,2.8,9.236100170605994,5492.951488280533,-3243.454628470735,-1418.7549508906236,0.0,0.0,381.4089732859483,0.0,3.0,0.06216587613200017,0.0,0.0,0.45338010035471227,197.99884266666666,-184.22682643771842,0.20034386101700502,9.558135730792202,0.0028968085156457486,49.333149405846896,1.2205689996372313,0.6886557683535519,-5299.362437055606,100.97085244483554
2025-01-01 01:00:00,0.6399174794510997,0.13068338411996908,0.3522402083333334,0.6399174794510997,0.13068338411996908,0.35224020833333336,0.01935556276018325,0.1596150069686943,0.4109469097222222,0.05,0.0,0.3522402083333334,0.0,0.11610005078663573,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.004203247669956139,0.0,0.015152315090227112,0.0,0.004814939253179956,0.0,0.1223213425810717,0.09174100693580375,6714.524292322927,20.5555555555556,0.3066666666666667,1954.9369561400356,10.323142923425927,0.4109469097222222,0.38333333333333336,8258.51433874074,21543.95044888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12511.205733333334,0.0,0.0,42.2201324810045,51.66666666666668,46.10666666666668,0.0,49.608783701155495,0.0,0.0,0.0,65.96895700156954,48.234797521838146,49.608783701155495,47.54780443217949,12.43753247303448,20.26960854874085,-0.05485900691530509,9.011744377343677,2.5,9.236100170605994,5482.24150189382,-2489.833176336125,-1405.4894004234457,0.0,0.0,368.4069184148692,0.0,3.0,0.06064366924751405,0.0,0.0,0.4422785386461063,197.99884266666666,-195.20030842053112,0.20139800883768186,9.54981152491336,0.002904920125826501,53.246146626001625,1.2207850734043106,0.5471876952738163,-4537.158330845254,92.38819836909309
2025-01-01 02:00:00,0.6212174346826952,0.13005879325199904,0.3369254166666667,0.6212174346826953,0.13005879325199904,0.3369254166666667,0.01935556276018325,0.15878221914473425,0.39307965277777773,0.05,0.0,0.3369254166666667,0.0,0.11547545991866569,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.004203247669956139,0.0,0.015152315090227112,0.0,0.004814939253179956,0.0,0.1223213425810717,0.09174100693580375,6422.588453526278,20.33333333333337,0.29333333333333333,1869.9396971774254,9.874310622407409,0.39307965277777773,0.36666666666666664,7899.448497925926,21543.95044888889,0.0,21.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12511.205733333334,0.0,0.0,41.98222441844493,51.66666666666668,46.10666666666668,0.0,49.16406921287843,0.0,0.0,0.0,65.5972256538202,47.84118320141845,49.16406921287843,47.179740195688474,12.43753247303448,20.03209007746525,-0.055871024343473984,9.672042916836967,1.6500000000000001,9.236100170605994,5169.357874190798,-2143.208211749502,-1436.2144848361588,0.0,0.0,367.5741305909092,0.0,3.0,0.05965454597558089,0.0,0.0,0.43506479316072105,197.99884266666666,-184.59022509023046,0.20504485973948622,9.45258674579431,0.0029144489722262514,65.62055780427355,1.2217669973832614,0.3914155964731457,-4094.9943699486803,81.84646102175294
2025-01-01 03:00:00,0.6201574442819808,0.12943420238402897,0.3369254166666667,0.6201574442819807,0.12943420238402897,0.3369254166666667,0.019128360183428863,0.15794943132077416,0.39307965277777773,0.05,0.0,0.3369254166666667,0.0,0.11485086905069565,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.003976045093201754,0.0,0.015152315090227112,0.0,0.004814939253179956,0.0,0.1223213425810717,0.09174100693580375,6422.588453526278,20.33333333333337,0.29333333333333333,1869.9396971774254,9.874310622407409,0.39307965277777773,0.36666666666666664,7899.448497925926,21543.95044888889,0.0,21.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12511.205733333334,0.0,0.0,41.435307102893944,51.66666666666668,46.10666666666668,0.0,48.724326673627736,0.0,0.0,0.0,64.74266734827178,47.45137614480496,48.724326673627736,46.81490088039358,12.43753247303448,20.00344083598759,-0.06469277933786431,9.549491732694515,1.6500000000000001,9.236100170605994,5144.615878159475,-2822.8563352527726,-1454.2760640298545,0.0,0.0,366.51414019019467,0.0,3.0,0.06053216132836083,0.0,0.0,0.4414653035608534,197.99884266666666,-190.21065152714326,0.20612826437109116,9.451053291256107,0.002924674500740482,41.08687282429608,1.2218789122585123,0.47133187098571433,-4782.247029489601,89.45099705940268
2025-01-01 04:00:00,0.7086609411802429,0.1288096115160589,0.413499375,0.7086609411802429,0.1288096115160589,0.413499375,0.019128360183428863,0.15711664349681406,0.48241593749999995,0.05,0.0,0.413499375,0.0,0.11422627818272556,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003976045093201754,0.0,0.015152315090227112,0.0,0.004814939253179956,0.0,0.1223213425810717,0.09174100693580375,7882.267647509523,20.33333333333337,0.36000000000000004,2294.925991990477,12.118472127500002,0.48241593749999995,0.45,9694.777702,21543.95044888889,0.0,21.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12511.205733333334,0.0,0.0,40.8669079267105,51.66666666666668,46.10666666666668,0.0,48.291131788627816,0.0,0.0,0.0,63.854543635485165,47.06687153980476,48.291131788627816,46.45474141539323,12.43753247303448,19.994389559804354,-0.06775317375292378,9.220565411248463,0.55,9.236100170605994,6501.927082954007,-2178.168422776783,-1601.206441405527,0.0,0.0,411.88108232179013,0.0,3.7,0.06251054231612509,0.0,0.0,0.4558937750404132,244.19857262222223,-191.01520547177782,0.2066508094060902,9.451206697114173,0.0029318626996786474,102.52445055169564,1.2213377965204866,0.429288159408772,-4568.414229127096,95.31981435983684
2025-01-01 05:00:00,0.6733808324448628,0.1288096115160589,0.42305944646115395,0.6733808324448628,0.1288096115160589,0.42305944646115395,0.01958276533693764,0.15711664349681406,0.4466814236111111,0.05,0.04018965479448729,0.3828697916666667,0.0,0.11422627818272556,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.004430450246710526,0.0,0.015152315090227112,0.0,0.004814939253179956,0.0,0.1223213425810717,0.09174100693580375,7298.395969916224,20.33333333333337,0.3333333333333333,2124.931474065256,11.220807525462963,0.4466814236111111,0.4166666666666667,8976.64602037037,21543.95044888889,0.0,21.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12511.205733333334,928.0585185185186,0.0,44.091289180332794,51.66666666666668,46.10666666666668,0.0,49.863399883239694,0.0,0.0,928.0585185185186,68.89263934427,49.27082704537333,49.86758837755763,48.970352132122215,12.43753247303448,20.08205749313377,-0.046575311338356386,9.529032313632738,-0.25000000000000006,9.236100170605994,5828.362258630488,-2615.118280391653,-1704.3939185995307,0.0,0.0,432.13537174196557,0.0,4.0,0.0636173087444172,0.0,0.0,0.4639655003268523,263.9984568888889,-197.77516442817122,0.20705922405849037,9.51317377386556,0.0029552120316345856,122.03352756045531,1.2203428648036945,0.38458465447019474,-4829.15820083719,89.10844638027987
2025-01-01 06:00:00,0.6744557701895647,0.14022049731205913,0.3369254166666667,0.6744557701895647,0.14022049731205913,0.3369254166666667,0.05281430699614382,0.1785618104156432,0.39307965277777773,0.05,0.0,0.3369254166666667,0.0,0.1256371639787258,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.00499845668859649,0.0,0.04781585030754732,0.0,0.011045591777342068,0.0,0.13587028132781853,0.10190271099586387,6422.588453526278,20.33333333333337,0.29333333333333333,1869.9396971774254,9.874310622407409,0.39307965277777773,0.36666666666666664,7899.448497925926,21543.95044888889,0.0,21.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12511.205733333334,0.0,0.0,46.322952872962794,51.66666666666668,46.10666666666668,0.0,51.605094745081,0.1386154391413581,378.3331706241027,0.0,72.37961386400436,50.73633522133217,51.61197464322257,50.29507556131618,12.43753247303448,20.013364862029594,-0.055534002706123194,8.997153700949813,0.3,9.236100170605994,5081.330859130348,-3124.9258265389535,-1626.3289724471138,0.0,0.0,485.86365460772856,0.0,4.0,0.06276913788859315,0.0,0.0,0.45777973071081846,263.9984568888889,-200.79227655654557,0.20891923295358197,9.497760146673091,0.002969269280296374,79.02524069090235,1.2206182873634077,0.44662051604187675,-5094.89152675147,100.02600303509143
2025-01-01 07:00:00,0.7905072044439508,0.1428572209678468,0.42881416666666666,0.7905072044439507,0.14285722096784678,0.4288141666666667,0.05676870806784639,0.18345530193166,0.5002831944444444,0.05,0.0,0.42881416666666666,0.0,0.12827388763451344,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.004657652823464912,0.0,0.052111055244381484,0.0,0.012423451752308658,0.0,0.13772033722094862,0.10329025291571142,8174.203486306172,20.33333333333337,0.37333333333333335,2379.9232509530866,12.56730442851852,0.5002831944444444,0.4666666666666667,10053.843542814815,21543.95044888889,0.0,21.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12511.205733333334,0.0,0.0,43.30950000680803,51.66666666666668,46.10666666666668,0.0,50.8846296315691,0.051303800754694186,137.5870795883153,0.0,67.67109376063756,48.68449852682275,50.8846296315691,47.58443297444958,12.43753247303448,20.018195998961435,-0.06060464318300731,8.800746943488997,-0.55,9.236100170605994,6676.610814364514,-3104.3226736239208,-1748.1975274039496,0.0,0.0,451.68229403848443,2.907406809258038,3.35,0.06446151702675794,0.0,0.0,0.47012237061619266,221.09870764444443,-201.07743857619275,0.20981026967019129,9.515107500439361,0.0029828024094259073,76.58988519362246,1.2205883779502391,0.4522435262086902,-5586.093327810114,101.84740323310646
2025-01-01 08:00:00,0.8195740168132012,0.13193256585590918,0.5053881250000001,0.8195740168132012,0.13193256585590918,0.5053881250000001,0.018673955029920093,0.16128058261661443,0.5896194791666666,0.05,0.0,0.5053881250000001,0.0,0.11734923252257583,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0035216399396929823,0.0,0.015152315090227112,0.0,0.004814939253179956,0.0,0.1223213425810717,0.09174100693580375,9633.882680289416,21.16666666666671,0.44000000000000006,2804.9095457661383,14.811465933611112,0.5896194791666666,0.55,11849.17274688889,21543.95044888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12511.205733333334,0.0,0.0,40.923453382108036,51.66666666666668,46.10666666666668,0.0,50.363200009686885,0.0,0.0,0.0,63.94289590954381,47.900210885613845,50.363200009686885,46.66871632357733,12.43753247303448,20.832678650447345,-0.0669249465296789,8.501954458879053,-1.4,9.236100170605994,7750.8545633876865,-3397.620402138762,-1996.5950982745462,0.0,0.0,303.39127211030393,211.4930058838783,2.0,0.06792355104838162,0.0,0.0,0.49537122786421595,131.99922844444444,-189.82429073748764,0.20024675284278542,9.897095976105362,0.0029922339902142664,63.79259583620776,1.2177717452048706,0.4819277606396198,-6308.325418045973,105.79547014107123
2025-01-01 09:00:00,0.8057059388461808,0.13923756596334194,0.4996334047944873,0.8057059388461808,0.13923756596334194,0.4996334047944873,0.04158908139807857,0.17809914911476893,0.5360177083333333,0.05,0.04018965479448729,0.45944375000000004,0.0,0.1246542326300086,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0028400322094298243,0.0,0.03874904918864874,0.0,0.01189350560809074,0.0,0.1320613427243154,0.09904600704323653,8758.075163899472,21.16666666666671,0.4,2549.9177688783075,13.464969030555556,0.5360177083333333,0.5,10771.975224444444,21543.95044888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12511.205733333334,928.0585185185186,0.0,43.848351660405996,51.66666666666668,46.10666666666668,0.0,51.41318096575019,0.16868510568350856,463.52632473136634,928.0585185185186,68.51304946938437,49.911952687828865,51.41318096575019,49.1613385488682,12.43753247303448,20.893080693306395,-0.053140118448799886,8.311307586968905,-0.85,9.236100170605994,7101.184183617318,-3096.979085802113,-1923.506457510801,0.0,0.0,342.4431649665899,610.0943472819603,2.0,0.06697000627799138,0.0,0.0,0.4884169588891552,131.99922844444444,-75.82768773794098,0.2006436808249171,9.945745266221074,0.0030079684372285864,131.0117012076433,1.2181208444807488,0.4755682503340781,-5755.950008147679,109.05315346725921
