Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.7072849912994195,2.35598482662133,0.0,3.7072849912994195,2.35598482662133,0.0,0.08971075048953563,0.0,0.44743418757214753,3.120140053237736,0.05,0.0,0.0,0.3259901185618657,2.015411374726131,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.0201562774122807,0.0,0.002360329591061886,0.0,0.03359707174309652,0.0,0.03359707174309652,0.0,0.01278069615632645,0.0,0.3885108432612657,0.2913831324459492,0.0,0.0,3732.4347564656887,22.222222222222285,1.8575855196647912,1408.7365471648598,2.2323953840525514,0.2834125,1.0,4857.758803630549,4253.426634445363,0.6043321691851852,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5695.543973333333,0.0,0.0,35.76084043523044,51.66666666666668,46.10666666666668,0.0,51.817048422290114,0.0,0.0,0.0,35.76084043523044,51.83660109482278,51.846377431089124,51.817048422290114,12.43753247303448,21.10059614913498,-0.6216260730873043,0.4735700858255587,1.763880619736738,-0.6569562273957639,2.8,9.236100170605994,1040.3351582748542,2120.0189069269827,986.3500750603997,913.2423326651459,-2549.321425484833,0.0,0.0,641.948407477839,0.0,2.0,0.10687745100229093,0.0,0.0,1.5589295116885356,131.99922844444444,-38.239628890703365,0.1868478144939592,9.848643748424761,0.0028366595759162444,-52.87475154071378,1.2173282959889882,0.0,0.0,-35.20459153101493,0.7249112727551998,978.8413387762556,7.508736284144064,0.2350198927456756,1064.10761973691,-150.86528707176413
2025-01-01 01:00:00,4.281142599446881,2.7275166536620676,0.0,4.281142599446881,2.7275166536620676,0.0,0.08819902968361458,0.0,0.44628062136828367,3.6966629483949824,0.05,0.0,0.0,0.3251249439089678,2.3878083764197666,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498908195069148,0.0337418114630186,0.0,0.0,0.018644556606359646,0.0,0.002360329591061886,0.0,0.03359707174309652,0.0,0.03359707174309652,0.0,0.01278069615632645,0.0,0.3885108432612657,0.2913831324459492,0.0,0.0,4137.947519258119,22.000000000000057,1.8119987414516345,1561.789630892016,2.2045861100246125,0.2834125,1.0,5416.324650150135,4207.660311779765,1.2086643383703704,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5695.543973333333,0.0,0.0,35.89523117634331,51.66666666666668,46.10666666666668,0.0,51.62198988775554,0.0,0.0,0.0,35.89523117634331,51.65470779461169,51.67106674803976,51.62198988775554,12.43753247303448,20.80271304593184,-0.7009906577719234,2.5752397748658016,2.705023157318341,0.9377846066610068,2.5,9.236100170605994,1508.2373270284338,-964.8937458450187,-185.9017578091154,253.01876165467328,-2399.09181952445,0.0,0.0,639.283120468054,0.0,2.0,0.10061707434917574,0.0,0.0,1.4676147785310432,131.99922844444444,-42.311989321665685,0.18933154372617103,9.698188335024144,0.0028217399979470047,-33.83528016236971,1.2186322816455726,0.0,0.0,-1.378410527611772,0.7249112727551998,-194.2014898397115,8.29973203059611,0.1720897057746454,382.3822900358822,-129.36352838120894
2025-01-01 02:00:00,4.390711341946493,2.7981710251158782,0.0,4.390711341946493,2.7981710251158782,0.0,0.08819902968361458,0.0,0.44512705516441975,3.8073852570984585,0.05,0.0,0.0,0.3242597692560699,2.459327922526475,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.018644556606359646,0.0,0.002360329591061886,0.0,0.03359707174309652,0.0,0.03359707174309652,0.0,0.01278069615632645,0.0,0.3885108432612657,0.2913831324459492,0.0,0.0,4138.551058744042,22.000000000000057,1.770191935741901,1562.0174253980028,2.164225376431792,0.2834125,1.0,5417.155984142044,4057.4086034753777,1.359747380666667,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5695.543973333333,0.0,0.0,35.67704818282865,51.66666666666668,46.10666666666668,0.0,51.42839073755158,0.0,0.0,0.0,35.67704818282865,51.474059056814006,51.49689321644523,51.42839073755158,12.43753247303448,20.809108130313554,-0.6908918696865053,1.7354872205679444,2.332070091479215,1.1932740540565705,1.6500000000000001,9.236100170605994,1490.7203821093253,-1885.8843101892928,-637.7105262708957,-56.746437128668425,-2415.1735710531534,0.0,0.0,638.1295542641902,0.0,2.0,0.09626655389782227,0.0,0.0,1.4041574761794544,131.99922844444444,-43.07644809694515,0.1888120327224868,9.693864507441383,0.0028152688670016702,-5.204322716335592,1.2186101891526386,0.0,0.0,29.074798934437634,0.7249112727551998,-647.5852373568976,9.874711086001781,0.1019992378978388,75.68954429657364,-132.4359814252421
2025-01-01 03:00:00,4.254014248808177,2.7104043646997416,0.0,4.254014248808177,2.7104043646997416,0.0,0.08719121581300054,0.0,0.4439734889605559,3.6728495440346207,0.05,0.0,0.0,0.32339459460317194,2.372426436763236,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042681949542963706,0.03201146215722277,0.0,0.0,0.017636742735745614,0.0,0.002360329591061886,0.0,0.03359707174309652,0.0,0.03359707174309652,0.0,0.01278069615632645,0.0,0.3885108432612657,0.2913831324459492,0.0,0.0,4052.0544287453877,22.000000000000057,1.7785559020855968,1529.3709166614149,2.1807727056642507,0.2834125,1.0,5298.012845406802,4089.348507036432,1.2086643383703704,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5695.543973333333,0.0,0.0,35.419719493886255,51.66666666666668,46.10666666666668,0.0,51.23608768227235,0.0,0.0,0.0,35.419719493886255,51.29450466044337,51.32371314952889,51.23608768227235,12.43753247303448,20.850249450828922,-0.649750549171134,1.654539272774369,2.041270052455209,1.1134368193189537,1.6500000000000001,9.236100170605994,1339.0356469269946,-509.4974770802465,-362.9351357810787,72.63882006735236,-2494.332908619211,0.0,0.0,635.9681741897123,0.0,2.0,0.09930377085269007,0.0,0.0,1.4484587492725294,131.99922844444444,-44.24316163981629,0.18816117851549422,9.709633508764734,0.002812701695478184,-43.919463122920895,1.2184413656831201,0.0,0.0,18.733824035394502,0.7249112727551998,-372.8011486507384,9.866012869659677,0.12812050163726116,215.03986338842677,-142.40104332107438
2025-01-01 04:00:00,4.5155106115843635,2.8702052778474303,0.0,4.5155106115843635,2.8702052778474303,0.0,0.10027676830370114,0.0,0.4538846919068224,3.91134915137384,0.05,0.0,0.0,0.3291399803393948,2.526481964174702,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.017636742735745614,0.0,0.0028043875415101416,0.0,0.039917819013222694,0.0,0.039917819013222694,0.0,0.01503138478762922,0.0,0.3973249237800934,0.29799369283506993,0.0,0.0,4133.68335718056,22.000000000000057,1.7308169576928496,1560.1802039753672,2.117106228410877,0.2834125,1.0,5410.451061155927,3899.6206381929646,1.5108304229629632,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5695.543973333333,0.0,0.0,34.90792879811117,51.66666666666668,46.10666666666668,0.0,51.04716930941513,0.22841280293408067,611.2523283499698,0.0,34.90792879811117,50.75564973373403,51.0656074637603,50.591451791548316,12.43753247303448,20.73923260752211,-0.7607673924779507,0.671831818258453,1.87224785161055,1.1282175465370894,0.55,9.236100170605994,1225.8022055532026,-3629.0986993375086,-1253.0489405241644,-157.5579601644642,-2699.8774723422,0.0,0.0,658.3479439903615,0.0,2.0,0.10165644400351588,0.0,0.0,1.4827751702929086,131.99922844444444,-39.61495183940765,0.1881493332893027,9.635344807884339,0.0027946179101973104,8.197313593693226,1.21834331268288,0.0,0.0,41.02876237288321,0.7249112727551998,-1263.378270492121,10.329329967956573,0.13179532660734233,-18.59083293560444,-138.96712722885977
2025-01-01 05:00:00,7.767534384109058,3.7619353032443184,0.0,7.767534384109058,3.7619353032443184,0.0,0.2223902565054023,1.741687421703704,0.5135572071161907,5.23989949878376,0.05,0.0,0.0,0.3627112576096353,3.3846407123013496,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.01965237047697369,0.0,0.006879905927699657,0.0,0.09792899005036451,0.0,0.09792899005036451,0.0,0.029942196970010073,0.0,0.4420866268070808,0.33156497010531044,0.0,0.0,5017.890209276119,22.000000000000057,1.591544068082914,1893.9072719818028,2.085909195154131,0.2834125,1.0,6628.384981257923,3757.807177628293,2.87057780362963,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5695.543973333333,1741.6874217037039,0.31666666666666665,32.576548967592096,51.66666666666668,46.10666666666668,0.0,50.6212454993833,0.35256716312691255,925.8331444689351,1741.6874217037039,32.576548967592096,48.79116414044033,50.621493610092564,47.87587535025959,12.43753247303448,20.893006349484722,-0.6069936505153358,-0.4096477820356557,0.5955973985655986,0.28216711713877185,-0.25000000000000006,9.236100170605994,1959.0934406786732,-790.6127652912844,-804.8693528461515,-197.25280803816398,-2850.8109183548504,0.0,0.0,837.0006281895419,0.0,2.0,0.10238983725991815,0.0,0.0,1.4934725473388337,131.99922844444444,-41.40843657691438,0.18756734843507736,9.721879198957476,0.0028136820141673635,19.70561758804075,1.2170813420038167,0.0,0.0,19.192277798061735,0.7249112727551998,-817.4456876921142,12.576334845962746,0.1038716911856479,-38.31856904764686,-158.93423899051714
2025-01-01 06:00:00,4.702223200856461,2.829024957504629,0.0,4.70222320085646,2.829024957504629,0.0,0.3346732395675446,0.0,0.5438697565424782,3.773680204746438,0.05,0.0,0.0,0.3768850147067173,2.437556609464578,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.02217190515350877,0.0,0.010604726255987988,0.0,0.1509483040790239,0.0,0.1509483040790239,0.0,0.04135640360018841,0.0,0.45867783719546223,0.34400837789659655,0.0,0.0,4015.0290619946913,22.000000000000057,1.7244473258894244,1515.3963958145246,2.130520324079771,0.2834125,1.0,5247.012957809216,3887.265577142549,1.359747380666667,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5695.543973333333,0.0,0.0,35.47266538458327,51.66666666666668,46.10666666666668,0.0,51.72840343704765,0.054166251034047846,148.5304224621105,0.0,35.47266538458327,51.344944080786405,51.72995550246506,51.151662337238385,12.43753247303448,20.865414948400268,-0.6345850515997878,0.3755202500475699,1.1470562846812873,0.01649266806134955,0.3,9.236100170605994,1395.9437839023356,-1814.9086438884901,-796.5959023401973,-61.10343745760848,-2753.3387572688803,0.0,0.0,978.4347759507849,0.0,2.0,0.10187191501928182,0.0,0.0,1.4859180607926443,131.99922844444444,-41.17548437532208,0.1871146899659708,9.696859557239426,0.0028023047027906497,-42.35982705087783,1.2172034047295084,0.0,0.0,14.683404906085704,0.7249112727551998,-806.9861290086691,10.390226668471751,0.1165114666281435,84.44159234227114,-145.54502979987961
2025-01-01 07:00:00,5.82621975988694,2.836620443603072,0.0,5.82621975988694,2.836620443603072,0.0,0.5095166736228175,0.9166775903703706,0.6284690261092245,3.7215564697845283,0.05,0.0,0.0,0.4181491075160782,2.40388800275366,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.020660184347587717,0.0,0.016589334752595206,0.0,0.2361335772613173,0.0,0.2361335772613173,0.0,0.0709368827544534,0.0,0.5113894952002158,0.3835421214001617,0.0,0.0,3894.3188582915327,22.000000000000057,1.6907853204467647,1469.8366240655932,2.078396589117861,0.2834125,1.0,5080.7429823571265,3720.9956016904594,1.359747380666667,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5695.543973333333,916.6775903703705,0.16666666666666666,34.52358802086517,51.66666666666668,46.10666666666668,0.0,51.49717468949413,0.5217628231041367,1417.17100330821,916.6775903703705,34.52358802086517,50.47606406388214,51.49858072376508,49.964102716805186,12.43753247303448,20.821174258602877,-0.6788257413971776,-0.46845463495351275,0.631335118103779,-0.10186502296426311,-0.55,9.236100170605994,1373.176372152383,-2468.0384776039077,-1117.0530165137325,-153.64373916275292,-2939.089430983299,0.0,0.0,1234.1876635124715,4.28451147640858,2.0,0.1042587591852905,0.0,0.0,1.5207329050399379,131.99922844444444,-37.376947010016096,0.1871970849397974,9.669748646717796,0.0027959222220787943,17.85193122254038,1.217391213508572,0.0,0.0,26.724982178878076,0.7249112727551998,-1128.901013862305,11.847997348572388,0.11882943466843135,-3.1228939646343012,-150.52084519811862
2025-01-01 08:00:00,7.96501866694334,2.836346136389359,0.0,7.96501866694334,2.836346136389359,0.0,0.6942357509003921,2.8417005301481484,0.7220991305209359,3.6569832553738646,0.05,0.0,0.0,0.4595849763218151,2.362177826734211,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.015621114994517543,0.0,0.02302877349494457,0.0,0.32779293120546504,0.0,0.32779293120546504,0.0,0.10931916209184886,0.0,0.5654837540706678,0.4241128155530007,0.0,0.0,3756.2004634392547,22.000000000000057,1.6572956298583938,1417.706461488178,2.0138233747071976,0.2834125,1.0,4890.494424927432,3530.7470442607664,1.359747380666667,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5695.543973333333,2841.700530148148,0.5166666666666667,33.80848036683924,51.66666666666668,46.10666666666668,0.0,51.238318166194624,0.8215414989266568,2222.3110128800176,2841.700530148148,33.80848036683924,49.756908891445114,51.238318166194624,49.01620425407036,12.43753247303448,20.778824073287613,-0.721175926712447,-1.329010113774141,-0.09712351654510219,-0.6697044244209057,-1.4,9.236100170605994,1381.8500969422992,-2392.202875703503,-1235.3857404210457,-275.2144390738707,-3148.055729774366,0.0,0.0,1508.7502470808258,267.09096604745395,2.0,0.10736414992934416,0.0,0.0,1.5660285705973616,131.99922844444444,16.19520888443526,0.18911535607378263,9.676617195972142,0.002815799598319879,110.12218322150662,1.2181243644918511,0.0,0.0,24.509531266865753,0.7249112727551998,-1248.5525643792307,13.166823958185184,0.13301202397449902,-129.14415401812087,-146.07028505574985
2025-01-01 09:00:00,6.95909457326421,2.8270071236547656,0.0,6.95909457326421,2.827007123654765,0.0,0.6940339917663292,1.833355180740741,0.7391802495977873,3.642525151159352,0.05,0.0,0.0,0.4595849763218151,2.352838813999617,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.012597673382675438,0.0,0.02312452723089029,0.0,0.32915589557638175,0.0,0.32915589557638175,0.0,0.12640028116870025,0.0,0.5654837540706678,0.4241128155530007,0.0,0.0,3747.803616344659,22.000000000000057,1.666621952910601,1414.5372311720632,1.9993652704926854,0.2834125,1.0,4878.928347516722,3519.1809668500555,1.359747380666667,0.0,23.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5695.543973333333,1833.355180740741,0.3333333333333333,33.95459979801294,51.66666666666668,46.10666666666668,0.0,51.30508507866106,0.6565168929566347,1767.3757608564888,1833.355180740741,33.95459979801294,50.021759650398465,51.30508507866106,49.380096936267165,12.43753247303448,20.88845243778784,-0.6115475622122166,-1.0556787780244619,-0.11570891903888983,-0.502218531822422,-0.85,9.236100170605994,1574.2503797686877,-747.1038179646222,-695.1000994049406,-167.86493153100184,-3045.8291475137307,0.0,0.0,1525.629607023614,664.0474086812444,2.0,0.10605184235857511,0.0,0.0,1.5468870680512323,131.99922844444444,96.20702718307712,0.19131819501409966,9.787311913451529,0.002866825991186903,203.3360156575637,1.2182430774746362,0.0,0.0,8.175627919575463,0.7249112727551998,-706.936395749847,11.836296344906442,0.13158345680386477,-67.83873547631325,-100.0261960546886
