Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.2281026964265117,0.13152201527234994,0.0,0.0038017116071085285,0.002192033587872499,0.0,0.016691760190439456,0.0,0.16141093623607222,0.0,0.05,0.0,0.0,0.1169386819390166,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.011573585848334192,0,On,0.005492693650716723,0,On,0.12085349210282632,0.09064011907711972,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2746.9555244444446,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2496.350072709429,Off,0.0,0.0,35.92820784476341,51.666666666666686,46.10666666666668,0.0,50.94441413597348,0.0,0.0,0.0,35.92820784476341,50.094874938204526,50.94441413597348,49.67010533932005,12.43753247303448,19.239826199249165,-0.26017380075089136,2.8,-838.2501839618333,-1278.7711209757235,-0.0,-0.0,367.64179464598055,0.0,3.0,0.05968675195827185,0.0,0.0,0.8334955965663773,197.99884266666666,72.87914236790965,0.218715849768146,9.128750177655924,0.002969022041201127,39.81308052575792,1.2214676553283563
2025-01-01 00:01:00,0.2281026964265117,0.13152201527234994,0.0,0.0038017116071085285,0.002192033587872499,0.0,0.016691760190439456,0.0,0.16141093623607222,0.0,0.05,0.0,0.0,0.1169386819390166,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.011573585848334192,0,On,0.005492693650716723,0,On,0.12085349210282632,0.09064011907711972,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2746.9555244444446,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2496.350072709429,Off,0.0,0.0,35.951116565784226,51.666666666666686,46.10666666666668,0.0,50.938884244412876,0.0,0.0,0.0,35.951116565784226,50.089832715236476,50.938884244412876,49.66530695064829,12.43753247303448,19.215079626053708,-0.28492037394634906,2.8,-844.4210675016429,-1276.0060704166456,-0.0,-0.0,367.64179464598055,0.0,3.0,0.059647479258103354,0.0,0.0,0.8329471729785333,197.99884266666666,63.943208269021994,0.21970845071231074,9.141130750264836,0.0029692281289174973,39.85059832750286,1.2251392585849632
2025-01-01 00:02:00,2.975058220870956,0.13152201527234994,0.0,0.0495843036811826,0.002192033587872499,0.0,0.016691760190439456,0.0,0.16141093623607222,2.7469555244444446,0.05,0.0,0.0,0.1169386819390166,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.011573585848334192,0,On,0.005492693650716723,0,On,0.12085349210282632,0.09064011907711972,On,0,0,Off,On,2746.9555244444446,20.000000000000057,1.0,0.0,2.7469555244444446,0.0,1,2746.9555244444446,2746.9555244444446,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2496.350072709429,Off,0.0,0.0,35.97386940869096,51.666666666666686,46.10666666666668,0.0,50.933351056859955,0.0,0.0,0.0,35.97386940869096,50.084787277221366,50.933351056859955,49.660505387402075,12.43753247303448,19.19046381194393,-0.3095361880561285,2.8,1896.2569020786568,-1273.2579716083249,-0.0,-0.0,367.64179464598055,0.0,3.0,0.059608406036604514,0.0,0.0,0.8324015350104007,197.99884266666666,54.91755459655671,0.22006096372916517,9.13022431633323,0.002969433792636842,39.88785861611171,1.2252422664475717
2025-01-01 00:03:00,2.975058220870956,0.13152201527234994,0.0,0.0495843036811826,0.002192033587872499,0.0,0.016691760190439456,0.0,0.16141093623607222,2.7469555244444446,0.05,0.0,0.0,0.1169386819390166,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.011573585848334192,0,On,0.005492693650716723,0,On,0.12085349210282632,0.09064011907711972,On,0,0,Off,On,2746.9555244444446,20.000000000000057,1.0,0.0,2.7469555244444446,0.0,1,2746.9555244444446,2746.9555244444446,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2496.350072709429,Off,0.0,0.0,35.90985576371672,51.666666666666686,46.10666666666668,0.0,50.927814596501214,0.0,0.0,0.0,35.90985576371672,50.07973864603537,50.927814596501214,49.65570067080245,12.43753247303448,19.240420224753176,-0.2595797752468805,2.8,1878.8067515163445,-1278.8375232275637,-0.0,-0.0,367.64179464598055,0.0,3.0,0.059687694574502764,0.0,0.0,0.833508759729926,197.99884266666666,43.04695565348334,0.21939203794581452,9.152888734302518,0.0029696396313450488,39.69405508634251,1.2250327753838741
2025-01-01 00:04:00,2.975058220870956,0.13152201527234994,0.0,0.0495843036811826,0.002192033587872499,0.0,0.016691760190439456,0.0,0.16141093623607222,2.7469555244444446,0.05,0.0,0.0,0.1169386819390166,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.011573585848334192,0,On,0.005492693650716723,0,On,0.12085349210282632,0.09064011907711972,On,0,0,Off,On,2746.9555244444446,20.000000000000057,1.0,0.0,2.7469555244444446,0.0,1,2746.9555244444446,2746.9555244444446,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2496.350072709429,Off,0.0,0.0,35.84820465239441,51.666666666666686,46.10666666666668,0.0,50.92228775959465,0.0,0.0,0.0,35.84820465239441,50.07469899862815,50.92228775959465,49.6509046181449,12.43753247303448,19.288355052742173,-0.2116449472578843,2.8,1866.5158059475525,-1284.2003260819674,-0.0,-0.0,367.64179464598055,0.0,3.0,0.05976374350415979,0.0,0.0,0.8345707449429433,197.99884266666666,36.11881293909511,0.21875287975042004,9.175110037700609,0.0029698445049718544,39.50665806491518,1.2248318236362272
2025-01-01 00:05:00,2.975058220870956,0.13152201527234994,0.0,0.0495843036811826,0.002192033587872499,0.0,0.016691760190439456,0.0,0.16141093623607222,2.7469555244444446,0.05,0.0,0.0,0.1169386819390166,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.011573585848334192,0,On,0.005492693650716723,0,On,0.12085349210282632,0.09064011907711972,On,0,0,Off,On,2746.9555244444446,20.000000000000057,1.0,0.0,2.7469555244444446,0.0,1,2746.9555244444446,2746.9555244444446,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2496.350072709429,Off,0.0,0.0,35.788640507236586,51.666666666666686,46.10666666666668,0.0,50.91677019485024,0.0,0.0,0.0,35.788640507236586,50.06966800343789,50.91677019485024,49.646116907731724,12.43753247303448,19.334504812837636,-0.16549518716242062,2.8,1857.9940525868653,-1289.3717789848943,-0.0,-0.0,367.64179464598055,0.0,3.0,0.05983693167029188,0.0,0.0,0.8355927810261685,197.99884266666666,32.76851248133477,0.21813999970309012,9.197021250832334,0.0029700484448369653,39.32492849989615,1.2246384125143521
2025-01-01 00:06:00,2.975058220870956,0.13152201527234994,0.0,0.0495843036811826,0.002192033587872499,0.0,0.016691760190439456,0.0,0.16141093623607222,2.7469555244444446,0.05,0.0,0.0,0.1169386819390166,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.011573585848334192,0,On,0.005492693650716723,0,On,0.12085349210282632,0.09064011907711972,On,0,0,Off,On,2746.9555244444446,20.000000000000057,1.0,0.0,2.7469555244444446,0.0,1,2746.9555244444446,2746.9555244444446,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2496.350072709429,Off,0.0,0.0,35.73094498242892,51.666666666666686,46.10666666666668,0.0,50.91126159194036,0.0,0.0,0.0,35.73094498242892,50.06464536757638,50.91126159194036,49.641337255394404,12.43753247303448,19.379056878919293,-0.12094312108076366,2.8,1850.942778751944,-1294.3719707745495,-0.0,-0.0,367.64179464598055,0.0,3.0,0.05990755931475998,0.0,0.0,0.8365790607068114,197.99884266666666,30.717430436068483,0.21755062594071187,9.217382806342428,0.0029702514786449047,39.14828057436832,1.2244517505886312
2025-01-01 00:07:00,2.975058220870956,0.13152201527234994,0.0,0.0495843036811826,0.002192033587872499,0.0,0.016691760190439456,0.0,0.16141093623607222,2.7469555244444446,0.05,0.0,0.0,0.1169386819390166,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.011573585848334192,0,On,0.005492693650716723,0,On,0.12085349210282632,0.09064011907711972,On,0,0,Off,On,2746.9555244444446,20.000000000000057,1.0,0.0,2.7469555244444446,0.0,1,2746.9555244444446,2746.9555244444446,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2496.350072709429,Off,0.0,0.0,35.67498265308181,51.666666666666686,46.10666666666668,0.0,50.9057616729944,0.0,0.0,0.0,35.67498265308181,50.05963082879842,50.9057616729944,49.636565406700434,12.43753247303448,19.42212738538172,-0.07787261461833594,2.8,1844.7840808885471,-1299.213138467933,-0.0,-0.0,367.64179464598055,0.0,3.0,0.05997581325808826,0.0,0.0,0.8375321928399218,197.99884266666666,29.399900266055248,0.21698298849386774,9.237602386613553,0.0029704536312357057,38.97634990095967,1.2242713457336019
2025-01-01 00:08:00,2.975058220870956,0.13152201527234994,0.0,0.0495843036811826,0.002192033587872499,0.0,0.016691760190439456,0.0,0.16141093623607222,2.7469555244444446,0.05,0.0,0.0,0.1169386819390166,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.011573585848334192,0,On,0.005492693650716723,0,On,0.12085349210282632,0.09064011907711972,On,0,0,Off,On,2746.9555244444446,20.000000000000057,1.0,0.0,2.7469555244444446,0.0,1,2746.9555244444446,2746.9555244444446,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2496.350072709429,Off,0.0,0.0,35.62064374491924,51.666666666666686,46.10666666666668,0.0,50.90027018027364,0.0,0.0,0.0,35.62064374491924,50.05462414386453,50.90027018027364,49.63180112565998,12.43753247303448,19.463810439102232,-0.036189560897824435,2.8,1837.8898607396218,-1303.9051423900455,-0.0,-0.0,367.64179464598055,0.0,3.0,0.06004184507822836,0.0,0.0,0.8384542941356751,197.99884266666666,27.197684039242265,0.21643564009023297,9.257059945464631,0.0029706549256743645,38.80884080700839,1.2240967987498024
2025-01-01 00:09:00,2.975058220870956,0.13152201527234994,0.0,0.0495843036811826,0.002192033587872499,0.0,0.016691760190439456,0.0,0.16141093623607222,2.7469555244444446,0.05,0.0,0.0,0.1169386819390166,0.0,0.01458333333333334,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.005118174342105263,0.0,On,0.011573585848334192,0,On,0.005492693650716723,0,On,0.12085349210282632,0.09064011907711972,On,0,0,Off,On,2746.9555244444446,20.000000000000057,1.0,0.0,2.7469555244444446,0.0,1,2746.9555244444446,2746.9555244444446,Off,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2496.350072709429,Off,0.0,0.0,35.56787523134479,51.666666666666686,46.10666666666668,0.0,50.89478687235852,0.0,0.0,0.0,35.56787523134479,50.049625084941155,50.89478687235852,49.62704419123248,12.43753247303448,19.50415138792177,0.0,2.8,1832.2170823633496,-1308.4524272554338,-0.0,-0.0,367.64179464598055,0.0,3.0,0.06010572886605613,0.0,0.0,0.839346399236044,197.99884266666666,26.072190528358583,0.21590780917273286,9.275780581779408,0.002970855383587381,38.64560903000079,1.2239279149835136
