Metric,Value
Total Electric Energy (kWh),1057.7270183566447
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.4690653032731178
Peak Electric Power (kW),6.2378504015254155
Other Electric Energy (kWh),190.95530049767436
HVAC Heating Electric Energy (kWh),446.4718379063704
Lighting Electric Energy (kWh),49.01405137325711
Water Heating Electric Energy (kWh),326.31983328592605
HVAC Cooling Electric Energy (kWh),44.965995293417045
Average Temperature - Indoor (C),19.247774647810118
Unmet Heating Load (C-hours),38.518566757622246
Unmet Cooling Load (C-hours),1.4540053342552677
Total Hot Water Unmet Demand (kWh),0.0
