Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.814618028608592,0.3902473897662835,0.1260966666666667,0.814618028608592,0.3902473897662835,0.1260966666666667,0.05244990715407005,0.5650553436767441,0.14711277777777776,0.05,0.0,0.1260966666666667,0.0,0.37566405643295014,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10949265885008036,0.08211949413756024,0.0,0.0,0.004646806469298245,0.0,0.0014871306926493432,0.0,0.023157984996061233,0.0,0.023157984996061233,0.0,0.06416993509947719,0.0,0.39139274972718663,0.2935445622953899,0.0,0.0,2517.545888694281,13.333333333333371,0.21333333333333335,585.990105676089,3.695529020740741,0.14711277777777776,0.26666666666666666,2956.423216592593,11086.587062222223,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6505.885595555555,0.0,0.0,96.28141044032024,51.66666666666668,46.10666666666668,0.0,48.84650739915734,0.0,0.0,0.0,150.4397038130004,48.87976227199565,48.896389708414816,48.84650739915734,12.43753247303448,12.997476765796588,-0.0621884009448415,0.6452414413288694,1.7749743735612082,-0.6509527271909673,2.8,9.236100170605994,1495.1754516818894,641.4081016526773,490.9136591878209,602.5304013529054,-1104.1088507193556,0.0,0.0,656.1073725721333,0.0,1.0,0.08305679394685923,0.0,0.0,1.5546588324321655,65.99961422222222,-70.85978112631369,0.3050124710256139,5.894024040930971,0.0027698761044301816,-49.959151871007265,1.2518512823425512,0.0,0.0,69.7757651687187,0.3624556363775999,484.18043112386545,6.73322806395544,0.15565653445641434,703.9820086836068,-101.45160733070149
2025-01-01 01:00:00,0.6935223593417802,0.3750953037978781,0.0945725,0.6935223593417801,0.3750953037978781,0.09457250000000002,0.03285561635682732,0.5003321596516195,0.11033458333333333,0.05,0.0,0.0945725,0.0,0.36051197046454475,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10675534237882835,0.08006650678412124,0.0,0.0,0.004298295984100876,0.0,0.0008884040369295682,0.0,0.013834458167898439,0.0,0.013834458167898439,0.0,0.019649532365559698,0.0,0.3739272849072314,0.2804454636804235,0.0,0.0,1888.159416520711,13.333333333333371,0.16000000000000003,439.4925792570668,2.771646765555556,0.11033458333333333,0.2,2217.3174124444445,11086.587062222223,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6505.885595555555,0.0,0.0,93.83055951654987,51.66666666666668,46.10666666666668,0.0,47.96215422592185,0.0,0.0,0.0,146.61024924460918,47.99190136590974,48.00677493590369,47.96215422592185,12.43753247303448,13.023093502179739,-0.060707054469986144,2.5360629683011933,2.6423883518193696,0.9917609899739795,2.5,9.236100170605994,1008.1191829093615,-1525.8407675004846,-60.542070050068794,160.9119310504428,-1003.3433606738454,0.0,0.0,573.0124802871628,0.0,1.0,0.0732602237395767,0.0,0.0,1.3712864233064512,65.99961422222222,-72.07746992052499,0.3025548747396789,5.8848489724791815,0.002751931941737166,-30.221895105928557,1.2518136389634889,0.0,0.0,59.01827557039125,0.3624556363775999,-67.45074006622815,6.908670016159353,0.1139442583973072,244.24185658449375,-83.32992553405094
2025-01-01 02:00:00,0.7091741400927505,0.3730423164444391,0.11033458333333335,0.7091741400927504,0.3730423164444391,0.11033458333333335,0.03285561635682732,0.49759484318036745,0.12872368055555555,0.05,0.0,0.11033458333333335,0.0,0.35845898311110574,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10401802590757633,0.07801351943068223,0.0,0.0,0.004298295984100876,0.0,0.0008884040369295682,0.0,0.013834458167898439,0.0,0.013834458167898439,0.0,0.019649532365559698,0.0,0.3739272849072314,0.2804454636804235,0.0,0.0,2202.8526526074957,13.333333333333371,0.18666666666666668,512.7413424665779,3.2335878931481483,0.12872368055555555,0.23333333333333334,2586.8703145185186,11086.587062222223,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6505.885595555555,0.0,0.0,91.48639564530774,51.66666666666668,46.10666666666668,0.0,47.095018549671444,0.0,0.0,0.0,142.94749319579336,47.12528648264779,47.14042044913596,47.095018549671444,12.43753247303448,13.030059155774211,-0.047845868166326994,1.7041260862548964,2.310353309660143,1.154969920535502,1.6500000000000001,9.236100170605994,1306.5129216895727,-2214.3562711283244,-306.2568164454333,-3.4953200753337152,-957.7612748958917,0.0,0.0,570.2751638159108,0.0,1.0,0.06426241416073449,0.0,0.0,1.2028652325819478,65.99961422222222,-68.28308931644341,0.30171247620211766,5.8804749498538404,0.0027456137033762427,-4.009388888883618,1.2517876244022843,0.0,0.0,67.2781011348139,0.3624556363775999,-313.5046166274144,7.247800181981114,0.06764714311548785,80.75970666479822,-84.25502674013192
2025-01-01 03:00:00,0.9946304847655496,0.3795973081808351,0.4009659993044413,0.9946304847655496,0.3795973081808351,0.4009659993044413,0.03262327603336241,0.5074470698432982,0.40456013888888886,0.05,0.05420016597110795,0.3467658333333334,0.0,0.36501397484750175,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10128070943632432,0.07596053207724322,0.0,0.0,0.004065955660635965,0.0,0.0008884040369295682,0.0,0.013834458167898439,0.0,0.013834458167898439,0.0,0.020761770046629113,0.0,0.38540459036034486,0.2890534427702586,0.0,0.0,6923.251193909274,16.666666666666686,0.5866666666666667,1611.4727906092448,10.162704807037038,0.40456013888888886,0.7333333333333333,8130.1638456296305,11086.587062222223,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6505.885595555555,1230.8986666666667,0.0,94.76239943959295,51.66666666666668,46.10666666666668,0.0,51.41338286793992,0.13330482863410356,344.4574941219013,1230.8986666666667,148.066249124364,50.9735050863792,51.41456480047207,50.752384263066695,12.43753247303448,15.716123149577362,-0.5754741315995757,1.6355294379826602,2.062028174995148,1.099531691706238,1.6500000000000001,9.236100170605994,4646.119246573011,-1041.7849499357505,-188.68704400942877,74.39797556672421,-1423.8166767171433,0.0,0.0,639.5802852083254,0.0,1.9164999999999999,0.07712500852989289,0.0,0.0,1.4436275470627913,126.48826065688887,-108.24531704558984,0.2546929646680902,7.220725172531146,0.0027499495568826153,-0.2614112043465309,1.2401625510839225,0.0,0.0,64.87821180607712,0.3624556363775999,-195.76626202909213,7.079218019663395,0.08578571412990071,167.6962380519024,-93.29826248517817
2025-01-01 04:00:00,0.8046072015490037,0.368936341737561,0.1970260416666667,0.8046072015490036,0.368936341737561,0.1970260416666667,0.03262327603336241,0.49212021023786345,0.22986371527777777,0.05,0.0,0.1970260416666667,0.0,0.3543530084042276,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.09854339296507231,0.0739075447238042,0.0,0.0,0.004065955660635965,0.0,0.0008884040369295682,0.0,0.013834458167898439,0.0,0.013834458167898439,0.0,0.019649532365559698,0.0,0.3739272849072314,0.2804454636804235,0.0,0.0,3933.6654510848143,16.666666666666686,0.3333333333333333,915.6095401188891,5.774264094907408,0.22986371527777777,0.4166666666666667,4619.411275925926,11086.587062222223,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6505.885595555555,0.0,0.0,92.14164671833329,51.66666666666668,46.10666666666668,0.0,51.1688100029287,0.0,0.0,0.0,143.9713229973958,50.684622004308935,51.1688100029287,50.44252800499906,12.43753247303448,16.362837713108465,-0.06683502506468043,0.6651426931247849,1.9050604223096128,1.0674733179393194,0.55,9.236100170605994,2005.2997892083172,-3538.0340277575247,-639.9880963023105,-93.4786658387196,-1685.4865177518557,0.0,0.0,630.5678047721642,0.0,2.0,0.08127440090531843,0.0,0.0,1.521295961639561,131.99922844444444,-86.71385867984336,0.24318018611570932,7.530470361655452,0.0027453240015933495,38.60296097612528,1.2367974697335797,0.0,0.0,78.06127941065414,0.3624556363775999,-647.3628051845105,7.374708882200035,0.08582108678467602,0.29673542188460783,-93.77540126060423
2025-01-01 05:00:00,0.895324239523762,0.39189095264378787,0.2593835709317438,0.895324239523762,0.39189095264378787,0.2593835709317438,0.052637846387787526,0.5352390320248634,0.2574473611111111,0.05,0.03871440426507711,0.2206691666666667,0.0,0.37730761931045453,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.09854339296507231,0.0739075447238042,0.0,0.0,0.004530636307565789,0.0,0.0014965913847261793,0.0,0.023305309347747778,0.0,0.023305309347747778,0.0,0.03216220627759064,0.0,0.4045334327822005,0.3034000745866503,0.0,0.0,4405.705305214991,16.666666666666686,0.37333333333333335,1025.4826849331557,6.467175786296297,0.2574473611111111,0.4666666666666667,5173.740629037037,11086.587062222223,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6505.885595555555,879.2133333333333,0.0,91.21542607147344,51.66666666666668,46.10666666666668,0.0,51.02283609107915,0.19913197357677878,527.4593973776108,879.2133333333333,142.52410323667723,50.33969825867637,51.02283609107915,49.99812934247499,12.43753247303448,16.386710525546352,-0.054291529338745786,-0.3438285697279602,0.7184963594969408,0.1575930557644156,-0.25000000000000006,9.236100170605994,2384.8876115992034,-1577.2067081526252,-462.9312157465134,-121.92890309654487,-1759.8686178792675,0.0,0.0,691.5587665623414,0.0,2.0,0.08036995727853795,0.0,0.0,1.5043665666317196,131.99922844444444,-71.3667812558643,0.245538869898959,7.57701809565236,0.0027777799400486203,47.16881735513605,1.2360504260358902,0.0,0.0,81.48370606881112,0.3624556363775999,-471.5713138682253,8.640098121711912,0.06733375747267947,-9.08779166590067,-112.84111143064419
2025-01-01 06:00:00,1.0474034924162536,0.4362922497567054,0.22785940426507711,1.0474034924162536,0.4362922497567054,0.22785940426507714,0.14614583960607738,0.6305884861435095,0.22066916666666667,0.05,0.03871440426507711,0.189145,0.0,0.4217089164233721,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10401802590757633,0.07801351943068223,0.0,0.0,0.00511148711622807,0.0,0.004387508577919404,0.0,0.06832342195596497,0.0,0.06832342195596497,0.0,0.06830993091234669,0.0,0.4582605293235866,0.3436953969926898,0.0,0.0,3776.318833041422,16.666666666666686,0.32000000000000006,878.9851585141336,5.543293531111112,0.22066916666666667,0.4,4434.634824888889,11086.587062222223,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6505.885595555555,879.2133333333333,0.0,91.41817861622651,51.66666666666668,46.10666666666668,0.0,51.530826747161925,0.3693987527211275,1003.8880548853105,879.2133333333333,142.84090408785394,50.36828307029627,51.530826747161925,49.787011231863445,12.43753247303448,16.333105977117118,-0.0679709117475667,0.36520885305483125,1.2460133837377392,-0.04281299398712705,0.3,9.236100170605994,2124.364939829824,-2230.0835976563367,-442.79792079581495,-67.84726206850503,-1696.8208933743263,0.0,0.0,865.6663813733804,0.0,1.8335000000000001,0.08052998595843694,0.0,0.0,1.5073619868595534,121.01029267644444,-65.53561460236791,0.24644083945012116,7.551902975981553,0.00277846184977368,-12.480350974434156,1.2362788847046104,0.0,0.0,76.75257155193165,0.3624556363775999,-450.62085332833647,7.82293253252153,0.07855568434722593,38.91043023018755,-106.75769229869258
2025-01-01 07:00:00,1.0424399249029097,0.43116647877303566,0.23574044593174381,1.0424399249029097,0.43116647877303566,0.23574044593174381,0.13943999461599824,0.6231362150091335,0.22986371527777777,0.05,0.03871440426507711,0.1970260416666667,0.0,0.4165831454397023,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.10949265885008036,0.08211949413756024,0.0,0.0,0.004762976631030702,0.0,0.004189735062598877,0.0,0.06524364146118433,0.0,0.06524364146118433,0.0,0.06769202108953035,0.0,0.4459515350695229,0.3344636513021421,0.0,0.0,3933.6654510848143,16.666666666666686,0.3333333333333333,915.6095401188891,5.774264094907408,0.22986371527777777,0.4166666666666667,4619.411275925926,11086.587062222223,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6505.885595555555,879.2133333333333,0.0,89.00227894540694,51.66666666666668,46.10666666666668,0.0,51.260665807130174,0.24511374239444095,663.541370364041,879.2133333333333,139.06606085219835,49.530189087272944,51.260665807130174,48.66495072734434,12.43753247303448,16.43128816183854,-0.04124838543554296,-0.46926940707381726,0.7537910800055996,-0.24317918331591679,-0.55,9.236100170605994,2018.7567119094956,-2888.8726503274584,-614.3093245303502,-148.836641478859,-1863.7563148591832,0.0,0.0,797.3592163924875,3.3140632226320847,1.0,0.08319016371448584,0.0,0.0,1.557155250574103,65.99961422222222,-61.77855049166047,0.24420274099192787,7.589884676268107,0.0027705395422818776,-8.558973216487173,1.2358654968391813,0.0,0.0,84.72849788887567,0.3624556363775999,-622.9410630936101,8.631738563259805,0.07957524221823659,-37.75429775030261,-111.08234372855641
2025-01-01 08:00:00,0.8660388616099787,0.3840666579903151,0.2206691666666667,0.8660388616099786,0.38406665799031503,0.2206691666666667,0.041817689041913596,0.516773811456954,0.2574473611111111,0.05,0.0,0.2206691666666667,0.0,0.36948332465698175,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.11222997532133236,0.08417248149099925,0.0,0.0,0.00360127501370614,0.0,0.0011888936376557456,0.0,0.01851376019527585,0.0,0.01851376019527585,0.0,0.024129378580978182,0.0,0.3804144575546433,0.28531084316598243,0.0,0.0,4405.705305214991,16.666666666666686,0.37333333333333335,1025.4826849331557,6.467175786296297,0.2574473611111111,0.4666666666666667,5173.740629037037,11086.587062222223,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6505.885595555555,0.0,0.0,90.20985388470059,51.66666666666668,46.10666666666668,0.0,51.038316460651465,0.0,0.0,0.0,140.95289669484467,49.94116707967805,51.038316460651465,49.39259238919135,12.43753247303448,16.36031488220293,-0.05203526359416356,-1.3228625728160976,0.06275982711773326,-0.7337844232574133,-1.4,9.236100170605994,2016.3740477879078,-2870.8694322843653,-691.4713732600393,-189.26143721464732,-2030.0171438805562,0.0,0.0,537.4734562575981,219.33670041815367,0.0835,0.08644463629527739,0.0,0.0,1.6180725374353453,5.510967787555556,-15.646508761128095,0.245606213066232,7.561768012312401,0.002772660826568092,21.0476929565545,1.2367473802708624,0.0,0.0,91.40462171677184,0.3624556363775999,-700.8781027350066,9.40672947496729,0.08802765932815342,-78.0400357706372,-111.22140144401013
2025-01-01 09:00:00,0.8355211795101614,0.3792012785047561,0.21278812500000002,0.8355211795101614,0.3792012785047561,0.21278812500000005,0.03146157441603785,0.5058067925941235,0.24825281249999998,0.05,0.0,0.21278812500000002,0.0,0.36461794517142276,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.11222997532133236,0.08417248149099925,0.0,0.0,0.0029042540433114033,0.0,0.0008884040369295682,0.0,0.013834458167898439,0.0,0.013834458167898439,0.0,0.019649532365559698,0.0,0.3739272849072314,0.2804454636804235,0.0,0.0,4248.3586871716,16.666666666666686,0.36000000000000004,988.8583033284002,6.236205222500001,0.24825281249999998,0.45,4988.964178,11086.587062222223,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6505.885595555555,0.0,0.0,88.04431089708793,51.66666666666668,46.10666666666668,0.0,50.11743117069052,0.0,0.0,0.0,137.56923577669988,49.10817887656688,50.11743117069052,48.60355272950507,12.43753247303448,16.33134547178957,-0.06859109951691264,-1.0068865755337708,0.06719796568187762,-0.461905548442814,-0.85,9.236100170605994,2043.436474578544,-1590.155836633295,-435.6474618657998,-131.41202950642554,-1926.2502669931225,0.0,0.0,511.09345706665516,587.6162862986458,0.0,0.08482980043699785,0.0,0.0,1.587846005556343,0.0,59.90633476773148,0.24831582982598605,7.580248133319289,0.0027966555725697775,98.116568021989,1.2374742298111958,0.0,0.0,85.38967078888986,0.3624556363775999,-444.113318295464,8.465856429664168,0.08764608134133887,-50.18005194655394,-81.23197755987162
