Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8301802612137645,0.4165703403163588,0.0,0.013836337686896075,0.006942839005272647,0.0,0.0909559491779441,0.6892243120358204,0.0,0.05,0.0,0.0,0.0,0.4019870069830255,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.10949265885008036,0.08211949413756024,On,0,0,Off,0.004646806469298245,0.0,On,0.0026850345132354092,0.0,On,0.04181205409770522,0,On,0.04181205409770522,0.0,On,0.15324163605845298,0,On,0.42649001712728707,0.3198675128454652,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11086.587062222223,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6505.8855955555555,Off,0.0,0,97.02881157279847,51.666666666666686,46.10666666666668,0.0,49.32140132034933,0.0,0.0,0.0,151.60751808249762,49.324495830559556,49.32604308566467,49.32140132034933,12.43753247303448,13.16471058693988,0.0,-2.803917044356771,-1.1277276015456648,-2.222667459424855,2.8,9.236100170605994,-363.9903732569195,107.48547586227323,1865.8863100947237,951.0707212649091,-1127.3660791075633,-0.0,-0.0,816.3255742370766,0.0,1.0,0.08346225830949701,0.0,0.0,1.5622483229802187,65.99961422222222,-52.94986838643265,0.3018479213143676,5.971523319715992,0.0027799726341355855,-52.43703163816254,1.2475274235471578,0,0,107.48547586227323,0.3624556363775999,1855.2988280503696,10.587482044353845,0.16330368254946936,1068.9270210737477,-117.85629980883857
2025-01-01 00:01:00,0.8301802612137645,0.4165703403163588,0.0,0.013836337686896075,0.006942839005272647,0.0,0.0909559491779441,0.6892243120358204,0.0,0.05,0.0,0.0,0.0,0.4019870069830255,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.10949265885008036,0.08211949413756024,On,0,0,Off,0.004646806469298245,0.0,On,0.0026850345132354092,0.0,On,0.04181205409770522,0,On,0.04181205409770522,0.0,On,0.15324163605845298,0,On,0.42649001712728707,0.3198675128454652,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11086.587062222223,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6505.8855955555555,Off,0.0,0,97.1568186561092,51.666666666666686,46.10666666666668,0.0,49.305248620424805,0.0,0.0,0.0,151.8075291501706,49.309378072262895,49.31144279818195,49.305248620424805,12.43753247303448,13.101853015338547,0.0,-2.6798216131106325,-0.8444423495817596,-2.142364561544807,2.8,9.236100170605994,-358.7508479322663,105.60411782518621,1731.53314586285,930.1064369034453,-1118.4829056739763,-0.0,-0.0,816.3255742370766,0.0,1.0,0.08330984948939565,0.0,0.0,1.5593955314498504,65.99961422222222,-56.59351649536647,0.3039370750511055,5.960188792998289,0.002779616403828214,-52.137028942904095,1.2514466244496543,0,0,105.60411782518621,0.3624556363775999,1721.4863926447783,10.046753218071602,0.16292401166209783,1049.3914561791041,-119.28501927565875
2025-01-01 00:02:00,0.8301802612137645,0.4165703403163588,0.0,0.013836337686896075,0.006942839005272647,0.0,0.0909559491779441,0.6892243120358204,0.0,0.05,0.0,0.0,0.0,0.4019870069830255,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.10949265885008036,0.08211949413756024,On,0,0,Off,0.004646806469298245,0.0,On,0.0026850345132354092,0.0,On,0.04181205409770522,0,On,0.04181205409770522,0.0,On,0.15324163605845298,0,On,0.42649001712728707,0.3198675128454652,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11086.587062222223,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6505.8855955555555,Off,0.0,0,97.28070514275647,51.666666666666686,46.10666666666668,0.0,49.289075112818445,0.0,0.0,0.0,152.00110178555698,49.29424036957947,49.29682299795999,49.289075112818445,12.43753247303448,13.040511090474324,0.0,-2.5580168325199315,-0.5836083588285077,-2.065633420517268,2.8,9.236100170605994,-353.8320723274277,103.90433769620343,1607.8764094016133,910.9707806316883,-1109.8380027587393,-0.0,-0.0,816.3255742370766,0.0,1.0,0.08316111575815112,0.0,0.0,1.5566115303107282,65.99961422222222,-60.319643805764834,0.3051200207840505,5.928693198048018,0.002779263320822063,-51.84315426073155,1.2517151255783063,0,0,103.90433769620343,0.3624556363775999,1598.2790202267495,9.597389174864132,0.16256039952673343,1030.7937953499393,-119.823014718251
2025-01-01 00:03:00,0.8301802612137645,0.4165703403163588,0.0,0.013836337686896075,0.006942839005272647,0.0,0.0909559491779441,0.6892243120358204,0.0,0.05,0.0,0.0,0.0,0.4019870069830255,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.10949265885008036,0.08211949413756024,On,0,0,Off,0.004646806469298245,0.0,On,0.0026850345132354092,0.0,On,0.04181205409770522,0,On,0.04181205409770522,0.0,On,0.15324163605845298,0,On,0.42649001712728707,0.3198675128454652,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11086.587062222223,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6505.8855955555555,Off,0.0,0,97.4006505080242,51.666666666666686,46.10666666666668,0.0,49.27288148398376,0.0,0.0,0.0,152.1885164187878,49.27908336452667,49.28218430479813,49.27288148398376,12.43753247303448,12.980618570925396,0.0,-2.4383675275906795,-0.3433939743134554,-1.9919968716258882,2.8,9.236100170605994,-349.2431066759781,102.24542860140834,1494.0005842508822,892.7818943490619,-1101.4203243175757,-0.0,-0.0,816.3255742370766,0.0,1.0,0.08301589757060901,0.0,0.0,1.5538933331932645,65.99961422222222,-64.14835659547893,0.3062793379346663,5.8974953106318555,0.002778912303309243,-51.5548905026223,1.251977398301839,0,0,102.24542860140834,0.3624556363775999,1484.8115114574966,9.189072793385337,0.1622106855611129,1013.0097784448249,-120.22788409576296
2025-01-01 00:04:00,0.8301802612137645,0.4165703403163588,0.0,0.013836337686896075,0.006942839005272647,0.0,0.0909559491779441,0.6892243120358204,0.0,0.05,0.0,0.0,0.0,0.4019870069830255,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.10949265885008036,0.08211949413756024,On,0,0,Off,0.004646806469298245,0.0,On,0.0026850345132354092,0.0,On,0.04181205409770522,0,On,0.04181205409770522,0.0,On,0.15324163605845298,0,On,0.42649001712728707,0.3198675128454652,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11086.587062222223,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6505.8855955555555,Off,0.0,0,97.51682652161487,51.666666666666686,46.10666666666668,0.0,49.256668390472,0.0,0.0,0.0,152.37004144002324,49.263907671158385,49.26752731150159,49.256668390472,12.43753247303448,12.922112058878213,0.0,-2.320768958808306,-0.12212248593762456,-1.921096953380297,2.8,9.236100170605994,-342.48142830014206,100.64553837112575,1389.1126746638583,875.6263370053779,-1093.2193616940274,-0.0,-0.0,816.3255742370766,0.0,1.0,0.08287404214606485,0.0,0.0,1.5512380803449892,65.99961422222222,-65.58764084319122,0.30741595312833375,5.867314955122502,0.0027785633106855727,-51.272006867029035,1.2522337122659553,0,0,100.64553837112575,0.3624556363775999,1380.2918566568208,8.820818007037674,0.16187325444357498,995.9457196471205,-120.31938264174269
2025-01-01 00:05:00,0.8301802612137645,0.4165703403163588,0.0,0.013836337686896075,0.006942839005272647,0.0,0.0909559491779441,0.6892243120358204,0.0,0.05,0.0,0.0,0.0,0.4019870069830255,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.10949265885008036,0.08211949413756024,On,0,0,Off,0.004646806469298245,0.0,On,0.0026850345132354092,0.0,On,0.04181205409770522,0,On,0.04181205409770522,0.0,On,0.15324163605845298,0,On,0.42649001712728707,0.3198675128454652,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11086.587062222223,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6505.8855955555555,Off,0.0,0,97.62915378973128,51.666666666666686,46.10666666666668,0.0,49.240436460216,0.0,0.0,0.0,152.54555279645513,49.248713876765635,49.25285258504045,49.240436460216,12.43753247303448,12.865021730623877,0.0,-2.205133590709361,0.08174593346660346,-1.8526097637694257,2.8,9.236100170605994,-334.0505281915688,99.1059778094513,1292.4817018504066,859.3476040349423,-1085.2378010417447,-0.0,-0.0,816.3255742370766,0.0,1.0,0.08273562346187617,0.0,0.0,1.5486471564756519,65.99961422222222,-65.13830138690064,0.3085289289094934,5.838167582228357,0.0027782163040393753,-50.99457859787732,1.2524839279725586,0,0,99.1059778094513,0.3624556363775999,1283.9927040760006,8.488997774406037,0.16154663688793075,979.5175031549586,-120.16989912001635
2025-01-01 00:06:00,0.8301802612137645,0.4165703403163588,0.0,0.013836337686896075,0.006942839005272647,0.0,0.0909559491779441,0.6892243120358204,0.0,0.05,0.0,0.0,0.0,0.4019870069830255,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.10949265885008036,0.08211949413756024,On,0,0,Off,0.004646806469298245,0.0,On,0.0026850345132354092,0.0,On,0.04181205409770522,0,On,0.04181205409770522,0.0,On,0.15324163605845298,0,On,0.42649001712728707,0.3198675128454652,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11086.587062222223,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6505.8855955555555,Off,0.0,0,97.7376020481048,51.666666666666686,46.10666666666668,0.0,49.22418633434697,0.0,0.0,0.0,152.71500320016375,49.23350258100949,49.238160704340764,49.22418633434697,12.43753247303448,12.809359465870466,-0.023973867462904863,-2.091386719712347,0.26962507222732923,-1.7862593039955996,2.8,9.236100170605994,-325.285675919779,97.62672296717584,1203.4366632542885,843.8340972086987,-1077.475772362927,-0.0,-0.0,816.3255742370766,0.0,1.0,0.08260067100803337,0.0,0.0,1.546121113579518,65.99961422222222,-64.13547779392856,0.30961769457600724,5.808817232007694,0.0027778712439636304,-50.722620948073555,1.2527279860389642,0,0,97.62672296717584,0.3624556363775999,1195.2462375897005,8.190425664587982,0.16122957844858635,963.6536621974545,-119.81956498875586
2025-01-01 00:07:00,0.8301802612137645,0.4165703403163588,0.0,0.013836337686896075,0.006942839005272647,0.0,0.0909559491779441,0.6892243120358204,0.0,0.05,0.0,0.0,0.0,0.4019870069830255,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.10949265885008036,0.08211949413756024,On,0,0,Off,0.004646806469298245,0.0,On,0.0026850345132354092,0.0,On,0.04181205409770522,0,On,0.04181205409770522,0.0,On,0.15324163605845298,0,On,0.42649001712728707,0.3198675128454652,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11086.587062222223,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6505.8855955555555,Off,0.0,0,97.84226942396643,51.666666666666686,46.10666666666668,0.0,49.20791865901457,0.0,0.0,0.0,152.87854597494754,49.21827438826646,49.223452252892415,49.20791865901457,12.43753247303448,12.755089301386631,-0.07824403194674012,-1.9794631467357109,0.44281305239049,-1.7218092099424935,2.8,9.236100170605994,-316.68825484179627,96.20626674992937,1121.361456631831,828.9892372909634,-1069.926778926606,-0.0,-0.0,816.3255742370766,0.0,1.0,0.08246909816517889,0.0,0.0,1.5436583303136144,65.99961422222222,-63.08705015226682,0.3106826558270045,5.781233427592024,0.002777528090983902,-50.455993447166065,1.252966036848638,0,0,96.20626674992937,0.3624556363775999,1113.4392771215978,7.922179510233199,0.16092100287705743,948.2931566263544,-119.30391933539106
2025-01-01 00:08:00,0.8301802612137645,0.4165703403163588,0.0,0.013836337686896075,0.006942839005272647,0.0,0.0909559491779441,0.6892243120358204,0.0,0.05,0.0,0.0,0.0,0.4019870069830255,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.10949265885008036,0.08211949413756024,On,0,0,Off,0.004646806469298245,0.0,On,0.0026850345132354092,0.0,On,0.04181205409770522,0,On,0.04181205409770522,0.0,On,0.15324163605845298,0,On,0.42649001712728707,0.3198675128454652,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11086.587062222223,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6505.8855955555555,Off,0.0,0,97.94329738109835,51.666666666666686,46.10666666666668,0.0,49.191634064011055,0.0,0.0,0.0,153.03640215796617,49.20302988762411,49.20872779943065,49.191634064011055,12.43753247303448,12.7021591083941,-0.13117422493927045,-1.8693049251404477,0.6025018277647626,-1.6590575044522606,2.8,9.236100170605994,-308.4028164948685,94.84228753816669,1045.6903759019376,814.7302540251524,-1062.58216891842,-0.0,-0.0,816.3255742370766,0.0,1.0,0.08234077902697026,0.0,0.0,1.5412564499603496,65.99961422222222,-62.14622181352517,0.31172456607301446,5.7534046212804615,0.0027771868066680415,-50.19450380134131,1.2531983020678292,0,0,94.84228753816669,0.3624556363775999,1038.008792154133,7.681583747804467,0.1606199892947924,933.3839262147708,-118.65367218961846
2025-01-01 00:09:00,0.8301802612137645,0.4165703403163588,0.0,0.013836337686896075,0.006942839005272647,0.0,0.0909559491779441,0.6892243120358204,0.0,0.05,0.0,0.0,0.0,0.4019870069830255,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.10949265885008036,0.08211949413756024,On,0,0,Off,0.004646806469298245,0.0,On,0.0026850345132354092,0.0,On,0.04181205409770522,0,On,0.04181205409770522,0.0,On,0.15324163605845298,0,On,0.42649001712728707,0.3198675128454652,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,11086.587062222223,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6505.8855955555555,Off,0.0,0,98.04083488049915,51.666666666666686,46.10666666666668,0.0,49.17533315555672,0.0,0.0,0.0,153.18880450077992,49.187769646129,49.19398789141514,49.17533315555672,12.43753247303448,12.650513942074275,-0.18281939125909652,-1.7608597835972877,0.7497859007176799,-1.5978319399121965,2.8,9.236100170605994,-300.35659188739567,93.53202609254066,975.90397321525,800.9864102108712,-1055.4330047328426,-0.0,-0.0,816.3255742370766,0.0,1.0,0.08221558078018909,0.0,0.0,1.5389129865190818,65.99961422222222,-61.24916139162967,0.3127442582070565,5.726293058760538,0.0027768473539931515,-49.93795156116391,1.2534250162126177,0,0,93.53202609254066,0.3624556363775999,968.4377842684285,7.466188946821473,0.16032575175049885,918.881622860861,-117.89521264998965
