Metric,Value
Total Electric Energy (kWh),523.9023904792807
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.727642208999001
Peak Electric Power (kW),10.806303737847266
Other Electric Energy (kWh),176.5094929851158
HVAC Heating Electric Energy (kWh),241.17503896809117
Lighting Electric Energy (kWh),17.195966363851593
Water Heating Electric Energy (kWh),75.12189216222222
HVAC Cooling Electric Energy (kWh),13.900000000000007
Average Temperature - Indoor (C),15.318431443056783
Unmet Heating Load (C-hours),41.63798492044155
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
