Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.26028304776711086,0.10086150291890078,0.0809818847082617,0.11790216502260382,0.0800975,0.012283382744507028,0.0,0.05,0.0018121549785319972,0.07916972972972972,0.0,50.92003485921943,18.0408064611772,-0.0480955415003215
2025-01-01 01:00:00,0.2541809178378876,0.10023691205093072,0.07516888445130877,0.11706937719864376,0.07509140625,0.01202013438924387,0.0,0.05,0.0009472628296871804,0.0742216216216216,0.0,50.787445796141675,17.474624247593376,-0.06613045658756977
2025-01-01 02:00:00,0.29339688001392755,0.09961232118296068,0.11458900795448891,0.11623658937468369,0.11514015625000001,0.01202013438924387,0.0,0.05,0.0007825214680024534,0.11380648648648646,0.0,50.65452248439294,17.57292323686737,-0.05010179496381658
2025-01-01 03:00:00,0.2573459370364587,0.09898773031499061,0.07978750983604745,0.11540380155072362,0.0800975,0.011844635485735095,0.0,0.05,0.0006177801063177263,0.07916972972972972,0.0,50.52225294509306,17.55190736749679,-0.04642810437375259
2025-01-01 04:00:00,0.29656189921249865,0.09836313944702058,0.11941356004133348,0.11457101372676355,0.12014625000000002,0.011844635485735095,0.0,0.05,0.0006589654467389082,0.11875459459459456,0.0,50.39055844362731,17.551902581817785,-0.05438184696837768
2025-01-01 05:00:00,0.6712517542103863,0.10929690656515799,0.07991106585731098,0.1347794909046821,0.0800975,0.039703727157556,0.36667103614814817,0.05,0.0007413361275812716,0.07916972972972972,0.0,50.186369643263475,17.533435842450487,-0.05087174174116568
2025-01-01 06:00:00,1.0904103097204458,0.1219706479582043,0.16435838641851824,0.1590239946694977,0.16520109375,0.07451090804168875,0.6416743132592593,0.05,0.0010708188509507255,0.16328756756756752,0.0,51.56416264895787,18.289838837495733,-0.1118860941662002
2025-01-01 07:00:00,0.4268453075539086,0.12760969629269833,0.12011371082849356,0.1711954577934166,0.12014625000000002,0.08550359976049197,0.0,0.05,0.001359116233898998,0.11875459459459456,0.0,51.291866481757225,18.322324330782713,-0.06518704399973275
2025-01-01 08:00:00,1.6720693613361737,0.12289010173634184,0.10526938650416924,0.1634703622640177,0.10512796875000001,0.07012240380363727,1.2833486265185186,0.05,0.001359116233898998,0.10391027027027025,0.0,51.49685092420792,18.368783014363956,-0.059088778499343776
2025-01-01 09:00:00,0.37978526734046836,0.11544641489531561,0.1299687417042886,0.1501403492828436,0.13015843750000003,0.04948648055762475,0.0,0.05,0.0013179308934778164,0.12865081081081078,0.0,51.91961364974538,18.401245532735075,-0.04992956531841811
2025-01-01 10:00:00,0.39407521518403055,0.10784166347312317,0.17949100812579086,0.13438857608678362,0.18021937500000001,0.029467264097246884,0.0,0.05,0.001359116233898998,0.17813189189189185,0.0,51.69638826418308,19.588732092947645,-0.12071685810944212
2025-01-01 11:00:00,0.3689508694528249,0.11482182402734557,0.12011371082849356,0.15225324077675786,0.12014625000000002,0.04655137867606702,0.0,0.05,0.001359116233898998,0.11875459459459456,0.0,51.28583832916593,19.655756507686284,-0.06500397436747812
2025-01-01 12:00:00,0.3414432480673298,0.11607100576328566,0.09038387683942374,0.15549525031039055,0.09010968750000001,0.0458383102569392,0.0,0.05,0.0013179308934778164,0.08906594594594593,0.0,51.042105931943446,19.71352342345272,-0.049346988885267846
2025-01-01 13:00:00,1.6470140552263397,0.11607100576328566,0.11017630927185616,0.157251848068756,0.1101340625,0.04627951813906507,1.2833486265185186,0.05,0.0013179308934778164,0.10885837837837835,0.0,51.130959601959276,19.68110424588393,-0.061506788269267074
2025-01-01 14:00:00,0.329223654083372,0.11702532458905825,0.0705914444069913,0.16028087092815152,0.07008531250000001,0.04885747065522043,0.0,0.05,0.0013179308934778164,0.06927351351351349,0.0,51.60480151702147,19.727399553310608,-0.04469397576159562
2025-01-01 15:00:00,0.3436339176149165,0.11899102767675668,0.0706326297474125,0.1670005364812687,0.07008531250000001,0.05654806863364778,0.0,0.05,0.001359116233898998,0.06927351351351349,0.0,51.21451524815157,19.680793341258767,-0.04956271760223814
2025-01-01 16:00:00,1.50664035423148,0.12405495178396378,0.10576361058922343,0.18005817083372844,0.10512796875000001,0.071441106203307,1.1000131084444444,0.05,0.001853340318953179,0.10391027027027025,0.0,51.0405953769326,19.662744825235027,-0.0639813172886002
