Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Lighting Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.28030742276711085,0.10086150291890078,0.10077431714069413,0.28030742276711085,0.10086150291890078,0.10077431714069413,0.012283382744507028,0.0,0.11790216502260382,0.100121875,0.05,0.0018121549785319972,0.09896216216216214,0.0,0.0,0.08627816958556744,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0035099780701754383,0.0,0.00877340467433159,0.0,0.002864605575180535,0.0,0.08172604648902057,0.06129453486676541,0.0018121549785319972,2782.8948261111113,18.33333333333337,0.30833333333333346,0.0,2.9002950822822817,0.100121875,0.3333333333333333,2682.772951111111,8048.318853333333,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4574.840044444444,0.0,0.0,21.938597238219547,51.66666666666668,46.10666666666668,0.0,50.92033988748654,0.0,0.0,0.0,21.938597238219547,49.058260991728886,50.92033988748654,48.12722154385007,12.43753247303448,17.974920695273287,-0.06720315200125195,2.8,9.236100170605994,2461.4550445886443,-492.3532534023103,0.0,0.0,256.46395295732384,0.0,2.0,0.024891673939502087,0.0,0.0,0.3221242069959818,131.99922844444444,-85.55048107748003,0.23401738757150256,8.514127180167804,0.002925581539057607,59.06345653392211,1.230332326293764
2025-01-01 01:00:00,0.24917482408788763,0.10023691205093072,0.07022077634320066,0.2491748240878876,0.10023691205093072,0.07022077634320067,0.01202013438924387,0.0,0.11706937719864376,0.07008531250000001,0.05,0.0009472628296871804,0.06927351351351349,0.0,0.0,0.08565357871759738,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0032467297149122803,0.0,0.00877340467433159,0.0,0.002864605575180535,0.0,0.08172604648902057,0.06129453486676541,0.0009472628296871804,1948.0263782777774,17.83333333333337,0.21583333333333338,0.0,2.030206557597597,0.07008531250000001,0.23333333333333334,1877.9410657777778,8048.318853333333,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4574.840044444444,0.0,0.0,22.162082205667577,51.66666666666668,46.10666666666668,0.0,50.78775016501323,0.0,0.0,0.0,22.162082205667577,48.94687698550603,50.78775016501323,48.02644039575243,12.43753247303448,17.5454147027283,-0.043555777571228485,2.5,9.236100170605994,1670.1851275614151,-447.5365660864283,0.0,0.0,255.36791677810064,0.0,2.0,0.022829411962913257,0.0,0.0,0.2954363873884616,131.99922844444444,-85.67260140803474,0.2418408378197823,8.332272950382704,0.0029426339277099514,62.614228670392585,1.2321971402934606
2025-01-01 02:00:00,0.29339688001392755,0.09961232118296068,0.11458900795448891,0.29339688001392755,0.09961232118296068,0.1145890079544889,0.01202013438924387,0.0,0.11623658937468369,0.11514015625000001,0.05,0.0007825214680024534,0.11380648648648646,0.0,0.0,0.08502898784962734,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0032467297149122803,0.0,0.00877340467433159,0.0,0.002864605575180535,0.0,0.08172604648902057,0.06129453486676541,0.0007825214680024534,3200.3290500277776,17.83333333333337,0.3545833333333334,0.0,3.335339344624624,0.11514015625000001,0.38333333333333336,3085.1888937777776,8048.318853333333,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4574.840044444444,0.0,0.0,22.104878812710854,51.66666666666668,46.10666666666668,0.0,50.65476046217926,0.0,0.0,0.0,22.104878812710854,48.83498215583973,50.65476046217926,47.925093002669975,12.43753247303448,17.5139689008435,-0.06171463952388408,1.6500000000000001,9.236100170605994,2917.059526651264,-442.88495156269767,0.0,0.0,254.53512895414056,0.0,2.0,0.02131400495713762,0.0,0.0,0.27582544112594615,131.99922844444444,-94.91970076795586,0.24387127175771267,8.339312409908173,0.0029614438375371735,68.58319046653888,1.2323167331238583
2025-01-01 03:00:00,0.2573459370364587,0.09898773031499061,0.07978750983604745,0.2573459370364587,0.09898773031499061,0.07978750983604743,0.011844635485735095,0.0,0.11540380155072362,0.0800975,0.05,0.0006177801063177263,0.07916972972972972,0.0,0.0,0.08440439698165728,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.003071230811403509,0.0,0.00877340467433159,0.0,0.002864605575180535,0.0,0.08172604648902057,0.06129453486676541,0.0006177801063177263,2226.315860888889,17.83333333333337,0.24666666666666673,0.0,2.320236065825825,0.0800975,0.26666666666666666,2146.218360888889,8048.318853333333,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4574.840044444444,0.0,0.0,21.98334799965038,51.66666666666668,46.10666666666668,0.0,50.5225348678129,0.0,0.0,0.0,21.98334799965038,48.72366170929964,50.5225348678129,47.82422513004301,12.43753247303448,17.574446996251275,-0.04001675067420294,1.6500000000000001,9.236100170605994,1914.7223373739855,-464.14793112549944,0.0,0.0,253.5268422266717,0.0,2.0,0.022289017662500563,0.0,0.0,0.28844312185281845,131.99922844444444,-100.97243461607577,0.24449855115016075,8.390065182769897,0.002980550192424276,57.4842399194673,1.2320460485514242
2025-01-01 04:00:00,0.29656189921249865,0.09836313944702058,0.11941356004133348,0.29656189921249865,0.09836313944702056,0.11941356004133348,0.011844635485735095,0.0,0.11457101372676355,0.12014625000000002,0.05,0.0006589654467389082,0.11875459459459456,0.0,0.0,0.08377980611368724,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003071230811403509,0.0,0.00877340467433159,0.0,0.002864605575180535,0.0,0.08172604648902057,0.06129453486676541,0.0006589654467389082,3339.473791333333,17.83333333333337,0.3700000000000001,0.0,3.480354098738738,0.12014625000000002,0.4,3219.327541333333,8048.318853333333,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4574.840044444444,0.0,0.0,21.94397711955104,51.66666666666668,46.10666666666668,0.0,50.39079696748795,0.0,0.0,0.0,21.94397711955104,48.61265940027381,50.39079696748795,47.723590616666755,12.43753247303448,17.518585461185793,-0.06603594096288402,0.55,9.236100170605994,2981.6625665559063,-510.7969489871965,0.0,0.0,252.69405440271166,0.0,2.0,0.022902853138761406,0.0,0.0,0.2963867927564749,131.99922844444444,-99.70833019294179,0.24649419871230452,8.377615961030806,0.0029956885467109073,66.04926724557575,1.2316936712014945
2025-01-01 05:00:00,0.6812639417103863,0.10929690656515799,0.08980728207352719,0.6812639417103863,0.10929690656515799,0.0898072820735272,0.039703727157556,0.36667103614814817,0.1347794909046821,0.09010968750000001,0.05,0.0007413361275812716,0.08906594594594593,0.0,0.0,0.09471357323182465,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0034222286184210525,0.0,0.03628149853913495,0.0,0.00849472659558253,0.0,0.09630440264653714,0.07222830198490283,0.0007413361275812716,2504.6053435,17.83333333333337,0.2775000000000001,0.0,2.6102655740540532,0.09010968750000001,0.3,2414.495656,8048.318853333333,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4574.840044444444,366.6710361481482,0.06666666666666667,21.574551804456757,51.66666666666668,46.10666666666668,0.0,50.18651383928931,0.08735802504226275,229.77441802111701,366.6710361481482,21.574551804456757,48.06356348682412,50.18651383928931,47.002088310591525,12.43753247303448,17.51226856781474,-0.057363672632708605,-0.25000000000000006,9.236100170605994,2170.590833585208,-534.4445933419117,0.0,0.0,299.74113832142496,0.0,2.0,0.02284867646981418,0.0,0.0,0.2956856901884144,131.99922844444444,-99.31105489430493,0.24827141442102676,8.396523304775139,0.0030177905079955387,68.9307565085183,1.2310855288504885
2025-01-01 06:00:00,1.0803981222204457,0.1219706479582043,0.15446217020230205,1.0803981222204457,0.12197064795820428,0.15446217020230202,0.07451090804168875,0.6416743132592593,0.1590239946694977,0.15518890625,0.05,0.0010708188509507255,0.15339135135135132,0.0,0.0,0.10738731462487094,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0038609758771929823,0.0,0.07064993216449576,0.0,0.015840908503003053,0.0,0.11153714885601206,0.08365286164200901,0.0010708188509507255,4313.486980472222,18.66666666666671,0.4779166666666668,0.0,4.495457377537536,0.15518890625,0.5166666666666667,4158.298074222223,8048.318853333333,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4574.840044444444,641.6743132592594,0.11666666666666667,23.00938000872873,51.66666666666668,46.10666666666668,0.0,51.564382190073246,0.2106986127802442,572.7554246752244,641.6743132592594,23.00938000872873,50.97491125075208,51.564382190073246,50.68017578109151,12.43753247303448,18.326847590253358,-0.0786440643158846,0.3,9.236100170605994,3991.3235095399623,-555.3621159025635,0.0,0.0,357.72653073571007,0.0,2.0,0.02343851752239741,0.0,0.0,0.30331884823872624,131.99922844444444,-124.52788576540628,0.23711168991369347,8.795630014878869,0.003033615850184307,51.88217976203203,1.2276339857764142
2025-01-01 07:00:00,0.4418635888039086,0.12760969629269833,0.13495803515281787,0.4418635888039086,0.1276096962926983,0.13495803515281787,0.08550359976049197,0.0,0.1711954577934166,0.13516453125000003,0.05,0.001359116233898998,0.1335989189189189,0.0,0.0,0.11302636295936498,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0035977275219298247,0.0,0.08190587223856215,0.0,0.02049364051426326,0.0,0.11739030432075062,0.08804272824056293,0.001359116233898998,3756.90801525,18.66666666666671,0.4162500000000001,0.0,3.9153983610810803,0.13516453125000003,0.45,3621.743484,8048.318853333333,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4574.840044444444,0.0,0.0,21.6598014437494,51.66666666666668,46.10666666666668,0.0,51.292076660700936,0.05463675676407438,147.89459322599694,0.0,21.6598014437494,49.042796611031505,51.292076660700936,47.9181565861968,12.43753247303448,18.363577978732454,-0.053578283241052856,-0.55,9.236100170605994,3425.5143062058733,-601.5942033347967,0.0,0.0,380.48096469590047,3.0366292886066955,2.0,0.024112019427372393,0.0,0.0,0.31203466492416243,131.99922844444444,-110.28047040522968,0.2377892691748261,8.831233610289694,0.0030496380130848174,63.20545795170949,1.2274668641593858
2025-01-01 08:00:00,1.6820815488361736,0.12289010173634184,0.11516560272038547,1.6820815488361736,0.12289010173634182,0.11516560272038545,0.07012240380363727,1.2833486265185186,0.1634703622640177,0.11514015625000001,0.05,0.001359116233898998,0.11380648648648646,0.0,0.0,0.1083067684030085,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.002720233004385965,0.0,0.0674021707992513,0.0,0.019061337726672994,0.0,0.11026472375498192,0.08269854281623641,0.001359116233898998,3200.3290500277776,18.66666666666671,0.3545833333333334,0.0,3.335339344624624,0.11514015625000001,0.38333333333333336,3085.1888937777776,8048.318853333333,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4574.840044444444,1283.3486265185188,0.23333333333333334,22.567544293503722,51.66666666666668,46.10666666666668,0.0,51.49717118362051,0.21006275692427237,563.3439505608427,1283.3486265185188,22.567544293503722,50.32484984763642,51.49967100930564,49.73618935395926,12.43753247303448,18.35206673826325,-0.057272996238023136,-1.4,9.236100170605994,2821.71038346919,-651.922699213524,0.0,0.0,327.084643814584,220.85787795179448,1.5335,0.024963634147405357,0.0,0.0,0.3230554470950786,101.21040840977777,-53.78061115964713,0.2395602575586944,8.851524595284452,0.0030687600273689433,59.55380377739915,1.228077814680092
2025-01-01 09:00:00,0.3547547985904684,0.11544641489531561,0.10522820116374805,0.3547547985904684,0.1154464148953156,0.10522820116374806,0.04948648055762475,0.0,0.1501403492828436,0.10512796875000001,0.05,0.0013179308934778164,0.10391027027027025,0.0,0.0,0.10086308156198227,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0021937362938596492,0.0,0.047292744263765105,0.0,0.015656240533533865,0.0,0.10033980796694696,0.0752548559752102,0.0013179308934778164,2922.039567416666,18.66666666666671,0.3237500000000001,0.0,3.0453098363963957,0.10512796875000001,0.35,2816.9115986666666,8048.318853333333,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4574.840044444444,0.0,0.0,23.420677507453583,51.66666666666668,46.10666666666668,0.0,51.920004812114755,0.06638581308877466,182.58259781900344,0.0,23.420677507453583,51.64131881597283,51.922031523654496,51.49994910636214,12.43753247303448,18.387663635309245,-0.04906985252741324,-0.85,9.236100170605994,2601.8115832464464,-624.6739846441156,0.0,0.0,258.60265750500434,637.0266839597314,1.0,0.024573502342354052,0.0,0.0,0.3180067348778329,65.99961422222222,45.8433429688913,0.24029454627655422,8.889044103260243,0.003083587253239139,56.78300001910754,1.2285330344794372
