Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 06:23:00,0.269395676001643,0.11902589272439172,0.0010708188509507255,0.004489927933360716,0.001983764878739862,1.784698084917876e-05,0.06668068885972951,0.0,0.15271498714191348,0.0,0.05,0.0010708188509507255,0.0,0.0,0.0,0.10444255939105838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.06281971298253652,0,On,0.013458241287168929,0,On,0.10761080854426196,0.08070810640819645,On,0.0010708188509507255,On,Off,0.0,18.666666666666714,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.469258103701524,51.666666666666686,46.10666666666668,0.0,51.75378714906769,0.0,0.0,0.0,23.469258103701524,51.27637802173633,51.75378714906769,51.03767345807065,12.43753247303448,17.968512326096302,-0.1981543405704116,0.6,9.236100170605994,-294.59256825667705,-527.7975550129538,-0.0,-0.0,343.8621478479891,0.0,2.0,0.02315173376094246,0.0,0,0.29960756743203865,131.99922844444444,-110.65716109171237,0.24230004439495847,8.627426049119222,0.0030318848985811746,49.341039890700756,1.2291442964872799
2025-01-01 06:24:00,0.269395676001643,0.11902589272439172,0.0010708188509507255,0.004489927933360716,0.001983764878739862,1.784698084917876e-05,0.06668068885972951,0.0,0.15271498714191348,0.0,0.05,0.0010708188509507255,0.0,0.0,0.0,0.10444255939105838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.06281971298253652,0,On,0.013458241287168929,0,On,0.10761080854426196,0.08070810640819645,On,0.0010708188509507255,On,Off,0.0,18.666666666666714,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.524019336340256,51.666666666666686,46.10666666666668,0.0,51.751609381990626,0.0,0.0,0.0,23.524019336340256,51.27440179348528,51.751609381990626,51.03579799923262,12.43753247303448,17.888769774949196,-0.27789689171751775,0.6,9.236100170605994,-287.3924183342237,-523.9712729611277,-0.0,-0.0,343.8621478479891,0.0,2.0,0.023089905356128503,0.0,0,0.2988074434259582,131.99922844444444,-107.28329322108506,0.24353813255059342,8.590193833671215,0.003032120109576195,49.47153764045373,1.229480898871492
2025-01-01 06:25:00,0.569761301001643,0.11902589272439172,0.29795730533743714,0.009496021683360717,0.001983764878739862,0.004965955088957285,0.06668068885972951,0.0,0.15271498714191348,0.300365625,0.05,0.0010708188509507255,0.2968864864864864,0.0,0.0,0.10444255939105838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.06281971298253652,0,On,0.013458241287168929,0,On,0.10761080854426196,0.08070810640819645,On,0.0010708188509507255,On,On,8348.684478333333,18.666666666666714,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.57726118510586,51.666666666666686,46.10666666666668,0.0,51.74942668734422,0.0,0.0,0.0,23.57726118510586,51.27242095406611,51.74942668734422,51.03391808742707,12.43753247303448,17.811180069071394,-0.35548659759531986,0.6,9.236100170605994,8068.20560012951,-520.2589759141654,-0.0,-0.0,343.8621478479891,0.0,2.0,0.023029669215088186,0.0,0,0.29802792497282926,131.99922844444444,-104.0820501376462,0.2447501523636567,8.55408671140134,0.0030323558780945177,49.59827648532887,1.2298085858258259
2025-01-01 06:26:00,0.569761301001643,0.11902589272439172,0.29795730533743714,0.009496021683360717,0.001983764878739862,0.004965955088957285,0.06668068885972951,0.0,0.15271498714191348,0.300365625,0.05,0.0010708188509507255,0.2968864864864864,0.0,0.0,0.10444255939105838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.06281971298253652,0,On,0.013458241287168929,0,On,0.10761080854426196,0.08070810640819645,On,0.0010708188509507255,On,On,8348.684478333333,18.666666666666714,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.481502145753137,51.666666666666686,46.10666666666668,0.0,51.74723920253789,0.0,0.0,0.0,23.481502145753137,51.27043563141849,51.74723920253789,51.0320338458588,12.43753247303448,17.945161532804004,-0.22150513386270987,0.6,9.236100170605994,8055.870668424843,-526.6759636784031,-0.0,-0.0,343.8621478479891,0.0,2.0,0.02313363699683132,0.0,0,0.29937337644100037,131.99922844444444,-109.9999940780751,0.24271270653939622,8.617276623857965,0.003032592187634991,49.33193657082843,1.22924237047314
2025-01-01 06:27:00,0.569761301001643,0.11902589272439172,0.29795730533743714,0.009496021683360717,0.001983764878739862,0.004965955088957285,0.06668068885972951,0.0,0.15271498714191348,0.300365625,0.05,0.0010708188509507255,0.2968864864864864,0.0,0.0,0.10444255939105838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.06281971298253652,0,On,0.013458241287168929,0,On,0.10761080854426196,0.08070810640819645,On,0.0010708188509507255,On,On,8348.684478333333,18.666666666666714,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.38855178885129,51.666666666666686,46.10666666666668,0.0,51.74506039926027,0.0,0.0,0.0,23.38855178885129,51.26845837215822,51.74506039926027,51.0301573586072,12.43753247303448,18.075162859024967,-0.0915038076417467,0.6,9.236100170605994,8044.519677366372,-532.9323323322135,-0.0,-0.0,343.8621478479891,0.0,2.0,0.023234300606968742,0.0,0,0.30067606848443945,131.99922844444444,-115.09461648273499,0.240754482984055,8.678178194075693,0.003032827336471436,49.073438879429844,1.2286934691301514
2025-01-01 06:28:00,0.569761301001643,0.11902589272439172,0.29795730533743714,0.009496021683360717,0.001983764878739862,0.004965955088957285,0.06668068885972951,0.0,0.15271498714191348,0.300365625,0.05,0.0010708188509507255,0.2968864864864864,0.0,0.0,0.10444255939105838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.06281971298253652,0,On,0.013458241287168929,0,On,0.10761080854426196,0.08070810640819645,On,0.0010708188509507255,On,On,8348.684478333333,18.666666666666714,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.298224249649056,51.666666666666686,46.10666666666668,0.0,51.74289002349697,0.0,0.0,0.0,23.298224249649056,51.26648893978026,51.74289002349697,51.02828839792191,12.43753247303448,18.201447731737222,0.0,0.6,9.236100170605994,8033.415375406805,-539.0380760486731,-0.0,-0.0,343.8621478479891,0.0,2.0,0.023331884609034424,0.0,0,0.3019389071893534,131.99922844444444,-120.09317472584357,0.23886969566458097,8.736940030889288,0.0030330613576348173,48.822251551472945,1.2281607245676323
2025-01-01 06:29:00,0.569761301001643,0.11902589272439172,0.29795730533743714,0.009496021683360717,0.001983764878739862,0.004965955088957285,0.06668068885972951,0.0,0.15271498714191348,0.300365625,0.05,0.0010708188509507255,0.2968864864864864,0.0,0.0,0.10444255939105838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.06281971298253652,0,On,0.013458241287168929,0,On,0.10761080854426196,0.08070810640819645,On,0.0010708188509507255,On,On,8348.684478333333,18.666666666666714,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.210375213288938,51.666666666666686,46.10666666666668,0.0,51.74072783804032,0.0,0.0,0.0,23.210375213288938,51.264527113430326,51.74072783804032,51.026426751125335,12.43753247303448,18.324220850842195,0.0,0.6,9.236100170605994,8022.648532133977,-545.000638939602,-0.0,-0.0,343.8621478479891,0.0,2.0,0.02342656564049163,0.0,0,0.3031641784286377,131.99922844444444,-124.89745510774189,0.23705365525905434,8.794311690390725,0.003033294281930125,48.577956961146015,1.2276432332198635
2025-01-01 06:30:00,0.5960570140489607,0.12447914315737796,0.29795730533743714,0.00993428356748268,0.0020746523859562992,0.004965955088957285,0.08127337006247172,0.0,0.16441801898648892,0.300365625,0.05,0.0010708188509507255,0.2968864864864864,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,On,8348.684478333333,18.666666666666714,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.12487889185388,51.666666666666686,46.10666666666668,0.0,51.73857361873251,0.0,0.0,0.0,23.12487889185388,51.26257268440615,51.73857361873251,51.02457221724298,12.43753247303448,18.44366062172066,0.0,0.0,9.236100170605994,8018.320238653461,-571.0422400643728,-0.0,-0.0,369.6488908548947,0.0,2.0,0.02354010367527357,0.0,0,0.30463347894683124,131.99922844444444,-128.97089047039415,0.23530223447743392,8.850405607202667,0.0030335261384231344,54.99270034955106,1.2271402063015564
2025-01-01 06:31:00,0.5960570140489607,0.12447914315737796,0.29795730533743714,0.00993428356748268,0.0020746523859562992,0.004965955088957285,0.08127337006247172,0.0,0.16441801898648892,0.300365625,0.05,0.0010708188509507255,0.2968864864864864,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,On,8348.684478333333,18.666666666666714,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.04157713735142,51.666666666666686,46.10666666666668,0.0,51.73642715279045,0.0,0.0,0.0,23.04157713735142,51.26062545459743,51.73642715279045,51.02272460550093,12.43753247303448,18.559991409487004,0.0,0.0,9.236100170605994,8008.778482531755,-576.8453217905183,-0.0,-0.0,369.6488908548947,0.0,2.0,0.02363027975582771,0.0,0,0.30580045142562506,131.99922844444444,-132.70956486595472,0.23361321720092787,8.904774771877577,0.00303378871927394,54.7817248573003,1.2266506418186887
2025-01-01 06:32:00,0.5960570140489607,0.12447914315737796,0.29795730533743714,0.00993428356748268,0.0020746523859562992,0.004965955088957285,0.08127337006247172,0.0,0.16441801898648892,0.300365625,0.05,0.0010708188509507255,0.2968864864864864,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,On,8348.684478333333,18.666666666666714,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.960409447293816,51.666666666666686,46.10666666666668,0.0,51.73428824173141,0.0,0.0,0.0,22.960409447293816,51.25868523921073,51.73428824173141,51.02088373795039,12.43753247303448,18.673298940226193,0.0,0.0,9.236100170605994,7999.071731783062,-582.5200088732394,-0.0,-0.0,369.6488908548947,0.0,2.0,0.0237179449553808,0.0,0,0.30693493048700987,131.99922844444444,-136.74162853192627,0.23198166665098888,8.957412592024088,0.0030340503971481494,54.57599049879492,1.2261741712109795
2025-01-01 06:33:00,0.5960570140489607,0.12447914315737796,0.29795730533743714,0.00993428356748268,0.0020746523859562992,0.004965955088957285,0.08127337006247172,0.0,0.16441801898648892,0.300365625,0.05,0.0010708188509507255,0.2968864864864864,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,On,8348.684478333333,18.666666666666714,0.9250000000000003,0.0,8.700885246846845,0.300365625,1,8048.318853333333,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.881293436472774,51.666666666666686,46.10666666666668,0.0,51.732156692544514,0.0,0.0,0.0,22.881293436472774,51.25675185854719,51.732156692544514,51.01904944154854,12.43753247303448,18.78370001782079,0.0,0.0,9.236100170605994,7989.55872377611,-588.0703700500154,-0.0,-0.0,369.6488908548947,0.0,2.0,0.02380320371508778,0.0,0,0.3080382677083965,131.99922844444444,-140.7042753621031,0.23040474783145826,9.008385947198725,0.0030343111935852373,54.37528115904914,1.225710274001307
2025-01-01 06:34:00,0.29569138904896064,0.12447914315737796,0.0010708188509507255,0.004928189817482677,0.0020746523859562992,1.784698084917876e-05,0.08127337006247172,0.0,0.16441801898648892,0.0,0.05,0.0010708188509507255,0.0,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,Off,0.0,18.666666666666714,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.804146871877936,51.666666666666686,46.10666666666668,0.0,51.73003231966915,0.0,0.0,0.0,22.804146871877936,51.25482513984524,51.73003231966915,51.01722154993328,12.43753247303448,18.89131123647922,0.0,0.0,9.236100170605994,-368.3269222950518,-593.5006040771627,-0.0,-0.0,369.6488908548947,0.0,2.0,0.023886159139371164,0.0,0,0.3091117973684847,131.99922844444444,-144.4752090727838,0.22887972520946684,9.058411920592844,0.0030345711292553068,54.1793832115941,1.2252584328936966
2025-01-01 06:35:00,0.29569138904896064,0.12447914315737796,0.0010708188509507255,0.004928189817482677,0.0020746523859562992,1.784698084917876e-05,0.08127337006247172,0.0,0.16441801898648892,0.0,0.05,0.0010708188509507255,0.0,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,Off,0.0,18.666666666666714,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.87643362110585,51.666666666666686,46.10666666666668,0.0,51.727914944981144,0.0,0.0,0.0,22.87643362110585,51.252904917267685,51.727914944981144,51.01539990341096,12.43753247303448,18.786739277623244,0.0,0.0,9.236100170605994,-357.63911172472166,-588.2234634167938,-0.0,-0.0,369.6488908548947,0.0,2.0,0.023805548633700113,0.0,0,0.30806861339950203,131.99922844444444,-139.06453916282257,0.23040017796283258,9.010312797314292,0.0030348302239662293,54.33066433652138,1.2256971298629171
2025-01-01 06:36:00,0.29569138904896064,0.12447914315737796,0.0010708188509507255,0.004928189817482677,0.0020746523859562992,1.784698084917876e-05,0.08127337006247172,0.0,0.16441801898648892,0.0,0.05,0.0010708188509507255,0.0,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,Off,0.0,18.666666666666714,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,22.946317228924467,51.666666666666686,46.10666666666668,0.0,51.725791057672055,0.0,0.0,0.0,22.946317228924467,51.25097860778635,51.725791057672055,51.0135723828435,12.43753247303448,18.685573586612648,0.0,0.0,9.236100170605994,-347.92906192258334,-583.1360759869679,-0.0,-0.0,369.6488908548947,0.0,2.0,0.023727431893809586,0.0,0,0.3070577013591344,131.99922844444444,-134.44187679051018,0.23188257383960792,8.963974930692382,0.0030350899491351905,54.476735113591495,1.226121829456177
2025-01-01 06:37:00,0.29569138904896064,0.12447914315737796,0.0010708188509507255,0.004928189817482677,0.0020746523859562992,1.784698084917876e-05,0.08127337006247172,0.0,0.16441801898648892,0.0,0.05,0.0010708188509507255,0.0,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,Off,0.0,18.666666666666714,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.013969443818628,51.666666666666686,46.10666666666668,0.0,51.723660875067466,0.0,0.0,0.0,23.013969443818628,51.24904641375768,51.723660875067466,51.0117391831028,12.43753247303448,18.587570490083664,0.0,0.0,9.236100170605994,-338.4597897355457,-578.2245067125277,-0.0,-0.0,369.6488908548947,0.0,2.0,0.023651632647769958,0.0,0,0.30607678010487277,131.99922844444444,-129.88417387791267,0.2333294935391849,8.919270482449368,0.003035350282384064,54.61796600270421,1.2265335267117654
2025-01-01 06:38:00,0.29569138904896064,0.12447914315737796,0.0010708188509507255,0.004928189817482677,0.0020746523859562992,1.784698084917876e-05,0.08127337006247172,0.0,0.16441801898648892,0.0,0.05,0.0010708188509507255,0.0,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,Off,0.0,18.666666666666714,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.079521469515786,51.666666666666686,46.10666666666668,0.0,51.72152459896288,0.0,0.0,0.0,23.079521469515786,51.24710852307607,51.72152459896288,51.009900485132675,12.43753247303448,18.4925438721495,0.0,0.0,9.236100170605994,-329.32094600319937,-573.4779037079625,-0.0,-0.0,369.6488908548947,0.0,2.0,0.023578017764538935,0.0,0,0.30512412678225864,131.99922844444444,-125.49193315013167,0.23474278739466173,8.875464127483308,0.0030356112029368727,54.75463618473747,1.2269329781282245
2025-01-01 06:39:00,0.29569138904896064,0.12447914315737796,0.0010708188509507255,0.004928189817482677,0.0020746523859562992,1.784698084917876e-05,0.08127337006247172,0.0,0.16441801898648892,0.0,0.05,0.0010708188509507255,0.0,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,Off,0.0,18.666666666666714,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.143086791074914,51.666666666666686,46.10666666666668,0.0,51.71938241928961,0.0,0.0,0.0,23.143086791074914,51.2451651125879,51.71938241928961,51.00805645923704,12.43753247303448,18.400332765307443,0.0,0.0,9.236100170605994,-320.5170937093546,-568.8868297355386,-0.0,-0.0,369.6488908548947,0.0,2.0,0.023506472500784976,0.0,0,0.30419825649297727,131.99922844444444,-121.27915482871063,0.2361240225276304,8.833116002850062,0.003035872691229265,54.886986050983786,1.227320837126073
2025-01-01 06:40:00,0.29569138904896064,0.12447914315737796,0.0010708188509507255,0.004928189817482677,0.0020746523859562992,1.784698084917876e-05,0.08127337006247172,0.0,0.16441801898648892,0.0,0.05,0.0010708188509507255,0.0,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,Off,0.0,18.666666666666714,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.20476492740506,51.666666666666686,46.10666666666668,0.0,51.71723451571689,0.0,0.0,0.0,23.20476492740506,51.243216349583506,51.71723451571689,51.006207266516824,12.43753247303448,18.310796024430935,0.0,0.0,9.236100170605994,-312.04848756281893,-564.4429703968232,-0.0,-0.0,369.6488908548947,0.0,2.0,0.023436896554090727,0.0,0,0.30329787121919655,131.99922844444444,-117.25440802089052,0.2374745468994258,8.791519959514423,0.003036134728741138,55.0152255392942,1.2276976760105716
2025-01-01 06:41:00,0.29569138904896064,0.12447914315737796,0.0010708188509507255,0.004928189817482677,0.0020746523859562992,1.784698084917876e-05,0.08127337006247172,0.0,0.16441801898648892,0.0,0.05,0.0010708188509507255,0.0,0.0,0.0,0.10989580982404462,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.0038609758771929823,0.0,On,0.07741239418527873,0,On,0.017890272554429376,0,On,0.11488180912157696,0.08616135684118269,On,0.0010708188509507255,On,Off,0.0,18.666666666666714,0.0,0.0,0.0,0.0,0,0.0,8048.318853333333,Off,0.0,19.666666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4574.840044444444,Off,0.0,0.0,23.26464493854014,51.666666666666686,46.10666666666668,0.0,51.715081058914684,0.0,0.0,0.0,23.26464493854014,51.241262392973304,51.715081058914684,51.00435306000262,12.43753247303448,18.22380734697425,0.0,0.0,9.236100170605994,-303.90890708841715,-560.1388662855065,-0.0,-0.0,369.6488908548947,0.0,2.0,0.02336920033713348,0.0,0,0.3024218116075778,131.99922844444444,-113.4189316578053,0.23879555202172434,8.751248295031274,0.003036397297865063,55.13954201626834,1.2280640065909882
