Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.4268730240473637,2.157456371527463,0.0,0.057114550400789395,0.03595760619212438,0.0,0.08274827543939833,0.0,0.2260154148237088,3.068109333784257,0.05,0.0,0.0,0.16107018809589524,1.981802850098234,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0240218201754386,0.0,On,0.058726455263959726,0,On,0.011255164029181771,0,On,0.17511785664587132,0.13133839248440346,On,0,0,Off,HP On,5700.123276908391,20.000000000000057,1.9697144025142195,0.0,2.7142155837842568,0.35389375,1,5346.229526908391,5346.229526908391,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7111.956653333334,Off,0.0,0.0,21.08425597933433,51.666666666666686,46.10666666666668,0.0,51.501608965444916,0.0,0.0,0.0,21.08425597933433,49.67328698639781,51.501608965444916,48.75912599687426,12.43753247303448,19.787844661328496,0.0,2.8,4658.187717062722,-1585.1675316764886,-0.0,-0.0,560.503897186785,0.0,4.0,0.07160102430597073,0.0,0.0,0.6764892031077006,263.9984568888889,-17.27192535596457,0.2197957641492019,9.512793877424183,0.00308768712207397,41.93347132264014,1.2190953258935515
2025-01-01 00:01:00,3.42835224406476,2.1584118532679986,0.0,0.057139204067745995,0.035973530887799976,0.0,0.08274827543939833,0.0,0.2260154148237088,3.069588553801653,0.05,0.0,0.0,0.16107018809589524,1.9827583318387698,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0240218201754386,0.0,On,0.058726455263959726,0,On,0.011255164029181771,0,On,0.17511785664587132,0.13133839248440346,On,0,0,Off,HP On,5699.415861853561,20.000000000000057,1.9683810214500022,0.0,2.7156948038016524,0.35389375,1,5345.522111853561,5345.522111853561,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7111.956653333334,Off,0.0,0.0,21.06329527263558,51.666666666666686,46.10666666666668,0.0,51.498187748945334,0.0,0.0,0.0,21.06329527263558,49.67032798771292,51.498187748945334,48.756398107096715,12.43753247303448,19.814636015365355,0.0,2.8,4644.240562291666,-1588.776901263304,-0.0,-0.0,560.503897186785,0.0,4.0,0.07165105712815346,0.0,0.0,0.6769619151161627,263.9984568888889,-26.902295485376357,0.22008216199347647,9.548980585321942,0.003087834267821571,41.78349742608014,1.2225445419034358
2025-01-01 00:02:00,3.429781489984614,2.1593350549304255,0.0,0.0571630248330769,0.035988917582173756,0.0,0.08274827543939833,0.0,0.2260154148237088,3.071017799721507,0.05,0.0,0.0,0.16107018809589524,1.983681533501197,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0240218201754386,0.0,On,0.058726455263959726,0,On,0.011255164029181771,0,On,0.17511785664587132,0.13133839248440346,On,0,0,Off,HP On,5698.732553252566,20.000000000000057,1.9670941427206414,0.0,2.717124049721507,0.35389375,1,5344.838803252565,5344.838803252565,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7111.956653333334,Off,0.0,0.0,21.042987027941127,51.666666666666686,46.10666666666668,0.0,51.4947697205382,0.0,0.0,0.0,21.042987027941127,49.6673719306876,51.4947697205382,48.75367303576231,12.43753247303448,19.84050382834489,0.0,2.8,4630.530092404208,-1592.2649272297842,-0.0,-0.0,560.503897186785,0.0,4.0,0.07169935451864705,0.0,0.0,0.6774182306999673,263.9984568888889,-36.441430805358436,0.21973967630315025,9.560360726397525,0.0030879804736428087,41.637731995452064,1.2224364970039219
2025-01-01 00:03:00,3.4311628487580816,2.1602273245520203,0.0,0.05718604747930136,0.03600378874253367,0.0,0.08274827543939833,0.0,0.2260154148237088,3.072399158494975,0.05,0.0,0.0,0.16107018809589524,1.9845738031227917,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0240218201754386,0.0,On,0.058726455263959726,0,On,0.011255164029181771,0,On,0.17511785664587132,0.13133839248440346,On,0,0,Off,HP On,5698.072331634266,20.000000000000057,1.9658517378462466,0.0,2.7185054084949747,0.35389375,1,5344.178581634266,5344.178581634266,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7111.956653333334,Off,0.0,0.0,21.023303234812882,51.666666666666686,46.10666666666668,0.0,51.49135478320813,0.0,0.0,0.0,21.023303234812882,49.664418723754295,51.49135478320813,48.75095069402738,12.43753247303448,19.8654877832853,0.0,2.8,4616.976288865239,-1595.6366423834745,-0.0,-0.0,560.503897186785,0.0,4.0,0.07174599167134982,0.0,0.0,0.6778588602939281,263.9984568888889,-45.963297572336906,0.21940978309868328,9.57193572401242,0.0030881261822893954,41.49590177266469,1.2223321586046918
2025-01-01 00:04:00,3.4324982305297467,2.161089895964295,0.0,0.057208303842162446,0.036018164932738246,0.0,0.08274827543939833,0.0,0.2260154148237088,3.07373454026664,0.05,0.0,0.0,0.16107018809589524,1.9854363745350663,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0240218201754386,0.0,On,0.058726455263959726,0,On,0.011255164029181771,0,On,0.17511785664587132,0.13133839248440346,On,0,0,Off,HP On,5697.4342640121495,20.000000000000057,1.9646519506343219,0.0,2.7198407902666393,0.35389375,1,5343.540514012149,5343.540514012149,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7111.956653333334,Off,0.0,0.0,21.00421825855182,51.666666666666686,46.10666666666668,0.0,51.48794284410384,0.0,0.0,0.0,21.00421825855182,49.66146827927644,51.48794284410384,48.748230996862745,12.43753247303448,19.88962419337313,0.0,2.8,4607.545068686366,-1598.896653239064,-0.0,-0.0,560.503897186785,0.0,4.0,0.07179103739170996,0.0,0.0,0.6782844539745383,263.9984568888889,-51.49643927350437,0.21909192795720933,9.583053184227339,0.0030882714070053006,41.357845983252524,1.222231373346102
2025-01-01 00:05:00,3.4337934656961697,2.1619265352313835,0.0,0.05722989109493616,0.036032108920523054,0.0,0.08274827543939833,0.0,0.2260154148237088,3.075029775433063,0.05,0.0,0.0,0.16107018809589524,1.9862730138021547,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0240218201754386,0.0,On,0.058726455263959726,0,On,0.011255164029181771,0,On,0.17511785664587132,0.13133839248440346,On,0,0,Off,HP On,5696.815546796962,20.000000000000057,1.9634894201757693,0.0,2.7211360254330628,0.35389375,1,5342.921796796962,5342.921796796962,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7111.956653333334,Off,0.0,0.0,20.98565672562468,51.666666666666686,46.10666666666668,0.0,51.48453381418502,0.0,0.0,0.0,20.98565672562468,49.658520513215116,51.48453381418502,48.745513862730164,12.43753247303448,19.913020004150674,0.0,2.8,4601.560406363843,-1602.059143680517,-0.0,-0.0,560.503897186785,0.0,4.0,0.07183469217703731,0.0,0.0,0.6786969060480134,263.9984568888889,-53.699893939386385,0.2187846040676452,9.593770410418404,0.0030884161604977367,41.2230969930099,1.2221336934811704
2025-01-01 00:06:00,3.435053491095498,2.1627404312357035,0.0,0.057250891518258296,0.036045673853928394,0.0,0.08274827543939833,0.0,0.2260154148237088,3.076289800832391,0.05,0.0,0.0,0.16107018809589524,1.987086909806475,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0240218201754386,0.0,On,0.058726455263959726,0,On,0.011255164029181771,0,On,0.17511785664587132,0.13133839248440346,On,0,0,Off,HP On,5696.213806695537,20.000000000000057,1.9623596115128386,0.0,2.722396050832391,0.35389375,1,5342.320056695537,5342.320056695537,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7111.956653333334,Off,0.0,0.0,20.96755485133955,51.666666666666686,46.10666666666668,0.0,51.48112761561502,0.0,0.0,0.0,20.96755485133955,49.65557535210942,51.48112761561502,48.74279922035663,12.43753247303448,19.93576571565095,0.0,2.8,4597.01107748585,-1605.1361255655293,-0.0,-0.0,560.503897186785,0.0,4.0,0.0718771256616394,0.0,0.0,0.6790978192257479,263.9984568888889,-54.570500830941576,0.2184865382793964,9.604811538204682,0.0030885604538971726,41.09125906142216,1.2220387401720871
2025-01-01 00:07:00,3.436281031392763,2.1635333439370026,0.0,0.05727135052321272,0.03605888906561671,0.0,0.08274827543939833,0.0,0.2260154148237088,3.0775173411296564,0.05,0.0,0.0,0.16107018809589524,1.9878798225077738,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0240218201754386,0.0,On,0.058726455263959726,0,On,0.011255164029181771,0,On,0.17511785664587132,0.13133839248440346,On,0,0,Off,HP On,5695.627729405512,20.000000000000057,1.9612599908454904,0.0,2.723623591129656,0.35389375,1,5341.7339794055115,5341.7339794055115,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7111.956653333334,Off,0.0,0.0,20.94987713784597,51.666666666666686,46.10666666666668,0.0,51.47772418003835,0.0,0.0,0.0,20.94987713784597,49.65263273145013,51.47772418003835,48.740087007156035,12.43753247303448,19.957911669815743,0.0,2.8,4592.265264160413,-1608.1342157646511,-0.0,-0.0,560.503897186785,0.0,4.0,0.07191843243234694,0.0,0.0,0.6794880871677187,263.9984568888889,-55.73214666723208,0.21819700930862745,9.614852976520723,0.0030887042969995255,40.96211134852279,1.221946302273015
2025-01-01 00:08:00,3.4374770610407186,2.164305902769577,0.0,0.057291284350678644,0.036071765046159616,0.0,0.08274827543939833,0.0,0.2260154148237088,3.0787133707776118,0.05,0.0,0.0,0.16107018809589524,1.9886523813403485,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0240218201754386,0.0,On,0.058726455263959726,0,On,0.011255164029181771,0,On,0.17511785664587132,0.13133839248440346,On,0,0,Off,HP On,5695.056837660982,20.000000000000057,1.9601896018851754,0.0,2.7248196207776116,0.35389375,1,5341.163087660982,5341.163087660982,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7111.956653333334,Off,0.0,0.0,20.93261041472111,51.666666666666686,46.10666666666668,0.0,51.4743234443762,0.0,0.0,0.0,20.93261041472111,49.64969259170984,51.4743234443762,48.73737716537666,12.43753247303448,19.979476508948252,0.0,2.8,4588.1714761520325,-1611.0557604072487,-0.0,-0.0,560.503897186785,0.0,4.0,0.07195864787792504,0.0,0.0,0.6798680442283258,263.9984568888889,-56.333498288485444,0.21791572906335577,9.624579813917535,0.003088847698857665,40.83557100461734,1.221856300932752
2025-01-01 00:09:00,3.4386433708015978,2.16505926445156,0.0,0.05731072284669329,0.03608432107419267,0.0,0.08274827543939833,0.0,0.2260154148237088,3.079879680538491,0.05,0.0,0.0,0.16107018809589524,1.9894057430223315,0.01458333333333334,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0240218201754386,0.0,On,0.058726455263959726,0,On,0.011255164029181771,0,On,0.17511785664587132,0.13133839248440346,On,0,0,Off,HP On,5694.500265523557,20.000000000000057,1.9591467643666722,0.0,2.725985930538491,0.35389375,1,5340.6065155235565,5340.6065155235565,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7111.956653333334,Off,0.0,0.0,20.91573120749207,51.666666666666686,46.10666666666668,0.0,51.470925347507894,0.0,0.0,0.0,20.91573120749207,49.64675487520947,51.470925347507894,48.73466963906026,12.43753247303448,20.000493508901513,0.0,2.8,4583.64666381477,-1613.905102257009,-0.0,-0.0,560.503897186785,0.0,4.0,0.07199783462791612,0.0,0.0,0.6802382821338697,263.9984568888889,-57.45239663856239,0.2176422146968704,9.634009964637718,0.0030889906682484004,40.71149164587012,1.2217685963874938
